"Date","LRIN25FECAM156N"
1976-01-01,48.7027203279299
1976-02-01,48.467312742569
1976-03-01,48.0856195357251
1976-04-01,47.8883669266193
1976-05-01,47.7404456760189
1976-06-01,47.929580385741
1976-07-01,48.5146010577144
1976-08-01,48.1414345371943
1976-09-01,46.9006276629862
1976-10-01,46.6710884431535
1976-11-01,46.5323925007422
1976-12-01,46.9103429405327
1977-01-01,47.3269760349576
1977-02-01,46.6504622793667
1977-03-01,46.149658629528
1977-04-01,46.2118467530115
1977-05-01,46.1055247994577
1977-06-01,46.1489870504896
1977-07-01,47.6011267605634
1977-08-01,46.9289071812518
1977-09-01,45.4865945120582
1977-10-01,45.3634366171921
1977-11-01,45.5554809392698
1977-12-01,45.5096110862763
1978-01-01,45.9577031187257
1978-02-01,45.1104381902387
1978-03-01,44.1421012849584
1978-04-01,44.2461770646071
1978-05-01,43.7895902547065
1978-06-01,43.991862367874
1978-07-01,44.5443499392467
1978-08-01,43.8868432077261
1978-09-01,42.367470940472
1978-10-01,42.2907004857463
1978-11-01,42.2972261235955
1978-12-01,42.5557089331493
1979-01-01,43.0701946205992
1979-02-01,42.5229157573112
1979-03-01,42.1340480237068
1979-04-01,42.2722330941509
1979-05-01,42.3491870536393
1979-06-01,42.572648276161
1979-07-01,43.0203375162267
1979-08-01,42.3773837548323
1979-09-01,41.4775054431007
1979-10-01,40.700199995699
1979-11-01,40.8031421703297
1979-12-01,41.2762675920571
1980-01-01,41.0882202085827
1980-02-01,40.7452435798993
1980-03-01,40.1911736529496
1980-04-01,39.8339103285687
1980-05-01,40.0317965023847
1980-06-01,40.3725788716908
1980-07-01,41.2840549102429
1980-08-01,40.4759897128884
1980-09-01,38.8798923216051
1980-10-01,38.7282994311145
1980-11-01,39.0650210590281
1980-12-01,39.5841613152886
1981-01-01,39.2819870590691
1981-02-01,38.3841539615096
1981-03-01,37.9059420350119
1981-04-01,38.004814676462
1981-05-01,37.4691882262775
1981-06-01,37.3713577185369
1981-07-01,38.6496862615588
1981-08-01,38.035103621606
1981-09-01,35.7727085902178
1981-10-01,35.4936625784487
1981-11-01,35.9150172953722
1981-12-01,36.885430071287
1982-01-01,37.4885388862854
1982-02-01,36.9857723577236
1982-03-01,36.3400336707166
1982-04-01,36.6751680025909
1982-05-01,36.2044237955762
1982-06-01,36.432140554481
1982-07-01,37.4652931471571
1982-08-01,36.90961279833
1982-09-01,35.8450873537426
1982-10-01,35.8244175582442
1982-11-01,35.9461077844311
1982-12-01,36.2672829421843
1983-01-01,36.5150671861334
1983-02-01,35.9947643979058
1983-03-01,35.0549341779669
1983-04-01,34.7369045031516
1983-05-01,34.5214391325776
1983-06-01,34.4163255667506
1983-07-01,35.5586125577282
1983-08-01,34.9910772066754
1983-09-01,33.7372511403011
1983-10-01,34.0101225255506
1983-11-01,34.1688448484376
1983-12-01,34.5191502618922
1984-01-01,35.0405098214459
1984-02-01,34.2658291652127
1984-03-01,33.6171695082538
1984-04-01,33.7600895995057
1984-05-01,33.1026772807001
1984-06-01,33.1492669411629
1984-07-01,34.3191289151768
1984-08-01,33.5614600107354
1984-09-01,31.6984020667879
1984-10-01,31.9387423857626
1984-11-01,32.0015249714068
1984-12-01,32.5651760228354
1985-01-01,32.7034828516085
1985-02-01,32.312125578221
1985-03-01,31.4180813414334
1985-04-01,31.4366112065872
1985-05-01,31.1364150516552
1985-06-01,31.3773829911361
1985-07-01,32.4107478391582
1985-08-01,31.6676983099807
1985-09-01,30.1253977166386
1985-10-01,30.3247141469247
1985-11-01,30.2896361364442
1985-12-01,30.602669844166
1986-01-01,30.521857060583
1986-02-01,30.1873145400594
1986-03-01,29.460335092104
1986-04-01,29.4836981620024
1986-05-01,29.9153651835598
1986-06-01,30.0193174500966
1986-07-01,30.9853203255617
1986-08-01,30.2906923429619
1986-09-01,29.0017384939153
1986-10-01,28.7788839163394
1986-11-01,29.1317190576909
1986-12-01,29.5513695513696
1987-01-01,29.4995642068565
1987-02-01,29.2978515271186
1987-03-01,28.4415114807449
1987-04-01,28.5172955123694
1987-05-01,28.4291656912355
1987-06-01,28.235019399339
1987-07-01,29.5258582056108
1987-08-01,29.1768789022667
1987-09-01,27.6108216146763
1987-10-01,27.6457806433228
1987-11-01,27.8352531285552
1987-12-01,27.9314443872753
1988-01-01,28.1860662701784
1988-02-01,27.4245956064138
1988-03-01,26.9276184769391
1988-04-01,26.948308915349
1988-05-01,27.0244193389938
1988-06-01,26.3773393322946
1988-07-01,27.7690426275332
1988-08-01,26.9223397396804
1988-09-01,26.2602375280391
1988-10-01,25.8789435324333
1988-11-01,26.037788130163
1988-12-01,26.5866980088496
1989-01-01,26.4334338647135
1989-02-01,26.25042999656
1989-03-01,25.3690353587367
1989-04-01,25.552833969956
1989-05-01,25.4992739386692
1989-06-01,25.9023101184895
1989-07-01,26.8247864702079
1989-08-01,25.9801758376048
1989-09-01,24.8560102994986
1989-10-01,24.7545333175604
1989-11-01,24.846501585588
1989-12-01,24.9360183189655
1990-01-01,25.0550225970666
1990-02-01,24.68301355159
1990-03-01,24.766034387504
1990-04-01,24.627127419705
1990-05-01,24.4098426246999
1990-06-01,24.3518919098805
1990-07-01,25.5191646885012
1990-08-01,24.9001706626017
1990-09-01,23.9128636882412
1990-10-01,23.6715693557173
1990-11-01,23.9934738542164
1990-12-01,24.6873765960247
1991-01-01,24.7031581021826
1991-02-01,24.5400583740531
1991-03-01,23.7664931408179
1991-04-01,23.9993465120078
1991-05-01,23.9671173889641
1991-06-01,23.73794945284
1991-07-01,24.71464342623
1991-08-01,24.0473638046974
1991-09-01,23.7397002530332
1991-10-01,23.5560020090407
1991-11-01,24.1133833807921
1991-12-01,24.6954864140092
1992-01-01,25.1798329086158
1992-02-01,24.7003479829875
1992-03-01,24.451985396999
1992-04-01,24.8064630111464
1992-05-01,24.5677348987906
1992-06-01,24.4843709966692
1992-07-01,25.3258279628356
1992-08-01,25.1948383799668
1992-09-01,24.5559488504098
1992-10-01,24.5664601812188
1992-11-01,24.0667992047714
1992-12-01,24.6616684668657
1993-01-01,25.1229183187946
1993-02-01,25.0518680413677
1993-03-01,24.6050196897092
1993-04-01,24.6466082286978
1993-05-01,23.9475054024638
1993-06-01,23.8619364794432
1993-07-01,24.8568822345244
1993-08-01,24.161758932077
1993-09-01,23.5901297315952
1993-10-01,23.8114638503244
1993-11-01,24.1108884853798
1993-12-01,24.4249503526137
1994-01-01,25.0167892673632
1994-02-01,25.1563596662248
1994-03-01,25.1374717657138
1994-04-01,25.057564254154
1994-05-01,24.6217651992917
1994-06-01,24.6117566749926
1994-07-01,25.3319903928101
1994-08-01,24.4708176022776
1994-09-01,23.8558202080467
1994-10-01,23.7685679874
1994-11-01,24.0760165360647
1994-12-01,24.1643936942351
1995-01-01,24.3710280517642
1995-02-01,24.1350159086368
1995-03-01,23.6827560795873
1995-04-01,24.4706134903476
1995-05-01,24.1418378908044
1995-06-01,24.1435737444179
1995-07-01,25.0874539816385
1995-08-01,24.4218330485721
1995-09-01,23.8532110091743
1995-10-01,24.0180854950676
1995-11-01,24.4719193393859
1995-12-01,24.5658812269268
1996-01-01,24.6040046685765
1996-02-01,24.3537517982888
1996-03-01,24.1247844110261
1996-04-01,24.4483071342201
1996-05-01,24.1915516772849
1996-06-01,23.8235294117647
1996-07-01,24.5649979662243
1996-08-01,24.0435266849282
1996-09-01,23.0552966292811
1996-10-01,23.2311852185669
1996-11-01,23.6127579737336
1996-12-01,23.6971160335338
1997-01-01,23.8148037159125
1997-02-01,23.8737592262662
1997-03-01,23.6122122331753
1997-04-01,23.2678371311169
1997-05-01,22.8942103848795
1997-06-01,22.7974406013692
1997-07-01,23.8161954302237
1997-08-01,23.0528620581795
1997-09-01,22.4800202402036
1997-10-01,22.2223874825237
1997-11-01,22.4759186585801
1997-12-01,23.0257195073028
1998-01-01,22.9465837033517
1998-02-01,22.7415069977293
1998-03-01,22.6052389569551
1998-04-01,22.4332177058318
1998-05-01,22.1669111219758
1998-06-01,22.2626926664594
1998-07-01,23.24073937044
1998-08-01,22.5701943844492
