"Date","CCUSMA02CAM618N"
1967-11-01,1.07522
1967-12-01,1.08039
1968-01-01,1.08482
1968-02-01,1.08741
1968-03-01,1.08494
1968-04-01,1.08029
1968-05-01,1.07805
1968-06-01,1.07705
1968-07-01,1.07385
1968-08-01,1.07281
1968-09-01,1.07317
1968-10-01,1.07294
1968-11-01,1.07323
1968-12-01,1.07323
1969-01-01,1.07289
1969-02-01,1.07458
1969-03-01,1.07686
1969-04-01,1.07639
1969-05-01,1.07716
1969-06-01,1.07959
1969-07-01,1.08078
1969-08-01,1.07825
1969-09-01,1.07838
1969-10-01,1.07803
1969-11-01,1.07595
1969-12-01,1.07431
1970-01-01,1.07297
1970-02-01,1.0732
1970-03-01,1.07282
1970-04-01,1.07288
1970-05-01,1.07302
1970-06-01,1.038
1970-07-01,1.032
1970-08-01,1.021
1970-09-01,1.016
1970-10-01,1.021
1970-11-01,1.02
1970-12-01,1.017
1971-01-01,1.012
1971-02-01,1.008
1971-03-01,1.006
1971-04-01,1.008
1971-05-01,1.009
1971-06-01,1.021
1971-07-01,1.021
1971-08-01,1.013
1971-09-01,1.013
1971-10-01,1.004
1971-11-01,1.004
1971-12-01,0.999
1972-01-01,1.006
1972-02-01,1.005
1972-03-01,0.998
1972-04-01,0.996
1972-05-01,0.989
1972-06-01,0.979
1972-07-01,0.984
1972-08-01,0.982
1972-09-01,0.983
1972-10-01,0.983
1972-11-01,0.987
1972-12-01,0.997
1973-01-01,0.998879272772727
1973-02-01,0.99538554245
1973-03-01,0.996455019181818
1973-04-01,1.00081306128571
1973-05-01,1.00036512513043
1973-06-01,0.998213813380952
1973-07-01,0.999192505954545
1973-08-01,1.00368955343478
1973-09-01,1.0075902521
1973-10-01,1.00108679743478
1973-11-01,0.998604053727273
1973-12-01,0.999092124714286
1974-01-01,0.991298543434783
1974-02-01,0.97629432085
1974-03-01,0.971764905190476
1974-04-01,0.967143299954546
1974-05-01,0.962006457391304
1974-06-01,0.96617792855
1974-07-01,0.975161070565217
1974-08-01,0.979646669227273
1974-09-01,0.986209551428571
1974-10-01,0.982895454608696
1974-11-01,0.986831897809524
1974-12-01,0.987729701227273
1975-01-01,0.994373793217391
1975-02-01,1.00045997205
1975-03-01,1.00018857757143
1975-04-01,1.01093452627273
1975-05-01,1.02828586095455
1975-06-01,1.0259937217619
1975-07-01,1.03046278334783
1975-08-01,1.03508508766667
1975-09-01,1.02646146036364
1975-10-01,1.02474171173913
1975-11-01,1.01381207705
1975-12-01,1.01365795995455
1976-01-01,1.00701641742857
1976-02-01,0.9934553445
1976-03-01,0.985669771086957
1976-04-01,0.983110961636364
1976-05-01,0.979807342666667
1976-06-01,0.973553714454545
1976-07-01,0.971842446136364
1976-08-01,0.985326517636364
1976-09-01,0.974823507409091
1976-10-01,0.972449177904762
1976-11-01,0.985016302681818
1976-12-01,1.0185687386087
1977-01-01,1.01041754090476
1977-02-01,1.02878783242105
1977-03-01,1.05098106030435
1977-04-01,1.05100451761905
1977-05-01,1.04838755019048
1977-06-01,1.05753222390909
1977-07-01,1.06137948931579
1977-08-01,1.07461847430435
1977-09-01,1.07326365638095
1977-10-01,1.09914122131579
1977-11-01,1.1087126313
1977-12-01,1.09689551880952
1978-01-01,1.10111639061905
1978-02-01,1.113002638
1978-03-01,1.12570317227273
1978-04-01,1.14082732215
1978-05-01,1.11803688236364
1978-06-01,1.12104061518182
1978-07-01,1.12434846165
1978-08-01,1.14413305313636
1978-09-01,1.1663383663
1978-10-01,1.18133257680952
1978-11-01,1.17228895704762
1978-12-01,1.17990884775
1979-01-01,1.18957451268182
1979-02-01,1.1936602294
1979-03-01,1.17349009631818
1979-04-01,1.1458425067619
1979-05-01,1.15535860168182
1979-06-01,1.17183104009524
1979-07-01,1.16388484409524
1979-08-01,1.16964956982609
1979-09-01,1.16506556463158
1979-10-01,1.17552156345455
1979-11-01,1.17941415304762
1979-12-01,1.16932926775
1980-01-01,1.16376363677273
1980-02-01,1.15547369678947
1980-03-01,1.17385714966667
1980-04-01,1.18577619952381
1980-05-01,1.17332857557143
1980-06-01,1.15145714504762
1980-07-01,1.15257727563636
1980-08-01,1.15908572228571
1980-09-01,1.16434545413636
1980-10-01,1.16940455009091
1980-11-01,1.18672353388235
1980-12-01,1.19677726786364
1981-01-01,1.19100952709524
1981-02-01,1.19852221666667
1981-03-01,1.19110454209091
1981-04-01,1.19135238438095
1981-05-01,1.2006950021
1981-06-01,1.20411428380952
1981-07-01,1.21239546213636
1981-08-01,1.22253809652381
1981-09-01,1.20071428157143
1981-10-01,1.20219999013636
1981-11-01,1.18731000415
1981-12-01,1.18476362122727
1982-01-01,1.192569983
1982-02-01,1.21422630857895
1982-03-01,1.22032608665217
1982-04-01,1.22493808604762
1982-05-01,1.2333249927
1982-06-01,1.274881818
1982-07-01,1.26908180927273
1982-08-01,1.24456818527273
1982-09-01,1.23392381557143
1982-10-01,1.22944499855
1982-11-01,1.2260000168
1982-12-01,1.23802173134783
1983-01-01,1.2285142852381
1983-02-01,1.22721053421053
1983-03-01,1.2259045405
1983-04-01,1.23190475080952
1983-05-01,1.22917272277273
1983-06-01,1.23200453954545
1983-07-01,1.2324100018
1983-08-01,1.23366956621739
1983-09-01,1.23243635886364
1983-10-01,1.23189999455
1983-11-01,1.23689473289474
1983-12-01,1.24677144338095
1984-01-01,1.24845453831818
1984-02-01,1.24785262663158
1984-03-01,1.27001361959091
1984-04-01,1.27982000695
1984-05-01,1.29183635927273
1984-06-01,1.30442856614286
1984-07-01,1.32364761252381
1984-08-01,1.30316956665217
1984-09-01,1.31484735631579
1984-10-01,1.31943913652174
1984-11-01,1.3171899975
1984-12-01,1.31994499575
1985-01-01,1.3236238162381
1985-02-01,1.35348420384211
1985-03-01,1.38336191852381
1985-04-01,1.36520952280952
1985-05-01,1.37583182077273
1985-06-01,1.368260014
1985-07-01,1.35240868886957
1985-08-01,1.35924545740909
1985-09-01,1.37037499545
1985-10-01,1.36646955434783
1985-11-01,1.37676000015
1985-12-01,1.39554761695238
1986-01-01,1.40713182890909
1986-02-01,1.3997799814
1986-03-01,1.40148421336842
1986-04-01,1.38741817781818
1986-05-01,1.37640951933333
1986-06-01,1.38987143266667
1986-07-01,1.38059999647826
1986-08-01,1.38840477238095
1986-09-01,1.3875095277619
1986-10-01,1.38851739526087
1986-11-01,1.3863900006
1986-12-01,1.37986189980952
1987-01-01,1.36001427395238
1987-02-01,1.334194748
1987-03-01,1.31926818872727
1987-04-01,1.32018638190909
1987-05-01,1.34147999885
1987-06-01,1.33860453690909
1987-07-01,1.32600434973913
1987-08-01,1.32516666247619
1987-09-01,1.31573808752381
1987-10-01,1.30970908831818
1987-11-01,1.3166100085
1987-12-01,1.30783809366667
1988-01-01,1.28548501135
1988-02-01,1.2666349947
1988-03-01,1.25013913278261
1988-04-01,1.23557618690476
1988-05-01,1.23797273645455
1988-06-01,1.21700000227273
1988-07-01,1.20768001065
1988-08-01,1.22440869395652
1988-09-01,1.22601363881818
1988-10-01,1.21048095680952
1988-11-01,1.21748571733333
1988-12-01,1.1953904742381
1989-01-01,1.1915952307619
1989-02-01,1.18927894747368
1989-03-01,1.19513635740909
1989-04-01,1.1882049977
1989-05-01,1.19305651604348
1989-06-01,1.19831817813636
1989-07-01,1.18905000095
1989-08-01,1.175782608
1989-09-01,1.1825200021
1989-10-01,1.17501364513636
1989-11-01,1.17011904142857
1989-12-01,1.1610700072
1990-01-01,1.1718909145
1990-02-01,1.19653157805263
1990-03-01,1.18080454522727
1990-04-01,1.163864994
1990-05-01,1.17437272186364
1990-06-01,1.17288570185714
1990-07-01,1.1568000032381
1990-08-01,1.14542174343478
1990-09-01,1.15792632094737
1990-10-01,1.15996521456522
1990-11-01,1.16402272731818
1990-12-01,1.1602849901
1991-01-01,1.15626817945455
1991-02-01,1.1546149969
1991-03-01,1.15710999375
1991-04-01,1.15406363118182
1991-05-01,1.14973180390909
1991-06-01,1.1439649999
1991-07-01,1.14965455640909
1991-08-01,1.14511903690476
1991-09-01,1.1370450079
1991-10-01,1.1281782646087
1991-11-01,1.13111905252381
1991-12-01,1.1469095207619
1992-01-01,1.1573045525
1992-02-01,1.18278947
1992-03-01,1.19279545004545
1992-04-01,1.18780000995238
1992-05-01,1.1996649921
1992-06-01,1.19601817022727
1992-07-01,1.19031817813636
1992-08-01,1.19117619295238
1992-09-01,1.22249046961905
1992-10-01,1.24529545427273
1992-11-01,1.26889524585714
1992-12-01,1.27198635436364
1993-01-01,1.2778350056
1993-02-01,1.26056317278947
1993-03-01,1.24701817459091
1993-04-01,1.26218094714286
1993-05-01,1.26957223144444
1993-06-01,1.27926817790909
1993-07-01,1.28233635968182
1993-08-01,1.30840908940909
1993-09-01,1.32151818804545
1993-10-01,1.32572380128571
1993-11-01,1.31694089822727
1993-12-01,1.33099091581818
1994-01-01,1.31782857009524
1994-02-01,1.34214500185
1994-03-01,1.36529565891304
1994-04-01,1.3822600007
1994-05-01,1.38109998263636
1994-06-01,1.38333637063636
1994-07-01,1.38206665857143
1994-08-01,1.37800435917391
1994-09-01,1.35374286628571
1994-10-01,1.35014285928571
1994-11-01,1.36511904309524
1994-12-01,1.38985714457143
1995-01-01,1.4131150008
1995-02-01,1.39968000655
1995-03-01,1.40722609073913
1995-04-01,1.37580000094737
1995-05-01,1.36069544886364
1995-06-01,1.37761364731818
1995-07-01,1.36101000905
1995-08-01,1.35551739782609
1995-09-01,1.35045999885
1995-10-01,1.34601363804545
1995-11-01,1.35322858033333
1995-12-01,1.36952499755
1996-01-01,1.3669045405
1996-02-01,1.37568570885714
1996-03-01,1.36566190495238
1996-04-01,1.35965501075
1996-05-01,1.36921364072727
1996-06-01,1.3653399824
1996-07-01,1.36922608769565
1996-08-01,1.37214090909091
1996-09-01,1.36942
1996-10-01,1.35040434782609
1996-11-01,1.3386
1996-12-01,1.36317142857143
1997-01-01,1.34901818181818
1997-02-01,1.35615
1997-03-01,1.37290952380952
1997-04-01,1.39485454545455
1997-05-01,1.3803
1997-06-01,1.38419523809524
1997-07-01,1.37749047619048
1997-08-01,1.39095263157895
1997-09-01,1.386925
1997-10-01,1.38781904761905
1997-11-01,1.41371111111111
1997-12-01,1.425685
1998-01-01,1.44196111111111
1998-02-01,1.43461052631579
1998-03-01,1.41617
1998-04-01,1.42968333333333
1998-05-01,1.44513157894737
1998-06-01,1.4663380952381
1998-07-01,1.48775454545455
1998-08-01,1.53346315789474
1998-09-01,1.5209380952381
1998-10-01,1.54374285714286
1998-11-01,1.53989
1998-12-01,1.5422380952381
1999-01-01,1.51852777777778
1999-02-01,1.497515
1999-03-01,1.51751739130435
1999-04-01,1.48721904761905
1999-05-01,1.46264
1999-06-01,1.46918636363636
1999-07-01,1.48905238095238
1999-08-01,1.49107142857143
1999-09-01,1.47671058433333
1999-10-01,1.47698241838095
1999-11-01,1.46742290214286
1999-12-01,1.47260322114286
2000-01-01,1.4482259902
2000-02-01,1.4503407322381
2000-03-01,1.46035444669565
2000-04-01,1.4683048305
2000-05-01,1.49478053527273
2000-06-01,1.47670108727273
2000-07-01,1.47802067609524
2000-08-01,1.48226044134783
2000-09-01,1.48519488555
2000-10-01,1.51196474963636
2000-11-01,1.54268092757143
2000-12-01,1.5224434587
2001-01-01,1.50279914645455
2001-02-01,1.52309773135
2001-03-01,1.55839912240909
2001-04-01,1.55817782915
2001-05-01,1.54102991991304
2001-06-01,1.52446485914286
2001-07-01,1.52937082986364
2001-08-01,1.53889624056522
2001-09-01,1.56669978435
2001-10-01,1.57079018217391
2001-11-01,1.59011189368182
2001-12-01,1.577009054
2002-01-01,1.59912731042857
2002-02-01,1.5962820821
2002-03-01,1.5861408127619
2002-04-01,1.58081362195455
2002-05-01,1.55018139904348
2002-06-01,1.53095145545
2002-07-01,1.54520627586957
2002-08-01,1.56880214413636
2002-09-01,1.5746910927619
2002-10-01,1.57795724082609
2002-11-01,1.57156358366667
2002-12-01,1.55872269515789
2003-01-01,1.53997062113636
2003-02-01,1.51195073345
2003-03-01,1.4752132502381
2003-04-01,1.45712247840909
2003-05-01,1.38313513459091
2003-06-01,1.35173424066667
2003-07-01,1.37991292273913
2003-08-01,1.39497838285714
2003-09-01,1.36345263422727
2003-10-01,1.32272553030435
2003-11-01,1.3119394746
2003-12-01,1.31215870195238
2004-01-01,1.29607889571429
2004-02-01,1.3286038153
2004-03-01,1.32795310113043
2004-04-01,1.34114026018182
2004-05-01,1.37738823204762
2004-06-01,1.35804805781818
2004-07-01,1.32242954095455
2004-08-01,1.31272423927273
2004-09-01,1.28748604195455
2004-10-01,1.24745142552381
2004-11-01,1.19588253331818
2004-12-01,1.21794257178261
2005-01-01,1.22479893166667
2005-02-01,1.23788242865
2005-03-01,1.21538963243478
2005-04-01,1.23664066547619
2005-05-01,1.25387067736364
2005-06-01,1.24034910831818
2005-07-01,1.22723169809524
2005-08-01,1.20497266821739
2005-09-01,1.17798262236364
2005-10-01,1.178071209
2005-11-01,1.18123798613636
2005-12-01,1.162057111
2006-01-01,1.15708621668182
2006-02-01,1.14895882105
2006-03-01,1.15732184304348
2006-04-01,1.1438478842
2006-05-01,1.10922145104348
2006-06-01,1.11409280713636
2006-07-01,1.12894207757143
2006-08-01,1.11867327869565
2006-09-01,1.11611179271429
2006-10-01,1.128186914
2006-11-01,1.1363942235
2006-12-01,1.15297758019048
2007-01-01,1.17537308947826
2007-02-01,1.170706321
2007-03-01,1.16868522513636
2007-04-01,1.1350765572381
2007-05-01,1.09477266743478
2007-06-01,1.06607575242857
2007-07-01,1.0512151
2007-08-01,1.05838075391304
2007-09-01,1.02635048055
2007-10-01,0.975638619304348
2007-11-01,0.967630501181818
2007-12-01,1.0018955773
2008-01-01,1.01157569395652
2008-02-01,1.00021911652381
2008-03-01,1.00299197842857
2008-04-01,1.01619915918182
2008-05-01,0.999318181818182
2008-06-01,1.01638095238095
2008-07-01,1.015
2008-08-01,1.05371428571429
2008-09-01,1.05868181818182
2008-10-01,1.18052173913043
2008-11-01,1.219
2008-12-01,1.2371
2009-01-01,1.22805
2009-02-01,1.24415
2009-03-01,1.26413636363636
2009-04-01,1.22409090909091
2009-05-01,1.15085714285714
2009-06-01,1.12617272727273
2009-07-01,1.12321739130435
2009-08-01,1.08728571428571
2009-09-01,1.08104545454545
2009-10-01,1.05404545454545
2009-11-01,1.0587619047619
2009-12-01,1.05469565217391
2010-01-01,1.04271428571429
2010-02-01,1.05655
2010-03-01,1.02304347826087
2010-04-01,1.00545454545455
2010-05-01,1.0402380952381
2010-06-01,1.03809090909091
2010-07-01,1.04345454545455
2010-08-01,1.04077272727273
2010-09-01,1.03286363636364
2010-10-01,1.01904761904762
2010-11-01,1.01286363636364
2010-12-01,1.00769565217391
2011-01-01,0.993857142857143
2011-02-01,0.9878
2011-03-01,0.976695652173913
2011-04-01,0.957809523809524
2011-05-01,0.9685
2011-06-01,0.977227272727273
2011-07-01,0.955809523809524
2011-08-01,0.981652173913043
2011-09-01,1.00181818181818
2011-10-01,1.02052380952381
2011-11-01,1.02463636363636
2011-12-01,1.02318181818182
2012-01-01,1.01304545454545
2012-02-01,0.996285714285714
2012-03-01,0.993454545454545
2012-04-01,0.992761904761905
2012-05-01,1.00991304347826
2012-06-01,1.0277619047619
2012-07-01,1.01386363636364
2012-08-01,0.992565217391304
2012-09-01,0.9783
2012-10-01,0.986478260869565
2012-11-01,0.996863636363636
2012-12-01,0.989571428571429
2013-01-01,0.991782608695652
2013-02-01,1.01
2013-03-01,1.02409523809524
2013-04-01,1.01863636363636
2013-05-01,1.02052380952381
2013-06-01,1.031325
2013-07-01,1.0402652173913
2013-08-01,1.04047727272727
2013-09-01,1.03522380952381
2013-10-01,1.03667391304348
2013-11-01,1.04896666666667
2013-12-01,1.06354090909091
2014-01-01,1.09348695652174
2014-02-01,1.105675
2014-03-01,1.11068571428571
2014-04-01,1.09912272727273
2014-05-01,1.08870909090909
2014-06-01,1.08258095238095
2014-07-01,1.0737347826087
2014-08-01,1.09221428571429
2014-09-01,1.10071363636364
2014-10-01,1.12166956521739
2014-11-01,1.133365
2014-12-01,1.15436956521739
2015-01-01,1.20994090909091
2015-02-01,1.249695
2015-03-01,1.26120454545455
2015-04-01,1.23413636363636
2015-05-01,1.2177
2015-06-01,1.23576363636364
2015-07-01,1.2848
2015-08-01,1.31401904761905
2015-09-01,1.32664090909091
2015-10-01,1.30621818181818
2015-11-01,1.3274619047619
2015-12-01,1.37170434782609
2016-01-01,1.42071428571429
2016-02-01,1.37918571428571
2016-03-01,1.32116956521739
2016-04-01,1.2817619047619
2016-05-01,1.29507727272727
2016-06-01,1.2887
2016-07-01,1.3039619047619
2016-08-01,1.29959565217391
2016-09-01,1.30972272727273
2016-10-01,1.32545714285714
2016-11-01,1.34418636363636
2016-12-01,1.33537727272727
2017-01-01,1.32064545454545
2017-02-01,1.31089
2017-03-01,1.33834782608696
2017-04-01,1.34378
2017-05-01,1.36043043478261
2017-06-01,1.32980454545455
2017-07-01,1.27024761904762
2017-08-01,1.26062173913043
2017-09-01,1.22879047619048
2017-10-01,1.26020909090909
2017-11-01,1.27649545454545
2017-12-01,1.27694285714286
2018-01-01,1.24325217391304
2018-02-01,1.25839
2018-03-01,1.293
2018-04-01,1.27325714285714
2018-05-01,1.2871347826087
2018-06-01,1.31239047619048
2018-07-01,1.31318181818182
2018-08-01,1.3038652173913
2018-09-01,1.303745
2018-10-01,1.3006347826087
2018-11-01,1.32006363636364
2018-12-01,1.34468095238095
2019-01-01,1.33158260869565
2019-02-01,1.32086
2019-03-01,1.33681904761905
2019-04-01,1.33779090909091
2019-05-01,1.34594347826087
2019-06-01,1.32873
2019-07-01,1.31004347826087
2019-08-01,1.32750909090909
2019-09-01,1.32430952380952
2019-10-01,1.31901304347826
2019-11-01,1.32380476190476
2019-12-01,1.31703636363636
2020-01-01,1.30824347826087
2020-02-01,1.3284
2020-03-01,1.39525
2020-04-01,1.40567727272727
2020-05-01,1.3975619047619
2020-06-01,1.35503181818182
2020-07-01,1.35041304347826
2020-08-01,1.32307142857143
2020-09-01,1.32217727272727
2020-10-01,1.32111363636364
2020-11-01,1.30657619047619
2020-12-01,1.28100869565217
2021-01-01,1.27244285714286
2021-02-01,1.26992
2021-03-01,1.25737391304348
2021-04-01,1.24990454545455
2021-05-01,1.21233333333333
2021-06-01,1.22186363636364
2021-07-01,1.25226818181818
2021-08-01,1.25967727272727
2021-09-01,1.26674545454545
2021-10-01,1.2439
2021-11-01,1.25644545454545
2021-12-01,1.27957826086957
2022-01-01,1.26184761904762
2022-02-01,1.271675
2022-03-01,1.26578695652174
2022-04-01,1.26267142857143
2022-05-01,1.28512272727273
2022-06-01,1.28136363636364
2022-07-01,1.2939619047619
2022-08-01,1.29174347826087
2022-09-01,1.33272272727273
2022-10-01,1.37000952380952
2022-11-01,1.34453636363636
2022-12-01,1.35929090909091
2023-01-01,1.34272272727273
2023-02-01,1.34521
2023-03-01,1.36821304347826
2023-04-01,1.34847
2023-05-01,1.35193913043478
2023-06-01,1.32878181818182
2023-07-01,1.32158095238095
2023-08-01,1.34796956521739
2023-09-01,1.35370476190476
2023-10-01,1.37062727272727
2023-11-01,1.37144090909091
