"Date","LRUN55MACAM156N"
1981-07-01,3.81810950550179
1981-08-01,3.4850078905839
1981-09-01,3.84465515001948
1981-10-01,3.5718924535654
1981-11-01,4.06855049712193
1981-12-01,5.58998022412657
1982-01-01,6.0455764075067
1982-02-01,6.20040349697377
1982-03-01,7.55295057945917
1982-04-01,6.89977312158014
1982-05-01,6.56625710133439
1982-06-01,6.61966314140227
1982-07-01,6.76030454187451
1982-08-01,6.95285751909402
1982-09-01,7.91704708490935
1982-10-01,8.36501901140684
1982-11-01,8.91652334964942
1982-12-01,8.79280708713474
1983-01-01,9.95330220146764
1983-02-01,10.0515804787727
1983-03-01,10.84353204369
1983-04-01,10.6892977455299
1983-05-01,8.98211298417192
1983-06-01,8.45745369770755
1983-07-01,7.66518673282842
1983-08-01,7.22294654498044
1983-09-01,6.28088426527958
1983-10-01,6.67361835245047
1983-11-01,7.28573320969665
1983-12-01,8.70138431114041
1984-01-01,8.60329261816251
1984-02-01,8.47811887655126
1984-03-01,8.90242322145912
1984-04-01,8.77466251298028
1984-05-01,8.05128205128205
1984-06-01,7.28149181783585
1984-07-01,7.24581223217764
1984-08-01,7.39141810570382
1984-09-01,8.78823073945025
1984-10-01,8.47719659881474
1984-11-01,9.35420743639922
1984-12-01,9.79169430808014
1985-01-01,10.0158353127474
1985-02-01,9.80002648655807
1985-03-01,10.7646137787056
1985-04-01,10.5076741440378
1985-05-01,9.00300535737619
1985-06-01,7.53558835052893
1985-07-01,7.29044834307992
1985-08-01,7.9070981210856
1985-09-01,7.08784753948571
1985-10-01,8.00619834710744
1985-11-01,8.08510638297872
1985-12-01,8.39525485595098
1986-01-01,8.24240830813724
1986-02-01,8.9745264532985
1986-03-01,9.34906639004149
1986-04-01,8.6240435741149
1986-05-01,7.35925107268236
1986-06-01,6.68748373666406
1986-07-01,6.01078521636196
1986-08-01,7.38628829067763
1986-09-01,6.73918811355797
1986-10-01,6.01493731661776
1986-11-01,6.36327023761579
1986-12-01,8.23322985558105
1987-01-01,8.35590465872156
1987-02-01,7.74789241268567
1987-03-01,9.3472792267973
1987-04-01,8.73566284342491
1987-05-01,7.01965503409547
1987-06-01,6.09143942477276
1987-07-01,6.15736998113716
1987-08-01,5.70116184814915
1987-09-01,4.95790458372311
1987-10-01,5.39123420274267
1987-11-01,5.58614207063247
1987-12-01,6.62570130911034
1988-01-01,7.13116989364603
1988-02-01,8.23195458231955
1988-03-01,8.26534706433061
1988-04-01,7.47087963582809
1988-05-01,6.59413559771792
1988-06-01,5.45742156604272
1988-07-01,5.94986807387863
1988-08-01,5.56430446194226
1988-09-01,5.64304461942257
1988-10-01,5.05728960885026
1988-11-01,5.83756345177665
1988-12-01,6.25418508102317
1989-01-01,6.47309536494406
1989-02-01,7.29647710779786
1989-03-01,8.28325058792788
1989-04-01,8.03723613478432
1989-05-01,6.46483342147012
1989-06-01,7.01800156535351
1989-07-01,6.32160668553714
1989-08-01,5.63985497515778
1989-09-01,5.841428196377
1989-10-01,5.3760593220339
1989-11-01,5.65031982942431
1989-12-01,5.71888844140153
1990-01-01,7.00466977985324
1990-02-01,7.10585735157391
1990-03-01,6.75711982804944
1990-04-01,6.49751644516042
1990-05-01,6.34770889487871
1990-06-01,5.72228891556623
1990-07-01,4.89812440966131
1990-08-01,5.44527896995708
1990-09-01,5.14744602422328
1990-10-01,5.52736982643525
1990-11-01,7.04338510980182
1990-12-01,8.24644549763033
1991-01-01,8.41530054644809
1991-02-01,9.1120855028775
1991-03-01,10.0230258702424
1991-04-01,9.69754509697545
1991-05-01,9.47867298578199
1991-06-01,8.74882408278457
1991-07-01,7.49897554978828
1991-08-01,7.99345246214705
1991-09-01,7.11543734576364
1991-10-01,7.31341247100559
1991-11-01,7.59756435095489
1991-12-01,8.2404402426979
1992-01-01,9.55304869341711
1992-02-01,9.89304812834225
1992-03-01,11.6446911866759
1992-04-01,10.200645432861
1992-05-01,9.27225202916495
1992-06-01,9.51083253849298
1992-07-01,8.85359116022099
1992-08-01,8.81167477414872
1992-09-01,8.89587318939601
1992-10-01,9.54120990661794
1992-11-01,10.6452491151647
1992-12-01,10.4529135597901
1993-01-01,10.2635615674243
1993-02-01,11.1449958414195
1993-03-01,11.4466099368652
1993-04-01,10.3684063633826
1993-05-01,10.8172404142177
1993-06-01,9.65373961218836
1993-07-01,8.90937019969278
1993-08-01,9.7979094076655
1993-09-01,9.19748778785764
1993-10-01,9.33521923620934
1993-11-01,10.3633535981903
1993-12-01,11.1826111826112
1994-01-01,11.4086146682189
1994-02-01,12.1049661399549
1994-03-01,11.8793828892006
1994-04-01,12.1325051759834
1994-05-01,10.1694915254237
1994-06-01,8.56631318000276
1994-07-01,9.16105499438833
1994-08-01,8.76137158852344
1994-09-01,7.69337207693372
1994-10-01,7.55684969495286
1994-11-01,7.89583623450773
1994-12-01,9.06801007556675
1995-01-01,10.9567901234568
1995-02-01,10.1406881181223
1995-03-01,10.0124809319096
1995-04-01,9.56472742639808
1995-05-01,8.40288583958127
1995-06-01,7.92553941616133
1995-07-01,8.02888700084962
1995-08-01,7.51559841179807
1995-09-01,6.46175839885633
1995-10-01,7.28402032749859
1995-11-01,8.09314212693454
1995-12-01,7.70773638968481
1996-01-01,9.33812949640288
1996-02-01,9.06900949411931
1996-03-01,8.61534122955443
1996-04-01,8.15602836879433
1996-05-01,6.62803843979649
1996-06-01,6.7303697548816
1996-07-01,6.41504216784184
1996-08-01,6.64442591048096
1996-09-01,7.4691100930168
1996-10-01,7.83802333562114
1996-11-01,9.06122448979592
1996-12-01,9.61014176663032
1997-01-01,9.65956269028508
1997-02-01,9.28407091622682
1997-03-01,8.6498175429112
1997-04-01,8.34121941327565
1997-05-01,7.23132241310428
1997-06-01,6.34062747165832
1997-07-01,7.00160342063067
1997-08-01,6.66049953746531
1997-09-01,6.61560808134161
1997-10-01,6.74216486700026
1997-11-01,7.83948976880149
1997-12-01,6.71813625897332
1998-01-01,7.72782833084341
1998-02-01,7.98812575900688
1998-03-01,8.32995267072346
1998-04-01,8.26491516146689
1998-05-01,6.11723581607958
1998-06-01,5.69653713983611
1998-07-01,6.36339731790692
1998-08-01,6.67357781521317
1998-09-01,5.58838643371018
1998-10-01,6.15623383341956
1998-11-01,7.22344702373233
1998-12-01,7.5019638648861
1999-01-01,7.12342960756379
1999-02-01,8.30188679245283
1999-03-01,8.78168649767201
1999-04-01,8.18307905686546
1999-05-01,6.78584917537454
1999-06-01,5.70153693604363
1999-07-01,5.89121969601809
1999-08-01,6.18315918869084
1999-09-01,4.89117143555882
1999-10-01,4.77408354646207
1999-11-01,5.06702742590087
1999-12-01,4.97894476096111
2000-01-01,6.02603843769374
2000-02-01,6.32864544781643
2000-03-01,6.33768151612109
2000-04-01,6.40321990486646
2000-05-01,4.95240390408483
2000-06-01,5.21676989042401
2000-07-01,4.29373017809222
2000-08-01,5.50983899821109
2000-09-01,5.42570951585977
2000-10-01,4.99098015634396
2000-11-01,5.16105855586157
2000-12-01,4.84272997032641
2001-01-01,7.3200241984271
2001-02-01,6.83155240725178
2001-03-01,7.09020709020709
2001-04-01,6.23385771307819
2001-05-01,5.83941605839416
2001-06-01,5.42893139388386
2001-07-01,4.73544054648605
2001-08-01,5.5069830816396
2001-09-01,4.73917490623934
2001-10-01,4.89390828199863
2001-11-01,6.14749397866728
2001-12-01,6.7744854105406
2002-01-01,8.4110075454949
2002-02-01,7.74640149434128
2002-03-01,7.29950900163666
2002-04-01,7.00568608518399
2002-05-01,6.55026455026455
2002-06-01,5.40398188138628
2002-07-01,5.87672688629118
2002-08-01,5.86192380551463
2002-09-01,5.78367808994546
2002-10-01,5.79158522785722
2002-11-01,6.37284701114488
2002-12-01,7.20684039087948
2003-01-01,8.1783259199353
2003-02-01,8.56657337065174
2003-03-01,7.9295154185022
2003-04-01,7.80377949671987
2003-05-01,6.62102689486552
2003-06-01,6.32984901277584
2003-07-01,5.51420176297747
2003-08-01,5.97215554488718
2003-09-01,6.03659686851538
2003-10-01,5.96063730084349
2003-11-01,6.46686205918502
2003-12-01,6.79105891267286
2004-01-01,7.28899038919022
2004-02-01,7.42121946671639
2004-03-01,7.69086299183022
2004-04-01,6.8888266591991
2004-05-01,5.89048672566372
2004-06-01,5.80332663132882
2004-07-01,5.1322652757079
2004-08-01,5.68484959985282
2004-09-01,4.6956046956047
2004-10-01,4.76361999099505
2004-11-01,5.65633098025199
2004-12-01,6.49303996407723
2005-01-01,6.40648667914105
2005-02-01,6.43952907599001
2005-03-01,6.59194021884174
2005-04-01,6.30011454753723
2005-05-01,5.08046976946498
2005-06-01,4.36445835506868
2005-07-01,4.91460439177414
2005-08-01,4.96631542580757
2005-09-01,4.61735784523301
2005-10-01,4.72366959938498
2005-11-01,5.37513997760358
2005-12-01,5.0978686385385
2006-01-01,6.22557957801511
2006-02-01,5.767385044935
2006-03-01,7.12201819117899
2006-04-01,6.22165169020111
2006-05-01,5.25605331983464
2006-06-01,4.9618000167912
2006-07-01,5.3232577665827
2006-08-01,5.20824639011769
2006-09-01,4.45844037457529
2006-10-01,4.45650386449597
2006-11-01,5.3030303030303
2006-12-01,5.7855320549749
2007-01-01,7.03157543947347
2007-02-01,6.72158154859967
2007-03-01,6.93101753236113
2007-04-01,6.4037422372772
2007-05-01,4.91064240862985
2007-06-01,5.12202954399486
2007-07-01,4.7407527055403
2007-08-01,4.48666773111927
2007-09-01,3.66047324122598
2007-10-01,4.31953590467231
2007-11-01,4.62786259541985
2007-12-01,5.15357821405953
2008-01-01,6.50039588281868
2008-02-01,6.1461397789616
2008-03-01,7.12380354621058
2008-04-01,5.94043763330437
2008-05-01,5.76218323586745
2008-06-01,5.34120021737443
2008-07-01,5.42738719011496
2008-08-01,5.4287045666356
2008-09-01,5.1489069997715
2008-10-01,5.65069784986797
2008-11-01,6.02787990196078
2008-12-01,6.92448792418221
2009-01-01,7.72858664232466
2009-02-01,9.42719853558081
2009-03-01,9.98719590268886
2009-04-01,9.05165996724728
2009-05-01,8.23616784255477
2009-06-01,7.36359603726157
2009-07-01,7.96486090775988
2009-08-01,7.91703184341221
2009-09-01,7.32223682289385
2009-10-01,7.41740208591642
2009-11-01,7.39957716701903
2009-12-01,8.61742424242424
2010-01-01,9.27736528706903
2010-02-01,8.66027317640221
2010-03-01,9.37973860928587
2010-04-01,8.29700564567998
2010-05-01,7.59637188208617
2010-06-01,6.96573648887319
2010-07-01,7.39695087521174
2010-08-01,7.63401627841706
2010-09-01,6.62559890485968
2010-10-01,6.7242442936459
2010-11-01,6.86066415611092
2010-12-01,7.69336353029991
2011-01-01,7.97768479776848
2011-02-01,8.66864517910139
2011-03-01,9.36966468619818
2011-04-01,9.08352511168269
2011-05-01,7.23911424121352
2011-06-01,6.61330801058129
2011-07-01,6.32470459668056
2011-08-01,6.97784702933406
2011-09-01,5.90841949778434
2011-10-01,5.26813454005133
2011-11-01,6.05875568220368
2011-12-01,7.35432016075017
2012-01-01,8.25147347740668
2012-02-01,8.11942718184274
2012-03-01,7.6249080329075
2012-04-01,7.43785217103083
2012-05-01,6.08512597855404
2012-06-01,6.21290067273447
2012-07-01,5.66100345102203
2012-08-01,6.42166093110837
2012-09-01,5.50683518184163
2012-10-01,6.58946964365684
2012-11-01,6.61745661745662
2012-12-01,6.60517319228536
2013-01-01,8.01679586563308
2013-02-01,7.79053269702051
2013-03-01,7.97384783026729
2013-04-01,8.05747199189822
2013-05-01,6.7472306143001
2013-06-01,5.97853535353535
2013-07-01,6.42866217761403
2013-08-01,6.48148148148148
2013-09-01,5.94383578894346
2013-10-01,6.29896584142902
2013-11-01,6.61183169882948
2013-12-01,7.72953011587928
2014-01-01,8.25705690328362
2014-02-01,8.01562795387233
2014-03-01,8.51395117090184
2014-04-01,8.24474660074166
2014-05-01,7.16207951070336
2014-06-01,5.8666828116486
2014-07-01,6.16212250886416
2014-08-01,6.13268909124698
2014-09-01,5.61183766193897
2014-10-01,6.07448107448107
2014-11-01,5.97302504816956
2014-12-01,6.66833166833167
2015-01-01,8.32352759026444
2015-02-01,8.13755325623859
2015-03-01,7.95068027210884
2015-04-01,7.79314491882141
2015-05-01,7.30460624071322
2015-06-01,5.94556296864852
2015-07-01,6.40367946223244
2015-08-01,6.5515610217597
2015-09-01,5.44265771337692
2015-10-01,5.00923223539222
2015-11-01,6.76745431819534
2015-12-01,6.98294243070362
2016-01-01,8.8212520102448
2016-02-01,8.94037797671289
2016-03-01,8.55731341527965
2016-04-01,8.89146836912362
2016-05-01,6.08635338997746
2016-06-01,6.10024308369024
2016-07-01,6.27610208816705
2016-08-01,6.47180429539451
2016-09-01,5.53402484896843
2016-10-01,6.30681818181818
2016-11-01,6.39847407664297
2016-12-01,8.02961602479481
2017-01-01,8.43276269525621
2017-02-01,8.03212851405622
2017-03-01,8.09225283257606
2017-04-01,7.7443006071715
2017-05-01,7.0241134751773
2017-06-01,5.53844398813598
2017-07-01,5.0560183855214
2017-08-01,5.53861788617886
2017-09-01,4.86173561151079
2017-10-01,5.41811261614239
2017-11-01,5.98415463280328
2017-12-01,6.26198804016699
2018-01-01,7.467978042086
2018-02-01,7.07139608913142
2018-03-01,6.75539648808858
2018-04-01,6.88592559390408
2018-05-01,5.38627440137145
2018-06-01,4.95872286917063
2018-07-01,5.02830136835742
2018-08-01,5.28564386262803
2018-09-01,4.71785383903793
2018-10-01,4.77625020540067
2018-11-01,6.14001840922627
2018-12-01,5.46815251830001
2019-01-01,6.96831585305584
2019-02-01,7.34524847428073
2019-03-01,7.35373928145012
2019-04-01,7.32401934443848
2019-05-01,5.68030294949064
2019-06-01,4.95065350760203
2019-07-01,5.00588928150766
2019-08-01,5.36876934571459
2019-09-01,4.45227418321589
2019-10-01,4.76471218780148
2019-11-01,5.06130826986442
2019-12-01,5.57937584803256
2020-01-01,6.07507051421132
2020-02-01,6.84570259942952
2020-03-01,8.063284233497
2020-04-01,14.8633386040208
2020-05-01,11.3469702817445
2020-06-01,9.10970831519373
2020-07-01,8.94646127329527
2020-08-01,8.5491536284509
2020-09-01,7.11328166472025
2020-10-01,7.35750749960528
2020-11-01,7.16542601617308
2020-12-01,7.91431912405655
2021-01-01,9.24131284467527
2021-02-01,8.37084673097535
2021-03-01,8.23820295649429
2021-04-01,8.62526539278132
2021-05-01,7.95227583307054
2021-06-01,7.12425788980315
2021-07-01,6.9952805453592
2021-08-01,6.91728537069957
2021-09-01,5.7355562545874
2021-10-01,5.85886185697021
2021-11-01,5.6125977549609
2021-12-01,5.77931556468616
2022-01-01,7.26641722249336
2022-02-01,6.79453836150845
2022-03-01,6.66989925111794
2022-04-01,6.64662300010738
2022-05-01,4.80986749973069
2022-06-01,4.44493102693234
2022-07-01,4.59197487409974
2022-08-01,4.90398177281111
2022-09-01,3.77093462992977
2022-10-01,3.84594521291022
2022-11-01,4.01659026413447
2022-12-01,4.26985949374009
2023-01-01,5.49755301794453
2023-02-01,4.84670260850624
2023-03-01,5.69828189799106
2023-04-01,5.16487667979923
2023-05-01,4.71799849024048
2023-06-01,4.06827725364018
2023-07-01,4.35304385773511
2023-08-01,4.78541587542727
2023-09-01,4.22580819256301
2023-10-01,4.46366597255593
2023-11-01,4.16890224272991
