"Date","PISPIG01CAM661N"
1981-01-01,0.527472527472527
1981-02-01,0.530041387184244
1981-03-01,0.534322820037106
1981-04-01,0.537747966319395
1981-05-01,0.542885685742829
1981-06-01,0.548879691736834
1981-07-01,0.552304838019124
1981-08-01,0.556586270871985
1981-09-01,0.556586270871985
1981-10-01,0.560011417154274
1981-11-01,0.557442557442557
1981-12-01,0.560011417154274
1982-01-01,0.565149136577708
1982-02-01,0.568574282859997
1982-03-01,0.571143142571714
1982-04-01,0.574568288854003
1982-05-01,0.575424575424575
1982-06-01,0.577993435136292
1982-07-01,0.577993435136292
1982-08-01,0.57713714856572
1982-09-01,0.580562294848009
1982-10-01,0.578849721706865
1982-11-01,0.57713714856572
1982-12-01,0.577993435136292
1983-01-01,0.577993435136292
1983-02-01,0.577993435136292
1983-03-01,0.583131154559726
1983-04-01,0.587412587412587
1983-05-01,0.591694020265449
1983-06-01,0.595119166547738
1983-07-01,0.597688026259455
1983-08-01,0.598544312830027
1983-09-01,0.597688026259455
1983-10-01,0.598544312830027
1983-11-01,0.597688026259455
1983-12-01,0.601969459112316
1984-01-01,0.606250891965178
1984-02-01,0.610532324818039
1984-03-01,0.614813757670901
1984-04-01,0.61823890395319
1984-05-01,0.61823890395319
1984-06-01,0.61823890395319
1984-07-01,0.624232909947196
1984-08-01,0.622520336806051
1984-09-01,0.620807763664907
1984-10-01,0.619095190523762
1984-11-01,0.621664050235479
1984-12-01,0.622520336806051
1985-01-01,0.625089196517768
1985-02-01,0.625089196517768
1985-03-01,0.627658056229485
1985-04-01,0.628514342800057
1985-05-01,0.631083202511774
1985-06-01,0.630226915941202
1985-07-01,0.629370629370629
1985-08-01,0.627658056229485
1985-09-01,0.628514342800057
1985-10-01,0.628514342800057
1985-11-01,0.629370629370629
1985-12-01,0.633652062223491
1986-01-01,0.631939489082346
1986-02-01,0.630226915941202
1986-03-01,0.630226915941202
1986-04-01,0.629370629370629
1986-05-01,0.625089196517768
1986-06-01,0.625089196517768
1986-07-01,0.62594548308834
1986-08-01,0.629370629370629
1986-09-01,0.631083202511774
1986-10-01,0.633652062223491
1986-11-01,0.632795775652919
1986-12-01,0.631083202511774
1987-01-01,0.634508348794063
1987-02-01,0.634508348794063
1987-03-01,0.634508348794063
1987-04-01,0.639646068217497
1987-05-01,0.644783787640931
1987-06-01,0.64820893392322
1987-07-01,0.652490366776081
1987-08-01,0.656771799628943
1987-09-01,0.659340659340659
1987-10-01,0.662765805622949
1987-11-01,0.667903525046382
1987-12-01,0.671328671328671
1988-01-01,0.679891537034394
1988-02-01,0.677322677322677
1988-03-01,0.680747823604967
1988-04-01,0.687598116169545
1988-05-01,0.691023262451834
1988-06-01,0.695304695304695
1988-07-01,0.698729841586984
1988-08-01,0.701298701298701
1988-09-01,0.701298701298701
1988-10-01,0.701298701298701
1988-11-01,0.707292707292707
1988-12-01,0.70814899386328
1989-01-01,0.712430426716141
1989-02-01,0.712430426716141
1989-03-01,0.714999286427858
1989-04-01,0.714142999857286
1989-05-01,0.712430426716141
1989-06-01,0.711574140145569
1989-07-01,0.709005280433852
1989-08-01,0.707292707292707
1989-09-01,0.703867561010418
1989-10-01,0.699586128157557
1989-11-01,0.697873555016412
1989-12-01,0.694448408734123
1990-01-01,0.695304695304695
1990-02-01,0.697873555016412
1990-03-01,0.69701726844584
1990-04-01,0.695304695304695
1990-05-01,0.697873555016412
1990-06-01,0.69701726844584
1990-07-01,0.694448408734123
1990-08-01,0.696160981875268
1990-09-01,0.702154987869274
1990-10-01,0.703011274439846
1990-11-01,0.703867561010418
1990-12-01,0.702154987869274
1991-01-01,0.702154987869274
1991-02-01,0.69701726844584
1991-03-01,0.691023262451834
1991-04-01,0.6858855430284
1991-05-01,0.680747823604967
1991-06-01,0.679891537034394
1991-07-01,0.676466390752105
1991-08-01,0.671328671328671
1991-09-01,0.668759811616954
1991-10-01,0.664478378764093
1991-11-01,0.662765805622949
1991-12-01,0.662765805622949
1992-01-01,0.661053232481804
1992-02-01,0.667903525046382
1992-03-01,0.669616098187527
1992-04-01,0.668759811616954
1992-05-01,0.673041244469816
1992-06-01,0.674753817610961
1992-07-01,0.676466390752105
1992-08-01,0.677322677322677
1992-09-01,0.682460396746111
1992-10-01,0.683316683316683
1992-11-01,0.683316683316683
1992-12-01,0.686741829598973
1993-01-01,0.694448408734123
1993-02-01,0.698729841586984
1993-03-01,0.702154987869274
1993-04-01,0.697873555016412
