"Date","CANSLRTCR03GYSAM"
1960-01-01,3.78461626215669
1960-02-01,6.23238159033185
1960-03-01,1.0339111623072
1960-04-01,4.2896652932212
1960-05-01,3.35566675147712
1960-06-01,5.15495212076055
1960-07-01,0.574481530418794
1960-08-01,-7.56658595641646
1960-09-01,6.00570374098306
1960-10-01,2.6078446930625
1960-11-01,13.4794329941734
1960-12-01,35.766964254208
1961-01-01,-3.94888705688376
1961-02-01,-8.09731490725658
1961-03-01,-6.57934985122773
1961-04-01,-8.6594144071007
1961-05-01,-4.97811816192562
1961-06-01,-6.46634299960635
1961-07-01,17.9870908779346
1961-08-01,8.63016428917171
1961-09-01,-6.9604895289339
1961-10-01,-9.76672251578812
1961-11-01,12.7391626433699
1961-12-01,1.20857699805068
1962-01-01,23.48868480531
1962-02-01,10.7975986277873
1962-03-01,29.5639232028576
1962-04-01,26.4176097647686
1962-05-01,28.013816925734
1962-06-01,16.0601554389607
1962-07-01,-0.125871417505806
1962-08-01,-0.964562801425862
1962-09-01,-15.3394755492558
1962-10-01,21.9048163172028
1962-11-01,0.337608193229716
1962-12-01,14.9255264509502
1963-01-01,-3.24351875448879
1963-02-01,15.7468328301984
1963-03-01,-1.70928389275623
1963-04-01,10.4825291181364
1963-05-01,1.76740420939017
1963-06-01,18.5688383899432
1963-07-01,3.31798351914687
1963-08-01,3.47236925682828
1963-09-01,35.7621216180016
1963-10-01,18.4023058536814
1963-11-01,24.4021407763702
1963-12-01,15.094297461566
1964-01-01,25.7476713837607
1964-02-01,15.5127061970575
1964-03-01,23.4368791342356
1964-04-01,10.1285423383676
1964-05-01,17.0422908657033
1964-06-01,2.98291399910287
1964-07-01,26.2708484834268
1964-08-01,30.3355842029875
1964-09-01,38.7184293606946
1964-10-01,2.49569537079185
1964-11-01,-12.554230427127
1964-12-01,-20.6282641194401
1965-01-01,4.40437200091401
1965-02-01,6.10393870973968
1965-03-01,4.03900776368112
1965-04-01,16.1751959783509
1965-05-01,8.60093258575446
1965-06-01,18.2997089627591
1965-07-01,10.8698075351119
1965-08-01,23.6223408430803
1965-09-01,-7.47306283560329
1965-10-01,20.1378697767823
1965-11-01,31.0256782845162
1965-12-01,56.3401986204198
1966-01-01,7.12761494829378
1966-02-01,9.24484376705104
1966-03-01,20.6395719199898
1966-04-01,-9.50644097020741
1966-05-01,-15.420585116554
1966-06-01,-11.2096666220378
1966-07-01,-0.641766785636494
1966-08-01,2.02562189449622
1966-09-01,11.94488748823
1966-10-01,-7.94477393638395
1966-11-01,-7.02799474009411
1966-12-01,-7.88077915982164
1967-01-01,-2.92660503600797
1967-02-01,-10.2805294264547
1967-03-01,-12.3183923479625
1967-04-01,5.47056775919243
1967-05-01,22.6919598816179
1967-06-01,17.883665699099
1967-07-01,-9.53015380464112
1967-08-01,-13.2661158567894
1967-09-01,-6.13852888164106
1967-10-01,-7.4222160142473
1967-11-01,-8.54762026481264
1967-12-01,-2.78881755494412
1968-01-01,4.89494545582097
1968-02-01,6.18853219521248
1968-03-01,5.69530954265461
1968-04-01,-4.00910212093314
1968-05-01,2.68020168517682
1968-06-01,-3.24741773528189
1968-07-01,21.7578525491658
1968-08-01,18.2516190373679
1968-09-01,5.55057700396862
1968-10-01,20.3307998415782
1968-11-01,20.9271992099428
1968-12-01,15.7051506045146
1969-01-01,10.3863966961494
1969-02-01,22.7994757536042
1969-03-01,4.13492218532264
1969-04-01,16.2501583395161
1969-05-01,-3.33621547547189
1969-06-01,1.4096610533622
1969-07-01,-10.3051273022337
1969-08-01,-10.7498824279017
1969-09-01,28.2877638008109
1969-10-01,-4.01235051643339
1969-11-01,3.95697864340966
1969-12-01,-12.7580218950547
1970-01-01,-16.379636782236
1970-02-01,-26.3746584699454
1970-03-01,-15.5327663831916
1970-04-01,-18.3371989850718
1970-05-01,-8.63768311618173
1970-06-01,-10.1574212893553
1970-07-01,-4.38671354931212
1970-08-01,-7.20878448437049
1970-09-01,-23.9775796866559
1970-10-01,-10.6624430547165
1970-11-01,-26.4325734444016
1970-12-01,-20.6400581556356
1971-01-01,-6.0010505914105
1971-02-01,11.5060497120105
1971-03-01,12.1094906721943
1971-04-01,27.1592230418787
1971-05-01,21.8365537370229
1971-06-01,14.1535615171138
1971-07-01,14.7315052842045
1971-08-01,10.8334859864444
1971-09-01,32.2987545969762
1971-10-01,30.7532030778791
1971-11-01,41.4824814135756
1971-12-01,50.8887483370046
1972-01-01,23.3591552009866
1972-02-01,10.6377077880432
1972-03-01,14.9203466776723
1972-04-01,-0.894931718358834
1972-05-01,12.2811007505117
1972-06-01,15.3986716242413
1972-07-01,7.05016493433748
1972-08-01,0.894155758296969
1972-09-01,-0.633837807350906
1972-10-01,12.0353932819861
1972-11-01,13.7962461906525
1972-12-01,16.1814870490287
1973-01-01,20.8385403649088
1973-02-01,29.9837062104405
1973-03-01,44.6209759671326
1973-04-01,36.1008591481123
1973-05-01,-1.43001822969414
1973-06-01,10.5280550774527
1973-07-01,8.27337606651259
1973-08-01,20.7764763698911
1973-09-01,8.45057098452598
1973-10-01,-2.91207625796953
1973-11-01,2.67175572519084
1973-12-01,0.247577103472303
1974-01-01,9.52867263043591
1974-02-01,-1.53677410023383
1974-03-01,-23.7030047181525
1974-04-01,-12.4717989753165
1974-05-01,15.1953531700367
1974-06-01,-2.35826138954293
1974-07-01,14.7735968103529
1974-08-01,20.3274197048611
1974-09-01,-0.687867610407731
1974-10-01,-10.3347683608559
1974-11-01,-18.7884697422146
1974-12-01,-15.5985504728338
1975-01-01,-17.6649710245848
1975-02-01,4.75694997000894
1975-03-01,-2.82768317450399
1975-04-01,-6.83367827621671
1975-05-01,-10.365331557416
1975-06-01,2.55428819311541
1975-07-01,-3.88790118835968
1975-08-01,-7.05743109958856
1975-09-01,0.657498494278254
1975-10-01,24.0580167113353
1975-11-01,39.668317574666
1975-12-01,70.6774103427488
1976-01-01,-5.14908256880735
1976-02-01,-20.4879815838368
1976-03-01,3.68837084673098
1976-04-01,15.4085178875639
1976-05-01,6.86859841851084
1976-06-01,-0.473998507091305
1976-07-01,-3.2845738207662
1976-08-01,-7.16642006452084
1976-09-01,-20.2144103714784
1976-10-01,0.241453806074474
1976-11-01,-11.4741943456442
1976-12-01,-20.1592060374238
1977-01-01,37.7931930842704
1977-02-01,24.128505084945
1977-03-01,10.1210703810422
1977-04-01,-3.66906389863133
1977-05-01,1.57543855293052
1977-06-01,0.227502843785533
1977-07-01,-0.787688900632922
1977-08-01,9.40884447057287
1977-09-01,21.1564902193613
1977-10-01,-1.36455836252997
1977-11-01,1.85475158709928
1977-12-01,-13.6130173939316
1978-01-01,-13.7811900191939
1978-02-01,-1.70135682318677
1978-03-01,-6.82538192570343
1978-04-01,4.21825581680437
1978-05-01,4.92189982644405
1978-06-01,8.78013494468765
1978-07-01,5.48403870787728
1978-08-01,-2.47173033063871
1978-09-01,26.1280546779289
1978-10-01,-8.41512432230324
1978-11-01,-12.0210699431541
1978-12-01,-8.25380964276792
1979-01-01,2.26561506169698
1979-02-01,-1.51279735019571
1979-03-01,12.0250853177851
1979-04-01,-3.440569311298
1979-05-01,0.355291513774833
1979-06-01,-1.64983203586292
1979-07-01,9.33378220774068
1979-08-01,-1.19250217319441
1979-09-01,-16.8547941844059
1979-10-01,3.54035365262433
1979-11-01,8.18703944516688
1979-12-01,13.8825355334096
1980-01-01,1.0436491647075
1980-02-01,6.30067629541757
1980-03-01,-9.62139436588053
1980-04-01,-12.0721159702765
1980-05-01,-20.260011607661
1980-06-01,-19.4224895665757
1980-07-01,-13.7638287109332
1980-08-01,-0.267648042823691
1980-09-01,-4.12931469116218
1980-10-01,-1.01161945365157
1980-11-01,0.319276806731122
1980-12-01,-3.98689763177086
1981-01-01,2.74036685953466
1981-02-01,-8.28683517216783
1981-03-01,1.01618179330588
1981-04-01,11.4948739262954
1981-05-01,9.22761150576452
1981-06-01,5.16774930918246
1981-07-01,-6.99966844346961
1981-08-01,-11.6776622311678
1981-09-01,-6.36968818542128
1981-10-01,-22.1395140410277
1981-11-01,10.9331902200367
1981-12-01,-19.575665512862
1982-01-01,-34.9477569018405
1982-02-01,-25.1712285807471
1982-03-01,-30.1172182821119
1982-04-01,-25.9900344197721
1982-05-01,-17.9462917305258
1982-06-01,-14.9395402583468
1982-07-01,-29.0488008885354
1982-08-01,-14.0572248480756
1982-09-01,-9.04694713481376
1982-10-01,-18.6282973621103
1982-11-01,-31.6348458085348
1982-12-01,13.3685286103542
1983-01-01,8.83035549825014
1983-02-01,-2.60510963588815
1983-03-01,18.8808231728804
1983-04-01,19.6806635214318
1983-05-01,14.1597232373435
1983-06-01,13.5154367408989
1983-07-01,30.1329622758194
1983-08-01,17.6970292167935
1983-09-01,6.11660867862575
1983-10-01,47.7189673464576
1983-11-01,33.2313009133547
1983-12-01,7.76762669507149
1984-01-01,37.7225644844628
1984-02-01,39.2732968432648
1984-03-01,23.5549561299502
1984-04-01,4.17069988636841
1984-05-01,17.3517151109024
1984-06-01,16.5336942584414
1984-07-01,23.0352263276702
1984-08-01,9.83492566787656
1984-09-01,4.43693757629092
1984-10-01,13.2458170404064
1984-11-01,-1.5403048494281
1984-12-01,9.05531267819805
1985-01-01,11.3761490438972
1985-02-01,9.75097324352715
1985-03-01,8.85983326335992
1985-04-01,24.7468218056454
1985-05-01,12.7650546173151
1985-06-01,18.4485604254539
1985-07-01,10.7076900793028
1985-08-01,22.5730890489877
1985-09-01,31.4256591465072
1985-10-01,12.5198191320688
1985-11-01,27.6084856544266
1985-12-01,15.8480612588745
1986-01-01,9.44951395248761
1986-02-01,11.999324362367
1986-03-01,-0.781258608720566
1986-04-01,-6.5905950427498
1986-05-01,-3.84681546467122
1986-06-01,-7.9578882179904
1986-07-01,6.58649338188797
1986-08-01,-4.92216471949342
1986-09-01,2.79101992699296
1986-10-01,-9.71556808099786
1986-11-01,-18.8157454924399
1986-12-01,-10.1995987963892
1987-01-01,-17.2129081689232
1987-02-01,-11.5703642633796
1987-03-01,0.631927322804924
1987-04-01,9.02261721774705
1987-05-01,-6.30632645302681
1987-06-01,4.07513316512475
1987-07-01,-11.4567456704754
1987-08-01,-2.95299971752026
1987-09-01,-14.0691334178387
1987-10-01,3.81053678162248
1987-11-01,12.3711839571804
1987-12-01,-4.11142509298455
1988-01-01,9.18179714804126
1988-02-01,-1.22906552363194
1988-03-01,-1.23384578031365
1988-04-01,-8.19958869548626
1988-05-01,7.15325679642934
1988-06-01,-9.5604952105938
1988-07-01,1.93625157407087
1988-08-01,-3.06972370247637
1988-09-01,3.76857065923645
1988-10-01,-2.68617820988272
1988-11-01,-7.17818847998276
1988-12-01,8.22947000582411
1989-01-01,-11.7244225342687
1989-02-01,-3.86775946219726
1989-03-01,-8.13247963527874
1989-04-01,8.07861522650377
1989-05-01,-4.32240388470621
1989-06-01,-7.68085207777355
1989-07-01,-15.7182523941747
1989-08-01,-6.78432006652654
1989-09-01,-5.01263594927568
1989-10-01,-8.70212059829941
1989-11-01,-6.26117444911417
1989-12-01,-10.6990259914976
1990-01-01,1.13207070388012
1990-02-01,-8.06351183063512
1990-03-01,-0.858724077114881
1990-04-01,-19.4433463326032
1990-05-01,-15.7810190089283
1990-06-01,-0.676225012582428
1990-07-01,-2.67057526288894
1990-08-01,-7.26445953313177
1990-09-01,-17.7983917902914
1990-10-01,-11.9896712084937
1990-11-01,-14.9428419266544
1990-12-01,-20.0773736351146
1991-01-01,-2.27377784440862
1991-02-01,-3.18450597827502
1991-03-01,-14.2818584450797
1991-04-01,-5.94983885300476
1991-05-01,5.02142363510712
1991-06-01,4.50854284414994
1991-07-01,8.06852721746338
1991-08-01,-6.16340436902933
1991-09-01,10.7400878511155
1991-10-01,-8.50709280464878
1991-11-01,-0.633409051196937
1991-12-01,-0.690643142577094
1992-01-01,-7.30220012016926
1992-02-01,-8.80766281463146
1992-03-01,-8.30995591687181
1992-04-01,-6.14009110011141
1992-05-01,-13.721490333364
1992-06-01,-17.0895754335799
1992-07-01,-12.8164152390693
1992-08-01,-7.11783802255382
1992-09-01,-12.8077660782088
1992-10-01,1.08812403680007
1992-11-01,-5.19922041001743
1992-12-01,-1.33471005360098
1993-01-01,-14.335755954269
1993-02-01,-17.5463960109757
1993-03-01,-0.658736848677852
1993-04-01,-2.82314407199842
1993-05-01,-1.86097594459782
1993-06-01,-11.4456657019898
1993-07-01,-7.64278906078158
1993-08-01,-2.68729017521806
1993-09-01,-11.2023943135054
1993-10-01,-4.94779635960454
1993-11-01,-3.19509065895846
1993-12-01,-8.92917602880976
1994-01-01,5.2530748921373
1994-02-01,15.8108494954555
1994-03-01,3.25424261470774
1994-04-01,1.67754104950678
