"Date","CANCP070000GPM"
2015-01-01,-2.42011014
2015-02-01,1.82041933286519
2015-03-01,2.35558094069607
2015-04-01,-0.053685140329566
2015-05-01,1.28163913695819
2015-06-01,1.46009638610197
2015-07-01,-0.413262402842743
2015-08-01,-1.2517915525311
2015-09-01,-2.26068705446951
2015-10-01,0.355507867162165
2015-11-01,0.469285759050403
2015-12-01,-0.640192733504538
2016-01-01,-0.147718415220686
2016-02-01,-1.30801659667992
2016-03-01,1.51936455332727
2016-04-01,2.29553263219549
2016-05-01,1.04160965226705
2016-06-01,1.62435051903448
2016-07-01,-1.89644207282714
2016-08-01,-0.698522217981992
2016-09-01,0.0980711487851659
2016-10-01,1.12710489159314
2016-11-01,-1.34059815380204
2016-12-01,1.23955789087692
2017-01-01,3.17002881844382
2017-02-01,-1.02420856610802
2017-03-01,-0.658513640639689
2017-04-01,1.79924242424242
2017-05-01,-0.837209302325572
2017-06-01,-0.469043151969992
2017-07-01,-0.282752120640895
2017-08-01,0.378071833648394
2017-09-01,1.22410546139359
2017-10-01,0.279069767441871
2017-11-01,1.85528756957329
2017-12-01,0
2018-01-01,1.36612021857923
2018-02-01,0.359389038634322
2018-03-01,0.17905102954342
2018-04-01,1.16175156389635
2018-05-01,0.0883392226148312
2018-06-01,0.529567519858782
2018-07-01,1.22914837576822
2018-08-01,-0.607111882046844
2018-09-01,-1.13438045375217
2018-10-01,-0.529567519858782
2018-11-01,-2.12954747116238
2018-12-01,0.72529465095195
2019-01-01,-1.26012601260126
2019-02-01,1.00273473108479
2019-03-01,2.25631768953068
2019-04-01,1.85348631950575
2019-05-01,0.433275563258223
2019-06-01,-1.29421915444348
2019-07-01,1.22377622377621
2019-08-01,-0.777202072538851
2019-09-01,0.870322019147085
2019-10-01,-2.50215703192406
2019-11-01,0.0884955752212292
2019-12-01,1.23784261715296
2020-01-01,0.0873362445414751
2020-02-01,0.349040139616076
2020-03-01,-4.17391304347826
2020-04-01,-1.99637023593467
2020-05-01,2.40740740740739
2020-06-01,2.53164556962028
2020-07-01,0.0373365197901231
2020-08-01,-1.09512869504923
2020-09-01,-0.713012477718361
2020-10-01,0.359066427289049
2020-11-01,0.178890876565295
2020-12-01,0.892857142857144
2021-01-01,2.21238938053097
2021-02-01,1.81818181818181
2021-03-01,1.44557823129253
2021-04-01,0.670578373847444
2021-05-01,1.08243130724397
2021-06-01,0.494233937397017
2021-07-01,1.14754098360656
2021-08-01,1.05348460291735
2021-09-01,-0.400962309542912
2021-10-01,1.52979066022544
2021-11-01,0.0793021411578201
2021-12-01,-0.396196513470673
2022-01-01,1.59108989657916
2022-02-01,2.03602192638998
2022-03-01,3.68380660015348
2022-04-01,0.296076980014804
2022-05-01,4.0590405904059
2022-06-01,2.83687943262412
2022-07-01,-1.79310344827585
2022-08-01,-2.94943820224721
2022-09-01,-2.31548480463096
2022-10-01,2.59259259259259
2022-11-01,-1.01083032490975
2022-12-01,-3.28227571115973
2023-01-01,0.980392156862754
2023-02-01,-0.448095593726662
2023-03-01,0.825206301575386
2023-04-01,1.71130952380952
2023-05-01,-0.365764447695692
2023-06-01,1.39500734214392
2023-07-01,1.37581462708183
2023-08-01,0.785714285714278
2023-09-01,-1.20481927710843
2023-10-01,-1.79340028694406
