"Date","CANCP060000GYM"
2015-12-01,1.12653740000002
2016-01-01,0.987385168355328
2016-02-01,1.13866540755102
2016-03-01,1.404959864095
2016-04-01,1.42205146390814
2016-05-01,0.99609235530519
2016-06-01,1.09826709777792
2016-07-01,0.747492238165705
2016-08-01,1.30974232297451
2016-09-01,1.82199101723929
2016-10-01,1.64450194224353
2016-11-01,1.5493670432649
2016-12-01,1.35816239269355
2017-01-01,1.55492817221656
2017-02-01,1.43304227174477
2017-03-01,1.7482647901352
2017-04-01,2.06604477871295
2017-05-01,1.68046154896787
2017-06-01,1.96813278227289
2017-07-01,2.65568873143264
2017-08-01,2.14344550446315
2017-09-01,1.75499970686096
2017-10-01,2.08960713134383
2017-11-01,1.54278272419478
2017-12-01,1.95121951219512
2018-01-01,1.75267770204477
2018-02-01,1.75097276264592
2018-03-01,1.84645286686102
2018-04-01,1.0556621880998
2018-05-01,1.0576923076923
2018-06-01,0.767018216682647
2018-07-01,0.478011472275324
2018-08-01,0.669856459330155
2018-09-01,0.478011472275324
2018-10-01,0.191021967526266
2018-11-01,0
2018-12-01,0.0956937799043169
2019-01-01,0.0956937799043169
2019-02-01,0.191204588910134
2019-03-01,0.286259541984722
2019-04-01,0.664767331434009
2019-05-01,1.04662226451
2019-06-01,1.33206470028544
2019-07-01,1.61750713606091
2019-08-01,1.23574144486691
2019-09-01,1.04662226451
2019-10-01,1.62059103908483
2019-11-01,2.49280920421862
2019-12-01,2.19885277246655
2020-01-01,2.29445506692161
2020-02-01,2.3854961832061
2020-03-01,1.99809705042818
2020-04-01,1.69811320754717
2020-05-01,1.22410546139359
2020-06-01,1.12676056338028
2020-07-01,1.28426172200842
2020-08-01,0.938967136150236
2020-09-01,1.41242937853106
2020-10-01,1.21951219512196
2020-11-01,1.12254443405049
2020-12-01,0.935453695042096
2021-01-01,0.841121495327114
2021-02-01,0.652376514445491
2021-03-01,0.83955223880596
2021-04-01,2.13358070500927
2021-05-01,2.32558139534885
2021-06-01,2.41411327762303
2021-07-01,2.33740527007817
2021-08-01,2.79069767441861
2021-09-01,2.78551532033426
2021-10-01,2.50231696014826
2021-11-01,2.22016651248844
2021-12-01,2.40963855421685
2022-01-01,2.03892493049118
2022-02-01,2.12962962962962
2022-03-01,1.94264569842739
2022-04-01,2.17983651226158
2022-05-01,2.18181818181818
2022-06-01,2.08522212148685
2022-07-01,2.5293586269196
2022-08-01,2.89592760180996
2022-09-01,3.34236675700092
2022-10-01,3.52622061482822
2022-11-01,4.16289592760181
2022-12-01,4.07239819004526
2023-01-01,4.7229791099001
2023-02-01,4.71441523118767
2023-03-01,4.90018148820325
2023-04-01,5.33333333333334
2023-05-01,5.42704626334519
2023-06-01,5.41740674955597
2023-07-01,4.84581497797356
2023-08-01,4.92524186455585
2023-09-01,3.93356643356643
2023-10-01,3.84279475982533
