"Date","CANWSCNDW01IXOBSAM"
1999-04-01,75.443122974212
1999-05-01,78.3920246904015
1999-06-01,79.0692028564418
1999-07-01,75.1698756440553
1999-08-01,78.5407869419801
1999-09-01,80.8874081535144
1999-10-01,79.021681581632
1999-11-01,85.4866410981547
1999-12-01,83.4339286406074
2000-01-01,70.8655845245936
2000-02-01,77.4307519466935
2000-03-01,79.7536125208228
2000-04-01,80.9731530624104
2000-05-01,74.5639793902297
2000-06-01,68.3195805730962
2000-07-01,86.0796239620863
2000-08-01,77.3563708209042
2000-09-01,85.226307157892
2000-10-01,85.7232144010124
2000-11-01,81.0532160797531
2000-12-01,74.6306124820827
2001-01-01,83.5537648988236
2001-02-01,75.3289686075492
2001-03-01,77.9431552576867
2001-04-01,85.6142253903072
2001-05-01,82.4406306899624
2001-06-01,91.1292759462286
2001-07-01,76.9152494221258
2001-08-01,86.3817972856054
2001-09-01,81.7412414933044
2001-10-01,87.6906984852594
2001-11-01,89.9340125776418
2001-12-01,91.6561422539031
2002-01-01,110.74419865959
2002-02-01,94.9139322563566
2002-03-01,105.35569932463
2002-04-01,99.1944627384134
2002-05-01,109.026717803691
2002-06-01,105.912008161262
2002-07-01,102.554526788827
2002-08-01,111.735947003448
2002-09-01,102.791100091685
2002-10-01,116.182285411743
2002-11-01,112.722529991348
2002-12-01,102.048838440579
2003-01-01,97.7032244734565
2003-02-01,124.185487932437
2003-03-01,102.102558142538
2003-04-01,108.537042058911
2003-05-01,101.027131032167
2003-06-01,107.675460685184
2003-07-01,116.661630444608
2003-08-01,123.957179199112
2003-09-01,120.832138844768
2003-10-01,131.016154650757
2003-11-01,111.87696122109
2003-12-01,111.746277715363
2004-01-01,100.125776417567
2004-02-01,112.274177094229
2004-03-01,126.290370485156
2004-04-01,124.936014153075
2004-05-01,120.219011092602
2004-06-01,120.599181291081
2004-07-01,115.85015302367
2004-08-01,138.138147445086
2004-09-01,123.515024729142
2004-10-01,123.613166492336
2004-11-01,127.290383398546
2004-12-01,118.339338059634
2005-01-01,95.702682111081
2005-02-01,109.666188871241
2005-03-01,110.094396880125
2005-04-01,129.760456617467
2005-05-01,115.398700912977
2005-06-01,122.446312581516
2005-07-01,129.050220173298
2005-08-01,108.168235643539
2005-09-01,119.920453518253
2005-10-01,113.133175789977
2005-11-01,121.793928124072
2005-12-01,120.547011195909
2006-01-01,115.508722994873
2006-02-01,122.984542672297
2006-03-01,128.756827954906
2006-04-01,120.681310450806
2006-05-01,114.11820917109
2006-06-01,124.893141698627
2006-07-01,124.994382675396
2006-08-01,109.062875295394
2006-09-01,105.444026911505
2006-10-01,119.370859644365
2006-11-01,121.25208228412
2006-12-01,108.977130386498
2007-01-01,126.482521726778
2007-02-01,102.004416379344
2007-03-01,114.021100479087
2007-04-01,116.80264466225
2007-05-01,122.29238497398
2007-06-01,118.252560079546
2007-07-01,115.338266248273
2007-08-01,119.633259727011
2007-09-01,149.094900502331
2007-10-01,120.526349772079
2007-11-01,120.550626945079
2007-12-01,90.5838143571069
2008-01-01,104.675421945015
2008-02-01,121.045984581412
2008-03-01,122.604889009414
2008-04-01,115.343948139826
2008-05-01,118.304213639122
2008-06-01,115.644571856558
2008-07-01,100.603571843645
2008-08-01,113.189478169914
2008-09-01,118.504112914681
2008-10-01,113.522127093583
2008-11-01,87.5982386136185
2008-12-01,77.637882720593
2009-01-01,68.3448908172884
2009-02-01,59.7745322124511
2009-03-01,72.902800914268
2009-04-01,57.7388654295639
2009-05-01,66.0426916669895
2009-06-01,73.724609047121
2009-07-01,71.0582523018118
2009-08-01,85.4267229690466
2009-09-01,86.0589625382559
2009-10-01,96.9681943206911
2009-11-01,89.6891747052519
2009-12-01,89.4391714769044
2010-01-01,98.7269980242514
2010-02-01,104.719327470654
2010-03-01,101.369594132156
2010-04-01,106.894975399992
2010-05-01,103.496171179896
2010-06-01,98.7120184919743
2010-07-01,101.292113792792
2010-08-01,99.3979777631426
2010-09-01,96.4253154095482
2010-10-01,89.9298802928757
2010-11-01,100.261625279252
2010-12-01,86.1700176913442
2011-01-01,87.8921473676054
2011-02-01,92.686114231847
2011-03-01,95.6004080631206
