"Date","SPASTT01CAM657N"
1960-01-01,-4.55601794303629
1960-02-01,-3.31634579086445
1960-03-01,-0.0351404642445983
1960-04-01,-1.75178205253393
1960-05-01,2.95976783016618
1960-06-01,-2.48276927235167
1960-07-01,-2.18764229573758
1960-08-01,6.55993199206573
1960-09-01,-4.96514521245276
1960-10-01,-0.0259828513181078
1960-11-01,3.84446221511394
1960-12-01,4.87264886510213
1961-01-01,5.66508793185741
1961-02-01,3.26615705350939
1961-03-01,1.88593539703902
1961-04-01,4.59536665510811
1961-05-01,1.99703207880776
1961-06-01,0.708879567862052
1961-07-01,1.7950727711436
1961-08-01,1.5233637804786
1961-09-01,-1.6120397358872
1961-10-01,0.592503022974593
1961-11-01,3.03071282606082
1961-12-01,2.2109116364538
1962-01-01,-2.57116358707284
1962-02-01,0.582868356691974
1962-03-01,-0.116480540469693
1962-04-01,-2.69092287284442
1962-05-01,-8.26005542655982
1962-06-01,-6.52340752110513
1962-07-01,2.37920553401111
1962-08-01,2.42287742287743
1962-09-01,-4.73778903178517
1962-10-01,1.5493844432009
1962-11-01,7.83020492509039
1962-12-01,0.450356931823626
1963-01-01,4.91263772079047
1963-02-01,-3.24902635287698
1963-03-01,2.98692145038764
1963-04-01,4.82114612483272
1963-05-01,1.62357447549403
1963-06-01,-3.70925600719579
1963-07-01,-2.68523049093308
1963-08-01,0.670404680643592
1963-09-01,3.01186584332243
1963-10-01,0.794863506802632
1963-11-01,-1.00287159453669
1963-12-01,3.46904218508431
1964-01-01,2.66539539781703
1964-02-01,-0.842758926591273
1964-03-01,3.89034891523149
1964-04-01,3.66931740201026
1964-05-01,3.46286633958933
1964-06-01,-0.189427202248029
1964-07-01,2.27869738446262
1964-08-01,-0.604600865119934
1964-09-01,4.29627614855843
1964-10-01,0.36392086203012
1964-11-01,0.406302411830037
1964-12-01,0.403481943300777
1965-01-01,5.60847304722739
1965-02-01,-0.438207233192795
1965-03-01,-0.88138614964623
1965-04-01,2.44171144636554
1965-05-01,-0.235937054188705
1965-06-01,-6.82095675990804
1965-07-01,-1.02467241175778
1965-08-01,2.44507526060925
1965-09-01,1.68350952358776
1965-10-01,1.77242437427007
1965-11-01,-2.82496681142136
1965-12-01,2.01331403762663
1966-01-01,4.15484486006765
1966-02-01,-2.45600653772815
1966-03-01,-1.36057461377778
1966-04-01,0.927488307305532
1966-05-01,-3.30782522833868
1966-06-01,-0.557012555991363
1966-07-01,-1.65355800872874
1966-08-01,-7.40296878151809
1966-09-01,-2.46930982341934
1966-10-01,1.94190064511042
1966-11-01,-0.661176197656876
1966-12-01,2.4326638642379
1967-01-01,6.83081911565402
1967-02-01,0.947311012045903
1967-03-01,3.3496588092973
1967-04-01,2.06829933518949
1967-05-01,-3.73768301508656
1967-06-01,2.58275694556894
1967-07-01,3.2179138807771
1967-08-01,-1.1808400240319
1967-09-01,1.97426600636716
1967-10-01,-5.83739837398372
1967-11-01,2.53727047717723
1967-12-01,0.955439041641875
1968-01-01,-2.84475088967972
1968-02-01,-4.38291247910991
1968-03-01,-2.458908455341
1968-04-01,8.92008983909965
1968-05-01,-0.945384069320654
1968-06-01,5.268007462347
1968-07-01,-0.567328369660374
1968-08-01,2.58764970547961
1968-09-01,4.78415170295038
1968-10-01,1.50236070811133
1968-11-01,3.74413578094963
1968-12-01,2.04692960559161
1969-01-01,2.62870690952881
1969-02-01,-4.74872114556021
1969-03-01,3.18954399337837
1969-04-01,2.82607073571109
1969-05-01,2.59238430419246
1969-06-01,-10.8298557080209
1969-07-01,-5.73099995042389
1969-08-01,5.02550617933211
1969-09-01,-0.674992238590729
1969-10-01,1.40150636727532
1969-11-01,2.54253298730227
1969-12-01,-1.11417101409925
1970-01-01,-3.87734489149515
1970-02-01,2.66978158187364
1970-03-01,-0.0337837837837883
1970-04-01,-8.78078842216169
1970-05-01,-9.75351959203244
1970-06-01,-2.1045387039519
1970-07-01,4.56350674658971
1970-08-01,2.61978343438157
1970-09-01,4.50579891722894
1970-10-01,-2.80689404854873
1970-11-01,4.35909332669437
1970-12-01,2.74889122631993
1971-01-01,2.91175042742262
1971-02-01,-0.0646067703793414
1971-03-01,2.69163673678811
1971-04-01,1.62581315639583
1971-05-01,-4.32153392330385
1971-06-01,1.41822105749962
1971-07-01,-0.340477276181802
1971-08-01,-0.728019603656359
1971-09-01,-1.47081417143793
1971-10-01,-8.37448153268813
1971-11-01,0.468567409037788
1971-12-01,11.8571718951148
1972-01-01,8.92240596038527
1972-02-01,3.33388944500056
1972-03-01,-2.43701172312965
1972-04-01,1.0480638399588
1972-05-01,2.75584103646556
1972-06-01,-2.22417014193252
1972-07-01,2.31551494625504
1972-08-01,5.25994370984017
1972-09-01,-1.83723061658635
1972-10-01,-2.62968546563422
1972-11-01,4.39854320249134
1972-12-01,3.35709590980333
1973-01-01,1.65011658432389
1973-02-01,0.257454965432048
1973-03-01,-0.871179091701778
1973-04-01,-3.30471133205288
1973-05-01,-3.73897295086755
1973-06-01,-0.380617137308294
1973-07-01,6.73629242819844
1973-08-01,-2.47879973907373
1973-09-01,4.54682274247492
1973-10-01,5.50872534749436
1973-11-01,-10.3611115322226
1973-12-01,0.440565886163204
1974-01-01,0.729091245853615
1974-02-01,3.78957574136604
1974-03-01,-2.16624522862342
1974-04-01,-9.46266297905966
1974-05-01,-6.19863262782748
1974-06-01,-2.18175121639172
1974-07-01,4.72934811688119
1974-08-01,-12.9692703602785
1974-09-01,-7.90211766752184
1974-10-01,5.72716863985646
1974-11-01,-5.05855689899632
1974-12-01,-1.7615239887112
1975-01-01,17.2583850039501
1975-02-01,2.72866476112702
1975-03-01,-1.6624765236056
1975-04-01,1.91289409862569
1975-05-01,2.19824893657108
1975-06-01,2.38575725235275
1975-07-01,-0.343033668470268
1975-08-01,-1.21425922580276
1975-09-01,-6.01886610838388
1975-10-01,-4.65397339123491
1975-11-01,5.35808277743762
1975-12-01,-2.78035501269359
1976-01-01,9.00748788724125
1976-02-01,3.3624197877683
1976-03-01,-1.88853105977403
1976-04-01,1.98559895265112
1976-05-01,0.0837193726628279
1976-06-01,-1.89326343966095
1976-07-01,-0.519160627161182
1976-08-01,-0.168560191225348
1976-09-01,-1.86015453591531
1976-10-01,-3.81512441679626
1976-11-01,-7.01834167045627
1976-12-01,9.93587653515921
1977-01-01,-1.47500790888958
1977-02-01,1.23620309050774
1977-03-01,1.30733854022122
1977-04-01,-2.67290213382124
1977-05-01,-1.36712270931552
1977-06-01,5.10094884782762
1977-07-01,0.222062759396471
1977-08-01,-2.9249271912765
1977-09-01,-0.321937605900531
1977-10-01,-2.95379323447359
1977-11-01,4.83756298105158
1977-12-01,4.13865628808429
1978-01-01,-5.77110014250795
1978-02-01,0.725131204679279
1978-03-01,5.72547927770268
1978-04-01,1.71547881045088
1978-05-01,4.36985668053628
1978-06-01,-0.230341259435129
1978-07-01,6.00536335867015
1978-08-01,3.21832148032737
1978-09-01,4.25657964145723
1978-10-01,-5.35705945542012
1978-11-01,4.43808395841558
1978-12-01,3.08710033076075
1979-01-01,3.54469060351414
1979-02-01,2.21041758890362
1979-03-01,5.84757752497547
1979-04-01,1.22342928455984
1979-05-01,2.38225168596856
1979-06-01,6.49746326505097
1979-07-01,-3.72649699396322
1979-08-01,8.80559655991271
1979-09-01,3.33805226213651
1979-10-01,-9.85335837295722
1979-11-01,7.62060952212098
1979-12-01,6.68090514350268
1980-01-01,11.8317642581777
1980-02-01,8.13138038171324
1980-03-01,-18.0153061689881
1980-04-01,4.02485563924834
1980-05-01,5.4440540554994
1980-06-01,4.54524706729623
1980-07-01,6.59907342275695
1980-08-01,0.938845352192167
1980-09-01,1.89494186229996
1980-10-01,-0.880072919063364
1980-11-01,7.23522978371982
1980-12-01,-5.55858514796668
1981-01-01,-1.85304359324724
1981-02-01,-2.117072206803
1981-03-01,7.04558801938041
1981-04-01,-1.14226687468926
1981-05-01,2.8091032461423
1981-06-01,-0.425519352906911
1981-07-01,-4.54146955059654
1981-08-01,-3.42473046719022
1981-09-01,-13.4740043460084
1981-10-01,-2.16627199456309
1981-11-01,9.19723003115131
1981-12-01,-2.87511990020328
1982-01-01,-8.56240789258227
1982-02-01,-6.46758930220325
1982-03-01,-4.99658956286574
1982-04-01,-2.49774849952449
1982-05-01,-1.5818676243565
1982-06-01,-10.2961251706395
1982-07-01,3.2996780801873
1982-08-01,14.2658828528932
1982-09-01,-0.70103885156076
1982-10-01,10.7383849039644
1982-11-01,3.62280444634844
1982-12-01,6.5152232213283
1983-01-01,3.74805932341885
1983-02-01,2.89937828272138
1983-03-01,3.14250587216618
1983-04-01,8.56887099616892
1983-05-01,3.41078515556582
1983-06-01,1.08731125937248
1983-07-01,1.25256950432576
1983-08-01,0.220776390245485
1983-09-01,0.66409191773152
1983-10-01,-5.54093087638723
1983-11-01,7.61558269944263
1983-12-01,0.451023066720728
1984-01-01,-3.27031950947167
1984-02-01,-1.98673082531351
1984-03-01,-1.55920043970032
1984-04-01,-2.46673103564079
1984-05-01,-4.02825242969175
1984-06-01,-0.39511155959187
1984-07-01,-3.64485308022732
1984-08-01,11.6271571362483
1984-09-01,0.160749494518197
1984-10-01,-1.64629176854116
1984-11-01,0.649312018221526
1984-12-01,1.34217703733102
1985-01-01,8.11221790337162
1985-02-01,-0.00269744320917851
1985-03-01,0.687095854303309
1985-04-01,0.861141835801298
1985-05-01,3.83256618765914
1985-06-01,-0.870149946460746
1985-07-01,2.436866359447
1985-08-01,1.48923918520119
1985-09-01,-6.65713941233626
1985-10-01,1.61800740811093
1985-11-01,6.8168563353322
1985-12-01,1.51968024415682
1986-01-01,-1.98717506722746
1986-02-01,0.452697188845418
1986-03-01,6.70313008827556
1986-04-01,1.03798166221458
1986-05-01,1.39920555784714
1986-06-01,-1.16817266021133
1986-07-01,-4.86695835358937
1986-08-01,3.16386913907465
1986-09-01,-1.61482068555576
1986-10-01,2.00013425972542
1986-11-01,0.260292409399491
1986-12-01,0.63607719574635
1987-01-01,9.21896300934715
1987-02-01,4.48153843856846
1987-03-01,6.87467311435208
1987-04-01,-0.607840148470244
1987-05-01,-0.847516909980241
1987-06-01,1.49108334871
1987-07-01,7.75789465241071
1987-08-01,-0.911831478655718
1987-09-01,-2.28440504807692
1987-10-01,-22.6298377652555
1987-11-01,-1.35562569760239
1987-12-01,6.10104957795283
1988-01-01,-3.25406243572097
1988-02-01,4.82824265182093
1988-03-01,3.39986832374885
1988-04-01,0.783996571901062
1988-05-01,-2.71126454815752
1988-06-01,5.91711241467183
1988-07-01,-1.88145797738181
1988-08-01,-2.69224960242602
1988-09-01,-0.064215325246059
1988-10-01,3.40499008743158
1988-11-01,-2.96979549524078
1988-12-01,2.89284543567205
1989-01-01,6.68586043026675
1989-02-01,-1.23097681826226
1989-03-01,0.170766939520505
1989-04-01,1.38700247609147
1989-05-01,2.19386137795113
1989-06-01,1.44223507325809
1989-07-01,5.58083017142128
1989-08-01,0.992243376649545
1989-09-01,-1.67323325519924
1989-10-01,-0.618802465065562
1989-11-01,0.614999872406668
1989-12-01,0.684538906360958
1990-01-01,-6.68272125225767
1990-02-01,-0.477797273586182
1990-03-01,-1.2802430291852
1990-04-01,-8.20419826354545
1990-05-01,7.21310984735108
1990-06-01,-1.06058364205371
1990-07-01,0.485327313769739
1990-08-01,-6.03448275862068
1990-09-01,-5.5852732869139
1990-10-01,-2.47325441539533
1990-11-01,2.26660521994248
1990-12-01,3.35438418330108
1991-01-01,0.497420781134855
1991-02-01,5.78582340360524
1991-03-01,0.962635420246829
1991-04-01,-0.766656177589607
1991-05-01,2.22837210643142
1991-06-01,-2.26665162709378
1991-07-01,2.12994327460743
1991-08-01,-0.614469268061148
1991-09-01,-3.69568121800284
1991-10-01,3.77463192320862
1991-11-01,-1.91281543677612
1991-12-01,1.85152428150128
1992-01-01,2.38472138391282
1992-02-01,-0.394313871617184
1992-03-01,-4.74044791370041
1992-04-01,-1.65819690868487
