"Date","LFACTTTTCAM657N"
1960-01-01,-0.448502322601313
1960-02-01,0.209171359613837
1960-03-01,0.256904303147078
1960-04-01,0.400384368994234
1960-05-01,2.07369596426862
1960-06-01,0.984528832630098
1960-07-01,2.1355617455896
1960-08-01,0.454545454545454
1960-09-01,-2.2473604826546
1960-10-01,0.385742940904181
1960-11-01,-0.660928373808792
1960-12-01,-0.433235339625561
1961-01-01,-0.528360528360528
1961-02-01,-0.531167005155444
1961-03-01,-0.157059839798963
1961-04-01,1.36857008022652
1961-05-01,1.55183116076971
1961-06-01,0.764058679706601
1961-07-01,2.28996057021535
1961-08-01,-0.563380281690141
1961-09-01,-2.40047711346355
1961-10-01,-0.0763825236785824
1961-11-01,-0.489221831524232
1961-12-01,-0.138270087571055
1962-01-01,-1.32307692307692
1962-02-01,0.233863423760524
1962-03-01,0.482190076217141
1962-04-01,0.588235294117647
1962-05-01,1.52354570637119
1962-06-01,2.45566166439291
1962-07-01,1.84938600384672
1962-08-01,-0.203370133643231
1962-09-01,-3.15866084425036
1962-10-01,-0.541109274011724
1962-11-01,0.0604503551458365
1962-12-01,-0.573931430297538
1963-01-01,-1.1696794774419
1963-02-01,0.0153704272978789
1963-03-01,0.24588904256954
1963-04-01,0.72052736470949
1963-05-01,1.5220700152207
1963-06-01,2.71364317841079
1963-07-01,2.86089621953
1963-08-01,-0.269618277281113
1963-09-01,-2.85998861696073
1963-10-01,0.380840779258825
1963-11-01,-0.612870275791624
1963-12-01,-0.367053296138599
1964-01-01,-1.13468906572355
1964-02-01,-0.0894321061260993
1964-03-01,0.581829031776816
1964-04-01,0.504301394245031
1964-05-01,2.03659976387249
1964-06-01,2.03934046861441
1964-07-01,2.69312544294826
1964-08-01,-0.386473429951691
1964-09-01,-3.21463211860884
1964-10-01,-0.143163922691482
1964-11-01,-0.14336917562724
1964-12-01,-0.760947595118449
1965-01-01,-0.636574074074074
1965-02-01,-0.160163075131043
1965-03-01,0.743765495114482
1965-04-01,0.868558193398958
1965-05-01,2.22445464982778
1965-06-01,2.5691422153587
1965-07-01,2.58691486449494
1965-08-01,-0.066711140760507
1965-09-01,-4.4192256341789
1965-10-01,0.279368626903199
1965-11-01,-0.278590332915448
1965-12-01,0.363179214974158
1966-01-01,-0.988169798190675
1966-02-01,0.632555524318246
1966-03-01,0.446989803045118
1966-04-01,1.30718954248366
1966-05-01,2.07275223061084
1966-06-01,2.47444862829478
1966-07-01,2.97900262467192
1966-08-01,0.344080540333886
1966-09-01,-2.95910591821184
1966-10-01,-0.0523491689569428
1966-11-01,-0.955872724891973
1966-12-01,-0.132205182443152
1967-01-01,-2.40931956579296
1967-02-01,0.461204557786218
1967-03-01,1.21523089386984
1967-04-01,0.106723585912487
1967-05-01,3.14498933901919
1967-06-01,2.42894056847545
1967-07-01,2.90110998990918
1967-08-01,-0.220642314292719
1967-09-01,-3.75921375921376
1967-10-01,-0.574419198366096
1967-11-01,0.282449608422134
1967-12-01,-0.345666367942645
1968-01-01,-3.14748201438849
1968-02-01,0.543838705398594
1968-03-01,0.0527704485488127
1968-04-01,1.43723628691983
1968-05-01,2.37878590926817
1968-06-01,4.10106653123413
1968-07-01,1.89047444810343
1968-08-01,-0.383050035910941
1968-09-01,-3.10021629416006
1968-10-01,0.198412698412698
1968-11-01,0.371287128712871
1968-12-01,-1.1960542540074
1969-01-01,-1.85947834768501
1969-02-01,0.534079348931841
1969-03-01,-0.0758917278016696
1969-04-01,1.82278481012658
1969-05-01,2.52362008950771
1969-06-01,2.34024493755305
1969-07-01,1.6824644549763
1969-08-01,-0.687485434630622
1969-09-01,-3.64894990026986
1969-10-01,0.170482221139795
1969-11-01,-0.158035497203987
1969-12-01,-0.5357360282479
1970-01-01,-2.70534949198188
1970-02-01,0.767488676396578
1970-03-01,0.18728929953802
1970-04-01,1.64506480558325
1970-05-01,3.48209906817067
1970-06-01,3.09241706161137
1970-07-01,1.76991150442478
1970-08-01,-1.11801242236025
1970-09-01,-3.30059387848333
1970-10-01,0.271642848706744
1970-11-01,0.117785630153121
1970-12-01,-1.24705882352941
1971-01-01,-1.33428639504408
1971-02-01,0.326008210577155
1971-03-01,-0.4212299915754
1971-04-01,0.725163161711385
1971-05-01,3.1317494600432
1971-06-01,3.18789994182664
1971-07-01,2.5594768294058
1971-08-01,-1.17634124890062
1971-09-01,-3.32628768494827
1971-10-01,1.0126582278481
1971-11-01,-0.398724082934609
1971-12-01,-0.434633421022532
1972-01-01,-2.13670304422746
1972-02-01,-0.0352154008686466
1972-03-01,0.88069516204791
1972-04-01,0.267722034687464
1972-05-01,2.79777107035059
1972-06-01,3.36533032185206
1972-07-01,2.44728504315525
1972-08-01,-0.906473285699051
1972-09-01,-3.99268187688334
1972-10-01,0.381123192467212
1972-11-01,0.390843104410944
1972-12-01,-0.0556173526140156
1973-01-01,-1.90317195325543
1973-02-01,0.850918992511913
1973-03-01,0.438744515693554
1973-04-01,1.1760752688172
1973-05-01,2.84512343628916
1973-06-01,3.51991388589882
1973-07-01,0.748674222730581
1973-08-01,-0.227061616265868
1973-09-01,-3.99296575980139
1973-10-01,1.07747010020472
1973-11-01,0
1973-12-01,-0.383754397185801
1974-01-01,-1.55163188871054
1974-02-01,0.445652173913043
1974-03-01,0.129856076182231
1974-04-01,1.24284015994812
1974-05-01,2.63663535439795
1974-06-01,2.53770150806032
1974-07-01,2.69804239780911
1974-08-01,0.0888888888888889
1974-09-01,-4.35168738898757
1974-10-01,0.36108531930259
1974-11-01,0.0308388157894737
1974-12-01,-0.0513821806597472
1975-01-01,-2.08718897799712
1975-02-01,0.3045258847002
1975-03-01,0.512981574539363
1975-04-01,0.656181647745026
1975-05-01,3.5182119205298
1975-06-01,2.79888044782087
1975-07-01,1.65305328665889
1975-08-01,-0.334800076525732
1975-09-01,-3.55120453018524
1975-10-01,0.218927256443427
1975-11-01,-0.0595770032767352
1975-12-01,-0.645802285146548
1976-01-01,0.871
1976-02-01,0.452062535317386
1976-03-01,0.714518341606877
1976-04-01,0.696710468295264
1976-05-01,1.99587396119188
1976-06-01,2.46152671901386
1976-07-01,2.49830063411954
1976-08-01,-0.780369926232785
1976-09-01,-3.56354779933527
1976-10-01,-0.0512698789461192
1976-11-01,-0.18618612913338
1976-12-01,-0.285510349750178
1977-01-01,-0.930565497494631
1977-02-01,0.829479768786127
1977-03-01,0.612453540478306
1977-04-01,0.388406677935842
1977-05-01,2.43872444684092
1977-06-01,1.62620395423358
1977-07-01,2.28532485233985
1977-08-01,-0.370452627370852
1977-09-01,-3.54620679815958
1977-10-01,0.0674857401706557
1977-11-01,-0.332581944495769
1977-12-01,-0.449556931519039
1978-01-01,-1.15829756329202
1978-02-01,1.14078470161556
1978-03-01,1.38125663617905
1978-04-01,0.0505287140901616
1978-05-01,2.60229192683464
1978-06-01,1.97963092233618
1978-07-01,2.37121544537078
1978-08-01,-0.218598909577204
1978-09-01,-3.52930058334837
1978-10-01,0.129131081406015
1978-11-01,-0.227689133180355
1978-12-01,-0.48316069104459
1979-01-01,-0.643161704109785
1979-02-01,0.495861807821995
1979-03-01,1.15997416298848
1979-04-01,0.390205833577212
1979-05-01,2.07330323937068
1979-06-01,1.71443902101291
1979-07-01,2.19009776310528
1979-08-01,-0.131553749698176
1979-09-01,-3.61665763474926
1979-10-01,0.650479642236197
1979-11-01,-0.395328251360015
1979-12-01,-0.717003597960293
1980-01-01,-0.230298606041645
1980-02-01,0.347551893243208
1980-03-01,0.935747643270082
1980-04-01,0.379256965944272
1980-05-01,1.77860025188269
1980-06-01,2.6111770499255
1980-07-01,1.01887628282431
1980-08-01,-0.0349193201289579
1980-09-01,-3.14546133974557
1980-10-01,0.117424051800782
1980-11-01,-0.37280297572173
1980-12-01,-0.715601113344153
1981-01-01,-0.235453544507496
1981-02-01,0.929604726976365
1981-03-01,0.954688065137484
1981-04-01,-0.0924830447751246
1981-05-01,2.48350860221331
1981-06-01,2.51446427263628
1981-07-01,0.811246318830916
1981-08-01,-0.31023377768679
1981-09-01,-2.68073645217089
1981-10-01,-0.227248748102879
1981-11-01,-0.677604874199767
1981-12-01,-0.93038493038493
1982-01-01,-1.2532654343441
1982-02-01,0.33571093697676
1982-03-01,1.27160009678846
1982-04-01,-0.210920056355203
1982-05-01,2.08641231206189
1982-06-01,1.94024780822361
1982-07-01,1.5677189530557
1982-08-01,-0.995164780227935
1982-09-01,-3.19144739437453
1982-10-01,0.317848410757946
1982-11-01,-0.609310260784792
1982-12-01,-0.399705738106915
1983-01-01,-0.860066802898622
1983-02-01,0.615878744733161
1983-03-01,1.50970406509416
1983-04-01,0.0275566938451314
1983-05-01,2.33600181499968
1983-06-01,1.84720385751273
1983-07-01,1.19799116860501
1983-08-01,-0.375653937452467
1983-09-01,-3.15536226519848
1983-10-01,-0.296197210013377
1983-11-01,-0.568599265293084
1983-12-01,-0.361422559192984
1984-01-01,-1.19621467378162
1984-02-01,0.952077928435068
1984-03-01,1.09341285426819
1984-04-01,0.0791404863542616
1984-05-01,2.66468572524023
1984-06-01,1.35844828793502
1984-07-01,1.48455190942238
1984-08-01,-0.39709853338275
1984-09-01,-2.46878891892713
1984-10-01,-0.318453979896133
1984-11-01,-0.410079360119978
1984-12-01,-0.790594436034792
1985-01-01,-0.562885897020341
1985-02-01,0.480207347808458
1985-03-01,1.48200311750789
1985-04-01,0.0818675149700599
1985-05-01,2.03488598561868
1985-06-01,1.37432906018798
1985-07-01,1.55001393355577
1985-08-01,-0.272934265858742
1985-09-01,-3.1094055613812
1985-10-01,0.27248583841206
1985-11-01,-0.0336811163759119
1985-12-01,-0.608761572212906
1986-01-01,-0.502318987965916
1986-02-01,0.415808464838245
1986-03-01,0.890633313541482
1986-04-01,0.436417554533087
1986-05-01,1.57142965854698
1986-06-01,2.01162773274196
1986-07-01,0.881322571405489
1986-08-01,-0.337072925691072
1986-09-01,-3.08482351566152
1986-10-01,0.0030149314479962
1986-11-01,-0.379116199491999
1986-12-01,-0.556085160470289
1987-01-01,-0.510502970959913
1987-02-01,0.572770096659733
1987-03-01,1.13673517492035
1987-04-01,0.0721739391934562
1987-05-01,2.10130119902635
1987-06-01,1.79390015084066
1987-07-01,1.02787997947131
1987-08-01,-0.251135835151862
1987-09-01,-2.84332993816977
1987-10-01,0.275378368401624
1987-11-01,-0.472673994831509
1987-12-01,-0.255953129507845
1988-01-01,-0.78614603033337
