"Date","CANCP030000CTGYM"
2015-12-01,0.00193177286248794
2016-01-01,-0.0553854952489462
2016-02-01,-0.0893334421364698
2016-03-01,-0.0401440490076284
2016-04-01,-0.0238347743896217
2016-05-01,0.037404559166154
2016-06-01,0.0507320717704461
2016-07-01,-0.0569843380952692
2016-08-01,-0.0455598462796828
2016-09-01,-0.0127354777464424
2016-10-01,-0.0291652475236369
2016-11-01,-0.0655777149382201
2016-12-01,0.0258299998065837
2017-01-01,0.0320104354517541
2017-02-01,0.0595568711736358
2017-03-01,-0.0418780725033821
2017-04-01,-0.112136077683332
2017-05-01,-0.0690080247615791
2017-06-01,-0.0796085001487217
2017-07-01,0.00965488535827754
2017-08-01,-0.0181832306626611
2017-09-01,-0.125102032042017
2017-10-01,-0.0848590891923479
2017-11-01,-0.0275172952573854
2017-12-01,0.0153608109570205
2018-01-01,0.0203071107014826
2018-02-01,0.0152068475472739
2018-03-01,-0.015183434387078
2018-04-01,0.1260434641412
2018-05-01,0.0503787516444828
2018-06-01,0.10083477131296
2018-07-01,0.0352921699595366
2018-08-01,0.0403030013155862
2018-09-01,0.0603158448587626
2018-10-01,0.0803596894069366
2018-11-01,0.0400574384743641
2018-12-01,0.0201052816195872
2019-01-01,0.0384034256845559
2019-02-01,0.0858860008752906
2019-03-01,0.0761133357811287
2019-04-01,0.0521708953387253
2019-05-01,0.0616102933981705
2019-06-01,0.0283929518861687
2019-07-01,0.0423674427251522
2019-08-01,0.0376880116442325
2019-09-01,0.0614720504062523
2019-10-01,0.103719319144699
2019-11-01,0.137335396738787
2019-12-01,0.142177600149625
2020-01-01,0.189286345907785
2020-02-01,0.13161382207655
2020-03-01,0.140077487887445
2020-04-01,-0.223135198352471
2020-05-01,-0.282322109189253
2020-06-01,-0.139152544827293
2020-07-01,-0.100406793163291
2020-08-01,-0.0831863678068422
2020-09-01,-0.14853836013674
2020-10-01,-0.231411564909224
2020-11-01,-0.148320561954722
2020-12-01,-0.190035720004488
2021-01-01,-0.231073243907895
2021-02-01,-0.266874460911616
2021-03-01,-0.300835034381992
2021-04-01,0.0745428321688431
2021-05-01,0.167228436678559
2021-06-01,0.0193566919569534
2021-07-01,0.0121235696012895
2021-08-01,-0.0193849499014161
2021-09-01,-0.00323318497260008
2021-10-01,0.00965722958725056
2021-11-01,0.0128576041466667
2021-12-01,0.0161070968977078
2022-01-01,0.0384332581258177
2022-02-01,0.0350529391665878
2022-03-01,0.0221945641779588
2022-04-01,0.00315483266392695
2022-05-01,0.0939775049290471
2022-06-01,0.103410013038263
2022-07-01,0.0413026518352898
2022-08-01,0.0412157598608818
2022-09-01,0.0535180571627489
2022-10-01,0.0761176333430155
2022-11-01,0.0421175848613937
2022-12-01,0.0815557920477142
2023-01-01,0.0121668566147257
2023-02-01,0.0788025391433867
2023-03-01,0.104527589224388
2023-04-01,0.116514707664143
2023-05-01,0.0625002529334991
2023-06-01,0.0325942836635031
2023-07-01,0.0550570175634555
2023-08-01,0.0636900472421876
2023-09-01,0.0484087572111306
2023-10-01,-0.0168309589391248
