"Date","PIEAFD01CAM661N"
1982-11-01,47.3862276470098
1982-12-01,47.5300401740113
1983-01-01,47.8895714915152
1983-02-01,48.1771965455183
1983-03-01,48.1052902820175
1983-04-01,48.4648215995214
1983-05-01,48.7524466535245
1983-06-01,48.8243529170253
1983-07-01,48.7524466535245
1983-08-01,49.2557904980299
1983-09-01,49.543415552033
1983-10-01,49.6153218155338
1983-11-01,49.6872280790345
1983-12-01,49.9029468695369
1984-01-01,50.4062907140423
1984-02-01,50.5501032410438
1984-03-01,50.9815408220485
1984-04-01,51.4129784030531
1984-05-01,51.7006034570562
1984-06-01,52.0601347745601
1984-07-01,52.3477598285632
1984-08-01,52.4196660920639
1984-09-01,52.1320410380608
1984-10-01,51.7006034570562
1984-11-01,51.772509720557
1984-12-01,51.772509720557
1985-01-01,52.0601347745601
1985-02-01,52.2039473015616
1985-03-01,52.3477598285632
1985-04-01,52.1320410380608
1985-05-01,52.1320410380608
1985-06-01,52.2758535650624
1985-07-01,52.4196660920639
1985-08-01,52.1320410380608
1985-09-01,51.8444159840578
1985-10-01,52.3477598285632
1985-11-01,52.6353848825663
1985-12-01,53.0668224635709
1986-01-01,53.4982600445756
1986-02-01,53.2825412540732
1986-03-01,53.354447517574
1986-04-01,53.4982600445756
1986-05-01,53.5701663080763
1986-06-01,54.1454164160825
1986-07-01,54.8644790510902
1986-08-01,55.5116354225972
1986-09-01,55.583541686098
1986-10-01,55.5116354225972
1986-11-01,55.7273542130995
1986-12-01,55.583541686098
1987-01-01,55.583541686098
1987-02-01,55.3678228955957
1987-03-01,55.4397291590964
1987-04-01,55.5116354225972
1987-05-01,56.2306980576049
1987-06-01,56.4464168481073
1987-07-01,56.6621356386096
1987-08-01,56.6621356386096
1987-09-01,56.6621356386096
1987-10-01,56.518323111608
1987-11-01,56.3745105846065
1987-12-01,56.4464168481073
1988-01-01,56.8059481656111
1988-02-01,57.0216669561134
1988-03-01,56.9497606926127
1988-04-01,57.165479483115
1988-05-01,57.5250108006189
1988-06-01,58.3159796991274
1988-07-01,58.747417280132
1988-08-01,58.8193235436328
1988-09-01,58.9631360706343
1988-10-01,58.9631360706343
1988-11-01,58.8912298071336
1988-12-01,58.8912298071336
1989-01-01,59.4664799151398
1989-02-01,59.4664799151398
1989-03-01,59.4664799151398
1989-04-01,59.5383861786405
1989-05-01,59.7541049691428
1989-06-01,59.8979174961444
1989-07-01,59.8979174961444
1989-08-01,59.7541049691428
1989-09-01,59.6102924421413
1989-10-01,59.5383861786405
1989-11-01,59.6102924421413
1989-12-01,59.7541049691428
1990-01-01,59.9698237596452
1990-02-01,60.1855425501475
1990-03-01,60.2574488136482
1990-04-01,60.5450738676514
1990-05-01,60.976511448656
1990-06-01,61.1203239756575
1990-07-01,60.976511448656
1990-08-01,60.9046051851552
1990-09-01,60.9046051851552
1990-10-01,60.976511448656
1990-11-01,60.8326989216544
1990-12-01,60.8326989216544
1991-01-01,61.1922302391583
1991-02-01,61.1922302391583
1991-03-01,61.2641365026591
1991-04-01,61.2641365026591
1991-05-01,61.3360427661599
1991-06-01,61.4079490296606
1991-07-01,61.2641365026591
1991-08-01,61.2641365026591
1991-09-01,61.0484177121568
1991-10-01,61.0484177121568
1991-11-01,60.9046051851552
1991-12-01,61.0484177121568
1992-01-01,61.7763331283493
1992-02-01,62.3034349468506
1992-03-01,62.4088553105508
1992-04-01,62.5142756742511
1992-05-01,62.8305367653518
1992-06-01,63.0413774927523
1992-07-01,62.8305367653518
1992-08-01,63.3576385838531
1992-09-01,63.3576385838531
1992-10-01,63.3576385838531
1992-11-01,63.6738996749539
1992-12-01,63.8847404023544
1993-01-01,64.4118422208556
1993-02-01,64.3064218571554
1993-03-01,64.4118422208556
1993-04-01,64.6226829482562
1993-05-01,65.0443644030572
1993-06-01,64.8335236756567
1993-07-01,65.2552051304577
1993-08-01,65.5714662215584
1993-09-01,65.360625494158
1993-10-01,65.6768865852587
1993-11-01,65.9931476763595
1993-12-01,66.3094087674602
1994-01-01,66.4148291311605
1994-02-01,67.047351313362
1994-03-01,67.3636124044628
1994-04-01,67.469032768163
1994-05-01,67.469032768163
1994-06-01,67.469032768163
1994-07-01,67.3636124044628
1994-08-01,67.9961345866643
1994-09-01,67.9961345866643
1994-10-01,67.7852938592638
1994-11-01,67.5744531318633
1994-12-01,67.5744531318633
1995-01-01,67.9961345866643
1995-02-01,68.6286567688658
1995-03-01,68.8394974962664
1995-04-01,68.6286567688658
1995-05-01,68.6286567688658
1995-06-01,68.5232364051656
1995-07-01,68.9449178599666
1995-08-01,69.2611789510674
1995-09-01,69.7882807695686
1995-10-01,69.7882807695686
1995-11-01,69.8937011332689
1995-12-01,70.6316436791707
1996-01-01,70.5262233154704
1996-02-01,70.6316436791707
1996-03-01,70.8424844065712
1996-04-01,71.4750065887727
1996-05-01,72.5292102257753
1996-06-01,72.423789862075
1996-07-01,72.7400509531758
1996-08-01,73.6888342264781
1996-09-01,73.1617324079768
1996-10-01,72.423789862075
1996-11-01,72.002108407274
1996-12-01,72.3183694983748
1997-01-01,72.3183694983748
1997-02-01,72.5292102257753
1997-03-01,73.1617324079768
1997-04-01,73.8996749538786
1997-05-01,74.3213564086796
1997-06-01,73.6888342264781
1997-07-01,73.3725731353773
1997-08-01,73.6888342264781
1997-09-01,73.3725731353773
1997-10-01,72.845471316876
1997-11-01,73.1617324079768
1997-12-01,72.423789862075
1998-01-01,72.2129491346745
1998-02-01,72.1075287709742
1998-03-01,71.7912676798735
1998-04-01,72.002108407274
1998-05-01,72.423789862075
1998-06-01,72.423789862075
1998-07-01,72.423789862075
1998-08-01,72.423789862075
1998-09-01,71.7912676798735
1998-10-01,71.4750065887727
1998-11-01,71.580426952473
1998-12-01,71.3695862250725
1999-01-01,71.6858473161732
1999-02-01,71.6858473161732
1999-03-01,71.3695862250725
1999-04-01,71.4750065887727
1999-05-01,71.6858473161732
1999-06-01,71.580426952473
1999-07-01,71.580426952473
1999-08-01,72.5292102257753
1999-09-01,72.002108407274
1999-10-01,72.002108407274
1999-11-01,71.580426952473
1999-12-01,71.7912676798735
2000-01-01,72.3183694983748
2000-02-01,72.3183694983748
2000-03-01,72.9508916805763
2000-04-01,73.3725731353773
2000-05-01,73.7942545901783
2000-06-01,73.8996749538786
2000-07-01,73.6888342264781
2000-08-01,73.8996749538786
2000-09-01,73.1617324079768
2000-10-01,73.1617324079768
2000-11-01,73.1617324079768
2000-12-01,73.3725731353773
2001-01-01,73.8996749538786
2001-02-01,74.5321971360801
2001-03-01,75.0592989545814
2001-04-01,75.6918211367829
2001-05-01,75.3755600456821
2001-06-01,75.5864007730826
2001-07-01,76.4297636826847
2001-08-01,76.4297636826847
2001-09-01,75.9026618641834
2001-10-01,75.5864007730826
2001-11-01,75.0592989545814
2001-12-01,75.0592989545814
2002-01-01,75.5864007730826
2002-02-01,76.1135025915839
2002-03-01,76.4297636826847
2002-04-01,75.9026618641834
2002-05-01,75.5864007730826
2002-06-01,75.6918211367829
2002-07-01,76.7460247737855
