"Date","CANCP120000CTGYM"
2015-12-01,0.258030982685782
2016-01-01,0.186859710785726
2016-02-01,0.125838946352111
2016-03-01,0.160154636198257
2016-04-01,0.153266738535436
2016-05-01,0.220816963066898
2016-06-01,0.175362999283805
2016-07-01,0.169939802685222
2016-08-01,0.173838521936599
2016-09-01,0.129853305069355
2016-10-01,0.170101079971392
2016-11-01,0.134326800437219
2016-12-01,0.122765508550673
2017-01-01,0.211676121032214
2017-02-01,0.223979019439412
2017-03-01,0.216925494549301
2017-04-01,0.217845413348191
2017-05-01,0.151241923599124
2017-06-01,0.161421082113252
2017-07-01,0.136221998246983
2017-08-01,0.159946359249598
2017-09-01,0.158712272588311
2017-10-01,0.137085694942397
2017-11-01,0.105232374973871
2017-12-01,0.121798747665022
2018-01-01,0.11147461265356
2018-02-01,0.129853169327234
2018-03-01,0.185218916328407
2018-04-01,0.166057848987377
2018-05-01,0.175148968348714
2018-06-01,0.212185029261648
2018-07-01,0.230635901371357
2018-08-01,0.230459168879886
2018-09-01,0.147155579394865
2018-10-01,0.229754939181244
2018-11-01,0.284028200366665
2018-12-01,0.294311158789725
2019-01-01,0.280084438713931
2019-02-01,0.314315087097226
2019-03-01,0.268602057661285
2019-04-01,0.303502189984569
2019-05-01,0.365713581207042
2019-06-01,0.391885576941153
2019-07-01,0.398703054317032
2019-08-01,0.363533470439787
2019-09-01,0.364892982296331
2019-10-01,0.372677843761812
2019-11-01,0.374352800362987
2019-12-01,0.365713581207042
2020-01-01,0.400792067326178
2020-02-01,0.380416401218576
2020-03-01,0.395463960079599
2020-04-01,0.367471315062199
2020-05-01,0.339724579078627
2020-06-01,0.2968220243943
2020-07-01,0.278426755809631
2020-08-01,0.347926057146053
2020-09-01,0.43682346381773
2020-10-01,0.365857239007753
2020-11-01,0.36639368657228
2020-12-01,0.348946368164077
2021-01-01,0.295737148574145
2021-02-01,0.285785551743111
2021-03-01,0.261326599291252
2021-04-01,0.271828449363481
2021-05-01,0.157371991755408
2021-06-01,0.312973248873541
2021-07-01,0.358682703385999
2021-08-01,0.290213096414233
2021-09-01,0.37174410947553
2021-10-01,0.33542302023382
2021-11-01,0.323386329076253
2021-12-01,0.405115515955242
2022-01-01,0.460309050173662
2022-02-01,0.446539546188986
2022-03-01,0.581008282133595
2022-04-01,0.736806164951888
2022-05-01,0.866246712780477
2022-06-01,0.724875980107236
2022-07-01,0.721341602834721
2022-08-01,0.688418239937607
2022-09-01,0.645360788477499
2022-10-01,0.61995484974667
2022-11-01,0.608485350937283
2022-12-01,0.599914980582848
2023-01-01,0.530846015656832
2023-02-01,0.53392369118886
2023-03-01,0.420812934329252
2023-04-01,0.321014531764643
2023-05-01,0.291740470345967
2023-06-01,0.376139972329937
2023-07-01,0.363648572944722
2023-08-01,0.439921392530097
2023-09-01,0.457266050446681
2023-10-01,0.45399561705597
