"Date","CANLOCOSINOSTSAM"
1960-01-01,99.2160429208108
1960-02-01,99.4045691438294
1960-03-01,99.6125409976766
1960-04-01,99.827716713735
1960-05-01,100.037743729835
1960-06-01,100.232485267473
1960-07-01,100.405812735254
1960-08-01,100.553003211388
1960-09-01,100.670477678862
1960-10-01,100.759460493565
1960-11-01,100.827480005898
1960-12-01,100.88262407348
1961-01-01,100.929593632703
1961-02-01,100.969346115428
1961-03-01,101.002171608068
1961-04-01,101.028439169273
1961-05-01,101.046470186121
1961-06-01,101.054514981331
1961-07-01,101.048643416007
1961-08-01,101.025161373685
1961-09-01,100.981745358463
1961-10-01,100.91602524371
1961-11-01,100.826842348985
1961-12-01,100.715077526067
1962-01-01,100.584528768906
1962-02-01,100.438837150025
1962-03-01,100.281800407826
1962-04-01,100.118885830925
1962-05-01,99.9579972197565
1962-06-01,99.8090570326349
1962-07-01,99.6844600576222
1962-08-01,99.5974933721576
1962-09-01,99.5542239994301
1962-10-01,99.5540213885255
1962-11-01,99.5912613972999
1962-12-01,99.6573643122608
1963-01-01,99.7437687236266
1963-02-01,99.8424971221095
1963-03-01,99.9462057285557
1963-04-01,100.048460079735
1963-05-01,100.143396487952
1963-06-01,100.227021230209
1963-07-01,100.297993221794
1963-08-01,100.357034714124
1963-09-01,100.40624974
1963-10-01,100.44760161199
1963-11-01,100.483059667509
1963-12-01,100.514397319661
1964-01-01,100.542852252711
1964-02-01,100.567742698587
1964-03-01,100.587458359217
1964-04-01,100.600447673961
1964-05-01,100.604863935486
1964-06-01,100.599139904261
1964-07-01,100.582306911487
1964-08-01,100.554377066062
1964-09-01,100.516562412919
1964-10-01,100.470473662378
1964-11-01,100.417738849989
1964-12-01,100.359685160718
1965-01-01,100.297201270215
1965-02-01,100.229405153972
1965-03-01,100.155092835736
1965-04-01,100.07329654635
1965-05-01,99.9838957097044
1965-06-01,99.8876378245536
1965-07-01,99.7855219109763
1965-08-01,99.6789835473502
1965-09-01,99.5705579751944
1965-10-01,99.4630969321762
1965-11-01,99.3600335370321
1965-12-01,99.2656517818955
1966-01-01,99.1840028694786
1966-02-01,99.1173693879333
1966-03-01,99.066104145423
1966-04-01,99.0301205961182
1966-05-01,99.0096448532883
1966-06-01,99.0052463195974
1966-07-01,99.0174673969625
1966-08-01,99.0464795678507
1966-09-01,99.0921492655668
1966-10-01,99.1548783875968
1966-11-01,99.2344322133583
1966-12-01,99.3294490161536
1967-01-01,99.4371344589535
1967-02-01,99.552232501739
1967-03-01,99.6660309999726
1967-04-01,99.768237881442
1967-05-01,99.8491873553732
1967-06-01,99.9032065292766
1967-07-01,99.9294174199104
1967-08-01,99.9298077334534
1967-09-01,99.907975381476
1967-10-01,99.8692895291742
1967-11-01,99.8205207687684
1967-12-01,99.7672218827798
1968-01-01,99.7142372459156
1968-02-01,99.6661615716418
1968-03-01,99.627573130053
1968-04-01,99.6030404837616
1968-05-01,99.5962278087659
1968-06-01,99.6072850460959
1968-07-01,99.6335191263796
1968-08-01,99.6689253306829
1968-09-01,99.7044341474334
1968-10-01,99.7293014278419
1968-11-01,99.7346732960844
1968-12-01,99.714616879126
1969-01-01,99.6659725089138
1969-02-01,99.5893822644182
1969-03-01,99.487563610802
1969-04-01,99.3648663949723
1969-05-01,99.227684170365
1969-06-01,99.0840502794256
1969-07-01,98.9446722509024
1969-08-01,98.8214416021756
1969-09-01,98.7245686599012
1969-10-01,98.6609362871016
1969-11-01,98.6352953417763
1969-12-01,98.6503884802748
1970-01-01,98.7078267498967
1970-02-01,98.8065735203287
1970-03-01,98.9427378953054
1970-04-01,99.1113774411675
1970-05-01,99.3068909250083
1970-06-01,99.5242908465663
1970-07-01,99.7593603688661
1970-08-01,100.010231979818
1970-09-01,100.27350844003
1970-10-01,100.543044642376
1970-11-01,100.813290335515
1970-12-01,101.078121537188
1971-01-01,101.333401397625
1971-02-01,101.575597153588
1971-03-01,101.795294418705
1971-04-01,101.978812609362
1971-05-01,102.116357034283
1971-06-01,102.20361915861
1971-07-01,102.242419518185
1971-08-01,102.240579802723
1971-09-01,102.209186941518
1971-10-01,102.161345623544
1971-11-01,102.108279518513
1971-12-01,102.055873979056
1972-01-01,102.007549398167
1972-02-01,101.965105207948
1972-03-01,101.93202702926
1972-04-01,101.912182657566
1972-05-01,101.906227710968
1972-06-01,101.910075667829
1972-07-01,101.913254308138
1972-08-01,101.902773118416
1972-09-01,101.8674249946
1972-10-01,101.798768097589
1972-11-01,101.690248519858
1972-12-01,101.536683788941
1973-01-01,101.333134354914
1973-02-01,101.075604906851
1973-03-01,100.761917580635
1973-04-01,100.394668241729
1973-05-01,99.9825287254518
1973-06-01,99.5391266309337
1973-07-01,99.0815445048145
1973-08-01,98.6287804868081
1973-09-01,98.1997681559598
1973-10-01,97.8118823923559
1973-11-01,97.4798930301876
1973-12-01,97.2129304166411
1974-01-01,97.0144234148501
1974-02-01,96.8817656388509
1974-03-01,96.8108216087142
1974-04-01,96.8015177211771
1974-05-01,96.8584972917146
1974-06-01,96.9856066706203
1974-07-01,97.1832659901249
1974-08-01,97.4485445070434
1974-09-01,97.7752179718492
1974-10-01,98.1520560239122
1974-11-01,98.5634063505702
1974-12-01,98.9905767324124
1975-01-01,99.4131125798815
1975-02-01,99.8080713742505
1975-03-01,100.152520902196
1975-04-01,100.431004946512
1975-05-01,100.635273951477
1975-06-01,100.764055712008
1975-07-01,100.819903841942
1975-08-01,100.810145455036
1975-09-01,100.747089786451
1975-10-01,100.644615415129
1975-11-01,100.516536123241
1975-12-01,100.376417005765
1976-01-01,100.235704673898
1976-02-01,100.103397818598
1976-03-01,99.9883196114004
1976-04-01,99.9000279268305
1976-05-01,99.8445593805741
1976-06-01,99.8244846192287
1976-07-01,99.8412451939087
1976-08-01,99.8955669141002
1976-09-01,99.9880095060553
1976-10-01,100.118599449508
1976-11-01,100.284392026584
1976-12-01,100.480246909072
1977-01-01,100.698902064343
1977-02-01,100.931183143838
1977-03-01,101.166805841893
1977-04-01,101.395864992075
1977-05-01,101.60958503663
1977-06-01,101.800530596901
1977-07-01,101.963571439171
1977-08-01,102.096945556032
1977-09-01,102.200538031467
1977-10-01,102.272867525588
1977-11-01,102.311401094348
1977-12-01,102.312749096974
1978-01-01,102.272392721316
1978-02-01,102.186306989786
1978-03-01,102.053524371133
1978-04-01,101.876984724432
1978-05-01,101.662489254356
1978-06-01,101.414914323622
1978-07-01,101.140179832159
1978-08-01,100.845808384467
1978-09-01,100.541513600958
1978-10-01,100.237004178322
1978-11-01,99.9415710897354
1978-12-01,99.6631864161619
1979-01-01,99.4060263805889
1979-02-01,99.1726165215852
1979-03-01,98.9641055744016
1979-04-01,98.7818292557707
1979-05-01,98.6278035533022
1979-06-01,98.5037678309136
1979-07-01,98.411741553693
1979-08-01,98.3552592507893
1979-09-01,98.3395765521214
1979-10-01,98.3701764176331
1979-11-01,98.4534288910232
1979-12-01,98.5903850934875
1980-01-01,98.7736169295231
1980-02-01,98.9879608990302
1980-03-01,99.2139976736267
1980-04-01,99.4324746099741
1980-05-01,99.6227665024008
1980-06-01,99.7595105461533
1980-07-01,99.813628459034
1980-08-01,99.759933422009
1980-09-01,99.5831422158913
1980-10-01,99.2865419627327
1980-11-01,98.8928310139996
1980-12-01,98.4404380123427
1981-01-01,97.9774997563324
1981-02-01,97.5486035748762
1981-03-01,97.1840838079338
1981-04-01,96.9020087499733
1981-05-01,96.7136800115437
1981-06-01,96.6290037037058
1981-07-01,96.6526878607066
1981-08-01,96.7786553629556
1981-09-01,96.9946079190076
1981-10-01,97.2812231200815
1981-11-01,97.612475884359
1981-12-01,97.964307461529
1982-01-01,98.3151655254264
1982-02-01,98.6487238956541
1982-03-01,98.959465565649
1982-04-01,99.2523964727607
1982-05-01,99.5336847176959
1982-06-01,99.8088788991648
1982-07-01,100.08109064054
1982-08-01,100.348845790853
1982-09-01,100.610060797043
1982-10-01,100.862515626028
1982-11-01,101.103110466699
1982-12-01,101.329132337744
1983-01-01,101.536808494377
1983-02-01,101.722441234715
1983-03-01,101.883778535069
1983-04-01,102.020243306504
1983-05-01,102.132798363136
1983-06-01,102.222278824249
1983-07-01,102.287106387431
1983-08-01,102.324040732792
1983-09-01,102.331159890162
1983-10-01,102.308346599148
1983-11-01,102.257671515716
1983-12-01,102.181946887497
1984-01-01,102.084005728956
1984-02-01,101.96550490506
1984-03-01,101.826834690497
1984-04-01,101.668608355553
1984-05-01,101.495214536057
1984-06-01,101.315711196153
1984-07-01,101.142315199223
1984-08-01,100.988985805619
1984-09-01,100.864862699649
1984-10-01,100.772973721883
1984-11-01,100.711165150571
1984-12-01,100.672496591568
1985-01-01,100.647860756914
1985-02-01,100.628739760863
1985-03-01,100.610102786587
1985-04-01,100.587417875548
1985-05-01,100.553918349064
1985-06-01,100.504285740033
1985-07-01,100.434459366931
1985-08-01,100.339920594448
1985-09-01,100.218167673308
1985-10-01,100.070246359598
1985-11-01,99.9030885933359
1985-12-01,99.7318511643102
1986-01-01,99.575623290195
1986-02-01,99.4535386539835
1986-03-01,99.3815684964106
1986-04-01,99.3667521220686
1986-05-01,99.4039712558761
1986-06-01,99.4824141177613
1986-07-01,99.5927465818713
1986-08-01,99.7273444971298
1986-09-01,99.8798391260156
1986-10-01,100.044071831771
1986-11-01,100.215881389801
1986-12-01,100.393037212958
1987-01-01,100.573215627834
1987-02-01,100.751970202823
1987-03-01,100.922779657546
1987-04-01,101.080602839624
1987-05-01,101.2219015559
1987-06-01,101.344815997174
1987-07-01,101.449651101065
1987-08-01,101.535339610482
1987-09-01,101.599626630306
1987-10-01,101.639071233685
1987-11-01,101.651730516474
1987-12-01,101.636630713629
1988-01-01,101.592767273781
1988-02-01,101.519771676476
1988-03-01,101.417345995503
1988-04-01,101.283455922357
1988-05-01,101.11627896124
1988-06-01,100.915048808314
1988-07-01,100.681571550086
1988-08-01,100.417640157262
1988-09-01,100.127256467671
1988-10-01,99.817015548897
1988-11-01,99.4932066497439
1988-12-01,99.1616519586886
1989-01-01,98.8277665043773
1989-02-01,98.4971496932782
1989-03-01,98.1761716549433
1989-04-01,97.8726564465601
1989-05-01,97.5951959705749
1989-06-01,97.3512659367746
1989-07-01,97.1462166120804
1989-08-01,96.9819150137125
1989-09-01,96.8576087499674
1989-10-01,96.7704456666142
1989-11-01,96.7171462972169
1989-12-01,96.6940015178773
1990-01-01,96.6969253390784
1990-02-01,96.7221816600159
1990-03-01,96.7687169365691
1990-04-01,96.8369058419029
1990-05-01,96.92826764552
1990-06-01,97.0487670389368
1990-07-01,97.2040352112771
1990-08-01,97.395491204524
1990-09-01,97.6197989684363
1990-10-01,97.8709336198728
1990-11-01,98.1441471270001
1990-12-01,98.4371134486625
1991-01-01,98.7457276049504
1991-02-01,99.0623864595007
1991-03-01,99.3779375143715
1991-04-01,99.6817807711104
1991-05-01,99.9643462668715
1991-06-01,100.216341640329
1991-07-01,100.430942692067
1991-08-01,100.607060330307
1991-09-01,100.748800074969
1991-10-01,100.862908373412
1991-11-01,100.956581903277
1991-12-01,101.035114260738
1992-01-01,101.101634886225
1992-02-01,101.157913765688
1992-03-01,101.202777878318
1992-04-01,101.233501931927
1992-05-01,101.245670459291
1992-06-01,101.235783492861
1992-07-01,101.202537384983
1992-08-01,101.148358441096
1992-09-01,101.078800356914
1992-10-01,101.002189444807
1992-11-01,100.931698369766
1992-12-01,100.880922274583
1993-01-01,100.857986295426
1993-02-01,100.864641339686
1993-03-01,100.897147962255
1993-04-01,100.947841249975
1993-05-01,101.008504626528
1993-06-01,101.072240979962
1993-07-01,101.133192359258
1993-08-01,101.18820044174
1993-09-01,101.237281028356
1993-10-01,101.282509099535
1993-11-01,101.323780560958
1993-12-01,101.358099067454
1994-01-01,101.382023149391
1994-02-01,101.392046061635
1994-03-01,101.384192321126
1994-04-01,101.3558583077
1994-05-01,101.308074963349
1994-06-01,101.238222725915
1994-07-01,101.139828275188
1994-08-01,101.005770218387
1994-09-01,100.829795502161
1994-10-01,100.609941527646
1994-11-01,100.349527531138
1994-12-01,100.060513835991
1995-01-01,99.7635913145301
1995-02-01,99.4826340375997
1995-03-01,99.2395245022488
1995-04-01,99.0504594820449
1995-05-01,98.9239322277908
1995-06-01,98.8611637155526
1995-07-01,98.8582149189516
1995-08-01,98.9083586813293
1995-09-01,99.0061349529552
1995-10-01,99.1489172418023
1995-11-01,99.3335003629773
1995-12-01,99.5539687767458
1996-01-01,99.8038509453175
1996-02-01,100.074363387842
1996-03-01,100.354574756972
1996-04-01,100.633392191267
1996-05-01,100.900948631694
1996-06-01,101.14928950156
1996-07-01,101.373014669707
1996-08-01,101.568211892775
1996-09-01,101.731630189282
1996-10-01,101.860268653501
1996-11-01,101.952225502508
1996-12-01,102.005318176735
1997-01-01,102.016695743534
1997-02-01,101.983766314834
1997-03-01,101.905709019394
1997-04-01,101.781791794165
1997-05-01,101.612798620327
1997-06-01,101.401779293459
1997-07-01,101.154508026459
1997-08-01,100.878973288296
1997-09-01,100.582807564197
1997-10-01,100.274238892493
1997-11-01,99.962923254596
1997-12-01,99.6585802721664
1998-01-01,99.3705829957672
1998-02-01,99.1067784241398
1998-03-01,98.8723652752657
1998-04-01,98.6695915361963
1998-05-01,98.4996749687957
1998-06-01,98.3629766946377
1998-07-01,98.2596379344793
1998-08-01,98.1899356048002
1998-09-01,98.1548812669966
1998-10-01,98.1564440819536
1998-11-01,98.1937001017877
1998-12-01,98.2628679224236
1999-01-01,98.3598965599043
1999-02-01,98.4792269342156
1999-03-01,98.6139386324663
1999-04-01,98.7562986123956
1999-05-01,98.8977142226871
1999-06-01,99.0291643854645
1999-07-01,99.143531198563
1999-08-01,99.2351925244025
1999-09-01,99.2990824151394
1999-10-01,99.3312035704591
1999-11-01,99.3287654745503
1999-12-01,99.291304186469
2000-01-01,99.2201494520589
2000-02-01,99.1186726493644
2000-03-01,98.9941403559507
2000-04-01,98.8567793981743
2000-05-01,98.7175933155646
2000-06-01,98.5875089577238
2000-07-01,98.4776067129175
2000-08-01,98.3971300945663
2000-09-01,98.3539799075897
2000-10-01,98.3542631064128
2000-11-01,98.4024446481944
2000-12-01,98.5012647310356
2001-01-01,98.651232678463
2001-02-01,98.8486332854413
2001-03-01,99.086920675883
2001-04-01,99.3574561178847
2001-05-01,99.6505293251022
2001-06-01,99.956939178871
2001-07-01,100.269336439323
2001-08-01,100.57995790763
2001-09-01,100.880395318738
2001-10-01,101.159844557928
2001-11-01,101.405873441312
2001-12-01,101.606610923885
2002-01-01,101.753260084138
2002-02-01,101.841759691649
2002-03-01,101.872261892313
2002-04-01,101.847781097201
2002-05-01,101.775462770236
2002-06-01,101.665458095142
2002-07-01,101.529348375398
2002-08-01,101.378216155113
2002-09-01,101.221722943688
2002-10-01,101.067133719609
2002-11-01,100.918611701141
2002-12-01,100.779771917635
2003-01-01,100.654391063292
2003-02-01,100.546063704832
2003-03-01,100.458646646853
2003-04-01,100.396753596702
2003-05-01,100.364163083688
2003-06-01,100.363813460693
2003-07-01,100.395260415306
2003-08-01,100.452835069889
2003-09-01,100.529604072864
2003-10-01,100.619690446633
2003-11-01,100.71794896269
2003-12-01,100.820127651037
2004-01-01,100.922323559111
2004-02-01,101.020080684436
2004-03-01,101.108384119634
2004-04-01,101.181643434578
2004-05-01,101.233198957037
2004-06-01,101.25809648504
2004-07-01,101.254058217773
2004-08-01,101.222341847946
2004-09-01,101.166629957533
2004-10-01,101.092237689974
2004-11-01,101.004508446422
2004-12-01,100.907854715571
2005-01-01,100.805004104635
2005-02-01,100.697385968165
2005-03-01,100.585416723756
2005-04-01,100.468661399403
2005-05-01,100.34726233371
2005-06-01,100.221812928932
2005-07-01,100.093265700282
2005-08-01,99.9620379478947
2005-09-01,99.8289337169358
2005-10-01,99.6951176139881
2005-11-01,99.5617301624549
2005-12-01,99.4304605704144
2006-01-01,99.3033954345991
2006-02-01,99.1821560755559
2006-03-01,99.0675386522224
2006-04-01,98.9601917411211
2006-05-01,98.8602751549797
2006-06-01,98.7683156351988
2006-07-01,98.6847550175223
2006-08-01,98.6096896659946
2006-09-01,98.5436430933178
2006-10-01,98.4869362987735
2006-11-01,98.4389775328184
2006-12-01,98.3988092034287
2007-01-01,98.3647639360328
2007-02-01,98.334415218817
2007-03-01,98.3057337311287
2007-04-01,98.2771231988588
2007-05-01,98.2470924353759
2007-06-01,98.2152091235487
2007-07-01,98.1829202224916
2007-08-01,98.1547529416579
2007-09-01,98.1372528225105
2007-10-01,98.136161522364
2007-11-01,98.1547809345556
2007-12-01,98.1953351074902
2008-01-01,98.2581648963955
2008-02-01,98.3405365112717
2008-03-01,98.4388369474622
2008-04-01,98.5508307856563
2008-05-01,98.6745270894552
2008-06-01,98.8091942586579
2008-07-01,98.9566767343032
2008-08-01,99.1213815239749
2008-09-01,99.3087746680545
2008-10-01,99.5236366547434
2008-11-01,99.7653952606346
2008-12-01,100.030525469139
2009-01-01,100.314283455817
2009-02-01,100.607998200474
2009-03-01,100.901802696615
2009-04-01,101.186535567239
2009-05-01,101.452850166708
2009-06-01,101.691312463911
2009-07-01,101.894460213211
2009-08-01,102.057805949393
2009-09-01,102.179741375922
2009-10-01,102.260631763063
2009-11-01,102.301602342843
2009-12-01,102.304521334104
2010-01-01,102.271516120081
2010-02-01,102.20502537784
2010-03-01,102.108316683573
2010-04-01,101.985322628484
2010-05-01,101.841399289215
2010-06-01,101.684356967058
2010-07-01,101.522766442506
2010-08-01,101.364823924381
2010-09-01,101.217566024348
2010-10-01,101.085505212847
2010-11-01,100.969402457261
2010-12-01,100.865800710393
2011-01-01,100.76923264793
2011-02-01,100.673862472783
2011-03-01,100.574275263526
2011-04-01,100.467001668986
2011-05-01,100.350022000463
2011-06-01,100.22372057414
2011-07-01,100.090261845261
2011-08-01,99.9532374979442
2011-09-01,99.8180091644012
2011-10-01,99.6891989114764
2011-11-01,99.5697078956121
2011-12-01,99.462051701413
2012-01-01,99.3677630497663
2012-02-01,99.2871141948654
2012-03-01,99.2195409832936
2012-04-01,99.1643730038698
2012-05-01,99.1218709167891
2012-06-01,99.0933233719047
2012-07-01,99.0801536182116
2012-08-01,99.0830893035173
2012-09-01,99.1017061016541
2012-10-01,99.1356660875161
2012-11-01,99.1848028751094
2012-12-01,99.2488840959703
2013-01-01,99.3269807518218
2013-02-01,99.4174684980276
2013-03-01,99.5188693164675
2013-04-01,99.6297755730227
2013-05-01,99.7476872333703
2013-06-01,99.8678964289103
2013-07-01,99.9840739165872
2013-08-01,100.090114973958
2013-09-01,100.180972383207
2013-10-01,100.25341530332
2013-11-01,100.306303561718
2013-12-01,100.339137361827
2014-01-01,100.352159688516
2014-02-01,100.347086241862
2014-03-01,100.32619044241
2014-04-01,100.291650851216
2014-05-01,100.245977284697
2014-06-01,100.192203472528
2014-07-01,100.13326675577
2014-08-01,100.072263957314
2014-09-01,100.012145566201
2014-10-01,99.9551968742888
2014-11-01,99.9042182738039
2014-12-01,99.8617293238177
2015-01-01,99.8302143159134
2015-02-01,99.811297833156
2015-03-01,99.8042186227153
2015-04-01,99.8066202730843
2015-05-01,99.8149082574904
2015-06-01,99.8242397650401
2015-07-01,99.8308710193938
2015-08-01,99.8324442460342
2015-09-01,99.827629438006
2015-10-01,99.8158785843103
2015-11-01,99.7978560324373
2015-12-01,99.7750260050236
2016-01-01,99.7506728192547
2016-02-01,99.728509689937
2016-03-01,99.7116437099478
2016-04-01,99.7018332784078
2016-05-01,99.7006074211958
2016-06-01,99.7095998502338
2016-07-01,99.7307164976005
2016-08-01,99.7649926863926
2016-09-01,99.8118866470039
2016-10-01,99.8690673348706
2016-11-01,99.9326185303084
2016-12-01,99.9973481273285
2017-01-01,100.058366523921
2017-02-01,100.112822971226
2017-03-01,100.159284682874
2017-04-01,100.19737783778
2017-05-01,100.227926925326
2017-06-01,100.25155987756
2017-07-01,100.268866302655
2017-08-01,100.280067046926
2017-09-01,100.285744388192
2017-10-01,100.286171497593
2017-11-01,100.281639460985
2017-12-01,100.272469104674
2018-01-01,100.258199978832
2018-02-01,100.23737051517
2018-03-01,100.20833526785
2018-04-01,100.170305970465
2018-05-01,100.12229793923
2018-06-01,100.063483496649
2018-07-01,99.9942543215965
2018-08-01,99.9154242689734
2018-09-01,99.8274688389115
2018-10-01,99.73136616737
2018-11-01,99.6292391529212
2018-12-01,99.524833705776
2019-01-01,99.4226950161139
2019-02-01,99.3259264092653
2019-03-01,99.2363477534918
2019-04-01,99.1557296356339
2019-05-01,99.0857984298624
2019-06-01,99.0287351452484
2019-07-01,98.9870889469125
2019-08-01,98.9629274622931
2019-09-01,98.9584803349457
2019-10-01,98.974175357325
2019-11-01,99.0098348429217
2019-12-01,99.0651523100545
2020-01-01,99.139915051723
2020-02-01,99.2340766360786
2020-03-01,99.3466821237056
2020-04-01,99.4748947234088
2020-05-01,99.6139242738404
2020-06-01,99.7607178259272
2020-07-01,99.9135858672445
2020-08-01,100.071931066719
2020-09-01,100.235457237244
2020-10-01,100.404013969158
2020-11-01,100.576919375559
2020-12-01,100.752598813729
2021-01-01,100.928506893827
2021-02-01,101.100713439477
2021-03-01,101.263949141949
2021-04-01,101.413042570833
2021-05-01,101.54491224174
2021-06-01,101.658173895675
2021-07-01,101.752712865837
2021-08-01,101.828614609151
2021-09-01,101.884582315726
2021-10-01,101.917291731463
2021-11-01,101.921721547256
2021-12-01,101.893390248191
2022-01-01,101.828932204366
2022-02-01,101.724759173815
2022-03-01,101.578400931527
2022-04-01,101.388916837092
2022-05-01,101.157791625747
2022-06-01,100.890737484309
2022-07-01,100.597518791182
2022-08-01,100.292981710334
2022-09-01,99.9913823979256
2022-10-01,99.7045828469974
2022-11-01,99.4428888800645
2022-12-01,99.2152783247482
2023-01-01,99.0284490531002
2023-02-01,98.8854541954532
2023-03-01,98.7854132477403
2023-04-01,98.7265691632523
2023-05-01,98.7052247792034
