"Date","LRIN24FECAM156N"
1976-01-01,45.6179574315865
1976-02-01,45.1494868362338
1976-03-01,44.4988864142539
1976-04-01,44.7309915518008
1976-05-01,41.7931646693298
1976-06-01,38.0477646329035
1976-07-01,33.3539740811181
1976-08-01,35.2494481236203
1976-09-01,43.3018784725284
1976-10-01,43.7436687954195
1976-11-01,43.4750087997184
1976-12-01,43.2175824175824
1977-01-01,44.5468914646997
1977-02-01,43.6140350877193
1977-03-01,43.4205337189431
1977-04-01,43.3130499496564
1977-05-01,40.7572577824414
1977-06-01,37.947754674122
1977-07-01,32.018136635131
1977-08-01,34.1679003744666
1977-09-01,42.1879077859939
1977-10-01,41.9835716458777
1977-11-01,42.2510747318598
1977-12-01,42.7499132245748
1978-01-01,43.9420867831289
1978-02-01,43.0514053094279
1978-03-01,42.1628873117535
1978-04-01,42.7959872005535
1978-05-01,39.9542096850836
1978-06-01,36.5308236919358
1978-07-01,31.2357225981639
1978-08-01,33.0117576123003
1978-09-01,40.7850563828872
1978-10-01,40.6005334251054
1978-11-01,40.5202063628547
1978-12-01,40.6514546001461
1979-01-01,42.033155815152
1979-02-01,41.3719093406593
1979-03-01,40.4256232033295
1979-04-01,40.6535443200823
1979-05-01,38.1756611942218
1979-06-01,34.6058269065981
1979-07-01,29.7074172298742
1979-08-01,30.535721920561
1979-09-01,38.9145299145299
1979-10-01,37.9270584215921
1979-11-01,38.3643503500085
1979-12-01,38.8369810998763
1980-01-01,39.611054247697
1980-02-01,39.8542075198227
1980-03-01,38.5221800826693
1980-04-01,38.7050053248136
1980-05-01,36.2432397904867
1980-06-01,31.2108959353054
1980-07-01,28.0583184561761
1980-08-01,29.4050148746281
1980-09-01,37.5015933715742
1980-10-01,37.3932622456349
1980-11-01,38.2556608182166
1980-12-01,38.5844166879089
1981-01-01,39.0812901032593
1981-02-01,38.349060613789
1981-03-01,37.7125850340136
1981-04-01,38.2426742653
1981-05-01,34.1969793660923
1981-06-01,29.448322833305
1981-07-01,26.7327575203166
1981-08-01,28.4314978067374
1981-09-01,36.8816103718867
1981-10-01,37.2566598360656
1981-11-01,37.4738191921351
1981-12-01,38.3361150340223
1982-01-01,39.4392763750161
1982-02-01,39.4245222246081
1982-03-01,38.1241130176751
1982-04-01,38.5615848406546
1982-05-01,36.0244964850994
1982-06-01,31.8829934324231
1982-07-01,27.4325199740877
1982-08-01,30.2859862415091
1982-09-01,38.6358712137626
1982-10-01,37.8656366634841
1982-11-01,38.2856646092324
1982-12-01,38.1976491075316
1983-01-01,39.3159410173632
1983-02-01,38.9962402727988
1983-03-01,37.6395883512152
1983-04-01,38.8165109444225
1983-05-01,34.9129593810445
1983-06-01,30.8877928483354
1983-07-01,26.6363997002689
1983-08-01,28.4818234020937
1983-09-01,37.3716814159292
1983-10-01,37.1509617941672
1983-11-01,37.9950275261943
1983-12-01,37.8529817227732
1984-01-01,39.6354236306102
1984-02-01,38.2375273571843
1984-03-01,37.6823266219239
1984-04-01,38.1411406025825
1984-05-01,33.444110118112
1984-06-01,31.1622885930191
1984-07-01,26.2093505089632
1984-08-01,28.2259519942249
1984-09-01,36.5255118181407
1984-10-01,36.7300724637681
1984-11-01,36.6618274203793
1984-12-01,37.0358587465346
1985-01-01,39.0890457754498
1985-02-01,38.0344025185929
1985-03-01,37.0383912248629
1985-04-01,37.3133644774205
1985-05-01,33.7003394806863
1985-06-01,30.5196893810596
1985-07-01,25.3322908522283
1985-08-01,26.7597199189239
1985-09-01,35.7950611585507
1985-10-01,35.085529357374
1985-11-01,35.4401074223272
1985-12-01,35.6940772691434
1986-01-01,36.6222056978203
1986-02-01,36.2413295470416
1986-03-01,35.88715318256
1986-04-01,35.5637587028644
1986-05-01,31.9666760273332
1986-06-01,26.4446529080675
1986-07-01,22.8388974973001
1986-08-01,25.1952941176471
1986-09-01,35.6724870221803
1986-10-01,35.8794873007615
1986-11-01,36.250296278739
1986-12-01,36.4625397881135
1987-01-01,37.3356203544883
1987-02-01,36.3293195718654
1987-03-01,35.1865153474118
1987-04-01,36.067383374928
1987-05-01,31.5728715728716
1987-06-01,27.6081609029084
1987-07-01,22.8441608662026
1987-08-01,24.2794167514412
1987-09-01,35.6001360081605
1987-10-01,34.3848887590672
1987-11-01,34.1124231482385
1987-12-01,34.4761811601291
1988-01-01,36.3239478073187
1988-02-01,36.1574415744157
1988-03-01,34.8636520538488
1988-04-01,35.6412157153447
1988-05-01,30.2675916749257
1988-06-01,28.5380871983315
1988-07-01,21.422173566879
1988-08-01,24.2753803941132
1988-09-01,34.3148527720842
1988-10-01,33.7458043184209
1988-11-01,33.8621416737788
1988-12-01,34.2003320420587
1989-01-01,33.9272195023469
1989-02-01,34.5453625973501
1989-03-01,34.1845265237878
1989-04-01,34.6327597583879
1989-05-01,30.2578709119577
1989-06-01,27.326914259514
1989-07-01,21.5072966629248
1989-08-01,23.232271588527
1989-09-01,35.1016437093553
1989-10-01,34.4141186127642
1989-11-01,34.7805980885829
1989-12-01,34.5494776925848
1990-01-01,36.244586512683
1990-02-01,35.0921575713769
1990-03-01,35.6991470664254
1990-04-01,35.919465866156
1990-05-01,31.4458892400145
1990-06-01,28.098102250337
1990-07-01,21.969696969697
1990-08-01,24.6391859619977
1990-09-01,35.7384031998338
1990-10-01,35.1372426699938
1990-11-01,35.8714308004369
1990-12-01,35.9993755528959
1991-01-01,37.4134430155672
1991-02-01,36.9739583333333
1991-03-01,36.4157332638708
1991-04-01,37.608129233976
1991-05-01,31.6203679574712
1991-06-01,29.0986811239118
1991-07-01,22.9978609067668
1991-08-01,25.9060052219321
1991-09-01,37.2308174785699
1991-10-01,36.6898571951666
1991-11-01,37.2690636939342
1991-12-01,37.613862422783
1992-01-01,39.1461498166579
1992-02-01,38.3675823023695
1992-03-01,37.9576208958355
1992-04-01,38.8926790868538
1992-05-01,34.3728671181813
1992-06-01,30.2847236814457
1992-07-01,24.9803035873733
1992-08-01,26.9705403560363
1992-09-01,38.5887541345094
1992-10-01,38.9384712305754
1992-11-01,38.8072238555229
1992-12-01,39.1117177656447
1993-01-01,42.1146577068459
1993-02-01,41.8640063008664
1993-03-01,39.9832003359933
1993-04-01,41.3061738765225
1993-05-01,36.931072497244
1993-06-01,32.9099307159353
1993-07-01,27.5576085244869
1993-08-01,30.5500157447255
1993-09-01,40.3379867744306
1993-10-01,40.1931454364142
1993-11-01,39.5044879533883
1993-12-01,39.8320209973753
1994-01-01,41.6391032708563
1994-02-01,41.3651877133106
1994-03-01,40.7811843763125
1994-04-01,42.005249343832
1994-05-01,36.3369194437156
1994-06-01,33.6761465001574
1994-07-01,28.2102391942929
1994-08-01,31.3827277017461
1994-09-01,40.35124508519
1994-10-01,40.608125819135
1994-11-01,40.6417112299465
1994-12-01,40.6553079947575
1995-01-01,41.9637240511638
1995-02-01,42.473005556138
1995-03-01,41.8404779373231
1995-04-01,42.0735540653814
1995-05-01,36.7183408400545
1995-06-01,33.3507853403141
1995-07-01,27.506803433117
1995-08-01,31.0352042684522
1995-09-01,41.6649236561389
1995-10-01,41.1992263056093
1995-11-01,41.8029788345963
1995-12-01,42.2413793103448
1996-01-01,43.8142983967831
1996-02-01,42.8429734808937
1996-03-01,43.1717372018995
1996-04-01,43.2371811590423
1996-05-01,37.8362877997914
1996-06-01,34.3635984572084
1996-07-01,28.8914357157741
1996-08-01,31.7502473571838
1996-09-01,41.877049606996
1996-10-01,42.3821417421168
1996-11-01,42.2522756827048
1996-12-01,43.2069879893932
1997-01-01,44.5096918359923
1997-02-01,43.9590691876169
1997-03-01,43.9028188755646
1997-04-01,44.0991855579188
1997-05-01,39.6132510757426
