"Date","LFACTTMACAM657S"
1977-03-01,-0.126334787186043
1977-04-01,0.243953859591001
1977-05-01,0.00751111645234948
1977-06-01,0.0690970813993661
1977-07-01,0.306218946546781
1977-08-01,0.261885877616988
1977-09-01,0.0582106928565032
1977-10-01,0.0880110983486731
1977-11-01,0.391975676642423
1977-12-01,0.135097017473537
1978-01-01,-0.309859154929577
1978-02-01,0.645439538376883
1978-03-01,0.452161063908386
1978-04-01,0.0456009767435019
1978-05-01,0.17938010939246
1978-06-01,0.469662723456718
1978-07-01,0.0788850907178543
1978-08-01,0.417469492614001
1978-09-01,-0.132278977817833
1978-10-01,0.291108102994047
1978-11-01,0.278652598580613
1978-12-01,0.0709168536073522
1979-01-01,0.592965405530487
1979-02-01,-0.20847111596745
1979-03-01,0.334250601507009
1979-04-01,0.321649602963771
1979-05-01,0.218993773706434
1979-06-01,-0.17281270530435
1979-07-01,0.0515043564101464
1979-08-01,0.0157293409406146
1979-09-01,0.230184147317854
1979-10-01,0.36659296769132
1979-11-01,0.255819902788437
1979-12-01,0.287771823877973
1980-01-01,0.251607887483214
1980-02-01,0.509002721261086
1980-03-01,-0.2805678693676
1980-04-01,0.158966856113893
1980-05-01,-0.325856426534826
1980-06-01,0.339604030155711
1980-07-01,-0.227508917787827
1980-08-01,0.29559146444457
1980-09-01,0.334016335925001
1980-10-01,0.0657416214401611
1980-11-01,0.518598247109968
1980-12-01,0.251703518286747
1981-01-01,0.629759609382586
1981-02-01,0.333586050037908
1981-03-01,0.0824323024715952
1981-04-01,-0.0604005655689322
1981-05-01,-0.140104116588602
1981-06-01,-0.0632728573197068
1981-07-01,-0.282155391920721
1981-08-01,-0.131124913733609
1981-09-01,0.710386289821021
1981-10-01,-0.123509311229741
1981-11-01,-0.190989158960689
1981-12-01,0.278083700440529
1982-01-01,-0.468136514648143
1982-02-01,-0.115860470890057
1982-03-01,0.110471298175843
1982-04-01,-0.110349393768018
1982-05-01,0.171230512172556
1982-06-01,0.0703050688576116
1982-07-01,0.406380868415252
1982-08-01,-0.491171265109004
1982-09-01,0.387431234402791
1982-10-01,0.251339101771735
1982-11-01,-0.594577562231995
1982-12-01,0.104742347606775
1983-01-01,-0.388242582776898
1983-02-01,0.160325072906445
1983-03-01,0.213884557534946
1983-04-01,0.426856135712712
1983-05-01,0.346888968108153
1983-06-01,0.535614248432099
1983-07-01,-0.11416300846709
1983-08-01,0.164637050139465
1983-09-01,0.0149424038252554
1983-10-01,-0.475369090143562
1983-11-01,0.0655048651009184
1983-12-01,0.0804636890555745
1984-01-01,-0.194865365747302
1984-02-01,0.133804836089076
1984-03-01,0.0313612129971775
1984-04-01,0.254900357133121
1984-05-01,0.56832859726169
1984-06-01,0.300133843470737
1984-07-01,0.0485247139063743
1984-08-01,-0.00943078477601886
1984-09-01,0.670996254277938
1984-10-01,-0.488516515873441
1984-11-01,-0.328173124773036
1984-12-01,0.07826521111366
1985-01-01,0.164498078608508
1985-02-01,-0.0376916553367346
1985-03-01,0.614066981779986
1985-04-01,-0.101719868834906
1985-05-01,0.200967322713327
1985-06-01,0.227306154648411
1985-07-01,0.0360196907642845
1985-08-01,0.0306723921798736
1985-09-01,-0.418616432694743
1985-10-01,0.481959970546891
1985-11-01,0.346412630737459
1985-12-01,0.195180242979486
1986-01-01,0.0954122604754711
1986-02-01,0.0608997272751344
1986-03-01,0.104525006615507
1986-04-01,0.462601937641259
1986-05-01,-0.342064755489482
1986-06-01,0.141255990178088
1986-07-01,-0.0369120438726007
1986-08-01,0.146383921506567
1986-09-01,0.125100409539235
1986-10-01,-0.0920640765973117
1986-11-01,0.215891738191775
1986-12-01,0.181273644388398
1987-01-01,-0.0472032098182676
1987-02-01,0.175783812147448
1987-03-01,0.158451626420827
1987-04-01,0.122899915016016
1987-05-01,0.158006764256519
1987-06-01,0.0704041720990874
1987-07-01,-0.110743414024025
1987-08-01,0.144778202402536
1987-09-01,0.171919770773639
1987-10-01,0.287341377158311
1987-11-01,0.0064823097766196
1987-12-01,0.38891337602738
1988-01-01,0.205325550763191
1988-02-01,-0.131448380736369
1988-03-01,0.118717336602361
1988-04-01,-0.1727093456378
1988-05-01,-0.00387331672110828
1988-06-01,-0.276307295029051
1988-07-01,0.225283546532705
1988-08-01,-0.0038754682857512
1988-09-01,0.131771028459958
1988-10-01,0.123856584396651
1988-11-01,0.175246440306681
1988-12-01,0.231538055852124
1989-01-01,0.500506923679111
1989-02-01,0.330732591845335
1989-03-01,0.342369861270205
1989-04-01,-0.0583467573155418
1989-05-01,-0.162450979147894
1989-06-01,0.0406788279412699
1989-07-01,-0.176626809154097
1989-08-01,0.100562641615112
1989-09-01,0.0826582906265498
1989-10-01,-0.176615587913903
1989-11-01,0.444229471888803
1989-12-01,0.100111516626115
1990-01-01,0.598802395209581
1990-02-01,-0.106966676734119
1990-03-01,-0.370375036218647
1990-04-01,0.250363532907631
1990-05-01,-0.254783497092693
1990-06-01,-0.196001568012544
1990-07-01,0.259736968806224
1990-08-01,0.12890017818554
1990-09-01,0.389989019726629
1990-10-01,-0.176007643760529
1990-11-01,-0.132238482657868
1990-12-01,0.0605319242846514
1991-01-01,-0.14367635011658
1991-02-01,0.0631066123108379
1991-03-01,-0.225779190474389
1991-04-01,0.213648201056863
1991-05-01,0.0517213104413972
1991-06-01,0.23703853136978
1991-07-01,-0.0540880503144654
1991-08-01,0.049083151893477
1991-09-01,-0.348445204790178
1991-10-01,-0.0164102046226284
1991-11-01,-0.268919021286266
1991-12-01,-0.145582519970124
1992-01-01,-0.191434874109384
1992-02-01,-0.245150964726206
1992-03-01,0.463493518730741
1992-04-01,-0.329539405308119
1992-05-01,0.554439329586205
1992-06-01,0.416065963527835
1992-07-01,-0.108308250317998
1992-08-01,0.162638526419305
1992-09-01,0.00881101628779296
1992-10-01,-0.203894126087121
1992-11-01,0.45528496298445
1992-12-01,-0.456987897353488
1993-01-01,-0.184138835637171
1993-02-01,-0.181951429076849
1993-03-01,0.28228562748424
1993-04-01,0.156524153949079
1993-05-01,0.119730291763816
1993-06-01,0.344914400805639
1993-07-01,0.0338710891436887
1993-08-01,-0.357407105504069
1993-09-01,0.476993556182038
1993-10-01,-0.57243063819127
1993-11-01,0.304870367104235
1993-12-01,-0.0904295403165034
1994-01-01,0.211193241816262
1994-02-01,0.0802850117918611
1994-03-01,-0.421158185008774
1994-04-01,0.630632898645587
1994-05-01,0.187628994934017
1994-06-01,-0.177289468755852
1994-07-01,0.248896226533088
1994-08-01,0.198373091126859
1994-09-01,0.397205862210656
1994-10-01,-0.461366736946546
1994-11-01,0.618006927658302
1994-12-01,-0.579537855709934
1995-01-01,0.125800264056
1995-02-01,-0.114446365705898
1995-03-01,0.438383460987608
1995-04-01,-0.267833893387231
1995-05-01,-0.0497320684810583
1995-06-01,0.00870744237539028
1995-07-01,0.190303241374164
1995-08-01,0.014897394197465
1995-09-01,-0.220945098866725
1995-10-01,0.236362505442558
1995-11-01,-0.282966180577102
1995-12-01,0.558826091826702
1996-01-01,0.305708203376405
1996-02-01,0.0987130288859001
1996-03-01,-0.156552395744733
1996-04-01,-0.0493851548224604
1996-05-01,0.0308809723800583
1996-06-01,0.398858991615317
1996-07-01,0.243530453606219
1996-08-01,-0.309194866383647
1996-09-01,-0.0123076923076923
1996-10-01,0.163712456917774
1996-11-01,0.18802305433006
1996-12-01,0.0699163457056644
1997-01-01,0.111542845936041
1997-02-01,0.173861938927933
1997-03-01,-0.135670284540921
1997-04-01,-0.121167615201028
1997-05-01,0.700928853270581
1997-06-01,-0.0949159142349421
1997-07-01,0.25700365408039
1997-08-01,0.479887256867247
1997-09-01,0.235774913549198
1997-10-01,0.137513419620994
1997-11-01,0.0782991025718244
1997-12-01,-0.17814155031294
1998-01-01,0.00241161433462438
1998-02-01,-0.0518484578098247
1998-03-01,-0.104957112352366
1998-04-01,0.099029032413893
1998-05-01,0.196655647515865
1998-06-01,0.266107960360751
1998-07-01,0.277410832232497
1998-08-01,-0.128142177937989
1998-09-01,0.208648104180146
1998-10-01,-0.108893356308613
1998-11-01,0.321046515806738
1998-12-01,-0.00716460684219954
1999-01-01,0.244808273325452
1999-02-01,-0.0190603259315734
1999-03-01,0.158469164045372
1999-04-01,0.593616540369494
1999-05-01,-0.0780510879848628
1999-06-01,-0.247354841763912
1999-07-01,0.297799133890965
1999-08-01,0.0260244156335762
1999-09-01,0.50970931195156
1999-10-01,-0.0141194742849075
1999-11-01,0.00117678901349777
1999-12-01,0.317729294640966
2000-01-01,0.0914977477477478
2000-02-01,-0.0714905187164522
2000-03-01,0.186477452647628
2000-04-01,0.180277205469189
2000-05-01,-0.247727219612517
2000-06-01,0.032799943771525
2000-07-01,0.0163945944679954
2000-08-01,0.421506182090671
2000-09-01,0.179554146068464
2000-10-01,0.110565396522427
2000-11-01,0.306916074729414
2000-12-01,0.275842885455662
2001-01-01,-0.275084085576579
2001-02-01,0.234118751521192
2001-03-01,0.0809407629245054
2001-04-01,0.217207953508255
2001-05-01,-0.097992875341534
2001-06-01,0.213487813884786
2001-07-01,-0.219942193203671
2001-08-01,0.267743796884016
2001-09-01,-0.0610022789530628
2001-10-01,0.289073926913819
2001-11-01,0.0826825907211759
2001-12-01,0.573710299247292
2002-01-01,0.273810067083466
2002-02-01,0.216174395849452
2002-03-01,0.358756613155923
2002-04-01,-0.030543677458766
2002-05-01,0.554480542259338
2002-06-01,0.0585183601354925
2002-07-01,0.263178612801278
2002-08-01,0.149191784356176
2002-09-01,0.108646953405018
2002-10-01,0.00671313648925339
2002-11-01,0.275220120157077
2002-12-01,0.464135491860893
2003-01-01,-0.0677439058248654
2003-02-01,0.404516358463727
2003-03-01,-0.235755080355957
2003-04-01,0.256282243301714
2003-05-01,0.0984883695195096
2003-06-01,0.0298490962356973
2003-07-01,0.274087663844743
2003-08-01,-0.0297586244902458
2003-09-01,0.164272405543367
2003-10-01,0.0539338704706556
2003-11-01,0.184816448663931
2003-12-01,-0.0933358222885944
2004-01-01,0.14178317066737
2004-02-01,-0.102071054624477
2004-03-01,0.205449351790815
2004-04-01,0.128279627660158
2004-05-01,-0.139065305943673
2004-06-01,0.205050604734805
2004-07-01,-0.00875426770550644
2004-08-01,0.0459639292593241
2004-09-01,0.252685466757094
2004-10-01,0.245501860358542
2004-11-01,0.101225591571065
2004-12-01,0.183761566648907
2005-01-01,-0.19753408005557
2005-02-01,0.0554625138656285
2005-03-01,-0.0130427694147057
2005-04-01,-0.13370582544324
2005-05-01,0.398389027974312
2005-06-01,-0.0585454703152782
2005-07-01,0.347139354754724
2005-08-01,0.11026788609976
2005-09-01,-0.223532460800829
2005-10-01,0.159096074547875
2005-11-01,-0.154521092669433
2005-12-01,0.138526639322085
2006-01-01,0.218309935263539
2006-02-01,0.185482740399651
2006-03-01,0.202361602962229
2006-04-01,0.00751952390671494
2006-05-01,0.208382564609336
2006-06-01,-0.0557389701153368
2006-07-01,0.216645216645217
2006-08-01,0.257914000128422
2006-09-01,0.241239072190259
2006-10-01,-0.261955723093633
2006-11-01,0.197516628764827
2006-12-01,0.117210808967692
2007-01-01,0.367185338129803
2007-02-01,-0.00954370486622907
2007-03-01,-0.102869747810041
2007-04-01,0.169856789494358
2007-05-01,0.00847843827167036
2007-06-01,0.268107878980554
2007-07-01,0.0137394576084889
2007-08-01,-0.022191459458317
2007-09-01,0.0412218581545291
2007-10-01,0.471214698517681
2007-11-01,0.283926599716073
2007-12-01,0.207623341896922
2008-01-01,0.32543976225108
2008-02-01,-0.0970023155391451
2008-03-01,0.303818085006421
2008-04-01,0.0759846781580481
2008-05-01,-0.320349472151438
2008-06-01,0.165906695743815
2008-07-01,-0.135422309262886
2008-08-01,0.1397784407402
2008-09-01,0.659375
2008-10-01,0.177993025157037
2008-11-01,-0.202468880739631
2008-12-01,-0.11075572669213
2009-01-01,-0.0694286128784896
2009-02-01,0.281018302483538
2009-03-01,-0.0403284180919488
2009-04-01,-0.213102713438919
2009-05-01,0.401198411793367
2009-06-01,-0.0196183710556749
2009-07-01,0.124962562868562
2009-08-01,-0.23826714801444
2009-09-01,-0.171631220339334
2009-10-01,0.378030718879786
2009-11-01,0.172310613095607
2009-12-01,-0.129783179687902
2010-01-01,-0.338287317319692
2010-02-01,0.0662313336299945
2010-03-01,0.227519520140648
2010-04-01,0.255894340401383
2010-05-01,0.204810473122485
2010-06-01,0.114007518333641
2010-07-01,0.387799698378012
2010-08-01,0.270819920082575
2010-09-01,-0.122304211341677
2010-10-01,-0.492877260296339
2010-11-01,0.336365407689231
2010-12-01,0.175795423186599
2011-01-01,0.21527756522094
2011-02-01,0.010180811207037
2011-03-01,0.316590997007146
2011-04-01,0.0446496524430463
2011-05-01,-0.224162939070282
2011-06-01,0.345640858815875
2011-07-01,-0.113465980467642
2011-08-01,0.0405695971439004
2011-09-01,0.198710409992295
2011-10-01,-0.0819572608062166
2011-11-01,-0.0911383175866574
2011-12-01,0.0425700124669322
2012-01-01,0.0628147067465021
2012-02-01,-0.1913633372146
2012-03-01,0.285059243629281
2012-04-01,0.564451682733646
2012-05-01,0.276618216566916
2012-06-01,-0.160497542381382
2012-07-01,0.0281322214407716
2012-08-01,0.286265292593262
2012-09-01,0.26641827669441
2012-10-01,0.00199782237361276
2012-11-01,-0.133851424918341
2012-12-01,0.0920211648679196
2013-01-01,-0.109924152334889
2013-02-01,0.141057833711822
2013-03-01,-0.0729270729270729
2013-04-01,0.335909304487788
2013-05-01,0.333788348295687
2013-06-01,-0.00993068382688832
2013-07-01,-0.054624185603051
2013-08-01,-0.0228553257877635
2013-09-01,-0.174932909253553
2013-10-01,0.282772766194715
2013-11-01,0.147937806548978
2013-12-01,0.0456046080482219
2014-01-01,-0.0307195306848473
2014-02-01,-0.0574929125116473
2014-03-01,0.0416567483932397
2014-04-01,-0.155652053219122
2014-05-01,0.0208521581983735
2014-06-01,0.0982825374764221
2014-07-01,0.280673219014371
2014-08-01,-0.100878234037503
2014-09-01,0.210870210870211
2014-10-01,-0.0246979441431295
2014-11-01,-0.141307140457321
2014-12-01,0.344366928900104
2015-01-01,-0.0345157441101348
2015-02-01,0.271288769631442
2015-03-01,-0.0304989030233267
2015-04-01,-0.068889501240011
2015-05-01,0.189084319788856
2015-06-01,0.0373523109284998
2015-07-01,0.218134653932319
2015-08-01,0.203933564719493
2015-09-01,-0.00978454433377038
2015-10-01,-0.0499060591827149
2015-11-01,-0.159583321095349
2015-12-01,0.0402047500441272
2016-01-01,-0.0676344602476009
2016-02-01,0.406081412457087
2016-03-01,-0.337032550506037
2016-04-01,0.192121075485939
2016-05-01,-0.108594628968351
2016-06-01,-0.101856930188827
2016-07-01,0.0774509803921569
2016-08-01,0.344830964253176
2016-09-01,0.245043004559167
2016-10-01,-0.0652499951305974
2016-11-01,0.111094869171174
2016-12-01,0.132387154552269
2017-01-01,0.239148398386234
2017-02-01,0.0349138307261107
2017-03-01,0.262731829330955
2017-04-01,-0.0618847782784428
2017-05-01,0.282524140333224
2017-06-01,-0.0492059510256064
2017-07-01,-0.0222018437183262
2017-08-01,0.247171050090758
2017-09-01,0.0943868705936742
2017-10-01,0.318495852818352
2017-11-01,0.177446118725841
2017-12-01,0.267133911644741
2018-01-01,-0.336131243972078
2018-02-01,-0.0210790560415449
2018-03-01,0.245335275570932
2018-04-01,-0.0602277181342791
2018-05-01,-0.120528027549263
2018-06-01,0.538241998199475
2018-07-01,0.0295305593659503
2018-08-01,-0.427590541582942
2018-09-01,0.438990799364946
2018-10-01,-0.0657036479808031
2018-11-01,0.604108701452148
2018-12-01,0.0492508192684359
2019-01-01,0.493212412670163
2019-02-01,0.227026517827705
2019-03-01,0.0394751682394075
2019-04-01,0.559010879573085
2019-05-01,-0.209281249708034
2019-06-01,0.138565102191763
2019-07-01,0.16081228905074
2019-08-01,0.349111818461854
2019-09-01,-0.510683422788201
2019-10-01,-0.0261794790283673
2019-11-01,0.103810111666012
2019-12-01,0.100899688892626
2020-01-01,-0.268794624107518
2020-02-01,0.588637150584426
2020-03-01,-2.7538470126342
2020-04-01,-5.56607925300882
2020-05-01,3.62179357296268
2020-06-01,3.58808404133629
2020-07-01,0.868309533472389
2020-08-01,0.279771317357986
2020-09-01,0.678348822453626
2020-10-01,-0.0454128397853548
2020-11-01,-0.420955030134446
2020-12-01,-0.0428321352750568
2021-01-01,-0.585002328830927
2021-02-01,0.531286894923258
2021-03-01,0.678541136556404
2021-04-01,-0.528620494922096
2021-05-01,-0.0819016063883253
2021-06-01,0.704185994522998
2021-07-01,0.185914867639714
2021-08-01,-0.013848497438028
2021-09-01,0.535549399815328
2021-10-01,-0.438096987509184
2021-11-01,0.365303543259873
2021-12-01,0.0248164045625419
2022-01-01,-0.61382390237627
2022-02-01,0.773867859982618
2022-03-01,-0.236708105876416
2022-04-01,0.565584851522481
2022-05-01,-0.335613431853098
2022-06-01,-0.456026058631922
2022-07-01,0.167760489639407
2022-08-01,0.6478328885617
2022-09-01,-0.170972991753067
2022-10-01,0.169434090138936
2022-11-01,0.175547672164722
2022-12-01,0.198970464751196
2023-01-01,0.673152247180776
2023-02-01,-0.052478714452457
2023-03-01,0.221793722785005
2023-04-01,0.450735267550674
2023-05-01,0.0827286052137006
2023-06-01,0.723276938696664
2023-07-01,-0.256904303147078
2023-08-01,0.457895113400587
2023-09-01,0.504771739904565
2023-10-01,0.420744939988485
2023-11-01,0.133192202522713
