"Date","CANPRCNTO01GYSAM"
1987-09-01,13.6465630472855
1987-10-01,12.8308070462925
1987-11-01,14.2967350874776
1987-12-01,12.8515924263981
1988-01-01,9.99245242331125
1988-02-01,6.06791612544073
1988-03-01,5.45123537061119
1988-04-01,3.63636363636364
1988-05-01,2.62842892768081
1988-06-01,0.126909747644864
1988-07-01,0.167846456980229
1988-08-01,-0.178981739025299
1988-09-01,1.27374732127807
1988-10-01,1.76699828141263
1988-11-01,0.253109632629447
1988-12-01,2.87792459692084
1989-01-01,4.45533635583873
1989-02-01,8.82235329401178
1989-03-01,5.79341981946432
1989-04-01,4.332059198275
1989-05-01,3.97045244690673
1989-06-01,2.81041290888705
1989-07-01,3.59172373597553
1989-08-01,4.93809212279807
1989-09-01,4.21065145030907
1989-10-01,5.64659990961635
1989-11-01,6.50893265046046
1989-12-01,4.4942496229261
1990-01-01,4.04241841259414
1990-02-01,1.94295163290618
1990-03-01,4.40610793798811
1990-04-01,4.42930953499296
1990-05-01,3.27661961297562
1990-06-01,5.80620688020104
1990-07-01,2.59277492556908
1990-08-01,1.10600568011271
1990-09-01,-2.05562273276905
1990-10-01,-5.08138775693992
1990-11-01,-6.08181325627596
1990-12-01,-7.55316989557725
1991-01-01,-7.86993189915662
1991-02-01,-8.75461836532398
1991-03-01,-11.4457965836776
1991-04-01,-11.2243062114874
1991-05-01,-9.27132835483141
1991-06-01,-9.48059514206328
1991-07-01,-8.88878733176425
1991-08-01,-9.12578788709237
1991-09-01,-6.88329839273234
1991-10-01,-4.07732447817836
1991-11-01,-2.00711504254601
1991-12-01,-2.04928031227128
1992-01-01,-4.41061288427649
1992-02-01,-6.84410646387832
1992-03-01,-4.17559696411911
1992-04-01,-5.30968967701075
1992-05-01,-7.77691866410596
1992-06-01,-8.23576008119413
1992-07-01,-6.7188322925288
1992-08-01,-6.74004825090469
1992-09-01,-7.46216385240776
1992-10-01,-10.0862985583937
1992-11-01,-12.3285991120269
1992-12-01,-10.9987546699876
1993-01-01,-8.51385261432888
1993-02-01,-5.0066260270342
1993-03-01,-6.10214983027655
1993-04-01,-4.48380106476899
1993-05-01,-3.45368492224476
1993-06-01,-3.57701645535476
1993-07-01,-3.61079744044737
1993-08-01,-4.28994880086229
1993-09-01,-3.42506487889273
1993-10-01,-1.51256806556294
1993-11-01,1.23387705995914
1993-12-01,0.187496501930923
1994-01-01,1.88922164068404
1994-02-01,0.934683742083102
1994-03-01,0.59690617643761
1994-04-01,1.79816822115789
1994-05-01,3.22987282200685
1994-06-01,3.90555058191586
1994-07-01,4.06125352151961
1994-08-01,5.32969198716141
1994-09-01,4.11756473058082
1994-10-01,4.9871551435273
1994-11-01,2.38240008844177
1994-12-01,3.8825731124829
1995-01-01,1.40226673029143
1995-02-01,2.55342441692759
1995-03-01,0.560013899980698
1995-04-01,-1.72721009140956
1995-05-01,-4.28676623537262
1995-06-01,-5.59036065657866
1995-07-01,-6.33250849830437
1995-08-01,-6.0404235163297
1995-09-01,-5.1745247483524
1995-10-01,-5.58165236031963
1995-11-01,-4.19970493838364
1995-12-01,-4.78128886532854
1996-01-01,-3.15498455033339
1996-02-01,-5.0463487366791
1996-03-01,-0.541683495284009
1996-04-01,1.52471966768315
1996-05-01,3.70316337199406
1996-06-01,5.80653051241289
1996-07-01,7.56884111323809
1996-08-01,7.58777173250054
1996-09-01,6.91273372723513
1996-10-01,6.04208441040756
1996-11-01,6.16723054615757
1996-12-01,7.22173786689916
1997-01-01,7.09871426573347
1997-02-01,9.47308215277357
1997-03-01,7.44726284108426
1997-04-01,7.75915288785044
1997-05-01,8.12432430239244
1997-06-01,8.2035791265068
1997-07-01,7.46052632051558
1997-08-01,7.44948129047557
1997-09-01,8.33484331099704
1997-10-01,8.41361755542267
1997-11-01,8.41576094033496
1997-12-01,6.28007131776843
1998-01-01,6.57571829496975
1998-02-01,5.61136516980284
1998-03-01,4.57918009443153
1998-04-01,3.56499864354947
1998-05-01,2.01396249862932
1998-06-01,0.201656463809862
1998-07-01,-0.600023857807449
1998-08-01,-1.56879950671157
1998-09-01,-2.70340402443916
1998-10-01,-3.04024935948144
1998-11-01,-2.23068937856839
1998-12-01,-0.691351538525834
1999-01-01,0.11100089745405
1999-02-01,0.519372966577934
1999-03-01,0.121828866274906
1999-04-01,1.73126153479788
1999-05-01,3.01086826704884
1999-06-01,3.51230264261243
1999-07-01,4.93837531652404
1999-08-01,4.99102506957078
1999-09-01,6.55473390714026
1999-10-01,8.10257908964712
1999-11-01,9.13719670370772
1999-12-01,10.2585066730792
2000-01-01,7.91478921418294
2000-02-01,7.51377053811026
2000-03-01,8.4198220122635
2000-04-01,6.45372722059014
2000-05-01,4.59356992962402
2000-06-01,3.91737067469044
2000-07-01,3.35193614052745
2000-08-01,3.95745364420781
2000-09-01,3.64858868903376
2000-10-01,3.17766062899882
2000-11-01,1.20171578924095
2000-12-01,0.087239100564872
2001-01-01,2.33036026582721
2001-02-01,3.17905153916888
2001-03-01,5.78539676950838
2001-04-01,5.22027860543356
2001-05-01,6.00689479343332
2001-06-01,6.88457041037919
2001-07-01,7.31302490788177
2001-08-01,7.81337954327214
2001-09-01,8.08746048472074
2001-10-01,8.1716650108628
2001-11-01,8.89219038463639
2001-12-01,8.89172168834848
2002-01-01,7.21854304635761
2002-02-01,6.4560964223571
2002-03-01,4.40494268893927
2002-04-01,6.09607005151462
2002-05-01,6.00322067927054
2002-06-01,7.51013263594404
2002-07-01,5.8062320843043
2002-08-01,5.06449631449632
2002-09-01,4.29969940693802
2002-10-01,5.08669586806887
2002-11-01,3.86332400357139
2002-12-01,2.88064196592058
2003-01-01,2.64500189284506
2003-02-01,3.38260063585715
2003-03-01,3.35933530589677
2003-04-01,2.26522873885851
2003-05-01,2.39215570220868
2003-06-01,1.01855889906478
2003-07-01,1.76001091479638
2003-08-01,3.12490864977053
2003-09-01,3.00566666017566
2003-10-01,2.25984902326116
2003-11-01,3.38929026774332
2003-12-01,4.13530178366498
2004-01-01,4.78875700018441
2004-02-01,4.21667582497036
2004-03-01,4.98510829020039
2004-04-01,5.14084846150143
2004-05-01,6.06851769783617
2004-06-01,5.48850684984075
2004-07-01,6.34175772608433
2004-08-01,5.19681765784153
2004-09-01,5.99188982257805
2004-10-01,5.48955153791971
2004-11-01,5.14662605917357
2004-12-01,6.12006649606811
2005-01-01,5.1450906295442
2005-02-01,5.47338235974285
2005-03-01,5.04677702187825
2005-04-01,5.64974856420544
2005-05-01,5.30804654077769
2005-06-01,5.06652600562038
2005-07-01,4.85766518673283
2005-08-01,4.40206944868592
2005-09-01,3.27917097706274
2005-10-01,3.5105056980057
2005-11-01,3.89338071968016
2005-12-01,3.49124767880875
2006-01-01,3.44690896918659
2006-02-01,4.22725438950377
2006-03-01,4.3035186771312
2006-04-01,3.59715972637657
2006-05-01,2.80401238560992
2006-06-01,2.94820303303094
2006-07-01,2.52844934942242
2006-08-01,3.31569664902999
2006-09-01,4.23369513595663
2006-10-01,4.14147235147897
2006-11-01,4.48038176033933
2006-12-01,4.86929605251968
2007-01-01,5.74189977434326
2007-02-01,4.7769307147305
2007-03-01,4.87841665130467
2007-04-01,5.1284626328563
2007-05-01,6.47694476139339
2007-06-01,6.92568987841998
2007-07-01,6.68710577237202
2007-08-01,6.43522720648851
2007-09-01,5.9049638809729
2007-10-01,4.78038950098283
2007-11-01,3.96166029581488
2007-12-01,4.23775543301979
2008-01-01,5.09349482194914
2008-02-01,4.97514435547988
2008-03-01,4.168131411588
2008-04-01,2.68194048623604
2008-05-01,2.83739914271307
2008-06-01,2.0956035574148
2008-07-01,1.84513434148334
2008-08-01,1.40748100800364
2008-09-01,1.9790362953692
2008-10-01,3.44457931991237
2008-11-01,1.98880411932825
2008-12-01,-1.29525617288753
2009-01-01,-6.17073936997617
2009-02-01,-7.48886882812858
2009-03-01,-8.3302014864129
2009-04-01,-7.91397582702132
2009-05-01,-8.3631515634458
2009-06-01,-7.76518068948519
2009-07-01,-7.42105587763662
2009-08-01,-6.53545858535984
2009-09-01,-6.07118202040346
2009-10-01,-5.80328568380628
2009-11-01,-2.72740606930837
2009-12-01,0.312891607096413
2010-01-01,5.5434871376072
2010-02-01,7.3268554889394
2010-03-01,8.96586345381526
2010-04-01,10.0068193872654
2010-05-01,8.96419672569775
2010-06-01,9.3332999315263
2010-07-01,9.05684259613944
2010-08-01,8.83982005035289
2010-09-01,7.89596178187906
2010-10-01,7.1671250606698
2010-11-01,5.34824291292339
2010-12-01,4.61823724445702
2011-01-01,3.92067348612636
2011-02-01,3.91570674577185
2011-03-01,3.15350594305722
2011-04-01,2.59518616308882
2011-05-01,2.68878674636852
2011-06-01,3.31472302204979
2011-07-01,4.00574212366946
2011-08-01,4.02793999423604
2011-09-01,4.21573673216069
2011-10-01,3.96437198067632
2011-11-01,4.22395154546756
2011-12-01,5.06849109315389
2012-01-01,4.90376382115333
2012-02-01,5.59588335174654
2012-03-01,7.23372263534387
2012-04-01,9.1208151817151
2012-05-01,9.33621275864389
2012-06-01,8.36025460002514
2012-07-01,7.95768236814284
2012-08-01,7.6666788174826
2012-09-01,7.78973666245444
2012-10-01,8.77936862893156
2012-11-01,8.64401879291652
2012-12-01,7.85461563203602
