"Date","CANCP030000GPM"
2015-01-01,-0.0361354099999933
2015-02-01,2.18223667016793
2015-03-01,3.61450917561291
2015-04-01,-0.208150496990257
2015-05-01,-1.17563172088726
2015-06-01,-2.32997420866306
2015-07-01,0.0992365613462553
2015-08-01,0.919166151097374
2015-09-01,3.1063432774497
2015-10-01,1.04869710281427
2015-11-01,-1.18260097190836
2015-12-01,-5.65139758105286
2016-01-01,-1.05129973865479
2016-02-01,1.58209423859147
2016-03-01,4.54117152468705
2016-04-01,0.0700506188939175
2016-05-01,-0.129668463765469
2016-06-01,-2.08343871771075
2016-07-01,-1.80097745620855
2016-08-01,1.13378925009904
2016-09-01,3.71483914375378
2016-10-01,0.769668254246661
2016-11-01,-1.80590220373157
2016-12-01,-4.13804661548169
2017-01-01,-0.895522388059713
2017-02-01,2.10843373493977
2017-03-01,2.55653883972466
2017-04-01,-1.24640460210929
2017-05-01,0.679611650485448
2017-06-01,-2.31436837029896
2017-07-01,-0.0987166831194363
2017-08-01,0.592885375494072
2017-09-01,1.66994106090372
2017-10-01,1.54589371980676
2017-11-01,-0.761179828734539
2017-12-01,-3.35570469798657
2018-01-01,-0.793650793650794
2018-02-01,2
2018-03-01,1.96078431372549
2018-04-01,1.44230769230768
2018-05-01,-0.758293838862539
2018-06-01,-1.33715377268388
2018-07-01,-1.35527589545012
2018-08-01,0.686947988223738
2018-09-01,2.04678362573101
2018-10-01,1.91021967526264
2018-11-01,-1.49953139643861
2018-12-01,-3.71075166508087
2019-01-01,-0.395256916996048
2019-02-01,2.97619047619048
2019-03-01,1.73410404624278
2019-04-01,0.946969696969698
2019-05-01,-0.562851782363978
2019-06-01,-1.98113207547169
2019-07-01,-1.05871029836382
2019-08-01,0.583657587548639
2019-09-01,2.51450676982592
2019-10-01,2.73584905660379
2019-11-01,-0.826446280991746
2019-12-01,-3.51851851851852
2020-01-01,0.575815738963532
2020-02-01,1.7175572519084
2020-03-01,1.87617260787993
2020-04-01,-6.26151012891345
2020-05-01,-1.86640471512769
2020-06-01,1.001001001001
2020-07-01,-0.273334662916761
2020-08-01,0.969741496819982
2020-09-01,1.18110236220473
2020-10-01,1.07003891050585
2020-11-01,0.866217516843108
2020-12-01,-4.4847328244275
2021-01-01,-0.299700299700289
2021-02-01,1.00200400801603
2021-03-01,1.28968253968253
2021-04-01,1.27326150832518
2021-05-01,0.0967117988394478
2021-06-01,-1.93236714975843
2021-07-01,-0.492610837438435
2021-08-01,0
2021-09-01,1.6831683168317
2021-10-01,1.46056475170398
2021-11-01,0.959692898272554
2021-12-01,-4.37262357414449
2022-01-01,0.397614314115308
2022-02-01,0.891089108910903
2022-03-01,0.883218842001952
2022-04-01,0.680933852140068
2022-05-01,1.93236714975846
2022-06-01,-1.42180094786729
2022-07-01,-1.92307692307692
2022-08-01,0
2022-09-01,1.76470588235294
2022-10-01,1.83044315992292
2022-11-01,0
2022-12-01,-2.83822138126772
2023-01-01,-1.16845180136319
2023-02-01,2.26600985221674
2023-03-01,1.34874759152216
2023-04-01,0.855513307984781
2023-05-01,0.471253534401519
2023-06-01,-1.87617260787993
2023-07-01,-1.1472275334608
2023-08-01,0.193423597678917
2023-09-01,1.15830115830116
2023-10-01,0.095419847328255
