"Date","CPALTT01CAM657N"
1972-08-01,0.909090909090908
1972-09-01,0.450450450450458
1972-10-01,0
1972-11-01,0
1972-12-01,0.448430493273534
1973-01-01,0.892857142857158
1973-02-01,0.884955752212388
1973-03-01,0
1973-04-01,1.3157894736842
1973-05-01,0.432900432900425
1973-06-01,0.86206896551724
1973-07-01,1.28205128205129
1973-08-01,1.26582278481013
1973-09-01,0.416666666666673
1973-10-01,0.414937759336092
1973-11-01,0.826446280991734
1973-12-01,0.409836065573777
1974-01-01,0.816326530612244
1974-02-01,0.809716599190282
1974-03-01,1.20481927710842
1974-04-01,0.793650793650806
1974-05-01,1.96850393700786
1974-06-01,0.772200772200785
1974-07-01,0.766283524904214
1974-08-01,1.14068441064638
1974-09-01,0.751879699248119
1974-10-01,1.11940298507463
1974-11-01,0.7380073800738
1974-12-01,1.0989010989011
1975-01-01,0
1975-02-01,1.08695652173911
1975-03-01,0.358422939068119
1975-04-01,0.714285714285701
1975-05-01,1.06382978723406
1975-06-01,1.05263157894737
1975-07-01,1.38888888888886
1975-08-01,1.02739726027398
1975-09-01,0.338983050847475
1975-10-01,0.675675675675663
1975-11-01,1.00671140939599
1975-12-01,0.332225913621244
1976-01-01,0.331125827814575
1976-02-01,0.660066006600659
1976-03-01,0.32786885245901
1976-04-01,0.32679738562092
1976-05-01,0.651465798045602
1976-06-01,0.64724919093851
1976-07-01,0.643086816720256
1976-08-01,0
1976-09-01,0.638977635782747
1976-10-01,0.634920634920634
1976-11-01,0.315457413249228
1976-12-01,0.314465408805026
1977-01-01,0.940438871473358
1977-02-01,0.621118012422348
1977-03-01,1.23456790123457
1977-04-01,0.609756097560986
1977-05-01,1.21212121212121
1977-06-01,0.299401197604785
1977-07-01,1.19402985074627
1977-08-01,0
1977-09-01,0.884955752212394
1977-10-01,0.877192982456144
1977-11-01,0.579710144927546
1977-12-01,0.57636887608066
1978-01-01,0.573065902578826
1978-02-01,0.854700854700838
1978-03-01,0.847457627118648
1978-04-01,0.280112044817922
1978-05-01,1.39664804469273
1978-06-01,0.826446280991759
1978-07-01,1.36612021857923
1978-08-01,0.269541778975755
1978-09-01,-0.268817204301089
1978-10-01,1.3477088948787
1978-11-01,0.53191489361703
1978-12-01,0.26455026455026
1979-01-01,0.527704485488117
1979-02-01,1.31233595800526
1979-03-01,1.03626943005181
1979-04-01,0.769230769230755
1979-05-01,1.01781170483462
1979-06-01,0.503778337531494
1979-07-01,0.751879699248106
1979-08-01,0.248756218905468
1979-09-01,0.992555831265525
1979-10-01,0.73710073710074
1979-11-01,0.975609756097542
1979-12-01,0.483091787439621
1980-01-01,0.480769230769222
1980-02-01,1.19617224880382
1980-03-01,0.709219858156048
1980-04-01,0.704225352112663
1980-05-01,1.16550116550118
1980-06-01,1.15207373271889
1980-07-01,0.683371298405486
1980-08-01,1.13122171945701
1980-09-01,0.671140939597303
1980-10-01,0.888888888888888
1980-11-01,1.32158590308371
1980-12-01,0.434782608695644
1981-01-01,1.51515151515152
1981-02-01,1.06609808102345
1981-03-01,1.26582278481013
1981-04-01,0.625000000000003
1981-05-01,0.828157349896479
1981-06-01,1.64271047227926
1981-07-01,0.808080808080807
1981-08-01,0.801603206412824
1981-09-01,0.795228628230615
1981-10-01,0.986193293885611
1981-11-01,0.781249999999999
1981-12-01,0.387596899224799
1982-01-01,0.772200772200785
1982-02-01,1.14942528735631
1982-03-01,1.32575757575758
1982-04-01,0.560747663551404
1982-05-01,1.30111524163569
1982-06-01,1.10091743119267
1982-07-01,0.544464609800365
1982-08-01,0.361010830324903
1982-09-01,0.539568345323743
1982-10-01,0.715563506261167
1982-11-01,0.532859680284207
1982-12-01,0
1983-01-01,-0.176678445229679
1983-02-01,0.530973451327411
1983-03-01,1.05633802816902
1983-04-01,0
1983-05-01,0.174216027874573
1983-06-01,1.04347826086957
1983-07-01,0.516351118760736
1983-08-01,0.513698630137013
1983-09-01,0
1983-10-01,0.681431005110732
1983-11-01,0
1983-12-01,0.169204737732653
1984-01-01,0.675675675675663
1984-02-01,0.503355704697989
1984-03-01,0.166944908180297
1984-04-01,0.33333333333335
1984-05-01,0
1984-06-01,0.664451827242512
1984-07-01,0.330033003300324
1984-08-01,0
1984-09-01,0.164473684210523
1984-10-01,0.328407224958954
1984-11-01,0.490998363338791
1984-12-01,0
1985-01-01,0.488599348534204
1985-02-01,0.648298217179902
1985-03-01,0.161030595813201
1985-04-01,0.482315112540195
1985-05-01,0.320000000000005
1985-06-01,0.478468899521522
1985-07-01,0.47619047619049
1985-08-01,0
1985-09-01,0.157977883096352
1985-10-01,0.315457413249228
1985-11-01,0.314465408805026
1985-12-01,0.470219435736657
1986-01-01,0.468018720748854
1986-02-01,0.465838509316772
1986-03-01,0.30911901081916
1986-04-01,0
1986-05-01,0.616332819722638
1986-06-01,0.153139356814709
1986-07-01,0.764525993883788
1986-08-01,0.151745068285289
1986-09-01,0
1986-10-01,0.606060606060594
1986-11-01,0.451807228915665
1986-12-01,0.149925037481267
1987-01-01,0.299401197604785
1987-02-01,0.447761194029832
1987-03-01,0.29717682020806
1987-04-01,0.592592592592581
1987-05-01,0.589101620029444
1987-06-01,0.292825768667658
1987-07-01,0.583941605839405
1987-08-01,0.145137880986945
1987-09-01,0
1987-10-01,0.289855072463763
1987-11-01,0.433526011560696
1987-12-01,0.143884892086318
1988-01-01,0.143678160919568
1988-02-01,0.430416068866573
1988-03-01,0.57142857142856
1988-04-01,0.284090909090904
1988-05-01,0.566572237960329
1988-06-01,0.281690140845085
1988-07-01,0.561797752808978
1988-08-01,0.139664804469281
1988-09-01,0.139470013946989
1988-10-01,0.557103064066881
1988-11-01,0.138504155124622
1988-12-01,0
1989-01-01,0.553250345781494
1989-02-01,0.687757909215953
1989-03-01,0.546448087431684
1989-04-01,0.271739130434778
1989-05-01,1.0840108401084
1989-06-01,0.402144772117983
1989-07-01,0.667556742323094
1989-08-01,0.132625994694948
1989-09-01,0.132450331125835
1989-10-01,0.396825396825399
1989-11-01,0.263504611330693
1989-12-01,0
1990-01-01,0.788436268068335
1990-02-01,0.651890482398954
1990-03-01,0.388601036269432
1990-04-01,0
1990-05-01,0.516129032258055
1990-06-01,0.385109114249039
1990-07-01,0.383631713554989
1990-08-01,0.127388535031836
1990-09-01,0.254452926208664
1990-10-01,0.888324873096457
1990-11-01,0.62893081761006
1990-12-01,-0.125000000000006
1991-01-01,2.62828535669588
1991-02-01,0
1991-03-01,0.36585365853657
1991-04-01,0
1991-05-01,0.486026731470239
1991-06-01,0.483675937122119
1991-07-01,0.120336943441643
1991-08-01,0.120192307692297
1991-09-01,-0.240096038415362
1991-10-01,-0.120336943441626
1991-11-01,0.361445783132515
1991-12-01,-0.480192076830723
1992-01-01,0.482509047044623
1992-02-01,0
1992-03-01,0.360144057623051
1992-04-01,0.119617224880406
1992-05-01,0.119474313022673
1992-06-01,0.238663484486886
1992-07-01,0.23809523809525
1992-08-01,0
1992-09-01,0
1992-10-01,0.11876484560569
1992-11-01,0.474495848161336
1992-12-01,0
1993-01-01,0.354191263282157
1993-02-01,0.35294117647059
1993-03-01,-0.117233294255558
1993-04-01,0
1993-05-01,0.234741784037554
1993-06-01,0
1993-07-01,0.234192037470722
1993-08-01,0.116822429906548
1993-09-01,0
1993-10-01,0.233372228704796
1993-11-01,0.465657741559928
1993-12-01,-0.231749710312858
1994-01-01,0
1994-02-01,-0.813008130081294
1994-03-01,0
1994-04-01,0
1994-05-01,-0.234192037470722
1994-06-01,0.234741784037554
1994-07-01,0.351288056206091
1994-08-01,0.116686114352382
1994-09-01,0.116550116550139
1994-10-01,-0.232828870779989
1994-11-01,0.583430571761974
1994-12-01,0.116009280742433
1995-01-01,0.347624565469295
1995-02-01,0.461893764434188
1995-03-01,0.22988505747126
1995-04-01,0.344036697247708
1995-05-01,0.228571428571424
1995-06-01,0
1995-07-01,0.22805017103764
1995-08-01,-0.227531285551775
1995-09-01,0.11402508551882
1995-10-01,-0.113895216400917
1995-11-01,0.342075256556444
1995-12-01,-0.227272727272723
1996-01-01,0.227790432801818
1996-02-01,0.113636363636369
1996-03-01,0.454029511918266
1996-04-01,0.225988700564983
1996-05-01,0.338218714768885
1996-06-01,0
1996-07-01,0
1996-08-01,0
1996-09-01,0.112359550561788
1996-10-01,0.224466891133569
1996-11-01,0.447928331466957
1996-12-01,0
1997-01-01,0.22296544035674
1997-02-01,0.222469410456058
1997-03-01,0.110987791342958
1997-04-01,0
1997-05-01,0.110864745011092
1997-06-01,0.221483942414171
1997-07-01,0
1997-08-01,0.110497237569051
1997-09-01,0
1997-10-01,0
1997-11-01,-0.11037527593818
1997-12-01,-0.110497237569051
1998-01-01,0.553097345132741
1998-02-01,0.1100110011001
1998-03-01,0.1098901098901
1998-04-01,-0.109769484083415
1998-05-01,0.329670329670331
1998-06-01,0.109529025191681
1998-07-01,0
1998-08-01,0
1998-09-01,-0.218818380743978
1998-10-01,0.438596491228062
1998-11-01,0
1998-12-01,-0.327510917030569
1999-01-01,0.219058050383363
1999-02-01,0.109289617486329
1999-03-01,0.436681222707431
1999-04-01,0.543478260869562
1999-05-01,0.216216216216212
1999-06-01,0.215749730312848
1999-07-01,0.215285252960153
1999-08-01,0.214822771213745
1999-09-01,0.32154340836013
1999-10-01,0.106837606837627
1999-11-01,-0.106723585912507
1999-12-01,0.106837606837627
2000-01-01,-0.213447171824969
2000-02-01,0.641711229946512
2000-03-01,0.743889479277358
2000-04-01,-0.316455696202518
2000-05-01,0.423280423280415
2000-06-01,0.632244467860909
2000-07-01,0.314136125654437
2000-08-01,-0.104384133611667
2000-09-01,0.417972831765913
2000-10-01,0.208116545265359
2000-11-01,0.31152647975078
2000-12-01,0.103519668737065
2001-01-01,-0.41365046535678
2001-02-01,0.519210799584629
2001-03-01,0.309917355371902
2001-04-01,0.72090628218331
2001-05-01,0.817995910020449
2001-06-01,0.101419878296166
2001-07-01,-0.303951367781156
2001-08-01,0
2001-09-01,0.203252032520307
2001-10-01,-0.507099391480728
2001-11-01,-0.91743119266054
2001-12-01,0.205761316872424
2002-01-01,0.205338809034904
2002-02-01,0.614754098360673
2002-03-01,0.712830957230136
2002-04-01,0.606673407482294
2002-05-01,0.201005025125624
2002-06-01,0.200601805416273
2002-07-01,0.600600600600589
2002-08-01,0.398009950248763
2002-09-01,0
2002-10-01,0.297324083250731
2002-11-01,0.296442687747051
2002-12-01,-0.394088669950759
2003-01-01,0.890207715133535
2003-02-01,0.784313725490195
2003-03-01,0.291828793774307
2003-04-01,-0.678952473326848
2003-05-01,0.0976562499999913
2003-06-01,0
2003-07-01,0.0975609756097611
2003-08-01,0.292397660818728
2003-09-01,0.194363459669551
2003-10-01,-0.290979631425788
2003-11-01,0.291828793774307
2003-12-01,0.0969932104752854
2004-01-01,0.0968992248061929
2004-02-01,0.19361084220716
2004-03-01,0.386473429951711
2004-04-01,0.192492781520676
2004-05-01,0.864553314121041
2004-06-01,0.0952380952380868
2004-07-01,-0.0951474785918088
2004-08-01,-0.190476190476187
2004-09-01,0.190839694656485
2004-10-01,0.1904761904762
2004-11-01,0.380228136882122
2004-12-01,-0.189393939393936
2005-01-01,-0.0948766603415608
2005-02-01,0.379867046533706
2005-03-01,0.56764427625355
2005-04-01,0.282220131702743
2005-05-01,0.0938086303939747
2005-06-01,0.187441424554849
2005-07-01,0.187090739008402
2005-08-01,0.373482726423909
2005-09-01,0.837209302325585
2005-10-01,-0.46125461254611
2005-11-01,-0.185356811862858
2005-12-01,-0.0928505106778004
2006-01-01,0.557620817843869
2006-02-01,-0.18484288354898
2006-03-01,0.555555555555545
2006-04-01,0.552486187845306
2006-05-01,0.457875457875456
2006-06-01,-0.182315405651787
2006-07-01,0.0913242009132339
2006-08-01,0.18248175182484
2006-09-01,-0.546448087431696
2006-10-01,-0.18315018315018
2006-11-01,0.183486238532107
2006-12-01,0.183150183150193
2007-01-01,0
2007-02-01,0.73126142595978
2007-03-01,0.816696914700535
2007-04-01,0.450045004500435
2007-05-01,0.448028673835136
2007-06-01,-0.178412132024974
2007-07-01,0.0893655049151074
2007-08-01,-0.267857142857144
2007-09-01,0.179051029543416
2007-10-01,-0.268096514745322
2007-11-01,0.268817204301089
2007-12-01,0.0893655049151074
2008-01-01,-0.178571428571425
2008-02-01,0.357781753130596
2008-03-01,0.356506238859161
2008-04-01,0.799289520426291
2008-05-01,0.969162995594702
2008-06-01,0.698080279232135
2008-07-01,0.346620450606567
2008-08-01,-0.172711571675299
2008-09-01,0.0865051903114231
2008-10-01,-1.03716508210891
2008-11-01,-0.349344978165932
2008-12-01,-0.701139351446099
2009-01-01,-0.26478375992938
2009-02-01,0.707964601769886
2009-03-01,0.175746924428844
2009-04-01,-0.0877192982456185
2009-05-01,0.702370500438981
2009-06-01,0.348735832606794
2009-07-01,-0.347523892267587
2009-08-01,0
2009-09-01,0
2009-10-01,-0.0871839581517168
2009-11-01,0.523560209424111
2009-12-01,-0.34722222222224
2010-01-01,0.261324041811848
2010-02-01,0.43440486533449
2010-03-01,0
2010-04-01,0.346020761245668
2010-05-01,0.258620689655186
2010-06-01,-0.0859845227858909
2010-07-01,0.516351118760736
2010-08-01,-0.0856164383561447
2010-09-01,0.171379605826903
2010-10-01,0.427715996578282
2010-11-01,0.085178875638834
2010-12-01,0
2011-01-01,0.255319148936159
2011-02-01,0.254668930390505
2011-03-01,1.10076206604573
2011-04-01,0.335008375209362
2011-05-01,0.667779632721201
2011-06-01,-0.66334991708126
2011-07-01,0.166944908180297
2011-08-01,0.250000000000013
2011-09-01,0.249376558603481
2011-10-01,0.165837479270312
2011-11-01,0.0827814569536466
2011-12-01,-0.578990901571553
2012-01-01,0.415973377703837
2012-02-01,0.414250207125102
2012-03-01,0.412541254125422
2012-04-01,0.41084634346753
2012-05-01,-0.081833060556469
2012-06-01,-0.409500409500408
2012-07-01,-0.0822368421052558
2012-08-01,0.246913580246903
2012-09-01,0.164203612479483
2012-10-01,0.163934426229505
2012-11-01,-0.245499181669384
2012-12-01,-0.574241181296151
2013-01-01,0.0825082508250867
2013-02-01,1.15416323165705
2013-03-01,0.162999185004072
2013-04-01,-0.162733930024407
2013-05-01,0.244498777506102
2013-06-01,0
2013-07-01,0.0813008130081228
2013-08-01,0
2013-09-01,0.162469536961839
2013-10-01,-0.243309002433102
2013-11-01,0
2013-12-01,-0.24390243902438
2014-01-01,0.325998370008132
2014-02-01,0.812347684809094
2014-03-01,0.564061240934748
2014-04-01,0.320512820512814
2014-05-01,0.479233226837063
2014-06-01,0.0794912559618594
2014-07-01,-0.158856235107236
2014-08-01,0
2014-09-01,0.0795544948289508
2014-10-01,0.0794912559618594
2014-11-01,-0.397140587768079
2014-12-01,-0.717703349282289
2015-01-01,-0.160642570281133
2015-02-01,0.88495575221239
2015-03-01,0.717703349282277
2015-04-01,-0.0791765637371156
2015-05-01,0.554675118858949
2015-06-01,0.236406619385355
2015-07-01,0.0786163522012398
2015-08-01,0
2015-09-01,-0.157109190887675
2015-10-01,0.0786782061369262
2015-11-01,-0.078616352201284
2015-12-01,-0.472069236821381
2016-01-01,0.237154150197618
2016-02-01,0.236593059936899
2016-03-01,0.629425649095233
2016-04-01,0.312744331508985
2016-05-01,0.389711613406078
2016-06-01,0.232919254658375
2016-07-01,-0.154918667699444
2016-08-01,-0.155159038013994
2016-09-01,0.0777000777001035
2016-10-01,0.232919254658375
2016-11-01,-0.387296669248643
2016-12-01,-0.155520995334378
2017-01-01,0.856697819314642
2017-02-01,0.154440154440162
2017-03-01,0.154202004626068
2017-04-01,0.384911470361815
2017-05-01,0.0766871165643996
2017-06-01,-0.0766283524904039
2017-07-01,0
2017-08-01,0.0766871165643996
2017-09-01,0.229885057471276
2017-10-01,0.0764525993883831
2017-11-01,0.305576776165027
2017-12-01,-0.3808073115004
2018-01-01,0.688073394495405
2018-02-01,0.607441154138203
2018-03-01,0.301886792452846
2018-04-01,0.300978179082011
2018-05-01,0.0750187546886549
2018-06-01,0.149925037481267
2018-07-01,0.523952095808389
2018-08-01,-0.0744601638123851
2018-09-01,-0.372578241430699
2018-10-01,0.299177262528063
2018-11-01,-0.447427293064879
2018-12-01,-0.0749063670412024
2019-01-01,0.149925037481267
2019-02-01,0.673652694610771
2019-03-01,0.669144981412653
2019-04-01,0.443131462333828
2019-05-01,0.441176470588217
2019-06-01,-0.219619326500702
2019-07-01,0.513573000733661
2019-08-01,-0.145985401459862
2019-09-01,-0.438596491228072
2019-10-01,0.293685756240817
2019-11-01,-0.146412884333808
2019-12-01,0
2020-01-01,0.293255131964804
2020-02-01,0.438596491228072
2020-03-01,-0.582241630276574
2020-04-01,-0.658857979502189
2020-05-01,0.294767870302132
2020-06-01,0.808229243203527
2020-07-01,0
2020-08-01,-0.145772594752174
2020-09-01,-0.0729927007299308
2020-10-01,0.438276113951792
2020-11-01,0.145454545454532
2020-12-01,-0.217864923747268
2021-01-01,0.582241630276554
2021-02-01,0.50651230101303
2021-03-01,0.503959683225327
2021-04-01,0.501432664756473
2021-05-01,0.498930862437619
2021-06-01,0.283687943262426
2021-07-01,0.636492220650629
2021-08-01,0.210822206605754
2021-09-01,0.210378681626939
2021-10-01,0.699790062981102
2021-11-01,0.208478109798462
2021-12-01,-0.138696255201097
2022-01-01,0.902777777777785
2022-02-01,1.03234686854783
2022-03-01,1.43051771117166
2022-04-01,0.60443250503695
2022-05-01,1.4018691588785
2022-06-01,0.658327847267936
2022-07-01,0.130804447351198
2022-08-01,-0.326583932070541
2022-09-01,0.065530799475757
2022-10-01,0.72036673215457
2022-11-01,0.130039011703499
2022-12-01,-0.584415584415596
2023-01-01,0.522534291312876
2023-02-01,0.389863547758268
2023-03-01,0.517799352750836
2023-04-01,0.708306503541514
2023-05-01,0.383631713554989
2023-06-01,0.127388535031836
2023-07-01,0.572519083969477
2023-08-01,0.379506641366226
2023-09-01,-0.126023944549471
2023-10-01,0.0630914826498455
