"Date","LCULMN01CAM661S"
1974-06-01,34.6628711653109
1974-07-01,35.4702298369544
1974-08-01,36.016680662646
1974-09-01,37.1960043234556
1974-10-01,37.4099305465964
1974-11-01,38.4391725757939
1974-12-01,38.6800621975442
1975-01-01,40.1641547582775
1975-02-01,40.0765957079327
1975-03-01,41.2054122309431
1975-04-01,41.266837686351
1975-05-01,42.5416705095812
1975-06-01,42.3306726475358
1975-07-01,41.7408069760838
1975-08-01,42.1280393781765
1975-09-01,42.1916316674325
1975-10-01,43.0826255390283
1975-11-01,42.881028773694
1975-12-01,42.5487614745463
1976-01-01,43.329851150734
1976-02-01,43.7825956847429
1976-03-01,43.9013214688947
1976-04-01,43.6692995248565
1976-05-01,43.3998039948083
1976-06-01,44.0946116250647
1976-07-01,44.2170486039143
1976-08-01,43.6955608158884
1976-09-01,44.0248174734073
1976-10-01,45.0081320889409
1976-11-01,44.8137917407089
1976-12-01,45.4502423699923
1977-01-01,44.1792522670046
1977-02-01,45.0517012932091
1977-03-01,45.3057623196195
1977-04-01,45.8661233777163
1977-05-01,45.7389309501185
1977-06-01,45.6051924341193
1977-07-01,46.1972845123982
1977-08-01,46.9748515317691
1977-09-01,47.3695304918109
1977-10-01,47.426096946992
1977-11-01,47.8870739367108
1977-12-01,48.015221641831
1978-01-01,47.6676890584905
1978-02-01,48.4755301613307
1978-03-01,48.8356535628794
1978-04-01,47.6327444099288
1978-05-01,48.645333906761
1978-06-01,48.6409303210327
1978-07-01,48.488274135316
1978-08-01,49.3336020119662
1978-09-01,48.7286763657574
1978-10-01,49.2459463886127
1978-11-01,49.2568530086041
1978-12-01,48.5403061708578
1979-01-01,49.903965466018
1979-02-01,50.3550951353577
1979-03-01,50.590455432794
1979-04-01,51.933852355236
1979-05-01,51.6701617370358
1979-06-01,52.3050160806787
1979-07-01,52.7553777995135
1979-08-01,53.5198842296501
1979-09-01,54.2185283353141
1979-10-01,54.7453280883634
1979-11-01,55.717044801425
1979-12-01,58.0985814533577
1980-01-01,57.0174591704153
1980-02-01,58.4773573253715
1980-03-01,58.9467405232002
1980-04-01,59.9301318429395
1980-05-01,61.786632095613
1980-06-01,62.1204050819064
1980-07-01,62.2387491426286
1980-08-01,62.7017419664964
1980-09-01,62.5428608433338
1980-10-01,62.6933321925702
1980-11-01,63.1920429905324
1980-12-01,63.8840358280742
1981-01-01,62.8800850166555
1981-02-01,63.0697812570662
1981-03-01,63.7026310828199
1981-04-01,63.6235240741744
1981-05-01,65.1616651378111
1981-06-01,65.4566307911712
1981-07-01,64.4631263611261
1981-08-01,67.869312914636
1981-09-01,67.9117777887451
1981-10-01,69.3256536849511
1981-11-01,70.5019433107888
1981-12-01,71.1850816189293
1982-01-01,72.4903485052525
1982-02-01,72.8668215600775
1982-03-01,74.1935906749491
1982-04-01,75.9627555661791
1982-05-01,76.0364914042359
1982-06-01,77.4819103267386
1982-07-01,78.8310133490141
1982-08-01,75.8140593896902
1982-09-01,76.4328623280182
1982-10-01,76.9419470774321
1982-11-01,76.897796032525
1982-12-01,77.433229069917
1983-01-01,76.3688284713723
1983-02-01,75.9983783678502
1983-03-01,76.1959096041982
1983-04-01,76.6378107386349
1983-05-01,77.1321472457985
1983-06-01,76.3151738199692
1983-07-01,77.0840780642116
1983-08-01,76.3270207045243
1983-09-01,75.1386830918056
1983-10-01,75.6926923855573
1983-11-01,74.3991921189482
1983-12-01,72.7160865130926
1984-01-01,72.8854782132995
1984-02-01,73.4587702743378
1984-03-01,73.1616884808522
1984-04-01,72.2259039928792
1984-05-01,71.960604675497
1984-06-01,72.0563838617156
1984-07-01,71.5917240957773
1984-08-01,72.0538856736333
1984-09-01,72.9161925004422
1984-10-01,71.9672006504828
1984-11-01,73.0448676979202
1984-12-01,73.0387717015893
1985-01-01,72.9432854757186
1985-02-01,73.1781612569783
1985-03-01,73.4425080226265
1985-04-01,73.9891137407623
1985-05-01,73.6054976929828
1985-06-01,73.6981885716808
1985-07-01,74.4099618473735
1985-08-01,73.3965084863688
1985-09-01,73.5860244055288
1985-10-01,73.0623959818616
1985-11-01,74.6910186079418
1985-12-01,75.4506343180586
1986-01-01,75.0566690631988
1986-02-01,75.6135027391651
1986-03-01,76.4307688828406
1986-04-01,75.6472163226806
1986-05-01,77.0883125482516
1986-06-01,77.3171238700491
1986-07-01,77.0034989000091
1986-08-01,77.2905214727414
1986-09-01,77.2503291706665
1986-10-01,77.4882012101697
1986-11-01,78.3842761694687
1986-12-01,77.8850167122341
1987-01-01,77.6443921264714
1987-02-01,77.5933489596094
1987-03-01,77.6656457555351
1987-04-01,78.3414256971295
1987-05-01,78.6581264622582
1987-06-01,78.6704583915848
1987-07-01,77.9492257583721
1987-08-01,78.241582762058
1987-09-01,78.5462639760283
1987-10-01,78.2406494139987
1987-11-01,77.5274215171515
1987-12-01,77.5802544969934
1988-01-01,78.1288408395727
1988-02-01,78.5115934383414
1988-03-01,78.8903009320886
1988-04-01,79.565775330735
1988-05-01,79.9224468614667
1988-06-01,80.4396816578148
1988-07-01,81.7542956076143
1988-08-01,81.6253693055735
1988-09-01,81.6599718236406
1988-10-01,82.6044144415343
1988-11-01,83.1068602850412
1988-12-01,82.4915628521186
1989-01-01,82.3832262977576
1989-02-01,82.5788436400516
1989-03-01,82.7251870999224
1989-04-01,83.2290696652486
1989-05-01,83.7152426081759
1989-06-01,84.7644542379093
1989-07-01,85.426623351094
1989-08-01,85.4005429966449
1989-09-01,85.5033414033818
1989-10-01,85.6368168764473
1989-11-01,85.723648712891
1989-12-01,85.5025879280089
1990-01-01,86.7638489319882
1990-02-01,86.2443933736013
1990-03-01,86.218942230933
1990-04-01,87.0954230825597
1990-05-01,86.5629936076963
1990-06-01,86.1363438699953
1990-07-01,86.106704258449
1990-08-01,86.6866004802153
1990-09-01,88.2060867823958
1990-10-01,88.1943053015144
1990-11-01,89.6157273434572
1990-12-01,91.5305904977869
1991-01-01,92.1118431764842
1991-02-01,91.4694173309906
1991-03-01,91.8547232701371
1991-04-01,91.3515284573962
1991-05-01,91.3625882237128
1991-06-01,90.9133193421701
1991-07-01,90.3278480459012
1991-08-01,90.6576787408603
1991-09-01,90.1739995936116
1991-10-01,91.0582792004852
1991-11-01,91.6717325288276
1991-12-01,93.3720183382044
1992-01-01,90.7482069624261
1992-02-01,90.2335396903613
1992-03-01,89.9514851166
1992-04-01,90.5504283984632
1992-05-01,91.9688076979423
1992-06-01,89.2876444021182
1992-07-01,90.6655505020687
1992-08-01,90.8824159819571
1992-09-01,90.6667573786655
1992-10-01,89.9711442206417
1992-11-01,89.9492012132054
1992-12-01,89.4966746633634
1993-01-01,89.0930844080627
1993-02-01,88.6470453046453
1993-03-01,87.4672930434779
1993-04-01,87.3769607815815
1993-05-01,87.1803908819155
1993-06-01,87.2456250292496
1993-07-01,88.0810763185082
1993-08-01,87.0575960765187
1993-09-01,86.0605464124739
1993-10-01,86.2735615557767
1993-11-01,85.69606432133
1993-12-01,86.1547815844032
1994-01-01,86.4254466023773
1994-02-01,86.6581061827561
1994-03-01,85.6419602290379
1994-04-01,85.9346347871866
1994-05-01,84.9010793152519
1994-06-01,84.8012700194894
1994-07-01,84.4809603472184
1994-08-01,83.5975866004376
1994-09-01,83.9452364079729
1994-10-01,84.6677076855442
1994-11-01,83.75475785882
1994-12-01,82.1441692210814
1995-01-01,82.3393253602374
1995-02-01,82.7834574134851
1995-03-01,83.3266090854147
1995-04-01,84.4951682341625
1995-05-01,84.3181545482805
1995-06-01,85.2037895212967
1995-07-01,84.7301027836881
1995-08-01,85.8503676012974
1995-09-01,87.2301045774076
1995-10-01,86.5064210638346
1995-11-01,86.2524127367218
1995-12-01,87.0836639671257
1996-01-01,86.8345914099441
1996-02-01,87.2064034602857
1996-03-01,88.3651212106493
1996-04-01,86.859171494051
1996-05-01,86.1490306161987
1996-06-01,87.5360427172984
1996-07-01,85.8430600621322
1996-08-01,86.6851596106008
1996-09-01,87.384310356767
1996-10-01,87.2648051578606
1996-11-01,87.2042389859684
1996-12-01,88.7986787196777
1997-01-01,85.7286674567021
1997-02-01,85.1746111567247
1997-03-01,86.9806749044619
1997-04-01,85.8897977085829
1997-05-01,86.1703649984893
1997-06-01,86.7590164363317
1997-07-01,84.5913802969098
1997-08-01,85.3218383431474
1997-09-01,86.1009776655535
1997-10-01,85.577724151009
1997-11-01,86.5952938555978
1997-12-01,85.1479002218054
1998-01-01,86.3335759170251
1998-02-01,85.6830531089945
1998-03-01,85.6201519624881
1998-04-01,86.3372726911124
1998-05-01,86.7282406097414
1998-06-01,88.8999083132156
1998-07-01,88.1723569288684
1998-08-01,86.8563503215289
1998-09-01,86.3668123600333
1998-10-01,86.6689505756283
1998-11-01,86.9353989529912
1998-12-01,85.5967666050353
1999-01-01,84.6122039547473
1999-02-01,83.8100611006406
1999-03-01,84.7042000284016
1999-04-01,84.9529814433307
1999-05-01,85.7354563825116
1999-06-01,84.7004045436627
1999-07-01,85.1077506185703
1999-08-01,84.1730450464866
1999-09-01,83.8486977184423
1999-10-01,84.9312975915812
1999-11-01,83.5853095496423
1999-12-01,82.8113552986477
2000-01-01,83.2244995486628
2000-02-01,84.4745280443821
2000-03-01,82.64652314124
2000-04-01,83.3613640534633
2000-05-01,82.2946474199768
2000-06-01,81.8176632897081
2000-07-01,81.2800959248421
2000-08-01,81.178581883321
2000-09-01,81.6492448936145
2000-10-01,81.0137862658988
2000-11-01,81.1924855748054
2000-12-01,81.9806699712103
2001-01-01,83.7439538944007
2001-02-01,84.4181805139902
2001-03-01,85.1033938959355
2001-04-01,85.5818846486606
2001-05-01,84.8438270901314
2001-06-01,85.3316103142881
2001-07-01,86.5721118708877
2001-08-01,86.203588065095
2001-09-01,87.5228817649972
2001-10-01,86.8022703484181
2001-11-01,86.5747816716455
2001-12-01,88.2410015921667
2002-01-01,84.8783263933751
2002-02-01,84.1470776875739
2002-03-01,85.4170394857951
2002-04-01,84.0889066742882
2002-05-01,84.0161335497067
2002-06-01,85.7004507154086
2002-07-01,85.2961012740125
2002-08-01,86.2940965283344
2002-09-01,87.3629471830931
2002-10-01,87.0060485354173
2002-11-01,87.8325042438471
2002-12-01,89.0883808678716
2003-01-01,88.3111294762786
2003-02-01,89.0912945817171
2003-03-01,88.696276156883
2003-04-01,89.071615195611
2003-05-01,89.6056875824299
2003-06-01,89.5819011951697
2003-07-01,88.304520598093
2003-08-01,89.6582592935296
2003-09-01,87.1615592548093
2003-10-01,86.3063525648896
2003-11-01,87.3912486871774
2003-12-01,87.0752330030369
2004-01-01,89.494296594711
2004-02-01,89.4315455121406
2004-03-01,87.8878805462318
2004-04-01,89.4794890831136
2004-05-01,90.7044615630287
2004-06-01,89.4789614526464
2004-07-01,90.7081772003202
2004-08-01,89.7498220801443
2004-09-01,89.4629623419585
2004-10-01,90.5209841920735
2004-11-01,90.6491024838968
2004-12-01,90.0086543934312
2005-01-01,88.4794949229327
2005-02-01,89.4023370859345
2005-03-01,90.600295257448
2005-04-01,89.907500733266
2005-05-01,90.2634742751768
2005-06-01,91.1595861016298
2005-07-01,92.0476701219808
2005-08-01,90.7601255235944
2005-09-01,90.9099438253973
2005-10-01,90.6850858839861
2005-11-01,90.3497883382899
2005-12-01,90.4042683605484
2006-01-01,88.9558542341695
2006-02-01,90.0738855810698
2006-03-01,89.9687096376542
2006-04-01,90.3552473314342
2006-05-01,91.3143313744378
2006-06-01,91.850122911243
2006-07-01,91.7766835487837
2006-08-01,93.1102168037252
2006-09-01,94.8419082478222
2006-10-01,94.8474630273718
2006-11-01,94.5092673669839
2006-12-01,93.641811939492
2007-01-01,95.4262183264888
2007-02-01,94.8839614065194
2007-03-01,94.5724420362721
2007-04-01,94.0467384528314
2007-05-01,94.780328921741
2007-06-01,94.5720527285838
2007-07-01,94.5635189635137
2007-08-01,94.6462144945406
2007-09-01,94.0358760973455
2007-10-01,94.0699830086406
2007-11-01,94.5557983629236
2007-12-01,96.4522966933202
2008-01-01,97.6009421206124
2008-02-01,96.0110325648332
2008-03-01,97.507895544256
2008-04-01,96.7011380932002
2008-05-01,95.1584469145336
2008-06-01,94.362133845686
2008-07-01,93.3756866704524
2008-08-01,93.7458580834729
2008-09-01,93.1404858665089
2008-10-01,95.1525135285152
2008-11-01,94.631141528992
2008-12-01,98.6012703006741
2009-01-01,99.3226612289004
2009-02-01,98.8190492634358
2009-03-01,99.2681438669883
2009-04-01,100.438308044748
2009-05-01,100.314710173532
2009-06-01,100.523683099007
2009-07-01,100.192535297136
2009-08-01,98.2012834592402
2009-09-01,97.9977357468239
2009-10-01,97.649469812522
2009-11-01,96.6200159175614
2009-12-01,96.8343331571395
2010-01-01,96.6672633165626
2010-02-01,96.2058074112608
2010-03-01,95.0183319840219
2010-04-01,94.4380336193328
2010-05-01,94.8974629746328
2010-06-01,94.4314118742073
2010-07-01,95.2298910987171
2010-08-01,95.6849488499019
2010-09-01,97.619652248039
2010-10-01,96.9798273783392
2010-11-01,98.1821119205076
2010-12-01,96.9160187693328
2011-01-01,96.8298702440238
2011-02-01,98.8247034403546
2011-03-01,98.3580397940667
2011-04-01,97.0744789655424
2011-05-01,97.1011392705494
2011-06-01,96.7732369421364
2011-07-01,95.0353966610392
2011-08-01,95.3252015814104
2011-09-01,95.000098283706
2011-10-01,96.5467303500862
2011-11-01,96.371254080498
2011-12-01,94.597831871782
2012-01-01,95.474218646877
2012-02-01,97.0981510180547
2012-03-01,96.5575993299698
2012-04-01,96.4790877381016
2012-05-01,96.6784088518784
2012-06-01,96.6603410885417
2012-07-01,96.99539546901
2012-08-01,97.757178780141
2012-09-01,98.7449305748878
2012-10-01,99.8320079600992
2012-11-01,98.3239370533502
2012-12-01,100.54419261858
2013-01-01,98.9175142276424
2013-02-01,96.98956856148
2013-03-01,96.5262105442542
2013-04-01,98.5293323115565
2013-05-01,98.990934394626
2013-06-01,99.230705928896
2013-07-01,99.1831848512921
2013-08-01,99.3324225193238
2013-09-01,96.8990275550029
2013-10-01,95.1170138939268
2013-11-01,97.1228949789386
2013-12-01,99.1441204489547
2014-01-01,98.2259673702878
2014-02-01,96.7687713130442
2014-03-01,98.07810856804
2014-04-01,97.8642159172247
2014-05-01,97.484879173244
2014-06-01,97.7387329771844
2014-07-01,97.5178460181621
2014-08-01,99.1559924552999
2014-09-01,98.7374070553084
2014-10-01,98.0768646350683
2014-11-01,98.488939888035
2014-12-01,95.6667247257872
2015-01-01,97.3138320970296
2015-02-01,100.875856636437
2015-03-01,100.075794425053
2015-04-01,102.809762778836
2015-05-01,100.487780427601
2015-06-01,101.256034775747
2015-07-01,101.314213528674
2015-08-01,96.8205235617365
2015-09-01,99.4001857535034
2015-10-01,101.881938968715
2015-11-01,98.9237230225005
2015-12-01,98.8403540241667
2016-01-01,95.9060690778997
2016-02-01,97.0410534526709
2016-03-01,97.5840177385332
2016-04-01,97.4596514869043
2016-05-01,98.6516358377217
2016-06-01,98.3090093710271
2016-07-01,97.6270149972354
2016-08-01,98.0271181509745
2016-09-01,98.4625401344564
2016-10-01,98.9708614033977
2016-11-01,98.3602665852648
2016-12-01,98.4071156151306
2017-01-01,98.4573522297117
2017-02-01,98.6054708641781
2017-03-01,98.2508922161182
2017-04-01,98.4217206119809
2017-05-01,96.8084016475293
2017-06-01,96.1425511589066
2017-07-01,98.4201810250561
2017-08-01,99.5606891733769
2017-09-01,100.578713748802
2017-10-01,99.4200425891155
2017-11-01,99.2292960188109
2017-12-01,98.9836857002539
2018-01-01,101.395460876585
2018-02-01,101.277384716126
2018-03-01,101.77556510872
2018-04-01,100.658801062382
2018-05-01,102.24674769628
2018-06-01,101.471311066699
2018-07-01,99.4642036433744
2018-08-01,101.215398558866
