"Date","CANCP020000GYM"
2015-12-01,3.22071320000001
2016-01-01,3.2768611361167
2016-02-01,3.49004358833726
2016-03-01,4.02763037801611
2016-04-01,3.67346793048585
2016-05-01,3.43660598932586
2016-06-01,3.16058969163768
2016-07-01,3.4025452661321
2016-08-01,3.35073249396987
2016-09-01,3.40366094825314
2016-10-01,3.7120162539914
2016-11-01,2.98914820610523
2016-12-01,3.08008606164135
2017-01-01,3.02262811705494
2017-02-01,2.74966110262966
2017-03-01,2.31681847215921
2017-04-01,2.45241879342668
2017-05-01,2.77946614397587
2017-06-01,3.20692081295801
2017-07-01,3.30970828856009
2017-08-01,3.23317994953741
2017-09-01,3.39691210085064
2017-10-01,3.02490949292168
2017-11-01,3.14653410911063
2017-12-01,3.10150375939849
2018-01-01,3.17460317460318
2018-02-01,3.35195530726257
2018-03-01,4.35992578849721
2018-04-01,5.452865064695
2018-05-01,5.06445672191528
2018-06-01,5.32110091743118
2018-07-01,5.02742230347349
2018-08-01,5.11415525114156
2018-09-01,3.72727272727272
2018-10-01,4.8225659690628
2018-11-01,4.8225659690628
2018-12-01,4.55788514129444
2019-01-01,4.8868778280543
2019-02-01,4.59459459459459
2019-03-01,3.2
2019-04-01,2.01577563540755
2019-05-01,2.27870289219983
2019-06-01,1.30662020905924
2019-07-01,1.0443864229765
2019-08-01,0.868809730668984
2019-09-01,2.27870289219983
2019-10-01,0.954861111111102
2019-11-01,1.12847222222221
2019-12-01,0.0871839581516905
2020-01-01,0
2020-02-01,-0.172265288544358
2020-03-01,-0.0861326442721888
2020-04-01,0
2020-05-01,-0.257069408740351
2020-06-01,0.171969045571797
2020-07-01,0.287349207037037
2020-08-01,0.258397932816547
2020-09-01,-0.171379605826907
2020-10-01,0.429922613929484
2020-11-01,0.0858369098712352
2020-12-01,1.13240418118468
2021-01-01,0.949094046591881
2021-02-01,1.2942191544435
2021-03-01,1.55172413793104
2021-04-01,1.89003436426115
2021-05-01,2.74914089347077
2021-06-01,2.83261802575107
2021-07-01,2.54770723740059
2021-08-01,3.09278350515462
2021-09-01,2.74678111587983
2021-10-01,2.73972602739726
2021-11-01,3.00171526586622
2021-12-01,2.84237726098192
2022-01-01,3.67521367521369
2022-02-01,3.40715502555367
2022-03-01,3.65025466893038
2022-04-01,3.20404721753795
2022-05-01,2.67558528428094
2022-06-01,2.67111853088481
2022-07-01,3.60134003350083
2022-08-01,3.5
2022-09-01,3.7593984962406
2022-10-01,4.24999999999999
2022-11-01,4.49625312239801
2022-12-01,4.94137353433833
2023-01-01,4.78153338829347
2023-02-01,5.02471169686985
2023-03-01,5.4873054873055
2023-04-01,5.47385620915032
2023-05-01,5.53745928338763
2023-06-01,5.52845528455285
2023-07-01,5.3354890864996
2023-08-01,4.83091787439612
2023-09-01,4.91143317230275
2023-10-01,4.23661071143087
