"Date","LFACTTMACAM657N"
1960-01-01,-0.451030927835052
1960-02-01,0.0647249190938511
1960-03-01,-0.043122035360069
1960-04-01,1.12165660051769
1960-05-01,1.45051194539249
1960-06-01,1.03027754415475
1960-07-01,2.72632674297607
1960-08-01,-0.10129659643436
1960-09-01,-3.00141959034679
1960-10-01,-0.083629521220991
1960-11-01,-0.606821510776313
1960-12-01,-0.778947368421053
1961-01-01,-0.233396987057076
1961-02-01,-0.467886005954913
1961-03-01,-0.0213675213675214
1961-04-01,0.91899978627912
1961-05-01,1.46124523506989
1961-06-01,0.855771237737424
1961-07-01,2.87665562913907
1961-08-01,-0.261516797425065
1961-09-01,-3.28761597418314
1961-10-01,-0.250260688216893
1961-11-01,-0.794480451599414
1961-12-01,-0.400421496311907
1962-01-01,-0.804062632247144
1962-02-01,0.533276450511945
1962-03-01,-0.106089539571398
1962-04-01,0.700934579439252
1962-05-01,1.62412993039443
1962-06-01,1.97177251971773
1962-07-01,2.42214532871972
1962-08-01,-0.178855325914149
1962-09-01,-3.94186740991439
1962-10-01,-0.518134715025907
1962-11-01,-0.291666666666667
1962-12-01,-0.188048474717927
1963-01-01,-0.774544693322169
1963-02-01,-0.0421940928270042
1963-03-01,0.274377374419586
1963-04-01,0.88402441591244
1963-05-01,1.29355309826831
1963-06-01,2.32749742533471
1963-07-01,2.87842190016103
1963-08-01,-0.332615926433183
1963-09-01,-3.98508048684727
1963-10-01,0.0613371498671028
1963-11-01,-0.531262770739681
1963-12-01,-0.554642563681183
1964-01-01,-0.61970667217517
1964-02-01,-0.187071294949075
1964-03-01,0.187421907538526
1964-04-01,0.810642278112659
1964-05-01,2.02061855670103
1964-06-01,2.22312045270816
1964-07-01,3.3214709371293
1964-08-01,-0.210486031381554
1964-09-01,-4.41035474592522
1964-10-01,-0.341023069207623
1964-11-01,-0.36231884057971
1964-12-01,-0.828282828282828
1965-01-01,-0.28519046649012
1965-02-01,-0.163432073544433
1965-03-01,0.368324125230203
1965-04-01,0.611620795107034
1965-05-01,2.45187436676798
1965-06-01,2.55142405063291
1965-07-01,3.24011571841852
1965-08-01,-0.168130020549225
1965-09-01,-5.03368263473054
1965-10-01,-0.354679802955665
1965-11-01,-0.197745699031046
1965-12-01,-0.0198137507430157
1966-01-01,-2.39793896155371
1966-02-01,0.690355329949238
1966-03-01,0.120992135511192
1966-04-01,1.12789526686808
1966-05-01,2.38996215893248
1966-06-01,2.04240420151721
1966-07-01,3.54555852077774
1966-08-01,0.0736377025036819
1966-09-01,-4.58057395143488
1966-10-01,-0.192789666473877
1966-11-01,-0.502221363724165
1966-12-01,-0.52417006406523
1967-01-01,-1.42466822794692
1967-02-01,-0.296970896852108
1967-03-01,0.893566322478157
1967-04-01,0.669159614249164
1967-05-01,3.30400782013685
1967-06-01,2.00605601816805
1967-07-01,3.52504638218924
1967-08-01,0.125448028673835
1967-09-01,-5.06533023089314
1967-10-01,-0.773001508295626
1967-11-01,-0.38001140034201
1967-12-01,-0.781995041007057
1968-01-01,-1.99923106497501
1968-02-01,0.176539819537073
1968-03-01,0.293714509496769
1968-04-01,1.69855525185474
1968-05-01,2.78364369360722
1968-06-01,3.71684721703399
1968-07-01,2.28705204394021
1968-08-01,-0.264084507042254
1968-09-01,-4.83671668137688
1968-10-01,-0.148395473938045
1968-11-01,-0.241501021735092
1968-12-01,-0.968342644320298
1969-01-01,-1.09063557728469
1969-02-01,-0.114068441064639
1969-03-01,0.437761705367339
1969-04-01,1.36441159749858
1969-05-01,3.27163955879604
1969-06-01,2.38957277335264
1969-07-01,2.1039603960396
1969-08-01,-0.432900432900433
1969-09-01,-5.11304347826087
1969-10-01,-0.201612903225806
1969-11-01,-0.0918273645546373
1969-12-01,-0.735294117647059
1970-01-01,-1.88888888888889
1970-02-01,0.434126085315213
1970-03-01,0.263108438263484
1970-04-01,1.21836925960637
1970-05-01,3.77777777777778
1970-06-01,3.01570306923626
1970-07-01,2.37311623072926
1970-08-01,-0.304568527918782
1970-09-01,-4.82009504412763
1970-10-01,-0.124821683309558
1970-11-01,-0.178539546509552
1970-12-01,-1.25201216240386
1971-01-01,-1.34033689548995
1971-02-01,-0.238663484486874
1971-03-01,-0.0368052999631947
1971-04-01,0.920471281296024
1971-05-01,3.84896023349143
1971-06-01,2.96855787809591
1971-07-01,2.66120777891505
1971-08-01,-0.515121302758392
1971-09-01,-5.04426256889928
1971-10-01,-0.0175901495162709
1971-11-01,-0.2990851513019
1971-12-01,-0.917593082759838
1972-01-01,-1.22885129118433
1972-02-01,0.0540930400288496
1972-03-01,0.937105784826095
1972-04-01,0.821281913943939
1972-05-01,3.41774393483265
1972-06-01,2.70547945205479
1972-07-01,2.75091697232411
1972-08-01,-0.778841473308454
1972-09-01,-5.28209321340965
1972-10-01,0.0517955801104972
1972-11-01,-0.345125107851596
1972-12-01,-0.606060606060606
1973-01-01,-1.06271777003484
1973-02-01,0.211304807184363
1973-03-01,0.878580214373572
1973-04-01,1.44574116007664
1973-05-01,3.22802197802198
1973-06-01,3.2435129740519
1973-07-01,1.67552763009505
1973-08-01,-0.269370939629219
1973-09-01,-5.21131236097871
1973-10-01,0.720750921890714
1973-11-01,-0.416042602762523
1973-12-01,-0.501336898395722
1974-01-01,-1.19247564662412
1974-02-01,0.526942036375999
1974-03-01,0.185999323638823
1974-04-01,1.35021097046414
1974-05-01,3.08076602830974
1974-06-01,2.05169628432956
1974-07-01,2.94443564983378
1974-08-01,0.430570505920344
1974-09-01,-5.05282498851631
1974-10-01,-0.354781486856959
