"Date","CANLOCOBSNOSTSAM"
1967-02-01,98.1741456229432
1967-03-01,97.9317178348709
1967-04-01,97.8508270817359
1967-05-01,97.9599562079398
1967-06-01,98.2298840742763
1967-07-01,98.6024696458659
1967-08-01,99.0092212196884
1967-09-01,99.3842903681121
1967-10-01,99.6870035675446
1967-11-01,99.9159684047601
1967-12-01,100.076781932303
1968-01-01,100.170935231625
1968-02-01,100.20272328051
1968-03-01,100.196455107754
1968-04-01,100.167681218683
1968-05-01,100.100793752735
1968-06-01,100.025755805002
1968-07-01,99.9812277067438
1968-08-01,99.984450244289
1968-09-01,100.05253305662
1968-10-01,100.177241930141
1968-11-01,100.305475093665
1968-12-01,100.399996340553
1969-01-01,100.464009391339
1969-02-01,100.503602395253
1969-03-01,100.507579308071
1969-04-01,100.476358604533
1969-05-01,100.420072352662
1969-06-01,100.336020779039
1969-07-01,100.235000349626
1969-08-01,100.12724970021
1969-09-01,99.9952123044438
1969-10-01,99.8223965879824
1969-11-01,99.5971000077844
1969-12-01,99.3337620399701
1970-01-01,99.0589156479689
1970-02-01,98.8178315642896
1970-03-01,98.6372615225997
1970-04-01,98.5217267827398
1970-05-01,98.4573805410019
1970-06-01,98.3912230435822
1970-07-01,98.2650118462482
1970-08-01,98.0878223172592
1970-09-01,97.9191897067658
1970-10-01,97.8386947618304
1970-11-01,97.9106964772635
1970-12-01,98.1590443413659
1971-01-01,98.5159607783797
1971-02-01,98.8991993691966
1971-03-01,99.218901832367
1971-04-01,99.4638856817599
1971-05-01,99.6216039366322
1971-06-01,99.7113718429717
1971-07-01,99.7609381832571
1971-08-01,99.7974042661844
1971-09-01,99.849323231496
1971-10-01,99.9293956586101
1971-11-01,100.055594192198
1971-12-01,100.236520544045
1972-01-01,100.422519013482
1972-02-01,100.577721566026
1972-03-01,100.690970049136
1972-04-01,100.783941944955
1972-05-01,100.890454581987
1972-06-01,101.032900341369
1972-07-01,101.254691300196
1972-08-01,101.562599904167
1972-09-01,101.928463212774
1972-10-01,102.298480037621
1972-11-01,102.616950164288
1972-12-01,102.830670278538
1973-01-01,102.914741780357
1973-02-01,102.860954916325
1973-03-01,102.703851208509
1973-04-01,102.481228538869
1973-05-01,102.244984160479
1973-06-01,102.045602695819
1973-07-01,101.906680060617
1973-08-01,101.838770359425
1973-09-01,101.829074646869
1973-10-01,101.834879513805
1973-11-01,101.790640433588
1973-12-01,101.659629161652
1974-01-01,101.46799893268
1974-02-01,101.236981497217
1974-03-01,100.980104191043
1974-04-01,100.661681451122
1974-05-01,100.264711730445
1974-06-01,99.7899722149576
1974-07-01,99.2189348266182
1974-08-01,98.5257277164363
1974-09-01,97.7286291798137
1974-10-01,96.9073059099954
1974-11-01,96.1521258329272
1974-12-01,95.5720432045171
1975-01-01,95.268308940879
1975-02-01,95.2650373789273
1975-03-01,95.5322072639354
1975-04-01,96.0440976032303
1975-05-01,96.7121149796273
1975-06-01,97.4500065102975
1975-07-01,98.1843082669842
1975-08-01,98.8643231213371
1975-09-01,99.4482495340236
1975-10-01,99.9164728375541
1975-11-01,100.28431851068
1975-12-01,100.587687037757
1976-01-01,100.833537761736
1976-02-01,100.992441112559
1976-03-01,101.041221433768
1976-04-01,100.993797452004
1976-05-01,100.853013318851
1976-06-01,100.649118761411
1976-07-01,100.415600594605
1976-08-01,100.200088092433
1976-09-01,100.042021324141
1976-10-01,99.9659272673373
1976-11-01,99.9810041453444
1976-12-01,100.079925091918
1977-01-01,100.214736754602
1977-02-01,100.37056587058
1977-03-01,100.520969617273
1977-04-01,100.624379070798
1977-05-01,100.671843945823
1977-06-01,100.651976983041
1977-07-01,100.594655587554
1977-08-01,100.528781437142
1977-09-01,100.496420925855
1977-10-01,100.519803466363
1977-11-01,100.58771081321
1977-12-01,100.673769399318
1978-01-01,100.749798045805
1978-02-01,100.838611908488
1978-03-01,100.9712422099
1978-04-01,101.158354296993
1978-05-01,101.370634617096
1978-06-01,101.563423839373
1978-07-01,101.711215740411
1978-08-01,101.799711968059
1978-09-01,101.839221217445
1978-10-01,101.836189102715
1978-11-01,101.791661143997
1978-12-01,101.69826543553
1979-01-01,101.567530079543
1979-02-01,101.402743848535
1979-03-01,101.202781456909
1979-04-01,100.968876194481
1979-05-01,100.713043036336
1979-06-01,100.452330520094
1979-07-01,100.204912328304
1979-08-01,99.9798278022262
1979-09-01,99.775720309843
1979-10-01,99.5738076161633
1979-11-01,99.3494225007817
1979-12-01,99.0868566135483
1980-01-01,98.7809692334792
1980-02-01,98.4012552794667
1980-03-01,97.9454361959522
1980-04-01,97.5320161744411
1980-05-01,97.3239166685575
1980-06-01,97.4656350872413
1980-07-01,97.9685628477291
1980-08-01,98.7164857518331
1980-09-01,99.5116219599953
1980-10-01,100.186158222339
1980-11-01,100.62684802064
1980-12-01,100.816466740139
1981-01-01,100.839913856603
1981-02-01,100.79520563803
1981-03-01,100.728281687022
1981-04-01,100.631303078222
1981-05-01,100.460910532081
1981-06-01,100.180706786659
1981-07-01,99.7993865954923
1981-08-01,99.3516736278243
1981-09-01,98.8623277145412
1981-10-01,98.3979817843822
1981-11-01,98.0141133932914
1981-12-01,97.7455948159266
1982-01-01,97.5700423717921
1982-02-01,97.458434698167
1982-03-01,97.387208740095
1982-04-01,97.3509364431375
1982-05-01,97.3451259149546
1982-06-01,97.3831059187404
1982-07-01,97.4525406484544
1982-08-01,97.5622929645999
1982-09-01,97.7353266779259
1982-10-01,97.9976611842784
1982-11-01,98.3746846021422
1982-12-01,98.8746901175658
1983-01-01,99.4622466087568
1983-02-01,100.079513120742
1983-03-01,100.647314266029
1983-04-01,101.158357942506
1983-05-01,101.62902105097
1983-06-01,102.061184171658
1983-07-01,102.437938752799
1983-08-01,102.715359979319
1983-09-01,102.886456124944
1983-10-01,102.957519235209
1983-11-01,102.923122376416
1983-12-01,102.784171608411
1984-01-01,102.579845397059
1984-02-01,102.349581612163
1984-03-01,102.100661037835
1984-04-01,101.83729731975
1984-05-01,101.536578683999
1984-06-01,101.198799397764
1984-07-01,100.832821161578
1984-08-01,100.466575577139
1984-09-01,100.140479870771
1984-10-01,99.8854514390095
1984-11-01,99.689067916975
1984-12-01,99.5329890499324
1985-01-01,99.3968492487923
1985-02-01,99.267619774175
1985-03-01,99.1499148638025
1985-04-01,99.0649641594775
1985-05-01,99.0203613438828
1985-06-01,99.0272120188722
1985-07-01,99.0855150458631
1985-08-01,99.1866731526307
1985-09-01,99.3174484539974
1985-10-01,99.4453659542272
1985-11-01,99.5431713461082
1985-12-01,99.5991995659004
1986-01-01,99.6232192108622
1986-02-01,99.6215657866913
1986-03-01,99.6060480849105
1986-04-01,99.5873850080922
1986-05-01,99.5719835650613
1986-06-01,99.547204871128
1986-07-01,99.5394714172749
1986-08-01,99.5676793047108
1986-09-01,99.6069966026151
1986-10-01,99.6543668454186
1986-11-01,99.7276317084295
1986-12-01,99.8433157562607
1987-01-01,100.003690701873
1987-02-01,100.184343815946
1987-03-01,100.390476589162
1987-04-01,100.607101620204
1987-05-01,100.822608260689
1987-06-01,101.023682413624
1987-07-01,101.201930487943
1987-08-01,101.348461468706
1987-09-01,101.443942925882
1987-10-01,101.471120154527
1987-11-01,101.426945959046
1987-12-01,101.328594756562
1988-01-01,101.185623101587
1988-02-01,101.047545953897
1988-03-01,100.951816879281
1988-04-01,100.918253125224
1988-05-01,100.932867536886
1988-06-01,100.96660257935
1988-07-01,100.971499029751
1988-08-01,100.943294081967
1988-09-01,100.898991591305
1988-10-01,100.851106656686
1988-11-01,100.788654352388
1988-12-01,100.691028214318
1989-01-01,100.541130964374
1989-02-01,100.338044150368
1989-03-01,100.08828034503
1989-04-01,99.8126592853703
1989-05-01,99.526493495315
1989-06-01,99.2648399155744
1989-07-01,99.0650608143663
1989-08-01,98.9538326757602
1989-09-01,98.934761772577
1989-10-01,98.9913528524017
1989-11-01,99.1001745317696
1989-12-01,99.2420157330767
1990-01-01,99.3976776127893
1990-02-01,99.5431677376249
1990-03-01,99.6429267328964
1990-04-01,99.6684314138318
1990-05-01,99.6045181527574
1990-06-01,99.449164477427
1990-07-01,99.2149883138139
1990-08-01,98.9321227655153
1990-09-01,98.6245310522278
1990-10-01,98.326015306794
1990-11-01,98.0694486330201
1990-12-01,97.8949230916646
1991-01-01,97.8367351447763
1991-02-01,97.9223966220513
1991-03-01,98.1574245889806
1991-04-01,98.5195621751601
1991-05-01,98.9590445030394
1991-06-01,99.4118441458339
1991-07-01,99.7961643759895
1991-08-01,100.0658959884
1991-09-01,100.194725909633
1991-10-01,100.190109003249
1991-11-01,100.114746567389
1991-12-01,100.061185110012
1992-01-01,100.093974087992
1992-02-01,100.209862535133
1992-03-01,100.345845159243
1992-04-01,100.452155888535
1992-05-01,100.514093851811
1992-06-01,100.513305626969
1992-07-01,100.466884851797
1992-08-01,100.397926751296
1992-09-01,100.343551981071
1992-10-01,100.344186708612
1992-11-01,100.392050484733
1992-12-01,100.437404524228
1993-01-01,100.436493744418
1993-02-01,100.361081585279
1993-03-01,100.216851453474
1993-04-01,100.041762084098
1993-05-01,99.8906385610347
1993-06-01,99.7924073906535
1993-07-01,99.7705876034313
1993-08-01,99.8290543471127
1993-09-01,99.9600759249779
1993-10-01,100.147318630615
1993-11-01,100.359523358752
1993-12-01,100.572769786829
1994-01-01,100.766507597655
1994-02-01,100.937585723266
1994-03-01,101.085671408655
1994-04-01,101.212156762705
1994-05-01,101.318229458374
1994-06-01,101.399226152489
1994-07-01,101.450460441821
1994-08-01,101.473065615575
1994-09-01,101.45960041719
1994-10-01,101.390574180144
1994-11-01,101.250484566606
1994-12-01,101.033561926406
1995-01-01,100.756074135238
1995-02-01,100.419399240685
1995-03-01,100.051006486645
1995-04-01,99.6919362216745
1995-05-01,99.3775797423098
1995-06-01,99.1464670515619
1995-07-01,98.9927215890507
1995-08-01,98.8689464444199
1995-09-01,98.7695538021935
1995-10-01,98.6880629903236
1995-11-01,98.6364358010259
1995-12-01,98.629383079335
1996-01-01,98.6776211600718
1996-02-01,98.7878492635854
1996-03-01,98.9546067094339
1996-04-01,99.157135115496
1996-05-01,99.3591034002561
1996-06-01,99.5385975267883
1996-07-01,99.6714404517313
1996-08-01,99.783838947235
1996-09-01,99.887268369614
1996-10-01,99.9980271394618
1996-11-01,100.120915302755
1996-12-01,100.235865440128
1997-01-01,100.325536436967
1997-02-01,100.403724537942
1997-03-01,100.489661517104
1997-04-01,100.588457740014
1997-05-01,100.692732089517
1997-06-01,100.779651312335
1997-07-01,100.84017683333
1997-08-01,100.852712944008
1997-09-01,100.828491306982
1997-10-01,100.781809584986
1997-11-01,100.698788780889
1997-12-01,100.582424023565
1998-01-01,100.440148755166
1998-02-01,100.280539226969
1998-03-01,100.109337545964
1998-04-01,99.9272030853465
1998-05-01,99.7419470431879
1998-06-01,99.573014286131
1998-07-01,99.4386171162435
1998-08-01,99.341489493783
1998-09-01,99.2847528629282
1998-10-01,99.2744628462968
1998-11-01,99.3199685006364
1998-12-01,99.4327727710704
1999-01-01,99.614683204525
1999-02-01,99.8316582077202
1999-03-01,100.056183071849
1999-04-01,100.273622691423
1999-05-01,100.480631463388
1999-06-01,100.667420674529
1999-07-01,100.830124681989
1999-08-01,100.987640605742
1999-09-01,101.132452562139
1999-10-01,101.23916010312
1999-11-01,101.292413767264
1999-12-01,101.277348100943
2000-01-01,101.196288068205
2000-02-01,101.06630462203
2000-03-01,100.90114350445
2000-04-01,100.711001356985
2000-05-01,100.502029499974
2000-06-01,100.279672371823
2000-07-01,100.04710879556
2000-08-01,99.7914279303745
2000-09-01,99.5127910043407
2000-10-01,99.2073704680145
2000-11-01,98.8800668005111
2000-12-01,98.5512339710107
2001-01-01,98.2792417075625
2001-02-01,98.1040016519485
2001-03-01,98.0323531567854
2001-04-01,98.0427561679125
2001-05-01,98.1139003895698
2001-06-01,98.2306880474942
2001-07-01,98.3633485846069
2001-08-01,98.4866305641774
2001-09-01,98.5834385090552
2001-10-01,98.6966777855368
2001-11-01,98.9043005398108
2001-12-01,99.2011073590055
2002-01-01,99.5546829181096
2002-02-01,99.9049143369699
2002-03-01,100.182731004668
2002-04-01,100.347269214858
2002-05-01,100.390035687815
2002-06-01,100.317579380645
2002-07-01,100.160886113367
2002-08-01,99.9814365652677
2002-09-01,99.8139529094662
2002-10-01,99.6696826326501
2002-11-01,99.5524433577433
2002-12-01,99.4505688445603
2003-01-01,99.3266585924367
2003-02-01,99.1873659533709
2003-03-01,99.0891212052424
2003-04-01,99.0968737253983
2003-05-01,99.2292648317455
2003-06-01,99.4637248233753
2003-07-01,99.7797938501278
2003-08-01,100.147993778961
2003-09-01,100.539014123799
2003-10-01,100.941211703236
2003-11-01,101.31899178969
2003-12-01,101.628935071997
2004-01-01,101.839130870936
2004-02-01,101.953722547103
2004-03-01,101.990368670113
2004-04-01,101.957967870734
2004-05-01,101.859977599038
2004-06-01,101.706490278151
2004-07-01,101.513556702113
2004-08-01,101.296687245662
2004-09-01,101.082084750513
2004-10-01,100.891283421261
2004-11-01,100.732911336652
2004-12-01,100.591460034071
2005-01-01,100.445988552654
2005-02-01,100.308983818051
2005-03-01,100.193482750851
2005-04-01,100.115769790882
2005-05-01,100.102179163493
2005-06-01,100.166918809108
2005-07-01,100.28238812002
2005-08-01,100.413315003577
2005-09-01,100.542702762126
2005-10-01,100.623028039504
2005-11-01,100.639964995931
2005-12-01,100.603878849729
2006-01-01,100.542492679116
2006-02-01,100.474993207432
2006-03-01,100.404894026218
2006-04-01,100.330039093778
2006-05-01,100.240595596241
2006-06-01,100.144463803572
2006-07-01,100.048718861754
2006-08-01,99.9494118746265
2006-09-01,99.8458655175785
2006-10-01,99.7575751901586
2006-11-01,99.7032682275423
2006-12-01,99.6969127466385
2007-01-01,99.7329661878044
2007-02-01,99.8120833873856
2007-03-01,99.9110794672834
2007-04-01,100.011719800133
2007-05-01,100.081828114607
2007-06-01,100.102709675021
2007-07-01,100.06984260914
2007-08-01,99.9984358522834
2007-09-01,99.9103834168085
2007-10-01,99.8262475474473
2007-11-01,99.7541999105216
2007-12-01,99.7031428437679
2008-01-01,99.6817018295558
2008-02-01,99.6715851838507
2008-03-01,99.6738824032053
2008-04-01,99.6700725365832
2008-05-01,99.6229599396767
2008-06-01,99.4832827966372
2008-07-01,99.2076372847309
2008-08-01,98.7778566429105
2008-09-01,98.222188966117
2008-10-01,97.6383935220176
2008-11-01,97.1358505739174
2008-12-01,96.80406336852
2009-01-01,96.697609824222
2009-02-01,96.8057240743913
2009-03-01,97.1081928590778
2009-04-01,97.569262185225
2009-05-01,98.1262513099809
2009-06-01,98.7228420605592
2009-07-01,99.3080839378143
2009-08-01,99.8322436781622
2009-09-01,100.266259530377
2009-10-01,100.616476410568
2009-11-01,100.891481190719
2009-12-01,101.118808055916
2010-01-01,101.298806815239
2010-02-01,101.410683465252
2010-03-01,101.448481259867
2010-04-01,101.394452466733
2010-05-01,101.271251307304
2010-06-01,101.130671611131
2010-07-01,101.026546576408
2010-08-01,100.988696298442
2010-09-01,101.023622918802
2010-10-01,101.117641115002
2010-11-01,101.237127014456
2010-12-01,101.340957383041
2011-01-01,101.397415096004
2011-02-01,101.381445456563
2011-03-01,101.276037033969
2011-04-01,101.085796379889
2011-05-01,100.835025605796
2011-06-01,100.579551843227
2011-07-01,100.335803338411
2011-08-01,100.13786997914
2011-09-01,99.9952715961209
2011-10-01,99.9112939665453
2011-11-01,99.8899770252897
2011-12-01,99.91487729333
2012-01-01,99.9571281944156
2012-02-01,99.9885186900037
2012-03-01,99.9859572520171
2012-04-01,99.9365093062525
2012-05-01,99.8372601591359
2012-06-01,99.7087348106486
2012-07-01,99.5911126479118
2012-08-01,99.5050961227824
2012-09-01,99.4494651316475
2012-10-01,99.4213413137839
2012-11-01,99.4301009648143
2012-12-01,99.4853012119405
2013-01-01,99.5671555765735
2013-02-01,99.6327393924377
2013-03-01,99.6663062961745
2013-04-01,99.6988613988422
2013-05-01,99.7676208076204
2013-06-01,99.8848088521192
2013-07-01,100.029974570903
2013-08-01,100.16771843402
2013-09-01,100.268524388788
2013-10-01,100.324335219479
2013-11-01,100.336739041505
2013-12-01,100.316724029007
2014-01-01,100.288931854341
2014-02-01,100.292013576796
2014-03-01,100.32199542201
2014-04-01,100.372596890004
2014-05-01,100.433863228818
2014-06-01,100.498586024088
2014-07-01,100.561711259742
2014-08-01,100.60633113756
2014-09-01,100.607834803636
2014-10-01,100.564341200462
2014-11-01,100.464597804154
2014-12-01,100.315970611862
2015-01-01,100.147100285337
2015-02-01,99.9835732994215
2015-03-01,99.8402800140215
2015-04-01,99.7235562349358
2015-05-01,99.6244601730165
2015-06-01,99.5177584402321
2015-07-01,99.3873550716255
2015-08-01,99.2390858171319
2015-09-01,99.0911414992478
2015-10-01,98.9631932255162
2015-11-01,98.8758869447427
2015-12-01,98.8474727479695
2016-01-01,98.8824011414469
2016-02-01,98.9704614163829
2016-03-01,99.0803987490082
2016-04-01,99.178598319178
2016-05-01,99.2595721570238
2016-06-01,99.3178417849822
2016-07-01,99.3503983049311
2016-08-01,99.3848134965403
2016-09-01,99.4608516383457
2016-10-01,99.5818990498094
2016-11-01,99.7417467280618
2016-12-01,99.9159939608457
2017-01-01,100.076339446708
2017-02-01,100.199204341278
2017-03-01,100.274438838552
2017-04-01,100.32366706252
2017-05-01,100.38878390634
2017-06-01,100.481407915016
2017-07-01,100.586490861964
2017-08-01,100.7009559668
2017-09-01,100.795646115845
2017-10-01,100.853402852109
2017-11-01,100.889866304429
2017-12-01,100.915721357267
2018-01-01,100.927800870001
2018-02-01,100.925492701198
2018-03-01,100.90624650589
2018-04-01,100.890124422301
2018-05-01,100.896157031352
2018-06-01,100.909976608776
2018-07-01,100.910026243068
2018-08-01,100.886547919747
2018-09-01,100.808452945136
2018-10-01,100.680012223329
2018-11-01,100.514814667458
2018-12-01,100.318497406178
2019-01-01,100.125697471727
2019-02-01,99.9278503906566
2019-03-01,99.7309399486958
2019-04-01,99.5267118890318
2019-05-01,99.3227971049185
2019-06-01,99.1227762844024
2019-07-01,98.930741887223
2019-08-01,98.7521200842513
2019-09-01,98.6071359225203
2019-10-01,98.5067890770115
2019-11-01,98.4416875155892
2019-12-01,98.4019079752795
2020-01-01,98.3746744088763
2020-02-01,98.3339958340077
2020-03-01,98.3061665061263
2020-04-01,98.3550934074121
2020-05-01,98.5704278004379
2020-06-01,98.9438705034369
2020-07-01,99.3745532897338
2020-08-01,99.802047025117
2020-09-01,100.196359075901
2020-10-01,100.547267989568
2020-11-01,100.843859488557
2020-12-01,101.099529294633
2021-01-01,101.307906140546
2021-02-01,101.476461175538
2021-03-01,101.591452523564
2021-04-01,101.634838152699
2021-05-01,101.63089942763
2021-06-01,101.595689142508
2021-07-01,101.54764537571
2021-08-01,101.504156904021
2021-09-01,101.466427079856
2021-10-01,101.417757376451
2021-11-01,101.348109609926
2021-12-01,101.249031152783
2022-01-01,101.132629142192
2022-02-01,101.00605502922
2022-03-01,100.85933906044
2022-04-01,100.69336260157
2022-05-01,100.512839971458
2022-06-01,100.318676079255
2022-07-01,100.127577151095
2022-08-01,99.9423220457379
2022-09-01,99.756081099764
2022-10-01,99.5781249324018
2022-11-01,99.4182686588181
2022-12-01,99.2839392994823
2023-01-01,99.1806270038809
2023-02-01,99.1123773922734
2023-03-01,99.0759308882201
2023-04-01,99.0738700408677
2023-05-01,99.1003115147205
2023-06-01,99.1495590792191
2023-07-01,99.2213600800873
2023-08-01,99.3048729696118
2023-09-01,99.3774290902877
2023-10-01,99.4274441163793
2023-11-01,99.4707063587942
