"Date","LRAC55TTCAM156S"
1987-06-01,48.4232029620803
1987-07-01,49.1408642395373
1987-08-01,49.2986483040041
1987-09-01,49.7748895684676
1987-10-01,49.8174872665535
1987-11-01,49.3022269353128
1987-12-01,50.3645921655079
1988-01-01,48.7247924080664
1988-02-01,48.5752995469749
1988-03-01,48.3241641980533
1988-04-01,48.7818289484815
1988-05-01,49.5054527009891
1988-06-01,49.2754847703942
1988-07-01,49.5692567567568
1988-08-01,50.5719954409219
1988-09-01,50.6097818289235
1988-10-01,50.5147679324894
1988-11-01,49.4663122811458
1988-12-01,49.8966462771567
1989-01-01,48.6373607829902
1989-02-01,48.9643535119173
1989-03-01,48.65434910993
1989-04-01,49.1754881700477
1989-05-01,48.3892730645977
1989-06-01,49.5615514333895
1989-07-01,48.2655426765016
1989-08-01,48.9571482745544
1989-09-01,49.9009984412521
1989-10-01,50.5075180053068
1989-11-01,49.0925169495094
1989-12-01,49.5052423259927
1990-01-01,48.9011451667228
1990-02-01,48.2003788676068
1990-03-01,47.4767456542784
1990-04-01,48.4770719394194
1990-05-01,48.3029818732388
1990-06-01,48.9973514945138
1990-07-01,49.1470588235294
1990-08-01,49.3994624559046
1990-09-01,49.5739411493095
1990-10-01,50.2454373820013
1990-11-01,49.0835884746047
1990-12-01,49.2621163843703
1991-01-01,48.9355460564915
1991-02-01,49.1160452450775
1991-03-01,49.6608040201005
1991-04-01,48.9788231355152
1991-05-01,48.0819912152269
1991-06-01,48.1642552479719
1991-07-01,48.3153582476382
1991-08-01,47.8199071945153
1991-09-01,47.8180906202976
1991-10-01,49.1473710607707
1991-11-01,48.2930090677364
1991-12-01,47.8233622994652
1992-01-01,48.2204027069931
1992-02-01,48.2434521074397
1992-03-01,48.5007934519335
1992-04-01,47.8436939005553
1992-05-01,47.7128547579299
1992-06-01,47.0671672924489
1992-07-01,47.5040660578006
1992-08-01,46.7589311767894
1992-09-01,47.0497541461788
1992-10-01,49.325224925025
1992-11-01,49.6460692871419
1992-12-01,49.044745057232
1993-01-01,49.0243395048887
1993-02-01,49.4011478000499
1993-03-01,49.4534269919781
1993-04-01,49.0134175217048
1993-05-01,47.783128528728
1993-06-01,46.9600199071002
1993-07-01,47.5217571487775
1993-08-01,47.0274074687422
1993-09-01,45.6835573940021
1993-10-01,47.2328993593718
1993-11-01,47.8338082848057
1993-12-01,47.0289675662293
1994-01-01,47.039907651715
1994-02-01,48.1156555047572
1994-03-01,48.3109081183393
1994-04-01,49.4923336210795
1994-05-01,48.6861553621284
1994-06-01,48.6381163343999
1994-07-01,47.6887140398328
1994-08-01,48.297036187981
1994-09-01,47.20222513089
1994-10-01,48.5039241334205
1994-11-01,48.3640374167722
1994-12-01,48.2955705245969
1995-01-01,48.1319846643282
1995-02-01,47.5992500203799
1995-03-01,47.2751710654936
1995-04-01,47.1148368194026
1995-05-01,46.3764581555095
1995-06-01,47.1027733788119
1995-07-01,46.8132581443466
1995-08-01,47.0135343220682
1995-09-01,46.4048582995951
1995-10-01,47.605565442485
1995-11-01,47.4564628873894
1995-12-01,46.9863953816963
1996-01-01,46.6035073573876
1996-02-01,46.7807529695994
1996-03-01,46.6216216216216
1996-04-01,46.8083396938898
1996-05-01,46.7107902125953
1996-06-01,48.0389407475662
1996-07-01,47.4496939632756
1996-08-01,47.598497562535
1996-09-01,46.6424609982843
1996-10-01,47.2022955523673
1996-11-01,47.1815286624204
1996-12-01,47.2185772794147
1997-01-01,47.0020648030496
1997-02-01,48.0685333544856
1997-03-01,47.8651774397972
1997-04-01,48.4402799193453
1997-05-01,48.4724086208258
1997-06-01,48.8379421728512
1997-07-01,48.4464721151577
1997-08-01,48.2275350370981
1997-09-01,47.9178908606573
1997-10-01,48.4770283479961
1997-11-01,48.366574294524
1997-12-01,48.1223217763927
1998-01-01,47.8390983287991
1998-02-01,48.6526307626692
1998-03-01,48.3787339421142
1998-04-01,48.3030232827522
1998-05-01,47.8346305001156
1998-06-01,48.6034807330285
1998-07-01,48.7885293666616
1998-08-01,48.6764593374646
1998-09-01,48.992904554818
1998-10-01,49.3225241683794
1998-11-01,49.177900132903
1998-12-01,48.7004622262635
1999-01-01,49.127247997582
1999-02-01,48.8188976377953
1999-03-01,48.943767854458
1999-04-01,50.6393670079124
1999-05-01,50.1010025437678
1999-06-01,49.6009249589736
1999-07-01,49.8883679392722
1999-08-01,49.8849721706865
1999-09-01,49.6371982822449
1999-10-01,50.1514479905437
1999-11-01,50.1658558160106
1999-12-01,50.3622255727577
2000-01-01,50.6748331255043
2000-02-01,50.5157278712509
2000-03-01,49.7992847237428
2000-04-01,50.9975970290541
2000-05-01,51.0690819326968
2000-06-01,51.1207676987145
2000-07-01,50.7026480257216
2000-08-01,51.3846375454644
2000-09-01,50.5442005819174
2000-10-01,51.3705256368913
2000-11-01,51.4171342792809
2000-12-01,50.9357287990589
2001-01-01,50.8785006921521
2001-02-01,50.3203426427383
2001-03-01,51.8579948477256
2001-04-01,50.9822526796696
2001-05-01,50.7354486236604
2001-06-01,51.5403132958867
2001-07-01,51.8160983401625
2001-08-01,51.1016568088271
2001-09-01,50.9801219554208
2001-10-01,51.2401797660297
2001-11-01,51.4158838599488
2001-12-01,51.8737672583826
2002-01-01,53.2189421063298
2002-02-01,52.3988837709713
2002-03-01,52.5419190735968
2002-04-01,52.5737863108508
2002-05-01,52.5703875455449
2002-06-01,52.8505951792132
2002-07-01,53.2025843691581
2002-08-01,53.9159971258737
2002-09-01,53.7726652368883
2002-10-01,54.074433656958
2002-11-01,55.0240159891687
2002-12-01,55.3999807315585
2003-01-01,55.983506999936
2003-02-01,56.0215259202649
2003-03-01,56.2904453749524
2003-04-01,56.6192024752944
2003-05-01,56.3142830182745
2003-06-01,56.3593676631711
2003-07-01,56.364033309422
2003-08-01,57.1663869724656
2003-09-01,56.820642925652
2003-10-01,56.6640974256205
2003-11-01,57.0572692638564
2003-12-01,57.2845857064119
2004-01-01,57.3293080840423
2004-02-01,57.5528425655977
2004-03-01,56.9417960592028
2004-04-01,57.2544642857143
2004-05-01,57.8453769388
2004-06-01,57.1843294526083
2004-07-01,56.9021058283124
2004-08-01,56.5034009564262
2004-09-01,57.2236366866007
2004-10-01,57.5255967661031
2004-11-01,57.9595918007235
2004-12-01,57.6859940200504
2005-01-01,57.8148267102689
2005-02-01,58.0510076482392
2005-03-01,57.9192996695461
2005-04-01,58.0802681383455
2005-05-01,57.7369132924688
2005-06-01,58.0218582369984
2005-07-01,57.780065191285
2005-08-01,57.6750014239335
2005-09-01,57.9223802628964
2005-10-01,57.9106758745613
2005-11-01,57.7708803611738
2005-12-01,57.6593051062034
2006-01-01,57.7775287823188
2006-02-01,57.9201698276584
2006-03-01,57.9831230679255
2006-04-01,57.6636863441995
2006-05-01,58.0573768224196
2006-06-01,58.3163237160038
2006-07-01,58.9890267044361
2006-08-01,58.291773990245
2006-09-01,58.2912101423536
2006-10-01,58.0372711421098
2006-11-01,58.4958974080313
2006-12-01,59.0398005906418
2007-01-01,58.5325705650602
2007-02-01,59.2335432477528
2007-03-01,58.9656190450629
2007-04-01,59.3586177383118
2007-05-01,59.0061614787549
2007-06-01,59.4153944358742
2007-07-01,59.453943008615
2007-08-01,59.5685621381553
2007-09-01,59.4637348730523
2007-10-01,60.003681207436
2007-11-01,59.678476829876
2007-12-01,60.1705556136863
2008-01-01,60.2116071195893
2008-02-01,60.0244339892386
2008-03-01,60.2851957479907
2008-04-01,59.2537082019743
2008-05-01,60.1438070202567
2008-06-01,60.2419230571678
2008-07-01,59.5548497810107
2008-08-01,59.6572333469554
2008-09-01,59.927705936259
2008-10-01,60.1695775792039
2008-11-01,60.2486201833004
2008-12-01,60.7170811766191
2009-01-01,61.6726229425681
2009-02-01,61.8519726116726
2009-03-01,61.9344188489533
2009-04-01,61.725316108437
2009-05-01,61.336847863928
2009-06-01,60.9186858926713
2009-07-01,61.4979867098145
2009-08-01,62.0295566502463
2009-09-01,60.8839697653872
2009-10-01,60.6303065893464
2009-11-01,61.2477431318011
2009-12-01,61.341961852861
2010-01-01,61.5515151515152
2010-02-01,61.879800956568
2010-03-01,61.279445059974
2010-04-01,60.9087197713792
2010-05-01,61.3500311287774
2010-06-01,61.3074078492186
2010-07-01,62.0217929196802
2010-08-01,61.7507587253414
2010-09-01,62.6404029416633
2010-10-01,62.6972334253166
2010-11-01,63.295457218811
2010-12-01,63.0676084762866
2011-01-01,63.1420080960292
2011-02-01,63.3805446018153
2011-03-01,62.7237807007333
2011-04-01,63.0188854561082
2011-05-01,62.1408711770158
2011-06-01,62.2742722375084
2011-07-01,62.0177219863393
2011-08-01,61.7153511497825
2011-09-01,61.7443650483652
2011-10-01,61.5303454286894
2011-11-01,61.8868788642088
2011-12-01,62.9475513283644
2012-01-01,62.9658367374883
2012-02-01,62.7890025284162
2012-03-01,63.2337889780972
2012-04-01,63.1545497877749
2012-05-01,62.8849160492149
2012-06-01,62.9323019158128
2012-07-01,62.6557140278029
2012-08-01,63.3982069649052
2012-09-01,63.5915999640256
2012-10-01,63.8144607513128
2012-11-01,63.6086722809532
2012-12-01,63.7211069879734
2013-01-01,64.1654963329544
2013-02-01,64.2332680669277
2013-03-01,63.9754862776446
2013-04-01,64.0636073706591
2013-05-01,64.4006364922206
2013-06-01,64.1173227478222
2013-07-01,64.3854902219582
2013-08-01,64.5955914639501
2013-09-01,64.2239208042226
2013-10-01,64.3066363556877
2013-11-01,64.5947420093815
2013-12-01,64.1906752901722
2014-01-01,64.3505844522661
2014-02-01,64.3043025676613
2014-03-01,64.2374788970174
2014-04-01,64.5386242929315
2014-05-01,64.7254002111477
2014-06-01,64.9510014613599
2014-07-01,64.8678792038435
2014-08-01,63.9294429935351
2014-09-01,63.9153461752018
2014-10-01,64.0832160975402
2014-11-01,63.8568571550147
2014-12-01,63.2334515491941
2015-01-01,63.882178427633
2015-02-01,64.4988054210626
2015-03-01,64.8645226639656
2015-04-01,64.4432275321721
2015-05-01,64.868728060034
2015-06-01,64.821570847486
2015-07-01,64.7917974471647
2015-08-01,64.9680464475168
2015-09-01,64.3401808408684
2015-10-01,64.3189852360158
2015-11-01,64.7212652027728
2015-12-01,64.922311995028
2016-01-01,65.1902527747349
2016-02-01,65.5332398548334
2016-03-01,65.4159634462602
2016-04-01,65.631933601775
2016-05-01,65.3761016601763
2016-06-01,65.1719411656404
2016-07-01,65.2648134153067
2016-08-01,65.3287944881569
2016-09-01,65.8743080429828
2016-10-01,66.0956677233195
2016-11-01,65.2490615806026
2016-12-01,65.519965963654
2017-01-01,65.9813197476953
2017-02-01,65.5718842101014
2017-03-01,65.3088783633982
2017-04-01,65.2332273513905
2017-05-01,65.2662020765971
2017-06-01,65.5525703745288
2017-07-01,65.353511089759
2017-08-01,65.9434188444018
2017-09-01,65.5175853332535
2017-10-01,65.9780876494024
2017-11-01,66.3285197119784
2017-12-01,66.6282649716953
2018-01-01,66.1546085232904
2018-02-01,65.457244655582
2018-03-01,65.7851566360312
2018-04-01,65.4645886762675
2018-05-01,66.3193350141822
2018-06-01,66.406403650238
2018-07-01,66.5593340139794
2018-08-01,66.5980311409185
2018-09-01,66.7313041093744
2018-10-01,66.774269280432
2018-11-01,67.4522678861074
2018-12-01,66.6477971461477
2019-01-01,66.4256198347107
2019-02-01,65.6113090717916
2019-03-01,66.1719798494544
2019-04-01,66.4420144890943
2019-05-01,67.2829207728719
2019-06-01,67.1433000077501
2019-07-01,66.9414770088249
2019-08-01,66.7936716695033
2019-09-01,67.3508039579468
2019-10-01,67.2596283849036
2019-11-01,67.24257750666
2019-12-01,66.986301369863
2020-01-01,67.4547312802514
2020-02-01,66.7990208361442
2020-03-01,65.6932619331972
2020-04-01,63.1464438368824
2020-05-01,64.5695810319278
2020-06-01,64.2978035927222
2020-07-01,66.1660930259388
2020-08-01,67.5979694650617
2020-09-01,65.6334724171746
2020-10-01,66.4910492818274
2020-11-01,66.5679620051147
2020-12-01,67.003192184916
2021-01-01,68.8348655614109
2021-02-01,67.2577946182993
2021-03-01,68.4771319767666
2021-04-01,67.9270685079048
2021-05-01,69.2221880289275
2021-06-01,68.4118405108576
2021-07-01,68.2012312427857
2021-08-01,68.0160150911436
2021-09-01,67.8221349201764
2021-10-01,67.9851263871763
2021-11-01,68.1541308454451
2021-12-01,67.2574392995584
2022-01-01,67.8651381812568
2022-02-01,66.3956587231084
2022-03-01,66.9474660432405
2022-04-01,66.7832911294532
2022-05-01,67.2952690418166
2022-06-01,66.1654571843251
2022-07-01,66.3310355510805
2022-08-01,65.4326969667604
2022-09-01,67.0209670849739
2022-10-01,67.3893212739941
2022-11-01,67.2785191228172
2022-12-01,67.0709898141669
2023-01-01,67.8104320747372
2023-02-01,67.0938339890157
2023-03-01,68.0034295958533
2023-04-01,68.0081110591171
2023-05-01,68.6440181864304
2023-06-01,67.9910191331511
2023-07-01,68.3342775097185
2023-08-01,67.1045686470002
2023-09-01,67.5991861648016
2023-10-01,68.3092525157602
2023-11-01,68.4860120680198
