"Date","LFACTTFECAM657N"
1960-01-01,-0.441083805923125
1960-02-01,0.632911392405063
1960-03-01,1.13207547169811
1960-04-01,-1.67910447761194
1960-05-01,3.92156862745098
1960-06-01,0.852099817407182
1960-07-01,0.422450211225106
1960-08-01,2.10336538461538
1960-09-01,-0.0588581518540318
1960-10-01,1.70789163722026
1960-11-01,-0.810654313839027
1960-12-01,0.525394045534151
1961-01-01,-1.33565621370499
1961-02-01,-0.706297822248381
1961-03-01,-0.533491404860699
1961-04-01,2.62216924910608
1961-05-01,1.80023228803717
1961-06-01,0.513405590416429
1961-07-01,0.681044267877412
1961-08-01,-1.40924464487035
1961-09-01,0.114351057747284
1961-10-01,0.39977155910908
1961-11-01,0.341296928327645
1961-12-01,0.566893424036281
1962-01-01,-2.70574971815107
1962-02-01,-0.579374275782155
1962-03-01,2.0979020979021
1962-04-01,0.285388127853881
1962-05-01,1.2521343198634
1962-06-01,3.76616076447442
1962-07-01,0.325027085590466
1962-08-01,-0.269978401727862
1962-09-01,-1.0286951813752
1962-10-01,-0.601750547045952
1962-11-01,0.990643918547056
1962-12-01,-1.58038147138965
1963-01-01,-2.21483942414175
1963-02-01,0.169875424688562
1963-03-01,0.169587337478802
1963-04-01,0.282167042889391
1963-05-01,2.13843556555993
1963-06-01,3.7465564738292
1963-07-01,2.81465746149761
1963-08-01,-0.103305785123967
1963-09-01,0.103412616339193
1963-10-01,1.18801652892562
1963-11-01,-0.816743236345074
1963-12-01,0.102933607822954
1964-01-01,-2.41645244215938
1964-02-01,0.158061116965227
1964-03-01,1.57811678064177
1964-04-01,-0.258933195235629
1964-05-01,2.07684319833853
1964-06-01,1.57680569684639
1964-07-01,1.10165247871808
1964-08-01,-0.842000990589401
1964-09-01,-0.0999000999000999
1964-10-01,0.35
1964-11-01,0.398604882909816
1964-12-01,-0.595533498759305
1965-01-01,-1.49775336994508
1965-02-01,-0.15205271160669
1965-03-01,1.6751269035533
1965-04-01,1.49775336994508
1965-05-01,1.67240531234629
1965-06-01,2.61248185776488
1965-07-01,0.99009900990099
1965-08-01,0.186741363211951
1965-09-01,-2.88909599254427
1965-10-01,1.82341650671785
1965-11-01,-0.471253534401508
1965-12-01,1.27840909090909
1966-01-01,2.29079008882655
1966-02-01,0.594149908592322
1966-03-01,1.13584734211722
1966-04-01,1.70709793351303
1966-05-01,1.41342756183746
1966-06-01,3.35365853658537
1966-07-01,1.76991150442478
1966-08-01,0.952380952380952
1966-09-01,0.656275635767022
1966-10-01,0.244498777506112
1966-11-01,-1.91056910569106
1966-12-01,0.704517198508081
1967-01-01,-4.52674897119342
1967-02-01,2.1551724137931
1967-03-01,1.89873417721519
1967-04-01,-1.0351966873706
1967-05-01,2.76150627615063
1967-06-01,3.33876221498371
1967-07-01,1.57604412923562
1967-08-01,-0.969743987587277
1967-09-01,-0.900900900900901
1967-10-01,-0.158102766798419
1967-11-01,1.66270783847981
1967-12-01,0.545171339563863
1968-01-01,-5.46088303640589
1968-02-01,1.31093814010651
1968-03-01,-0.444803881924788
1968-04-01,0.893582453290008
1968-05-01,1.52979066022544
1968-06-01,4.87708168120539
1968-07-01,1.09640831758034
1968-08-01,-0.635751682872102
1968-09-01,0.564546480993602
1968-10-01,0.898203592814371
1968-11-01,1.63204747774481
1968-12-01,-1.67883211678832
