"Date","CANCP010000IXOBM"
1961-01-01,10.9071592988255
1961-02-01,10.9071592988255
1961-03-01,10.9071592988255
1961-04-01,10.9071592988255
1961-05-01,10.7655078793602
1961-06-01,10.8363335890928
1961-07-01,10.9779850085581
1961-08-01,10.9779850085581
1961-09-01,10.7655078793602
1961-10-01,10.8363335890928
1961-11-01,10.8363335890928
1961-12-01,10.9071592988255
1962-01-01,10.9779850085581
1962-02-01,10.9779850085581
1962-03-01,10.9071592988255
1962-04-01,11.0488107182907
1962-05-01,10.9071592988255
1962-06-01,11.0488107182907
1962-07-01,11.190462137756
1962-08-01,11.2612878474886
1962-09-01,11.1196364280234
1962-10-01,11.190462137756
1962-11-01,11.190462137756
1962-12-01,11.190462137756
1963-01-01,11.3321135572213
1963-02-01,11.4029392669539
1963-03-01,11.3321135572213
1963-04-01,11.3321135572213
1963-05-01,11.2612878474886
1963-06-01,11.4029392669539
1963-07-01,11.6154163961518
1963-08-01,11.6862421058844
1963-09-01,11.5445906864192
1963-10-01,11.4029392669539
1963-11-01,11.4737649766865
1963-12-01,11.4737649766865
1964-01-01,11.4737649766865
1964-02-01,11.4737649766865
1964-03-01,11.4737649766865
1964-04-01,11.4737649766865
1964-05-01,11.4737649766865
1964-06-01,11.6154163961518
1964-07-01,11.8987192350823
1964-08-01,11.8278935253497
1964-09-01,11.6154163961518
1964-10-01,11.4029392669539
1964-11-01,11.4737649766865
1964-12-01,11.6154163961518
1965-01-01,11.5445906864192
1965-02-01,11.6154163961518
1965-03-01,11.6154163961518
1965-04-01,11.6154163961518
1965-05-01,11.7570678156171
1965-06-01,12.0403706545476
1965-07-01,12.2528477837455
1965-08-01,12.0403706545476
1965-09-01,11.8987192350823
1965-10-01,11.8278935253497
1965-11-01,12.0403706545476
1965-12-01,12.2528477837455
1966-01-01,12.2528477837455
1966-02-01,12.3944992032108
1966-03-01,12.6069763324087
1966-04-01,12.6069763324087
1966-05-01,12.6069763324087
1966-06-01,12.6778020421413
1966-07-01,12.6778020421413
1966-08-01,13.0319305908045
1966-09-01,12.8194534616066
1966-10-01,12.6778020421413
1966-11-01,12.6069763324087
1966-12-01,12.6069763324087
1967-01-01,12.6069763324087
1967-02-01,12.4653249129434
1967-03-01,12.3944992032108
1967-04-01,12.3944992032108
1967-05-01,12.3944992032108
1967-06-01,12.536150622676
1967-07-01,12.8902791713392
1967-08-01,13.1027563005371
1967-09-01,12.8194534616066
1967-10-01,12.6778020421413
1967-11-01,12.7486277518739
1967-12-01,12.8194534616066
1968-01-01,13.0319305908045
1968-02-01,12.9611048810718
1968-03-01,12.8194534616066
