"Date","MABMM301CAM657S"
1970-02-01,0.925901707948632
1970-03-01,0.391323502734084
1970-04-01,-0.405286798492443
1970-05-01,1.30893444959955
1970-06-01,0.695901345750399
1970-07-01,0.167691447736159
1970-08-01,1.43313717532467
1970-09-01,1.35287203981096
1970-10-01,0.259067357512948
1970-11-01,2.19515196259382
1970-12-01,0.741686131914169
1971-01-01,1.44376718059043
1971-02-01,-0.00471264638658491
1971-03-01,0.954355868699478
1971-04-01,0.144717800289448
1971-05-01,0.708558642550807
1971-06-01,0.277726346972779
1971-07-01,1.07320901033973
1971-08-01,2.00031968579453
1971-09-01,0.060444603640117
1971-10-01,1.8569894397709
1971-11-01,0.461274875895083
1971-12-01,0.369511981808639
1972-01-01,3.49417274806666
1972-02-01,-0.0505167441958359
1972-03-01,1.21933242076446
1972-04-01,2.02022303595206
1972-05-01,1.2256551442847
1972-06-01,1.69836409057942
1972-07-01,0.392242318587926
1972-08-01,-0.739980661838696
1972-09-01,1.88262892131525
1972-10-01,2.251751253683
1972-11-01,-0.921702955937633
1972-12-01,2.3382126348228
1973-01-01,1.32118793992547
1973-02-01,1.61973400698417
1973-03-01,0.663522702347005
1973-04-01,1.44540683844492
1973-05-01,0.33114360892835
1973-06-01,1.90537358167416
1973-07-01,2.40196078431372
1973-08-01,0.191479176639542
1973-09-01,1.894068664255
1973-10-01,2.15862276853
1973-11-01,2.90149664770584
1973-12-01,2.76074108294967
1974-01-01,1.60605215018758
1974-02-01,2.33285526837752
1974-03-01,2.24836367431529
1974-04-01,1.49608480730252
1974-05-01,2.89203361827454
1974-06-01,0.751207796922571
1974-07-01,2.58051998447806
1974-08-01,1.61987624631848
1974-09-01,1.67382373665528
1974-10-01,0.2955175479889
1974-11-01,0.920445359964553
1974-12-01,0.946930549813966
1975-01-01,1.33220716397281
1975-02-01,1.10757495390367
1975-03-01,0.844377271762071
1975-04-01,0.297268842509441
1975-05-01,0.345785736338391
1975-06-01,1.98510860870099
1975-07-01,0.666119611912921
1975-08-01,1.39295133061616
1975-09-01,1.70248989146628
1975-10-01,1.16133082234777
1975-11-01,0.163179002769441
1975-12-01,2.43566650987231
1976-01-01,1.04719664897072
1976-02-01,1.8000243845668
1976-03-01,2.37138657520823
1976-04-01,2.28242025887282
1976-05-01,1.80723517973568
1976-06-01,1.16845577946419
1976-07-01,1.2791390293889
1976-08-01,1.94880280707352
1976-09-01,0.0195555034075342
1976-10-01,2.04315055771168
1976-11-01,1.24062347317091
1976-12-01,1.41751357898523
1977-01-01,1.30159737254609
1977-02-01,1.14118871521861
1977-03-01,1.39695838266095
1977-04-01,1.26634573933037
1977-05-01,2.34936232860919
1977-06-01,-0.0701888165818955
1977-07-01,1.14288687327656
1977-08-01,1.38631687242798
1977-09-01,1.56946311846233
1977-10-01,1.12893691773581
1977-11-01,0.307897488248015
1977-12-01,1.17692440271497
1978-01-01,0.969361681416651
1978-02-01,0.784915483000191
1978-03-01,1.41252620586853
1978-04-01,1.97687488700765
1978-05-01,0.791607572300662
1978-06-01,1.18840956539694
1978-07-01,0.991558152013719
1978-08-01,1.3223177603664
1978-09-01,1.98750332358414
1978-10-01,1.12610166054735
1978-11-01,2.78068202976182
1978-12-01,1.14614178714508
1979-01-01,1.7138527243921
1979-02-01,1.56374866244971
1979-03-01,0.790173838244425
1979-04-01,1.62088493701703
1979-05-01,1.69919662504396
1979-06-01,1.49476352648964
1979-07-01,1.93191924161289
1979-08-01,0.894127838623849
1979-09-01,1.01070191039833
1979-10-01,1.24041456439773
1979-11-01,2.29990524510334
1979-12-01,1.20060264625016
1980-01-01,0.882818066489402
1980-02-01,1.70482277078202
1980-03-01,1.46622102279784
1980-04-01,1.27921922556881
1980-05-01,1.42843015525937
1980-06-01,1.38014711458254
1980-07-01,1.194127138476
1980-08-01,-0.149418429680929
1980-09-01,0.713840036379398
1980-10-01,1.17237541214272
1980-11-01,1.17020669327092
1980-12-01,1.16898171895197
1981-01-01,2.12741146348266
1981-02-01,2.35316311789148
1981-03-01,-0.3463144671171
1981-04-01,0.593798215685033
1981-05-01,0.103543209936278
1981-06-01,1.84541618533431
1981-07-01,1.32694854040407
1981-08-01,2.12781902063183
1981-09-01,0.556758144995593
1981-10-01,-0.108545940473045
1981-11-01,-1.40486887281758
1981-12-01,1.31884212329877
1982-01-01,-0.615644781644919
1982-02-01,-0.398716014863327
1982-03-01,0.8061648990447
1982-04-01,0.448867982430019
1982-05-01,0.202911899756967
1982-06-01,0.410007644981616
1982-07-01,0.183999311135583
1982-08-01,0.845475642249354
1982-09-01,0.205447498743985
1982-10-01,0.295005058508597
1982-11-01,0.266910665268136
1982-12-01,-0.16158972235948
1983-01-01,0.654984840378102
1983-02-01,0.256922511284656
1983-03-01,-0.205011288875928
1983-04-01,-0.319659973878205
1983-05-01,-0.296256157197869
1983-06-01,-0.266398189561466
1983-07-01,0.186262160641064
1983-08-01,0.51628435765398
1983-09-01,0.467946756086634
1983-10-01,0.165115580906638
1983-11-01,-0.0154265212753802
1983-12-01,0.34604821752106
1984-01-01,0.0579883320447015
1984-02-01,0.0162448850564668
1984-03-01,0.583842915527144
1984-04-01,0.598347670110115
1984-05-01,0.803029908634199
1984-06-01,0.994607343137379
1984-07-01,0.875294037432244
1984-08-01,0.103076234168933
1984-09-01,0.408504317147897
1984-10-01,1.05241037279872
1984-11-01,-0.381809561043783
1984-12-01,1.29636433474174
1985-01-01,0.438956232148066
1985-02-01,0.682435593345538
1985-03-01,0.175668129888453
1985-04-01,0.657498575962236
1985-05-01,0.677052175459597
1985-06-01,0.302724925824362
1985-07-01,0.506354448113666
1985-08-01,0.522123541359673
1985-09-01,0.661645556079426
1985-10-01,0.582514336543726
1985-11-01,0.692229731051715
1985-12-01,0.577491061713039
1986-01-01,1.26542661298426
1986-02-01,0.557079681472515
1986-03-01,1.17894369377062
1986-04-01,1.14458012060844
1986-05-01,-0.853911753800532
1986-06-01,0.194841378175526
1986-07-01,0.72148941093918
1986-08-01,0.848987033585188
1986-09-01,0.693755465896495
1986-10-01,1.34036419370141
1986-11-01,1.32335624750183
1986-12-01,1.52250709010654
1987-01-01,0.703278700002111
1987-02-01,1.50727741065314
1987-03-01,0.719503299578434
1987-04-01,1.00201286602201
1987-05-01,0.938546733769839
1987-06-01,0.898136691535241
1987-07-01,0.618108258190756
1987-08-01,0.265763486922065
1987-09-01,0.589092934488801
1987-10-01,0.798988967893868
1987-11-01,-1.01691300498277
1987-12-01,0.816795562795649
1988-01-01,0.349069525712294
1988-02-01,0.546629708388866
1988-03-01,1.09052514016682
1988-04-01,1.15749338869999
1988-05-01,0.985761226725096
1988-06-01,1.60017154684285
1988-07-01,1.16080959969657
1988-08-01,1.61918469288406
1988-09-01,0.679308610824292
1988-10-01,0.572762737912291
1988-11-01,0.882167982180324
1988-12-01,0.600932129332937
1989-01-01,0.934668739847643
1989-02-01,0.540461457696852
1989-03-01,1.52963834795635
1989-04-01,0.73151676615069
1989-05-01,1.2512589310873
1989-06-01,1.08259580518235
1989-07-01,0.732718554843484
1989-08-01,1.18525413959479
1989-09-01,0.875051147167456
1989-10-01,0.913855771448571
1989-11-01,1.39423076923076
1989-12-01,1.07631358709876
1990-01-01,0.813379099258904
1990-02-01,0.577459989727262
1990-03-01,0.438635300661113
1990-04-01,0.942408376963359
1990-05-01,0.803692547079468
1990-06-01,0.348549278040407
1990-07-01,0.713905377955702
1990-08-01,0.631988094538763
1990-09-01,0.665962922064341
1990-10-01,0.55669385703793
1990-11-01,0.557456460728152
1990-12-01,0.760341795381552
1991-01-01,0.702431713297823
1991-02-01,0.59650527505652
1991-03-01,0.559726387201438
1991-04-01,0.358037451928004
1991-05-01,0.671302847122029
1991-06-01,-0.0935492493018366
1991-07-01,-0.0987107636246229
1991-08-01,-0.193230246420512
1991-09-01,0.556525761868972
1991-10-01,0.721595653404055
1991-11-01,0.308540473384674
1991-12-01,0.478349069598537
1992-01-01,0.416704432158068
1992-02-01,0.48334796314642
1992-03-01,0.792946793292619
1992-04-01,0.0334200769998618
1992-05-01,0.166376380344863
1992-06-01,0.548997285031658
1992-07-01,0.725345976762387
1992-08-01,0.401556167367029
1992-09-01,0.344844929117644
1992-10-01,0.595793272373846
