"Date","CANLOCOSPNOSTSAM"
1967-03-01,99.5442121952687
1967-04-01,99.71464738995
1967-05-01,99.8298890949596
1967-06-01,99.9053991512976
1967-07-01,99.9344701942968
1967-08-01,99.9029091369052
1967-09-01,99.8136409921151
1967-10-01,99.6743976729139
1967-11-01,99.5181160358884
1967-12-01,99.3534592973611
1968-01-01,99.1960943172191
1968-02-01,99.0850802811717
1968-03-01,99.065332228881
1968-04-01,99.1553238680563
1968-05-01,99.3247717405525
1968-06-01,99.5591817253877
1968-07-01,99.8352079313375
1968-08-01,100.14711806668
1968-09-01,100.47883329212
1968-10-01,100.801236208668
1968-11-01,101.090343472023
1968-12-01,101.316603536966
1969-01-01,101.459508069166
1969-02-01,101.510990204073
1969-03-01,101.490384005519
1969-04-01,101.386462918033
1969-05-01,101.189395357249
1969-06-01,100.924103715685
1969-07-01,100.683387091152
1969-08-01,100.525038371767
1969-09-01,100.432776740784
1969-10-01,100.376469207341
1969-11-01,100.309428832503
1969-12-01,100.183744143177
1970-01-01,99.9778158084503
1970-02-01,99.6924221988265
1970-03-01,99.3256882365668
1970-04-01,98.9137950752799
1970-05-01,98.5466012698266
1970-06-01,98.3096847125846
1970-07-01,98.2294960906556
1970-08-01,98.2797594579935
1970-09-01,98.4221280896935
1970-10-01,98.6186239894164
1970-11-01,98.8546150949866
1970-12-01,99.0982428054027
1971-01-01,99.3169716089335
1971-02-01,99.4824581286626
1971-03-01,99.58003996777
1971-04-01,99.5956410999566
1971-05-01,99.5318284096695
1971-06-01,99.4193219876208
1971-07-01,99.2782239978716
1971-08-01,99.1362810952753
1971-09-01,99.0332940217566
1971-10-01,99.0230748622856
1971-11-01,99.1686684018511
1971-12-01,99.4684339671924
1972-01-01,99.8429091772051
1972-02-01,100.202744465764
1972-03-01,100.49978988682
1972-04-01,100.738129966456
1972-05-01,100.930923256216
1972-06-01,101.091938566807
1972-07-01,101.247472929345
1972-08-01,101.399896303464
1972-09-01,101.53766971715
1972-10-01,101.676885004216
1972-11-01,101.831401863888
1972-12-01,101.972523982463
1973-01-01,102.062021349865
1973-02-01,102.077785744528
1973-03-01,102.02589848554
1973-04-01,101.941733689919
1973-05-01,101.882535349078
1973-06-01,101.896495588385
1973-07-01,101.987037651343
1973-08-01,102.107545769244
1973-09-01,102.224388574619
1973-10-01,102.280608916183
1973-11-01,102.237720059089
1973-12-01,102.133012402973
1974-01-01,101.961771137226
1974-02-01,101.691540574544
1974-03-01,101.285721677177
1974-04-01,100.763244433098
1974-05-01,100.196880404004
1974-06-01,99.6434167171663
1974-07-01,99.125048954061
1974-08-01,98.6530726578297
1974-09-01,98.3021696073104
1974-10-01,98.1237425055142
1974-11-01,98.1133308688148
1974-12-01,98.2739542835081
1975-01-01,98.5737160895305
1975-02-01,98.9110131180221
1975-03-01,99.2187626137394
1975-04-01,99.4676982852771
1975-05-01,99.6333702985442
1975-06-01,99.6965928321738
1975-07-01,99.6523604849925
1975-08-01,99.5266483093352
1975-09-01,99.373371002093
1975-10-01,99.2680778837812
1975-11-01,99.2618455004443
1975-12-01,99.3479930067056
1976-01-01,99.5079862361238
1976-02-01,99.6753659253572
1976-03-01,99.7978878790115
1976-04-01,99.8552322507094
1976-05-01,99.8317612523216
1976-06-01,99.7286178982038
1976-07-01,99.5628159231431
1976-08-01,99.3525124670638
1976-09-01,99.1195581788345
1976-10-01,98.8978932074361
1976-11-01,98.7284022533799
1976-12-01,98.6376261306281
1977-01-01,98.5861147859905
1977-02-01,98.5514216728055
1977-03-01,98.513453465816
1977-04-01,98.4619696695914
1977-05-01,98.404646008723
1977-06-01,98.3423903343585
1977-07-01,98.2565187181332
1977-08-01,98.1484710767235
1977-09-01,98.0407404735609
1977-10-01,97.9533931105604
1977-11-01,97.9028170201274
1977-12-01,97.8778917059149
1978-01-01,97.8744630363126
1978-02-01,97.9219652403601
1978-03-01,98.0295778145301
1978-04-01,98.1806574687158
1978-05-01,98.3606958849416
1978-06-01,98.5514695813852
1978-07-01,98.7447393202611
1978-08-01,98.9176009845561
1978-09-01,99.0589938134577
1978-10-01,99.1763708968153
1978-11-01,99.3135870840401
1978-12-01,99.4840400443551
1979-01-01,99.6883400181372
1979-02-01,99.9183895760743
1979-03-01,100.163395238288
1979-04-01,100.402142120206
1979-05-01,100.628395948064
1979-06-01,100.834875564327
1979-07-01,101.008420635258
1979-08-01,101.167179996959
1979-09-01,101.297854117422
1979-10-01,101.41857533196
1979-11-01,101.593130498899
1979-12-01,101.801349870007
1980-01-01,101.988399738613
1980-02-01,102.105906095407
1980-03-01,102.21085461868
1980-04-01,102.385070273106
1980-05-01,102.645820018952
1980-06-01,102.962635517254
1980-07-01,103.282730890617
1980-08-01,103.545425048505
1980-09-01,103.72410051383
1980-10-01,103.809760416844
1980-11-01,103.810272356327
1980-12-01,103.721834116435
1981-01-01,103.601775983273
1981-02-01,103.492672811737
1981-03-01,103.397940183304
1981-04-01,103.255163077716
1981-05-01,103.015412707298
1981-06-01,102.63201377419
1981-07-01,102.101744609069
1981-08-01,101.473317177501
1981-09-01,100.816019818875
1981-10-01,100.211502993998
1981-11-01,99.6511842108608
1981-12-01,99.0672316568667
1982-01-01,98.449692709957
1982-02-01,97.842971972328
1982-03-01,97.298055977279
1982-04-01,96.8554047384998
1982-05-01,96.5431467779075
1982-06-01,96.3896608115153
1982-07-01,96.4343129065443
1982-08-01,96.6642713722054
1982-09-01,97.0255227898589
1982-10-01,97.4866679874357
1982-11-01,97.9977623741798
1982-12-01,98.5258149702268
1983-01-01,99.0426754934895
1983-02-01,99.5357699755931
1983-03-01,99.9989309294238
1983-04-01,100.415629911721
1983-05-01,100.745071784717
1983-06-01,100.964759379801
1983-07-01,101.075835606188
1983-08-01,101.091505963045
1983-09-01,101.033093487946
1983-10-01,100.921984627107
1983-11-01,100.781541199105
1983-12-01,100.579958412434
1984-01-01,100.307548367573
1984-02-01,99.9862440963943
1984-03-01,99.6464043668703
1984-04-01,99.3215316433279
1984-05-01,99.0497235276055
1984-06-01,98.8675404273239
1984-07-01,98.7888512503022
1984-08-01,98.8103170880013
1984-09-01,98.878481868006
1984-10-01,98.9742312485803
1984-11-01,99.1022795669817
1984-12-01,99.2632473553242
1985-01-01,99.4425811156315
1985-02-01,99.6023293845573
1985-03-01,99.7314270080592
1985-04-01,99.8283935223967
1985-05-01,99.8914255719259
1985-06-01,99.9120487691989
1985-07-01,99.8985911749895
1985-08-01,99.8591826751498
1985-09-01,99.8177543053914
1985-10-01,99.8231255460157
1985-11-01,99.8810533101026
1985-12-01,99.961881449851
1986-01-01,100.050440950025
1986-02-01,100.147677202728
1986-03-01,100.238336996462
1986-04-01,100.280760318592
1986-05-01,100.256275514682
1986-06-01,100.170322442288
1986-07-01,100.060384318
1986-08-01,99.982765016756
1986-09-01,99.9667313782895
1986-10-01,100.044912814984
1986-11-01,100.234572406231
1986-12-01,100.545702888841
1987-01-01,100.962820637252
1987-02-01,101.416584844932
1987-03-01,101.830013472739
1987-04-01,102.125946035327
1987-05-01,102.268440113835
1987-06-01,102.235075922255
1987-07-01,101.994453175118
1987-08-01,101.523014187796
1987-09-01,100.895410973899
1987-10-01,100.281074572067
1987-11-01,99.824111704921
1987-12-01,99.5612135453175
1988-01-01,99.4576381104243
1988-02-01,99.480340808252
1988-03-01,99.5683380265974
1988-04-01,99.6667792544608
1988-05-01,99.7465460707224
1988-06-01,99.8019123101776
1988-07-01,99.8167400133083
1988-08-01,99.8111965891228
1988-09-01,99.8200811234654
1988-10-01,99.8649621705219
1988-11-01,99.9505085830671
1988-12-01,100.090259367455
1989-01-01,100.26945927534
1989-02-01,100.458238508122
1989-03-01,100.658735349374
1989-04-01,100.878585642529
1989-05-01,101.115979944572
1989-06-01,101.354680184874
1989-07-01,101.566025781669
1989-08-01,101.704051384658
1989-09-01,101.746954658976
1989-10-01,101.698115848625
1989-11-01,101.563719792635
1989-12-01,101.347855611058
1990-01-01,101.066659475363
1990-02-01,100.76711968821
1990-03-01,100.473266477168
1990-04-01,100.20271155047
1990-05-01,99.9741708874126
1990-06-01,99.7457348200919
1990-07-01,99.4981646932339
1990-08-01,99.2382394418984
1990-09-01,99.0164778631518
1990-10-01,98.8868798265345
1990-11-01,98.8742413214711
1990-12-01,98.9641099850746
1991-01-01,99.1215176833981
1991-02-01,99.3096230912626
1991-03-01,99.4796423661574
1991-04-01,99.6062933155367
1991-05-01,99.6847803456605
1991-06-01,99.7140577097159
1991-07-01,99.7100169970831
1991-08-01,99.6802548036062
1991-09-01,99.6417030745931
1991-10-01,99.6148717778799
1991-11-01,99.5899983308139
1991-12-01,99.5609643364895
1992-01-01,99.5071321163559
1992-02-01,99.4100451818811
1992-03-01,99.276151581803
1992-04-01,99.1363821126929
1992-05-01,99.0086771821036
1992-06-01,98.8910184925855
1992-07-01,98.7765896579676
1992-08-01,98.6590284869221
1992-09-01,98.5508684530462
1992-10-01,98.4776959329772
1992-11-01,98.456071506042
1992-12-01,98.5055249142784
1993-01-01,98.6335635509455
1993-02-01,98.8455238141663
1993-03-01,99.1186034306177
1993-04-01,99.4163159445066
1993-05-01,99.6996873120258
1993-06-01,99.9469925413637
1993-07-01,100.152654362926
1993-08-01,100.325391263429
1993-09-01,100.468018380394
1993-10-01,100.599483531853
1993-11-01,100.702476555012
1993-12-01,100.770143161348
1994-01-01,100.774439834018
1994-02-01,100.688097404191
1994-03-01,100.530503116624
1994-04-01,100.336207487371
1994-05-01,100.136241205806
1994-06-01,99.9504460419597
1994-07-01,99.8078641193929
1994-08-01,99.6857391925832
1994-09-01,99.5491128928185
1994-10-01,99.3887898967915
1994-11-01,99.2232223793586
1994-12-01,99.0878317185247
1995-01-01,98.9972325128187
1995-02-01,98.9739134603385
1995-03-01,99.0061832128159
1995-04-01,99.0651164018742
1995-05-01,99.1327340513252
1995-06-01,99.1824952064139
1995-07-01,99.2005647112713
1995-08-01,99.1899198977302
1995-09-01,99.1777826947852
1995-10-01,99.1886012020419
1995-11-01,99.2391001966191
1995-12-01,99.3150136084149
1996-01-01,99.3976544022095
1996-02-01,99.4592103060537
1996-03-01,99.4955075717767
1996-04-01,99.5066926581497
1996-05-01,99.4923594916752
1996-06-01,99.4730969912833
1996-07-01,99.4996162945893
1996-08-01,99.6099110898679
1996-09-01,99.7979859236028
1996-10-01,100.034036100477
1996-11-01,100.264887078944
1996-12-01,100.439368127896
1997-01-01,100.553714064834
1997-02-01,100.617190016279
1997-03-01,100.66416570906
1997-04-01,100.747506275835
1997-05-01,100.874476597241
1997-06-01,101.011177888358
1997-07-01,101.128622455915
1997-08-01,101.192207245403
1997-09-01,101.212386019974
1997-10-01,101.190585782382
1997-11-01,101.17275672102
1997-12-01,101.211917277074
1998-01-01,101.310007825299
1998-02-01,101.434818736851
1998-03-01,101.502148734343
1998-04-01,101.417698072709
1998-05-01,101.135843740018
1998-06-01,100.674842225232
1998-07-01,100.111693745932
1998-08-01,99.5630073737013
1998-09-01,99.1490534074996
1998-10-01,98.9295353879863
1998-11-01,98.8562967632887
1998-12-01,98.8753036418948
1999-01-01,98.9400309865327
1999-02-01,99.0207240942058
1999-03-01,99.1257622236255
1999-04-01,99.2343578891462
1999-05-01,99.3214985831624
1999-06-01,99.3996999176228
1999-07-01,99.4858234387724
1999-08-01,99.612417380402
1999-09-01,99.8267890132946
1999-10-01,100.164426446343
1999-11-01,100.626589128856
1999-12-01,101.186619056338
2000-01-01,101.779646335669
2000-02-01,102.368702948404
2000-03-01,102.905005354996
2000-04-01,103.375363936813
2000-05-01,103.814377395712
2000-06-01,104.209907279165
2000-07-01,104.481259415713
2000-08-01,104.529994354447
2000-09-01,104.299899947161
2000-10-01,103.819084922232
2000-11-01,103.192064910912
2000-12-01,102.536978078678
2001-01-01,101.908161325839
2001-02-01,101.325254879518
2001-03-01,100.811106584948
2001-04-01,100.398510407391
2001-05-01,100.068002798764
2001-06-01,99.7738312521579
2001-07-01,99.5062785938769
2001-08-01,99.2792514611594
2001-09-01,99.1171909668346
2001-10-01,99.0637366058295
2001-11-01,99.1182581082961
2001-12-01,99.2320308142045
2002-01-01,99.3454572881505
2002-02-01,99.4084321421783
2002-03-01,99.3862879598439
2002-04-01,99.2403486273718
2002-05-01,98.9678903037805
2002-06-01,98.5985724952441
2002-07-01,98.1944243202631
2002-08-01,97.8277306466843
2002-09-01,97.5380541121844
2002-10-01,97.3471042470355
2002-11-01,97.2534897788311
2002-12-01,97.2205820122543
2003-01-01,97.2162417851295
2003-02-01,97.2285141543847
2003-03-01,97.2750314031733
2003-04-01,97.3777949194465
2003-05-01,97.5399794040558
2003-06-01,97.7474594078615
2003-07-01,97.9802613765476
2003-08-01,98.2271722289932
2003-09-01,98.4763026317301
2003-10-01,98.7203614164949
2003-11-01,98.9563517297352
2003-12-01,99.1736425966279
2004-01-01,99.348270404478
2004-02-01,99.4471547104994
2004-03-01,99.4560851532734
2004-04-01,99.3906788760196
2004-05-01,99.2822001986148
2004-06-01,99.17798023684
2004-07-01,99.1013954201753
2004-08-01,99.0713114891742
2004-09-01,99.1011510359173
2004-10-01,99.1800567548534
2004-11-01,99.2851559663311
2004-12-01,99.3992167162586
2005-01-01,99.5101395037094
2005-02-01,99.6162306322947
2005-03-01,99.7069031131421
2005-04-01,99.7906502510514
2005-05-01,99.8971960535332
2005-06-01,100.04351840304
2005-07-01,100.217676575108
2005-08-01,100.397546611753
2005-09-01,100.565653391897
2005-10-01,100.720401334841
2005-11-01,100.889319072541
2005-12-01,101.071595935863
2006-01-01,101.240595514401
2006-02-01,101.360483592166
2006-03-01,101.411080105831
2006-04-01,101.384222810972
2006-05-01,101.290979556765
2006-06-01,101.1827125048
2006-07-01,101.116294813811
2006-08-01,101.105556275809
2006-09-01,101.148941451147
2006-10-01,101.256641814747
2006-11-01,101.420365488025
2006-12-01,101.613469549185
2007-01-01,101.812231197791
2007-02-01,102.011793583745
2007-03-01,102.199647870204
2007-04-01,102.374007616817
2007-05-01,102.510033641588
2007-06-01,102.584410875328
2007-07-01,102.595240950387
2007-08-01,102.552789636238
2007-09-01,102.494284694147
2007-10-01,102.420129530315
2007-11-01,102.330833072627
2007-12-01,102.257678884555
2008-01-01,102.227801329299
2008-02-01,102.262039928669
2008-03-01,102.339742586161
2008-04-01,102.401895112723
2008-05-01,102.332397455603
2008-06-01,102.01198466184
2008-07-01,101.3905314168
2008-08-01,100.516266640897
2008-09-01,99.4838544235855
2008-10-01,98.4450588389973
2008-11-01,97.5825693103367
2008-12-01,96.973242353792
2009-01-01,96.6294617773474
2009-02-01,96.5169922387778
2009-03-01,96.6195026058523
2009-04-01,96.9063344204827
2009-05-01,97.3037429359345
2009-06-01,97.7356687113512
2009-07-01,98.1539411848342
2009-08-01,98.5390942438356
2009-09-01,98.8671190729803
2009-10-01,99.122836832565
2009-11-01,99.311015996989
2009-12-01,99.4422626973192
2010-01-01,99.5269437190029
2010-02-01,99.5785048178294
2010-03-01,99.6108035816596
2010-04-01,99.6166503343759
2010-05-01,99.6042122309719
2010-06-01,99.6096918541373
2010-07-01,99.6698501711531
2010-08-01,99.8115693638459
2010-09-01,100.036079505555
2010-10-01,100.320377010646
2010-11-01,100.631465382149
2010-12-01,100.934391091114
2011-01-01,101.189244024504
2011-02-01,101.362643573333
2011-03-01,101.417995188209
2011-04-01,101.343399460016
2011-05-01,101.148280070409
2011-06-01,100.86781332769
2011-07-01,100.546507831274
2011-08-01,100.217085319594
2011-09-01,99.9329404949329
2011-10-01,99.7231413348236
2011-11-01,99.5946447009116
2011-12-01,99.5288990129793
2012-01-01,99.4996798302585
2012-02-01,99.462272081447
2012-03-01,99.3871126839159
2012-04-01,99.2774888274754
2012-05-01,99.165954052635
2012-06-01,99.095089964274
2012-07-01,99.0863213600879
2012-08-01,99.1341621902527
2012-09-01,99.2146315704566
2012-10-01,99.3001456930282
2012-11-01,99.3776532631736
2012-12-01,99.4458943725288
2013-01-01,99.4945658537295
2013-02-01,99.5069157353451
2013-03-01,99.4803166592564
2013-04-01,99.4284390289394
2013-05-01,99.3831350902137
2013-06-01,99.3609510085214
2013-07-01,99.38492680933
2013-08-01,99.4575033854833
2013-09-01,99.5739374583365
2013-10-01,99.7254181316781
2013-11-01,99.9011131126628
2013-12-01,100.091285964334
2014-01-01,100.296458811378
2014-02-01,100.507978809847
2014-03-01,100.715994622517
2014-04-01,100.908444800973
2014-05-01,101.075045409811
2014-06-01,101.201831095044
2014-07-01,101.269234734674
2014-08-01,101.263306476088
2014-09-01,101.189090982499
2014-10-01,101.07557051853
2014-11-01,100.975395676913
2014-12-01,100.906713854496
2015-01-01,100.884283178468
2015-02-01,100.889318093021
2015-03-01,100.876097102001
2015-04-01,100.815711586942
2015-05-01,100.678712808898
2015-06-01,100.461468802199
2015-07-01,100.181735626068
2015-08-01,99.8702785450791
2015-09-01,99.5602469450907
2015-10-01,99.2790866098474
2015-11-01,99.0323535796395
2015-12-01,98.8407180614824
2016-01-01,98.7326604686482
2016-02-01,98.7377612201654
2016-03-01,98.8442943248427
2016-04-01,99.0111993093928
2016-05-01,99.2056242713566
2016-06-01,99.4048922733371
2016-07-01,99.5932274610223
2016-08-01,99.7570615198217
2016-09-01,99.8938298577295
2016-10-01,100.013717191434
2016-11-01,100.12467336972
2016-12-01,100.224754869758
2017-01-01,100.297615084015
2017-02-01,100.329998703333
2017-03-01,100.31718103509
2017-04-01,100.268198200099
2017-05-01,100.194832968968
2017-06-01,100.118868360309
2017-07-01,100.064255060718
2017-08-01,100.048337402763
2017-09-01,100.073207304977
2017-10-01,100.121029615628
2017-11-01,100.158601578997
2017-12-01,100.163412834946
2018-01-01,100.130438724228
2018-02-01,100.072333944099
2018-03-01,100.027694839235
2018-04-01,100.011092600041
2018-05-01,100.016358704835
2018-06-01,100.007748831573
2018-07-01,99.9516595220003
2018-08-01,99.8305023259294
2018-09-01,99.6529786765108
2018-10-01,99.4524242862352
2018-11-01,99.2818373566313
2018-12-01,99.1854537726404
2019-01-01,99.1908028538516
2019-02-01,99.2738821930505
2019-03-01,99.3857996897765
2019-04-01,99.4881143755893
2019-05-01,99.5582993058416
2019-06-01,99.5992839155818
2019-07-01,99.6222105539114
2019-08-01,99.6394564859606
2019-09-01,99.6692169761807
2019-10-01,99.7152277738529
2019-11-01,99.7843581171854
2019-12-01,99.863963636219
2020-01-01,99.9413954063436
2020-02-01,99.9998382465725
2020-03-01,97.1027084000605
2020-04-01,97.2885485964411
2020-05-01,97.8519390762118
2020-06-01,98.2985008586806
2020-07-01,98.4929019078429
2020-08-01,98.8868387107425
2020-09-01,98.7348390537283
2020-10-01,98.8288492606484
2020-11-01,99.0942811930782
2020-12-01,99.574274915942
2021-01-01,99.6953213111613
2021-02-01,99.8676920639323
2021-03-01,100.074193888922
2021-04-01,100.296492184071
2021-05-01,100.515928801186
2021-06-01,100.71885026071
2021-07-01,100.891238697822
2021-08-01,101.033561049277
2021-09-01,101.147224124582
2021-10-01,101.234340345697
2021-11-01,101.288475747343
2021-12-01,101.295609986627
2022-01-01,101.259431861243
2022-02-01,101.172419749389
2022-03-01,101.019351199946
2022-04-01,100.788699100011
2022-05-01,100.498248451042
2022-06-01,100.202901819517
2022-07-01,99.9519560459423
2022-08-01,99.7767100869702
2022-09-01,99.6680587975067
2022-10-01,99.6322743994246
2022-11-01,99.6611470304272
2022-12-01,99.7169246989129
2023-01-01,99.775798181343
2023-02-01,99.8121559721285
2023-03-01,99.8134898083331
2023-04-01,99.7890717327653
2023-05-01,99.7352460769202
2023-06-01,99.6622277887173
2023-07-01,99.5844463299552
2023-08-01,99.5046797257695
2023-09-01,99.435006214063
2023-10-01,99.3911409111841
2023-11-01,99.3948255430256
