"Date","MAM2A2CAM189S"
1974-07-01,5.8394e+10
1974-08-01,5.9079e+10
1974-09-01,5.987e+10
1974-10-01,6.0612e+10
1974-11-01,6.0393e+10
1974-12-01,6.0591e+10
1975-01-01,6.181e+10
1975-02-01,6.2769e+10
1975-03-01,6.3672e+10
1975-04-01,6.4562e+10
1975-05-01,6.4868e+10
1975-06-01,6.5518e+10
1975-07-01,6.6437e+10
1975-08-01,6.6995e+10
1975-09-01,6.787e+10
1975-10-01,6.8786e+10
1975-11-01,6.8895e+10
1975-12-01,7.0427e+10
1976-01-01,7.0084e+10
1976-02-01,7.1059e+10
1976-03-01,7.1915e+10
1976-04-01,7.276e+10
1976-05-01,7.3785e+10
1976-06-01,7.5352e+10
1976-07-01,7.5779e+10
1976-08-01,7.6919e+10
1976-09-01,7.796e+10
1976-10-01,7.8845e+10
1976-11-01,7.998e+10
1976-12-01,8.1349e+10
1977-01-01,8.2293e+10
1977-02-01,8.2983e+10
1977-03-01,8.3986e+10
1977-04-01,8.5077e+10
1977-05-01,8.5991e+10
1977-06-01,8.7136e+10
1977-07-01,8.7462e+10
1977-08-01,8.8596e+10
1977-09-01,8.9265e+10
1977-10-01,9.0349e+10
1977-11-01,9.1209e+10
1977-12-01,9.2205e+10
1978-01-01,9.2963e+10
1978-02-01,9.384e+10
1978-03-01,9.4773e+10
1978-04-01,9.5327e+10
1978-05-01,9.6535e+10
1978-06-01,9.7475e+10
1978-07-01,9.8576e+10
1978-08-01,9.9524e+10
1978-09-01,1.00634e+11
1978-10-01,1.01665e+11
1978-11-01,1.04824e+11
1978-12-01,1.0511e+11
1979-01-01,1.0636e+11
1979-02-01,1.07396e+11
1979-03-01,1.07962e+11
1979-04-01,1.09616e+11
1979-05-01,1.11343e+11
1979-06-01,1.12903e+11
1979-07-01,1.14857e+11
1979-08-01,1.16514e+11
1979-09-01,1.18074e+11
1979-10-01,1.19882e+11
1979-11-01,1.22452e+11
1979-12-01,1.24445e+11
1980-01-01,1.26161e+11
1980-02-01,1.27921e+11
1980-03-01,1.30241e+11
1980-04-01,1.31908e+11
1980-05-01,1.33072e+11
1980-06-01,1.34567e+11
1980-07-01,1.36417e+11
1980-08-01,1.37753e+11
1980-09-01,1.39795e+11
1980-10-01,1.42289e+11
1980-11-01,1.44568e+11
1980-12-01,1.46327e+11
1981-01-01,1.46453e+11
1981-02-01,1.48462e+11
1981-03-01,1.50368e+11
1981-04-01,1.52761e+11
1981-05-01,1.53958e+11
1981-06-01,1.55547e+11
1981-07-01,1.58115e+11
1981-08-01,1.60743e+11
1981-09-01,1.62838e+11
1981-10-01,1.6401e+11
1981-11-01,1.60763e+11
1981-12-01,1.61962e+11
1982-01-01,1.63577e+11
1982-02-01,1.65124e+11
1982-03-01,1.65988e+11
1982-04-01,1.66788e+11
1982-05-01,1.68891e+11
1982-06-01,1.69921e+11
1982-07-01,1.69704e+11
1982-08-01,1.70277e+11
1982-09-01,1.70963e+11
1982-10-01,1.71688e+11
1982-11-01,1.72389e+11
1982-12-01,1.73812e+11
1983-01-01,1.75367e+11
1983-02-01,1.76671e+11
1983-03-01,1.77595e+11
1983-04-01,1.77877e+11
1983-05-01,1.78129e+11
1983-06-01,1.79209e+11
1983-07-01,1.80268e+11
1983-08-01,1.81746e+11
1983-09-01,1.82596e+11
1983-10-01,1.83169e+11
1983-11-01,1.8336e+11
1983-12-01,1.83856e+11
1984-01-01,1.84306e+11
1984-02-01,1.85376e+11
1984-03-01,1.86218e+11
1984-04-01,1.8754e+11
1984-05-01,1.89305e+11
1984-06-01,1.90641e+11
1984-07-01,1.92102e+11
1984-08-01,1.93125e+11
1984-09-01,1.94371e+11
1984-10-01,1.9616e+11
1984-11-01,1.96154e+11
1984-12-01,1.98866e+11
1985-01-01,2.00985e+11
1985-02-01,2.02106e+11
1985-03-01,2.0353e+11
1985-04-01,2.05119e+11
1985-05-01,2.07493e+11
1985-06-01,2.08784e+11
1985-07-01,2.10581e+11
1985-08-01,2.12307e+11
1985-09-01,2.14613e+11
1985-10-01,2.16811e+11
1985-11-01,2.18382e+11
1985-12-01,2.19888e+11
1986-01-01,2.21457e+11
1986-02-01,2.2125e+11
1986-03-01,2.22496e+11
1986-04-01,2.25894e+11
1986-05-01,2.28229e+11
1986-06-01,2.30156e+11
1986-07-01,2.32662e+11
1986-08-01,2.34452e+11
1986-09-01,2.35828e+11
1986-10-01,2.38671e+11
1986-11-01,2.41726e+11
1986-12-01,2.44897e+11
1987-01-01,2.48038e+11
1987-02-01,2.52445e+11
1987-03-01,2.54314e+11
1987-04-01,2.57129e+11
1987-05-01,2.58324e+11
1987-06-01,2.60567e+11
1987-07-01,2.62641e+11
1987-08-01,2.63937e+11
1987-09-01,2.66315e+11
1987-10-01,2.68097e+11
1987-11-01,2.63686e+11
1987-12-01,2.66024e+11
1988-01-01,2.67256e+11
1988-02-01,2.69769e+11
1988-03-01,2.72788e+11
1988-04-01,2.74525e+11
1988-05-01,2.76951e+11
1988-06-01,2.82016e+11
1988-07-01,2.84341e+11
1988-08-01,2.88431e+11
1988-09-01,2.91259e+11
1988-10-01,2.93937e+11
1988-11-01,2.97728e+11
1988-12-01,3.00227e+11
1989-01-01,3.03007e+11
1989-02-01,3.05839e+11
1989-03-01,3.09787e+11
1989-04-01,3.12002e+11
1989-05-01,3.16245e+11
1989-06-01,3.2071e+11
1989-07-01,3.23846e+11
1989-08-01,3.27645e+11
1989-09-01,3.31297e+11
1989-10-01,3.34312e+11
1989-11-01,3.39281e+11
1989-12-01,3.42841e+11
1990-01-01,3.461e+11
1990-02-01,3.50165e+11
1990-03-01,3.50872e+11
1990-04-01,3.53687e+11
1990-05-01,3.55543e+11
1990-06-01,3.56536e+11
1990-07-01,3.57908e+11
1990-08-01,3.60906e+11
1990-09-01,3.62882e+11
1990-10-01,3.66167e+11
1990-11-01,3.68374e+11
1990-12-01,3.70914e+11
1991-01-01,3.73575e+11
1991-02-01,3.75433e+11
1991-03-01,3.78602e+11
1991-04-01,3.80068e+11
1991-05-01,3.82307e+11
1991-06-01,3.82287e+11
1991-07-01,3.8327e+11
1991-08-01,3.83372e+11
1991-09-01,3.8507e+11
1991-10-01,3.86479e+11
1991-11-01,3.86675e+11
1991-12-01,3.88145e+11
1992-01-01,3.89853e+11
1992-02-01,3.91925e+11
1992-03-01,3.92105e+11
1992-04-01,3.94743e+11
1992-05-01,3.94297e+11
1992-06-01,3.94838e+11
1992-07-01,3.97394e+11
1992-08-01,3.98335e+11
1992-09-01,4.00169e+11
1992-10-01,3.99175e+11
1992-11-01,4.01193e+11
1992-12-01,4.01163e+11
1993-01-01,3.99447e+11
1993-02-01,4.0097e+11
1993-03-01,4.02809e+11
1993-04-01,4.05564e+11
1993-05-01,4.0707e+11
1993-06-01,4.09452e+11
1993-07-01,4.08467e+11
1993-08-01,4.09297e+11
1993-09-01,4.09416e+11
1993-10-01,4.09681e+11
1993-11-01,4.10703e+11
1993-12-01,4.11997e+11
1994-01-01,4.12647e+11
1994-02-01,4.12998e+11
1994-03-01,4.10489e+11
1994-04-01,4.11429e+11
1994-05-01,4.12085e+11
1994-06-01,4.13485e+11
1994-07-01,4.16453e+11
1994-08-01,4.17791e+11
1994-09-01,4.187e+11
1994-10-01,4.20966e+11
1994-11-01,4.21538e+11
1994-12-01,4.22563e+11
1995-01-01,4.24514e+11
1995-02-01,4.25779e+11
1995-03-01,4.2802e+11
1995-04-01,4.30256e+11
1995-05-01,4.3073e+11
1995-06-01,4.33325e+11
1995-07-01,4.35077e+11
1995-08-01,4.36322e+11
1995-09-01,4.38279e+11
1995-10-01,4.39411e+11
1995-11-01,4.40663e+11
1995-12-01,4.41389e+11
1996-01-01,4.41904e+11
1996-02-01,4.44319e+11
1996-03-01,4.4611e+11
1996-04-01,4.46386e+11
1996-05-01,4.47326e+11
1996-06-01,4.4851e+11
1996-07-01,4.47173e+11
1996-08-01,4.47851e+11
1996-09-01,4.48556e+11
1996-10-01,4.49777e+11
1996-11-01,4.48193e+11
1996-12-01,4.48193e+11
1997-01-01,4.48601e+11
1997-02-01,4.48783e+11
1997-03-01,4.4814e+11
1997-04-01,4.47175e+11
1997-05-01,4.48094e+11
1997-06-01,4.48631e+11
1997-07-01,4.47181e+11
1997-08-01,4.46525e+11
1997-09-01,4.45595e+11
1997-10-01,4.45572e+11
1997-11-01,4.461e+11
1997-12-01,4.44673e+11
1998-01-01,4.43643e+11
1998-02-01,4.41646e+11
1998-03-01,4.38999e+11
1998-04-01,4.3937e+11
1998-05-01,4.40149e+11
1998-06-01,4.40272e+11
1998-07-01,4.42036e+11
1998-08-01,4.43323e+11
1998-09-01,4.44941e+11
1998-10-01,4.46882e+11
1998-11-01,4.46937e+11
1998-12-01,4.47252e+11
1999-01-01,4.50474e+11
1999-02-01,4.5126e+11
1999-03-01,4.52953e+11
1999-04-01,4.55172e+11
1999-05-01,4.56525e+11
1999-06-01,4.56632e+11
1999-07-01,4.58931e+11
1999-08-01,4.61634e+11
1999-09-01,4.6282e+11
1999-10-01,4.64943e+11
1999-11-01,4.68026e+11
1999-12-01,4.72051e+11
2000-01-01,4.75521e+11
2000-02-01,4.79635e+11
2000-03-01,4.83796e+11
2000-04-01,4.88521e+11
2000-05-01,4.88087e+11
2000-06-01,4.92412e+11
2000-07-01,4.94646e+11
2000-08-01,4.95659e+11
2000-09-01,4.98387e+11
2000-10-01,5.00359e+11
2000-11-01,4.99975e+11
2000-12-01,5.0461e+11
2001-01-01,5.0535e+11
2001-02-01,5.09053e+11
2001-03-01,5.11821e+11
2001-04-01,5.14043e+11
2001-05-01,5.15835e+11
2001-06-01,5.15003e+11
2001-07-01,5.17039e+11
2001-08-01,5.17287e+11
2001-09-01,5.24921e+11
2001-10-01,5.25873e+11
2001-11-01,5.30213e+11
2001-12-01,5.34118e+11
2002-01-01,5.35907e+11
2002-02-01,5.37679e+11
2002-03-01,5.40561e+11
2002-04-01,5.41967e+11
2002-05-01,5.43019e+11
2002-06-01,5.47632e+11
2002-07-01,5.49534e+11
2002-08-01,5.53706e+11
2002-09-01,5.56898e+11
2002-10-01,5.60374e+11
2002-11-01,5.62375e+11
2002-12-01,5.63214e+11
2003-01-01,5.65883e+11
2003-02-01,5.67474e+11
2003-03-01,5.70123e+11
2003-04-01,5.72463e+11
2003-05-01,5.75603e+11
2003-06-01,5.80908e+11
2003-07-01,5.85459e+11
2003-08-01,5.89536e+11
2003-09-01,5.91248e+11
2003-10-01,5.92253e+11
2003-11-01,5.95662e+11
2003-12-01,5.9784e+11
2004-01-01,6.02423e+11
2004-02-01,6.06317e+11
2004-03-01,6.08189e+11
2004-04-01,6.1197e+11
2004-05-01,6.17157e+11
2004-06-01,6.21862e+11
2004-07-01,6.23138e+11
2004-08-01,6.24886e+11
2004-09-01,6.25717e+11
2004-10-01,6.28474e+11
2004-11-01,6.29024e+11
2004-12-01,6.3479e+11
2005-01-01,6.39918e+11
2005-02-01,6.43009e+11
2005-03-01,6.4513e+11
2005-04-01,6.49057e+11
2005-05-01,6.52873e+11
2005-06-01,6.55899e+11
2005-07-01,6.5484e+11
2005-08-01,6.55752e+11
2005-09-01,6.60389e+11
2005-10-01,6.65216e+11
2005-11-01,6.66678e+11
2005-12-01,6.72117e+11
2006-01-01,6.74538e+11
2006-02-01,6.80982e+11
2006-03-01,6.85522e+11
2006-04-01,6.91361e+11
2006-05-01,6.93868e+11
2006-06-01,6.99753e+11
2006-07-01,7.0576e+11
2006-08-01,7.10877e+11
2006-09-01,7.18505e+11
2006-10-01,7.23694e+11
2006-11-01,7.29043e+11
2006-12-01,7.33839e+11
2007-01-01,7.35571e+11
2007-02-01,7.38372e+11
2007-03-01,7.43188e+11
2007-04-01,7.4775e+11
2007-05-01,7.499e+11
2007-06-01,7.57784e+11
2007-07-01,7.66019e+11
2007-08-01,7.71223e+11
2007-09-01,7.77525e+11
2007-10-01,7.73788e+11
2007-11-01,7.76399e+11
2007-12-01,7.83451e+11
2008-01-01,7.89541e+11
2008-02-01,7.95872e+11
2008-03-01,8.03648e+11
2008-04-01,8.10854e+11
2008-05-01,8.19234e+11
2008-06-01,8.26477e+11
2008-07-01,8.30677e+11
2008-08-01,8.38777e+11
2008-09-01,8.48526e+11
2008-10-01,8.62515e+11
2008-11-01,8.78452e+11
2008-12-01,8.91637e+11
2009-01-01,9.04493e+11
2009-02-01,9.13069e+11
2009-03-01,9.24296e+11
2009-04-01,9.32928e+11
2009-05-01,9.38996e+11
2009-06-01,9.42791e+11
2009-07-01,9.52945e+11
2009-08-01,9.61536e+11
2009-09-01,9.65399e+11
2009-10-01,9.71485e+11
2009-11-01,9.74425e+11
2009-12-01,9.74945e+11
2010-01-01,9.76764e+11
2010-02-01,9.85612e+11
2010-03-01,9.88475e+11
2010-04-01,9.92872e+11
2010-05-01,1.002632e+12
2010-06-01,1.006547e+12
2010-07-01,1.012394e+12
2010-08-01,1.015219e+12
2010-09-01,1.020905e+12
2010-10-01,1.026903e+12
2010-11-01,1.023378e+12
2010-12-01,1.02798e+12
2011-01-01,1.031333e+12
2011-02-01,1.035647e+12
2011-03-01,1.040817e+12
2011-04-01,1.0435e+12
2011-05-01,1.045955e+12
2011-06-01,1.050836e+12
2011-07-01,1.054572e+12
2011-08-01,1.059525e+12
2011-09-01,1.074451e+12
2011-10-01,1.086808e+12
2011-11-01,1.08871e+12
2011-12-01,1.094169e+12
2012-01-01,1.101258e+12
2012-02-01,1.103792e+12
2012-03-01,1.107622e+12
2012-04-01,1.114216e+12
2012-05-01,1.120546e+12
2012-06-01,1.134354e+12
2012-07-01,1.141837e+12
2012-08-01,1.14549e+12
2012-09-01,1.144601e+12
2012-10-01,1.149429e+12
2012-11-01,1.154916e+12
2012-12-01,1.158606e+12
2013-01-01,1.167024e+12
2013-02-01,1.177625e+12
2013-03-01,1.189838e+12
2013-04-01,1.191967e+12
2013-05-01,1.193503e+12
2013-06-01,1.198279e+12
2013-07-01,1.203096e+12
2013-08-01,1.213654e+12
2013-09-01,1.219627e+12
2013-10-01,1.225516e+12
2013-11-01,1.232662e+12
2013-12-01,1.238944e+12
2014-01-01,1.24735e+12
2014-02-01,1.248938e+12
2014-03-01,1.254217e+12
2014-04-01,1.254615e+12
2014-05-01,1.261218e+12
2014-06-01,1.26289e+12
2014-07-01,1.266787e+12
2014-08-01,1.276246e+12
2014-09-01,1.284157e+12
2014-10-01,1.291885e+12
2014-11-01,1.292939e+12
2014-12-01,1.297116e+12
2015-01-01,1.30179e+12
2015-02-01,1.309208e+12
2015-03-01,1.314337e+12
2015-04-01,1.319968e+12
2015-05-01,1.324281e+12
2015-06-01,1.32652e+12
2015-07-01,1.341458e+12
2015-08-01,1.350013e+12
2015-09-01,1.35976e+12
2015-10-01,1.36478e+12
2015-11-01,1.371469e+12
2015-12-01,1.376222e+12
2016-01-01,1.386333e+12
2016-02-01,1.396499e+12
2016-03-01,1.402881e+12
2016-04-01,1.412431e+12
2016-05-01,1.42289e+12
2016-06-01,1.431088e+12
2016-07-01,1.446016e+12
2016-08-01,1.454134e+12
2016-09-01,1.464599e+12
2016-10-01,1.475937e+12
2016-11-01,1.488732e+12
2016-12-01,1.495305e+12
2017-01-01,1.510493e+12
2017-02-01,1.506612e+12
2017-03-01,1.521405e+12
2017-04-01,1.537825e+12
