"Date","MANMNM01CAM661S"
1955-01-01,0.0155950646572811
1955-02-01,0.0156577233992077
1955-03-01,0.0157343063060069
1955-04-01,0.0158735479547326
1955-05-01,0.0160093085622402
1955-06-01,0.0162112089528925
1955-07-01,0.0163817799725815
1955-08-01,0.0164722870442532
1955-09-01,0.0164479197557262
1955-10-01,0.0164548818381625
1955-11-01,0.0165871614044519
1955-12-01,0.0163156401894368
1956-01-01,0.016127663963657
1956-02-01,0.0164270335084173
1956-03-01,0.0163295643543093
1956-04-01,0.0163957041374541
1956-05-01,0.0164374766320718
1956-06-01,0.0164026662198903
1956-07-01,0.0163748178901452
1956-08-01,0.0164548818381625
1956-09-01,0.0162529814475102
1956-10-01,0.016273867694819
1956-11-01,0.0160858914690393
1956-12-01,0.0162425383238558
1957-01-01,0.0161241829224389
1957-02-01,0.0160371568919853
1957-03-01,0.0158248133776786
1957-04-01,0.0159501308615317
1957-05-01,0.0159501308615317
1957-06-01,0.0162286141589832
1957-07-01,0.0160023464798039
1957-08-01,0.0158909531608233
1957-09-01,0.0157551925533157
1957-10-01,0.0160267137683309
1957-11-01,0.0161241829224389
1957-12-01,0.0162912729009098
1958-01-01,0.0163887420550178
1958-02-01,0.0165001353739983
1958-03-01,0.0167646945065772
1958-04-01,0.0171162796696097
1958-05-01,0.0171754573703181
1958-06-01,0.0174295733792426
1958-07-01,0.0176697652232944
1958-08-01,0.0179900210153636
1958-09-01,0.0182998336837783
1958-10-01,0.0185504686514846
1958-11-01,0.0184077459615408
1958-12-01,0.0184042649203226
1959-01-01,0.0183242009723053
1959-02-01,0.0182789474364695
1959-03-01,0.0182197697357611
1959-04-01,0.0180457176748539
1959-05-01,0.0180387555924176
1959-06-01,0.0179900210153636
1959-07-01,0.0180526797572902
1959-08-01,0.0179656537268366
1959-09-01,0.01790299498491
1959-10-01,0.0177254618827847
1959-11-01,0.0178159689544564
1959-12-01,0.0177289429240029
1960-01-01,0.0178403362429834
1960-02-01,0.0178577414490742
1960-03-01,0.0179134381085645
1960-04-01,0.0180909712106898
1960-05-01,0.0181397057877438
1960-06-01,0.0183346440959598
1960-07-01,0.0181362247465256
1960-08-01,0.0182093266121066
1960-09-01,0.0184982530332125
1960-10-01,0.0185992032285386
1960-11-01,0.0185783169812298
1960-12-01,0.0186166084346294
1961-01-01,0.0187802173718821
1961-02-01,0.0189786367213162
1961-03-01,0.0190656627517698
1961-04-01,0.0187628121657914
1961-05-01,0.0188568002786812
1961-06-01,0.0189090158969534
1961-07-01,0.0191457266997871
1961-08-01,0.0194799066567289
1961-09-01,0.0193441460492213
1961-10-01,0.0193719943789664
1961-11-01,0.019727060583217
1961-12-01,0.0197862382839254
1962-01-01,0.0195912999757094
1962-02-01,0.0196261103878909
1962-03-01,0.0195878189344913
1962-04-01,0.0196226293466727
1962-05-01,0.0197131364183444
1962-06-01,0.0196887691298174
1962-07-01,0.0195356033162191
1962-08-01,0.0194764256155107
1962-09-01,0.0199150368089967
1962-10-01,0.0202248494774115
1962-11-01,0.0202875082193381
1962-12-01,0.0205416242282625
1963-01-01,0.0205068138160811
1963-02-01,0.0204789654863359
1963-03-01,0.0205068138160811
1963-04-01,0.0208897283500768
1963-05-01,0.0212413135131093
1963-06-01,0.021063780410984
1963-07-01,0.0211925789360553
1963-08-01,0.0209871975041848
1963-09-01,0.0212030220597097
1963-10-01,0.0212204272658004
1963-11-01,0.0212587187192
1963-12-01,0.0212796049665088
1964-01-01,0.0216416332531957
1964-02-01,0.0215859365937054
1964-03-01,0.0219131544682109
1964-04-01,0.0219479648803923
1964-05-01,0.0220001804986645
1964-06-01,0.0221220169412995
1964-07-01,0.0220593581993729
1964-08-01,0.0221394221473902
1964-09-01,0.0221220169412995
1964-10-01,0.0222438533839345
1964-11-01,0.0222264481778438
1964-12-01,0.0226372110415847
1965-01-01,0.0225884764645307
1965-02-01,0.0227137939483838
1965-03-01,0.0229156943390361
1965-04-01,0.0231245568121247
1965-05-01,0.023253355337196
1965-06-01,0.0235492438407382
1965-07-01,0.0236710802833732
1965-08-01,0.0240365896112782
1965-09-01,0.023740701107736
1965-10-01,0.0237058906955546
1965-11-01,0.0239982981578786
1965-12-01,0.0241236156417318
1966-01-01,0.0242106416721853
1966-02-01,0.0244821628872005
1966-03-01,0.0246666580717621
1966-04-01,0.0247467220197794
1966-05-01,0.024931217204341
1966-06-01,0.0248615963799781
1966-07-01,0.0249938759462675
1966-08-01,0.0250669778118485
1966-09-01,0.0251922952957017
1966-10-01,0.0255578046236067
1966-11-01,0.0258919845805485
1966-12-01,0.0259581243636932
1967-01-01,0.0262992664030712
1967-02-01,0.0269571831933003
1967-03-01,0.0272704769029331
1967-04-01,0.0274166806340951
1967-05-01,0.0275141497882032
1967-06-01,0.0274236427165314
1967-07-01,0.027437566881404
1967-08-01,0.0274514910462766
1967-09-01,0.0279318747343803
1967-10-01,0.0283217513508124
1967-11-01,0.0280223818060521
1967-12-01,0.027973647228998
1968-01-01,0.0283113082271579
1968-02-01,0.0281302940838145
1968-03-01,0.0278239624566179
1968-04-01,0.0279562420229073
1968-05-01,0.0279910524350888
1968-06-01,0.0280189007648339
1968-07-01,0.0286663744314085
1968-08-01,0.0295923313954346
1968-09-01,0.0294287224581819
1968-10-01,0.0295018243237629
1968-11-01,0.029895181981413
1968-12-01,0.0299717648882122
1969-01-01,0.0305670229365147
1969-02-01,0.0302328429795729
1969-03-01,0.0305530987716421
1969-04-01,0.0309081649758927
1969-05-01,0.0312214586855256
1969-06-01,0.0310717739131454
1969-07-01,0.030939494346856
1969-08-01,0.0306331627196594
1969-09-01,0.0307132266676767
1969-10-01,0.0311065843253268
1969-11-01,0.0308385441515298
1969-12-01,0.0309325322644197
1970-01-01,0.0308524683164024
1970-02-01,0.0311657620260353
1970-03-01,0.0312945605511066
1970-04-01,0.0313119657571973
1970-05-01,0.0311274705726357
1970-06-01,0.0312249397267437
1970-07-01,0.0317018423736293
1970-08-01,0.0318062736101736
1970-09-01,0.0317018423736293
1970-10-01,0.0319803256710808
1970-11-01,0.0322796952158411
1970-12-01,0.0326103941315647
1971-01-01,0.0329306499236338
1971-02-01,0.033470211312446
1971-03-01,0.0341281281026751
1971-04-01,0.0342952180811459
1971-05-01,0.0350088315308653
1971-06-01,0.0357502933103298
1971-07-01,0.0355936464555133
1971-08-01,0.0364186532242132
1971-09-01,0.0370034681488613
1971-10-01,0.0371078993854056
1971-11-01,0.0377901834641616
1971-12-01,0.0383471500590645
1972-01-01,0.0385351262848442
1972-02-01,0.0388762683242223
1972-03-01,0.0393845003420712
1972-04-01,0.0397012750929222
1972-05-01,0.0400250119262095
1972-06-01,0.0405053956143133
1972-07-01,0.0409509688902356
1972-08-01,0.0415427458973199
1972-09-01,0.0422981318416569
1972-10-01,0.04300478320894
1972-11-01,0.0437810554005859
1972-12-01,0.0440734628629099
1973-01-01,0.0447696711065386
1973-02-01,0.0450864458573896
1973-03-01,0.0451247373107892
1973-04-01,0.0461516444701414
1973-05-01,0.0466981679413898
1973-06-01,0.0467364593947894
1973-07-01,0.0476589353175973
1973-08-01,0.0477912148838868
1973-09-01,0.0482959658605175
1973-10-01,0.0487972357959301
1973-11-01,0.0488738187027293
1973-12-01,0.049037427639982
1974-01-01,0.0496849013065566
1974-02-01,0.0499459793979174
1974-03-01,0.0504368062096755
1974-04-01,0.052295682220164
1974-05-01,0.0532494875139352
1974-06-01,0.0518013743671876
1974-07-01,0.0515820687704446
