"Date","LREM55TTCAM156S"
1982-02-01,48.9286371160567
1982-03-01,48.7353683727335
1982-04-01,48.2265603519384
1982-05-01,48.3966881661406
1982-06-01,47.8163647150094
1982-07-01,47.0791943862207
1982-08-01,47.0767412256774
1982-09-01,47.3385669555747
1982-10-01,47.2077539743648
1982-11-01,47.6513404765134
1982-12-01,47.7615308240816
1983-01-01,47.2935242727191
1983-02-01,47.1262301712129
1983-03-01,47.0955008298569
1983-04-01,47.1365244257377
1983-05-01,46.7318947415449
1983-06-01,46.4029258284644
1983-07-01,45.9185036740147
1983-08-01,46.4734900671081
1983-09-01,47.1248557990949
1983-10-01,47.280056702401
1983-11-01,47.2466716794197
1983-12-01,47.23755686084
1984-01-01,47.1851166071507
1984-02-01,47.1349353049908
1984-03-01,47.4070493100114
1984-04-01,46.375603334796
1984-05-01,46.3958634590947
1984-06-01,46.8536670750919
1984-07-01,46.0798881216677
1984-08-01,45.841882394028
1984-09-01,45.9988661637085
1984-10-01,45.8623693379791
1984-11-01,45.9312445604874
1984-12-01,46.095652173913
1985-01-01,46.2621085096217
1985-02-01,46.1865694317836
1985-03-01,45.9009282554004
1985-04-01,45.8438068822051
1985-05-01,45.996622353094
1985-06-01,46.2833160263067
1985-07-01,46.2193593013704
1985-08-01,46.1272625167394
1985-09-01,46.0728465389263
1985-10-01,45.7156410366984
1985-11-01,46.936137205895
1985-12-01,46.8153826277938
1986-01-01,46.4219630793063
1986-02-01,46.09495957337
1986-03-01,46.0434128519235
1986-04-01,46.1066013829833
1986-05-01,46.5708154506438
1986-06-01,46.0997469874351
1986-07-01,46.1014188349265
1986-08-01,45.2964359150102
1986-09-01,45.3576473609863
1986-10-01,44.9711229946524
1986-11-01,45.5381194680806
1986-12-01,45.4848497799052
1987-01-01,45.344665584693
1987-02-01,45.972939519399
1987-03-01,46.1246427505012
1987-04-01,45.9780894326271
1987-05-01,46.1171458998935
1987-06-01,44.8993488530451
1987-07-01,45.4491323579449
1987-08-01,45.7281305789339
1987-09-01,46.1391437308868
1987-10-01,45.7385398981324
1987-11-01,46.1251325556734
1987-12-01,46.6465999660844
1988-01-01,45.7846127774953
1988-02-01,45.8698505440535
1988-03-01,45.8738891239949
1988-04-01,46.1382285762626
1988-05-01,46.5212613069575
1988-06-01,46.1154999788771
1988-07-01,46.4146959459459
1988-08-01,46.9585039469796
1988-09-01,46.8751318732329
1988-10-01,46.8396624472574
1988-11-01,46.2430915917816
1988-12-01,46.4121493355832
1989-01-01,46.2116098548768
1989-02-01,46.3151233916895
1989-03-01,46.0980342529317
1989-04-01,46.0503563746784
1989-05-01,45.7707876539045
1989-06-01,46.1720067453626
1989-07-01,45.5258166491043
1989-08-01,45.8306998693802
1989-09-01,45.9114462653242
1989-10-01,46.0304089626416
1989-11-01,45.8836905714406
1989-12-01,46.3514253231715
1990-01-01,46.1434826540923
1990-02-01,45.8093033045675
1990-03-01,45.4143692916368
1990-04-01,46.1421960454354
1990-05-01,45.7795348445977
1990-06-01,46.147055114138
1990-07-01,46.5420168067227
1990-08-01,46.6739459096254
1990-09-01,46.7069638584561
1990-10-01,46.4946507237256
1990-11-01,45.5605418781194
1990-12-01,45.5852758678518
1991-01-01,44.6693487553432
1991-02-01,44.4239631336406
1991-03-01,44.2001675041876
1991-04-01,44.6555620657906
1991-05-01,44.0953775360803
1991-06-01,44.333863009116
1991-07-01,44.3859209096229
1991-08-01,44.216378913925
1991-09-01,44.5870255810065
1991-10-01,45.2478475298838
1991-11-01,44.4402657640717
1991-12-01,43.988135026738
1992-01-01,43.7212799732643
1992-02-01,43.6818580558921
1992-03-01,42.8046437818425
1992-04-01,43.3807873752766
1992-05-01,43.6936560934891
1992-06-01,43.2832707551106
1992-07-01,43.1919596313441
1992-08-01,43.0780774521656
1992-09-01,43.7911492624385
1992-10-01,45.0433188937021
1992-11-01,44.6077614923384
1992-12-01,44.4495317377732
1993-01-01,44.0773871437487
1993-02-01,44.2942693171421
1993-03-01,43.8422212062014
1993-04-01,44.2238192165497
1993-05-01,42.7847891066091
1993-06-01,42.5970471134705
1993-07-01,42.8014919187733
1993-08-01,42.2041897822307
1993-09-01,41.8903826266805
1993-10-01,42.7567679272577
1993-11-01,43.183413868583
1993-12-01,42.3660972187835
1994-01-01,42.1957453825858
1994-02-01,42.8765599901149
1994-03-01,42.9288565197712
1994-04-01,44.1813622723723
1994-05-01,43.6319592708162
1994-06-01,44.2160964804332
1994-07-01,43.4841406442095
1994-08-01,43.9741280497789
1994-09-01,43.7090968586387
1994-10-01,44.6247547416612
1994-11-01,44.4793921816919
1994-12-01,44.4376403347622
1995-01-01,43.5068113222938
1995-02-01,43.7474525148773
1995-03-01,43.3243727598566
1995-04-01,43.1024660209978
1995-05-01,42.5435922448482
1995-06-01,42.9122507816624
1995-07-01,42.7076149133839
1995-08-01,43.0910122376206
1995-09-01,42.9716599190283
1995-10-01,43.7914576929299
1995-11-01,43.4724635338802
1995-12-01,43.3652254652618
1996-01-01,42.8623261439226
1996-02-01,43.23736661969
1996-03-01,43.1266087516088
1996-04-01,43.2370545936609
1996-05-01,43.3413557962294
1996-06-01,44.184928488442
1996-07-01,43.8572628715446
1996-08-01,43.9862542955326
1996-09-01,42.9876710689064
1996-10-01,43.384345608162
1996-11-01,43.3797770700637
1996-12-01,43.5882142431111
1997-01-01,42.9637865311309
1997-02-01,44.0350598873642
1997-03-01,44.2173637515843
1997-04-01,44.6803463408848
1997-05-01,44.2448882924134
1997-06-01,44.7451351138423
1997-07-01,44.116258947534
1997-08-01,44.7140109135163
1997-09-01,44.2942766482548
1997-10-01,44.9618768328446
1997-11-01,44.8187034073612
1997-12-01,45.3019088430074
1998-01-01,44.578313253012
1998-02-01,45.5468962041022
1998-03-01,45.4380126915338
1998-04-01,44.712151048303
1998-05-01,44.5210757494028
1998-06-01,45.0535940681548
1998-07-01,45.1732863057813
1998-08-01,45.1878203656951
1998-09-01,46.0440985732814
1998-10-01,46.0645505062038
1998-11-01,45.946459084868
1998-12-01,45.4913995605062
1999-01-01,46.0593924739308
1999-02-01,45.9179444674679
1999-03-01,45.9291835814163
1999-04-01,47.0131623354708
1999-05-01,46.6220260362113
1999-06-01,46.5612412352678
1999-07-01,46.7329016893652
1999-08-01,46.734693877551
1999-09-01,47.0568636161706
1999-10-01,47.4586288416076
1999-11-01,47.4826772814389
1999-12-01,47.769646600228
2000-01-01,48.4156091835986
2000-02-01,48.3613752743233
2000-03-01,47.9344573388804
2000-04-01,48.2196169809947
2000-05-01,48.1649544415
2000-06-01,47.8182147383668
2000-07-01,47.9932083378491
2000-08-01,48.2084338651014
2000-09-01,47.343654585294
2000-10-01,48.0239349313841
2000-11-01,48.4935129918868
2000-12-01,48.3620290165045
2001-01-01,47.8791750967238
2001-02-01,47.6407914764079
2001-03-01,48.9713095952288
2001-04-01,47.9669653839396
2001-05-01,48.1053442599986
2001-06-01,48.7108816243938
2001-07-01,48.7672755052434
2001-08-01,48.386427311404
2001-09-01,48.2895235470424
2001-10-01,48.5162441250129
2001-11-01,48.1434671221178
2001-12-01,48.4901040603958
2002-01-01,49.0947780855232
2002-02-01,48.9896782436203
2002-03-01,49.0779477224807
2002-04-01,49.282933484178
2002-05-01,49.3309042729381
2002-06-01,49.9620799947242
2002-07-01,50.00819914073
2002-08-01,50.6140178979685
2002-09-01,50.5036719308507
2002-10-01,50.7831715210356
2002-11-01,51.5102672383224
2002-12-01,51.7743023218472
2003-01-01,52.3652752029662
2003-02-01,52.3500191058464
2003-03-01,52.4965105951021
2003-04-01,52.4863448362959
2003-05-01,52.7254427075142
2003-06-01,52.6999530442949
2003-07-01,53.0143779434239
2003-08-01,53.4464540990739
2003-09-01,53.510101791405
2003-10-01,53.3528595652844
2003-11-01,53.74831018803
2003-12-01,54.142935880948
2004-01-01,53.8590552861891
2004-02-01,53.9814139941691
2004-03-01,53.3490723084839
2004-04-01,53.6770028957529
2004-05-01,54.2172658410485
2004-06-01,53.4702062071649
2004-07-01,53.4868460299469
2004-08-01,53.2747200522767
2004-09-01,54.1121439990526
2004-10-01,54.3389100351126
2004-11-01,54.7510513778196
2004-12-01,54.2475230110805
2005-01-01,54.6264124499985
2005-02-01,54.6543751999302
2005-03-01,54.8408603397298
2005-04-01,54.9105723944639
2005-05-01,54.6835880169214
2005-06-01,54.9238403947104
2005-07-01,54.826442500143
2005-08-01,54.8185908754343
2005-09-01,54.5978479970474
2005-10-01,54.6897996150798
2005-11-01,54.5344243792325
2005-12-01,54.7897031931355
2006-01-01,54.8586795148324
2006-02-01,54.9509790229323
2006-03-01,54.8528142144986
2006-04-01,54.5954351085689
2006-05-01,54.9367859020112
2006-06-01,55.254592596679
2006-07-01,55.4247682957014
2006-08-01,55.0309639940812
2006-09-01,55.1627093636438
2006-10-01,54.9640366172624
2006-11-01,55.409444112373
2006-12-01,55.7723048578937
2007-01-01,55.5075827081872
2007-02-01,56.1063566392163
2007-03-01,55.9918408975013
2007-04-01,56.3309083128276
2007-05-01,56.0614547491398
2007-06-01,56.0721314963562
2007-07-01,56.2756792577866
2007-08-01,56.6975969545563
2007-09-01,56.2155606527986
2007-10-01,56.6643001761721
2007-11-01,56.6704256379324
2007-12-01,57.0288793554463
2008-01-01,57.3033122247414
2008-02-01,57.1287463284032
2008-03-01,57.1895255379829
2008-04-01,56.416352266267
2008-05-01,56.5795577547549
2008-06-01,56.5154861574811
2008-07-01,56.4864380298645
2008-08-01,56.3904781364937
2008-09-01,56.1628143773546
2008-10-01,56.3718521527214
2008-11-01,56.544635171401
2008-12-01,57.0635020830703
2009-01-01,57.424372074294
2009-02-01,56.9060219206942
2009-03-01,56.9445486606138
2009-04-01,56.8945307629
2009-05-01,56.9528025065898
2009-06-01,56.9496060651108
2009-07-01,56.9279415034214
2009-08-01,57.1527093596059
2009-09-01,56.8960439776185
2009-10-01,56.6223788201326
2009-11-01,57.1073049333919
2009-12-01,57.1769170883612
2010-01-01,56.9333333333333
2010-02-01,57.3723368278661
2010-03-01,56.8331807890553
2010-04-01,56.643692514589
2010-05-01,57.0782050668071
2010-06-01,57.2468090182513
2010-07-01,57.537114579368
2010-08-01,57.0727427921092
2010-09-01,58.2822956324339
2010-10-01,58.4636430104484
2010-11-01,59.1290846213565
2010-12-01,58.9608804824819
2011-01-01,58.8810632473033
2011-02-01,58.744195813986
2011-03-01,58.0211849610057
2011-04-01,58.1058793467909
2011-05-01,57.7479147358666
2011-06-01,58.0475849152581
2011-07-01,57.9541258999447
2011-08-01,57.5443684828396
2011-09-01,57.6247041793994
2011-10-01,57.6907197577871
2011-11-01,57.8749713762308
2011-12-01,58.6012163336229
2012-01-01,58.4814806362536
2012-02-01,58.7982050522767
2012-03-01,59.3103918848227
2012-04-01,59.1869623442359
2012-05-01,58.9853397684273
2012-06-01,58.7048472099704
2012-07-01,58.7041884816754
2012-08-01,59.5643555435419
2012-09-01,59.490511736667
2012-10-01,59.5686908128001
2012-11-01,59.476348324673
2012-12-01,59.6436714803058
2013-01-01,60.1462359838605
2013-02-01,60.1837842648629
2013-03-01,60.0119904076739
2013-04-01,60.0217044649185
2013-05-01,60.389409476662
2013-06-01,59.8897342595656
2013-07-01,59.884731296333
2013-08-01,60.3451304118732
2013-09-01,59.9553209662936
2013-10-01,59.9545335315205
2013-11-01,60.1832660630522
2013-12-01,60.0945101369744
2014-01-01,60.1442662842741
2014-02-01,60.1882373351839
2014-03-01,59.9346348642916
2014-04-01,60.4451832980699
2014-05-01,60.2956068342921
2014-06-01,60.8634917905957
2014-07-01,60.7648421413864
2014-08-01,59.9306417776256
2014-09-01,59.9175671635416
2014-10-01,59.6879396342243
2014-11-01,59.7208629420025
2014-12-01,59.4491282465119
2015-01-01,59.8453062089426
2015-02-01,60.3061504958031
2015-03-01,60.882501899215
2015-04-01,60.5067503527876
2015-05-01,60.5511529649171
2015-06-01,60.5526900658364
2015-07-01,60.5963590709354
2015-08-01,60.6574495635103
2015-09-01,60.4358514938122
2015-10-01,60.5843210646704
2015-11-01,60.526752729235
2015-12-01,60.839030453698
2016-01-01,60.6804042742286
2016-02-01,60.8978060046189
2016-03-01,60.8590952126127
2016-04-01,61.0013148163366
2016-05-01,61.3916786226686
2016-06-01,60.9577971892069
2016-07-01,60.90402173247
2016-08-01,61.1582208814057
2016-09-01,61.8222891566265
2016-10-01,61.9096968219134
2016-11-01,61.3107436339657
2016-12-01,61.0425656921737
2017-01-01,61.72974284328
2017-02-01,61.5204489482821
2017-03-01,61.1810944270886
2017-04-01,61.2287197649616
2017-05-01,61.0366919044846
2017-06-01,61.4864864864865
2017-07-01,61.5681799983986
2017-08-01,62.1673459602014
2017-09-01,61.9027669718914
2017-10-01,62.2011952191235
2017-11-01,62.6705653021442
2017-12-01,62.9178667196345
2018-01-01,62.392467789891
2018-02-01,62.2011084718923
2018-03-01,62.4943176203182
2018-04-01,62.0240678634839
2018-05-01,62.6772770248976
2018-06-01,62.7502655076112
2018-07-01,62.9937956491008
2018-08-01,62.909361885712
2018-09-01,63.0371763231089
2018-10-01,63.2390343154517
2018-11-01,63.4597721365617
2018-12-01,63.0365613226883
2019-01-01,62.5233899890847
2019-02-01,61.9506591117082
2019-03-01,62.4841966039718
2019-04-01,62.7168022996096
2019-05-01,63.3836424303562
2019-06-01,63.6150507633884
2019-07-01,63.5586004025391
2019-08-01,63.6256382484914
2019-09-01,63.6498917748918
2019-10-01,63.7404875033801
2019-11-01,63.8971468283078
2019-12-01,63.5365618367741
2020-01-01,63.7734539213607
2020-02-01,63.2350956997745
2020-03-01,61.2493739646338
2020-04-01,54.8942970464785
2020-05-01,56.4615769519447
2020-06-01,57.8412893795438
2020-07-01,59.1708808429634
2020-08-01,60.4276429642734
2020-09-01,61.4128867267868
2020-10-01,62.3127655892476
2020-11-01,62.5569634856846
2020-12-01,62.4687512018768
2021-01-01,62.2110243489633
2021-02-01,62.0126560366217
2021-03-01,63.7400469284917
2021-04-01,62.5552948417125
2021-05-01,62.9616094783813
2021-06-01,63.0224461926103
2021-07-01,62.8030011542901
2021-08-01,63.0093742180131
2021-09-01,63.5314961388102
2021-10-01,63.3650585696671
2021-11-01,63.8151046686457
2021-12-01,63.0860316664417
2022-01-01,62.8531727651691
2022-02-01,62.7071183036576
2022-03-01,63.726645671117
2022-04-01,63.2922892544411
2022-05-01,63.9549727283277
2022-06-01,62.9027576197388
2022-07-01,63.2251568430021
2022-08-01,62.7599573602093
2022-09-01,63.9719145799794
2022-10-01,64.1926906430138
2022-11-01,64.3377425557951
2022-12-01,63.9841380919058
2023-01-01,64.2779291553134
2023-02-01,64.5970474817902
2023-03-01,65.152578042792
2023-04-01,65.175089689596
2023-05-01,65.8633676117626
2023-06-01,65.0312377977353
2023-07-01,65.1501240452423
2023-08-01,64.1311360037534
2023-09-01,64.3379763674779
2023-10-01,64.9457692157093
2023-11-01,65.378888801818
