"Date","CANCPGRHO01IXOBM"
1966-09-01,13.9507405132789
1966-10-01,14.0057007070019
1966-11-01,14.0606609007249
1966-12-01,14.1372987912838
1967-01-01,14.2139366818427
1967-02-01,14.2139366818427
1967-03-01,14.2905745724016
1967-04-01,14.4221726566835
1967-05-01,14.4771328504065
1967-06-01,14.5421659409142
1967-07-01,14.5638436377501
1967-08-01,14.640481528309
1967-09-01,14.7387971157039
1967-10-01,14.7387971157039
1967-11-01,14.7604748125398
1967-12-01,14.7821525093757
1968-01-01,14.9687107873806
1968-02-01,15.0236709811036
1968-03-01,15.1552690653855
1968-04-01,15.2319069559444
1968-05-01,15.3635050402263
1968-06-01,15.428538130734
1968-07-01,15.4502158275699
1968-08-01,15.4718935244058
1968-09-01,15.6034916086877
1968-10-01,15.7567673898055
1968-11-01,15.7567673898055
1968-12-01,15.7567673898055
1969-01-01,15.9650033646463
1969-02-01,16.0199635583693
1969-03-01,16.1515616426512
1969-04-01,16.3164422238202
1969-05-01,16.448040308102
1969-06-01,16.5130733986098
1969-07-01,16.5347510954457
1969-08-01,16.5781064891175
1969-09-01,16.6330666828405
1969-10-01,16.7646647671224
1969-11-01,16.8080201607942
1969-12-01,16.9729007419632
1970-01-01,17.0828211294092
1970-02-01,17.1594590199681
1970-03-01,17.236096910527
1970-04-01,17.346017297973
1970-05-01,17.4443328853678
1970-06-01,17.4660105822037
1970-07-01,17.5976086664856
1970-08-01,17.6525688602086
1970-09-01,17.6742465570445
1970-10-01,17.8940873319364
1970-11-01,17.9490475256594
1970-12-01,18.0256854162183
1971-01-01,18.1356058036643
1971-02-01,18.2672038879462
1971-03-01,18.2888815847821
1971-04-01,18.3988019722281
1971-05-01,18.3988019722281
1971-06-01,18.3988019722281
1971-07-01,18.5087223596741
1971-08-01,18.585360250233
1971-09-01,18.585360250233
1971-10-01,18.8268787219609
1971-11-01,19.0134369999657
1971-12-01,19.0134369999657
1972-01-01,19.0683971936887
1972-02-01,19.1233573874117
1972-03-01,19.1783175811347
1972-04-01,19.2332777748577
1972-05-01,19.4198360528626
1972-06-01,19.4198360528626
1972-07-01,19.5731118339804
1972-08-01,19.6280720277034
1972-09-01,19.6830322214264
1972-10-01,19.9245506931542
1972-11-01,19.9795108868772
1972-12-01,20.1660691648821
1973-01-01,20.2759895523281
1973-02-01,20.462547830333
1973-03-01,20.517508024056
1973-04-01,20.6491061083379
1973-05-01,20.7590264957838
1973-06-01,20.8139866895068
1973-07-01,20.9455847737887
1973-08-01,21.0222226643476
1973-09-01,21.1321430517936
1973-10-01,21.2637411360755
1973-11-01,21.3403790266344
1973-12-01,21.4502994140804
1974-01-01,21.5052596078034
1974-02-01,21.6585353889212
1974-03-01,21.7684557763672
1974-04-01,21.9333363575361
1974-05-01,22.119894635541
1974-06-01,22.3714860040536
1974-07-01,22.4481238946125
1974-08-01,22.6896423663404
1974-09-01,22.7662802568993
1974-10-01,23.0844366191861
1974-11-01,23.2377124003039
1974-12-01,23.3693104845858
1975-01-01,23.2593900971398
1975-02-01,23.4459483751447
1975-03-01,23.5442639625395
1975-04-01,23.6209018530984
1975-05-01,23.7741776342162
1975-06-01,24.0590514996159
1975-07-01,24.2123272807337
1975-08-01,24.6071215335794
1975-09-01,24.7603973146972
1975-10-01,25.3750323424348
1975-11-01,25.6266237109475
1975-12-01,25.8131819889523
1976-01-01,25.9664577700702
1976-02-01,26.1963714417469
1976-03-01,26.3829297197517
1976-04-01,26.4928501071977
1976-05-01,26.7010860820385
1976-06-01,26.9093220568793
1976-07-01,27.084275534833
1976-08-01,27.3691494002327
1976-09-01,27.5657805750223
1976-10-01,28.2686582933701
1976-11-01,28.4768942682109
1976-12-01,28.6301700493287
1977-01-01,28.7617681336106
1977-02-01,28.9367216115643
1977-03-01,29.0133595021232
1977-04-01,29.111675089518
1977-05-01,29.2432731737999
1977-06-01,29.5614295360866
1977-07-01,29.6380674266456
1977-08-01,29.93301418883
1977-09-01,30.0862899699478
1977-10-01,30.6792473008495
1977-11-01,30.8325230819673
1977-12-01,30.9641211662492
1978-01-01,31.0407590568081
1978-02-01,31.2157125347618
1978-03-01,31.3805931159308
1978-04-01,31.4239485096026
1978-05-01,31.5338688970486
1978-06-01,31.7421048718894
1978-07-01,31.8953806530072
1978-08-01,32.1686497183557
1978-09-01,32.3002478026376
1978-10-01,32.7283245523704
1978-11-01,32.8266401397652
1978-12-01,32.9582382240471
1979-01-01,33.034876114606
1979-02-01,33.1548693988367
1979-03-01,33.2647897862827
1979-04-01,33.3631053736775
1979-05-01,33.4180655674005
1979-06-01,33.6263015422413
1979-07-01,33.7029394328002
1979-08-01,33.8879658075387
1979-09-01,34.0195638918206
1979-10-01,34.3926804478303
1979-11-01,34.5242785321122
1979-12-01,34.67755431323
1980-01-01,34.732514506953
1980-02-01,35.0173883723527
1980-03-01,35.1489864566346
1980-04-01,35.4121826251984
1980-05-01,35.6320234000904
1980-06-01,35.8735418718182
1980-07-01,36.1251332403309
1980-08-01,36.4417576993512
1980-09-01,36.649993674192
1980-10-01,36.8032694553098
1980-11-01,37.1431035144325
1980-12-01,37.3296617924374
1981-01-01,37.6478181547242
1981-02-01,37.9876522138468
1981-03-01,38.1742104918517
1981-04-01,38.6789251321434
1981-05-01,39.1070018818761
1981-06-01,39.6449990190549
1981-07-01,40.0397932719006
1981-08-01,40.5863314025976
1981-09-01,41.0028033522792
1981-10-01,41.9471995423548
1981-11-01,42.2537511045904
1981-12-01,42.6601501574872
1982-01-01,43.0549444103329
1982-02-01,43.3614959725685
1982-03-01,43.6463698379682
1982-04-01,43.9312437033679
1982-05-01,44.2161175687676
1982-06-01,44.4677089372802
1982-07-01,44.8075429964029
1982-08-01,45.2975890301106
1982-09-01,45.6807784829051
1982-10-01,46.5918921760936
1982-11-01,46.8102010477191
1982-12-01,46.996759325724
1983-01-01,47.0950749131188
1983-02-01,47.2150681973496
1983-03-01,47.3683439784674
1983-04-01,47.4116993721392
1983-05-01,47.4666595658622
1983-06-01,47.6965732375389
1983-07-01,47.7948888249337
1983-08-01,48.2315065681848
1983-09-01,48.3298221555796
1983-10-01,48.7795766021483
1983-11-01,48.8778921895431
1983-12-01,49.0528456674968
1984-01-01,49.0745233643327
1984-02-01,49.1395564548404
1984-03-01,49.1945166485634
1984-04-01,49.2928322359583
1984-05-01,49.3911478233531
1984-06-01,49.4345032170249
1984-07-01,49.4561809138608
1984-08-01,49.6628849854352
1984-09-01,49.8378384633889
1984-10-01,50.3208754068447
1984-11-01,50.4191909942395
1984-12-01,50.4625463879113
1985-01-01,50.5608619753061
1985-02-01,50.637499865865
1985-03-01,50.7358154532598
1985-04-01,50.8674135375417
1985-05-01,50.9874068217724
1985-06-01,51.1190049060543
1985-07-01,51.1623602997262
1985-08-01,51.3141041775776
1985-09-01,51.4673799586953
1985-10-01,51.7638586241462
1985-11-01,51.9055296052128
1985-12-01,52.0588053863307
1986-01-01,52.0804830831666
1986-02-01,52.2887190580074
1986-03-01,52.5519152265711
1986-04-01,52.6618356140171
1986-05-01,52.8151113951349
1986-06-01,52.8917492856938
1986-07-01,53.0334202667605
1986-08-01,53.196768944663
1986-09-01,53.4050049195038
1986-10-01,54.2178030252975
1986-11-01,54.4260390001383
1986-12-01,54.655952671815
1987-01-01,54.765873059261
1987-02-01,54.9741090341018
1987-03-01,55.2156275058297
1987-04-01,55.6653819523983
1987-05-01,55.7203421461213
1987-06-01,55.9069004241262
1987-07-01,56.0818539020799
1987-08-01,56.3768006642644
1987-09-01,56.5300764453822
1987-10-01,57.2329541637299
1987-11-01,57.3862299448477
1987-12-01,57.5944659196885
1988-01-01,57.7477417008063
1988-02-01,57.6594990101962
1988-03-01,58.032615566206
1988-04-01,58.1858913473238
1988-05-01,58.3724496253286
1988-06-01,58.5806856001695
1988-07-01,58.8438817687332
1988-08-01,59.1489014277024
1988-09-01,59.455452989938
1988-10-01,60.2899287925676
1988-11-01,60.4981647674084
1988-12-01,60.7497561359211
1989-01-01,61.0129523044848
1989-02-01,61.3195038667204
1989-03-01,61.7808631133403
1989-04-01,62.3838933410268
1989-05-01,62.5704516190316
1989-06-01,62.8220429875443
1989-07-01,63.2168372403899
1989-08-01,63.5667441962974
1989-09-01,63.6317772868051
1989-10-01,64.5544957800448
1989-11-01,64.7077715611626
1989-12-01,64.9492900328905
1990-01-01,65.3990444794591
1990-02-01,65.7172008417459
1990-03-01,65.9803970103097
1990-04-01,66.2103106819864
1990-05-01,66.4518291537143
1990-06-01,66.6051049348321
1990-07-01,66.6701380253398
1990-08-01,66.8884468969654
1990-09-01,67.063400374919
1990-10-01,68.0077965649946
1990-11-01,68.0728296555024
1990-12-01,68.0395471586153
1991-01-01,68.4676239083481
1991-02-01,68.6425773863018
1991-03-01,68.3894541145227
1991-04-01,68.6309725862506
1991-05-01,68.6960056767584
1991-06-01,68.9375241484862
1991-07-01,69.090799929604
1991-08-01,69.2541486075066
1991-09-01,69.2425438074554
1991-10-01,69.912139028916
1991-11-01,69.9005342288649
1991-12-01,69.7906138414189
1992-01-01,69.7240488476447
1992-02-01,69.7124440475936
1992-03-01,69.6458790538194
1992-04-01,69.5026761694864
1992-05-01,69.6892344474912
1992-06-01,69.5677092599941
1992-07-01,69.699307344276
1992-08-01,69.7310579378966
1992-09-01,69.6095327503995
1992-10-01,70.3124104687472
1992-11-01,70.3340881655831
1992-12-01,70.4873639467009
1993-01-01,70.4540814498138
1993-02-01,70.3108785654808
1993-03-01,70.3875164560397
1993-04-01,70.3542339591526
1993-05-01,70.2110310748196
1993-06-01,70.2327087716554
1993-07-01,70.1661437778813
1993-08-01,70.231176868389
1993-09-01,70.252854565225
1993-10-01,70.7358915086807
1993-11-01,70.5594061274606
1993-12-01,70.5261236305735
1994-01-01,70.3062828556815
1994-02-01,70.2180401650715
1994-03-01,70.1297974744614
1994-04-01,69.7450761184005
1994-05-01,69.8983518995183
1994-06-01,70.0299499838002
1994-07-01,70.0516276806361
1994-08-01,70.2381859586409
1994-09-01,70.3914617397588
1994-10-01,70.5013821272047
1994-11-01,70.5114550239895
1994-12-01,70.6430531082714
1995-01-01,70.8628938831634
1995-02-01,70.9395317737222
1995-03-01,71.1260900517271
1995-04-01,71.147767748563
1995-05-01,71.4109639171268
1995-06-01,71.3776814202397
1995-07-01,71.3227212265167
1995-08-01,71.3443989233526
1995-09-01,71.3877543170245
1995-10-01,71.3877543170245
1995-11-01,71.4094320138604
1995-12-01,71.3761495169733
1996-01-01,71.3428670200862
1996-02-01,71.3095845231992
1996-03-01,71.1996641357532
1996-04-01,71.2213418325891
1996-05-01,71.2646972262609
1996-06-01,71.1214943419279
1996-07-01,71.1431720387638
1996-08-01,70.9999691544307
1996-09-01,71.0982847418255
1996-10-01,71.0982847418255
1996-11-01,70.9550818574925
1996-12-01,70.9767595543284
1997-01-01,70.9984372511643
1997-02-01,70.8885168637183
1997-03-01,70.9651547542772
1997-04-01,71.063470341672
1997-05-01,70.953549954226
1997-06-01,70.975227651062
1997-07-01,70.8869849604519
1997-08-01,70.7987422698418
1997-09-01,70.7104995792318
1997-10-01,70.7871374697907
1997-11-01,70.6222568886217
1997-12-01,70.6988947791806
1998-01-01,70.7755326697395
1998-02-01,70.7972103665754
1998-03-01,70.9071307540214
1998-04-01,71.1153667288622
1998-05-01,71.0054463414162
1998-06-01,70.9721638445291
1998-07-01,71.103761928811
1998-08-01,71.0704794319239
1998-09-01,71.2570377099288
1998-10-01,71.5535163753797
1998-11-01,71.5202338784926
1998-12-01,71.5202338784926
1999-01-01,71.5968717690515
1999-02-01,71.5635892721644
1999-03-01,71.5852669690004
1999-04-01,71.8817456344512
1999-05-01,71.7168650532822
1999-06-01,71.7935029438411
1999-07-01,71.8484631375641
1999-08-01,71.8701408344
1999-09-01,72.2432573904098
1999-10-01,72.1333370029638
1999-11-01,72.2649350872457
1999-12-01,72.3415729778046
2000-01-01,72.4514933652506
2000-02-01,72.6380516432555
2000-03-01,72.8795701149834
2000-04-01,73.1427662835471
2000-05-01,73.2526866709931
2000-06-01,73.384284755275
2000-07-01,73.5708430332799
2000-08-01,73.7241188143977
2000-09-01,73.8340392018437
2000-10-01,74.1521955641304
2000-11-01,74.2288334546894
2000-12-01,74.4703519264172
2001-01-01,74.5469898169761
2001-02-01,74.7002655980939
2001-03-01,74.8868238760988
2001-04-01,75.0184219603807
2001-05-01,75.2266579352215
2001-06-01,75.2483356320574
2001-07-01,75.3466512194522
2001-08-01,75.49992700057
2001-09-01,75.521604697406
2001-10-01,75.9163989502516
2001-11-01,75.8831164533646
2001-12-01,75.8498339564775
2002-01-01,75.8931893501493
2002-02-01,75.9148670469852
2002-03-01,76.0464651312671
2002-04-01,76.2763788029438
2002-05-01,76.4846147777846
2002-06-01,76.6162128620665
2002-07-01,76.6928507526254
2002-08-01,76.7578838431331
2002-09-01,76.801239236805
2002-10-01,77.1526780959788
2002-11-01,77.3392363739837
2002-12-01,77.6573927362705
2003-01-01,77.7340306268294
2003-02-01,77.9205889048343
2003-03-01,78.0854694860032
2003-04-01,78.2720277640081
2003-05-01,78.458586042013
2003-06-01,78.5901841262949
2003-07-01,78.6118618231308
2003-08-01,78.7101774105256
2003-09-01,78.8417754948075
2003-10-01,79.3031347414274
2003-11-01,79.3797726319862
2003-12-01,79.5113707162681
2004-01-01,79.588008606827
2004-02-01,79.697928994273
2004-03-01,79.7745668848319
2004-04-01,79.9611251628368
2004-05-01,80.0710455502828
2004-06-01,80.2026436345647
2004-07-01,80.4224844094566
2004-08-01,80.5207999968514
2004-09-01,80.7073582748563
2004-10-01,81.2569602120862
2004-11-01,81.4435184900912
2004-12-01,81.630076768096
2005-01-01,81.630076768096
2005-02-01,81.6517544649319
2005-03-01,81.8166350461009
2005-04-01,82.0031933241058
2005-05-01,82.2447117958336
2005-06-01,82.3546321832796
2005-07-01,82.4862302675615
2005-08-01,82.5295856612334
2005-09-01,82.5845458549564
2005-10-01,83.1008652952992
2005-11-01,83.2107856827451
2005-12-01,83.39734396075
2006-01-01,83.562224541919
2006-02-01,83.8037430136469
2006-03-01,84.0452614853747
2006-04-01,84.3417401508256
2006-05-01,84.6382188162765
2006-06-01,84.8247770942814
2006-07-01,85.1212557597322
2006-08-01,85.439412122019
2006-09-01,85.7908509811928
2006-10-01,86.4720510027046
2006-11-01,86.5486888932635
2006-12-01,86.8451675587144
2007-01-01,86.9218054492733
2007-02-01,87.1300414241141
2007-03-01,87.426520089565
2007-04-01,87.6897162581288
2007-05-01,87.8762745361336
2007-06-01,88.1944308984204
2007-07-01,88.4909095638713
2007-08-01,88.8857038167169
2007-09-01,89.2038601790037
2007-10-01,89.9400203942385
2007-11-01,90.2032165628023
2007-12-01,90.4447350345302
2008-01-01,90.5213729250891
2008-02-01,90.8395292873759
2008-03-01,91.0810477591037
2008-04-01,91.3775264245546
2008-05-01,91.5308022056724
2008-06-01,91.7173604836772
2008-07-01,91.9255964585181
2008-08-01,92.0239120459129
2008-09-01,92.2104703239178
2008-10-01,92.8583878485425
2008-11-01,93.0116636296603
2008-12-01,93.1432617139422
2009-01-01,93.2748597982241
2009-02-01,93.241577301337
2009-03-01,93.098374417004
2009-04-01,93.0101317263938
2009-05-01,92.8669288420608
2009-06-01,92.8336463451737
2009-07-01,92.8003638482866
2009-08-01,92.7005163576254
2009-09-01,92.6122736670153
2009-10-01,93.0953106104711
2009-11-01,92.897147532415
2009-12-01,92.9188252292509
2010-01-01,92.9188252292509
2010-02-01,92.9405029260869
2010-03-01,93.0721010103687
2010-04-01,93.2586592883736
2010-05-01,93.3685796758196
2010-06-01,93.5001777601015
2010-07-01,93.9832147035572
2010-08-01,93.8067293223371
2010-09-01,93.828407019173
2010-10-01,94.5312847375207
2010-11-01,94.4980022406337
2010-12-01,94.5196799374696
2011-01-01,94.5746401311926
2011-02-01,94.5963178280285
2011-03-01,94.5630353311414
2011-04-01,94.5847130279773
2011-05-01,94.8262314997052
2011-06-01,94.8811916934282
2011-07-01,95.0677499714331
2011-08-01,95.1111053651049
2011-09-01,95.0778228682178
2011-10-01,95.3743015336686
2011-11-01,95.4509394242276
2011-12-01,95.5825375085094
2012-01-01,95.6591753990684
2012-02-01,95.7025307927402
2012-03-01,95.7242084895761
2012-04-01,96.0973250455859
2012-05-01,96.1739629361448
2012-06-01,96.1623581360936
2012-07-01,96.2389960266525
2012-08-01,96.1941087297143
2012-09-01,96.1608262328272
2012-10-01,96.533942788837
2012-11-01,96.5223379887858
2012-12-01,96.4890554918987
2013-01-01,96.4008128012886
2013-02-01,96.4991283886835
2013-03-01,96.5757662792424
2013-04-01,96.6191216729142
2013-05-01,96.6191216729142
2013-06-01,96.772397454032
2013-07-01,96.7391149571449
2013-08-01,96.8041480476526
2013-09-01,96.9357461319345
2013-10-01,97.4187830753903
2013-11-01,97.6270190502311
2013-12-01,97.70365694079
2014-01-01,97.813577328236
2014-02-01,97.9118929156308
2014-03-01,97.9885308061897
2014-04-01,98.3616473621994
2014-05-01,98.3616473621994
2014-06-01,98.4599629495942
2014-07-01,98.5915610338762
2014-08-01,98.634916427548
2014-09-01,98.6782718212198
2014-10-01,98.9747504866706
2014-11-01,99.1280262677885
2014-12-01,99.2596243520704
2015-01-01,99.3145845457934
2015-02-01,99.444555465801
2015-03-01,99.5983533458099
2015-04-01,99.7283242658175
2015-05-01,99.805223205822
2015-06-01,99.9113671458282
2015-07-01,99.8821221458265
2015-08-01,99.9828480558323
2015-09-01,100.088992005839
2015-10-01,100.643538705871
2015-11-01,100.720437605875
2015-12-01,100.879653505885
2016-01-01,100.879653505885
2016-02-01,100.956574905889
2016-03-01,101.033496205894
2016-04-01,101.192263505903
2016-05-01,101.245185905906
2016-06-01,101.586719405926
2016-07-01,101.639641805929
2016-08-01,101.846406905941
2016-09-01,101.899329405944
2016-10-01,102.452552605976
2016-11-01,102.741163605993
2016-12-01,102.794086005996
2017-01-01,102.896343706002
2017-02-01,102.871313306001
2017-03-01,103.050798206011
2017-04-01,103.153055906017
2017-05-01,103.383669706031
2017-06-01,103.53705620604
2017-07-01,103.665412306047
2017-08-01,103.896026106061
2017-09-01,103.973253406065
2017-10-01,104.510640206096
2017-11-01,104.638996306104
2017-12-01,104.818481306114
2018-01-01,104.946623206122
2018-02-01,105.152042906134
2018-03-01,105.229320706138
2018-04-01,105.408326806149
2018-05-01,105.613746506161
2018-06-01,105.792752606171
2018-07-01,105.971758706182
2018-08-01,106.228042606197
2018-09-01,106.433462306209
2018-10-01,106.815925006231
2018-11-01,106.994931106241
2018-12-01,107.173937206252
2019-01-01,107.645339806279
2019-02-01,107.903880506294
2019-03-01,108.189029006311
2019-04-01,108.208100006312
2019-05-01,108.285411006317
2019-06-01,108.415937506324
2019-07-01,108.597167206335
2019-08-01,108.887340106352
2019-09-01,109.066057606362
2019-10-01,109.812559806406
2019-11-01,109.858238606408
2019-12-01,110.015372806418
2020-01-01,110.090714406422
2020-02-01,110.430105006442
2020-03-01,110.73728100646
2020-04-01,110.729534906459
2020-05-01,110.414612606441
2020-06-01,110.625851806453
2020-07-01,110.520232206447
2020-08-01,110.861559306467
2020-09-01,111.144267006483
2020-10-01,111.833960706524
2020-11-01,112.012985406534
2020-12-01,111.929897606529
2021-01-01,112.060663206537
2021-02-01,112.212513006546
2021-03-01,112.780559706579
2021-04-01,113.155960006601
2021-05-01,113.953189406647
2021-06-01,114.936248606705
2021-07-01,115.347188206729
2021-08-01,115.552020306741
2021-09-01,116.040994206769
2021-10-01,116.451933806793
2021-11-01,116.759819606811
2021-12-01,117.479495406853
2022-01-01,117.94515950688
2022-02-01,118.542843206915
2022-03-01,119.720919206984
2022-04-01,120.791458307046
2022-05-01,121.303162707076
2022-06-01,121.808943507106
2022-07-01,122.182830807127
2022-08-01,123.094795407181
2022-09-01,123.727900207217
2022-10-01,123.59532580721
2022-11-01,124.333872107253
2022-12-01,124.898997907286
2023-01-01,125.441527007317
2023-02-01,125.861439107342
2023-03-01,126.431442107375
2023-04-01,127.311461807427
2023-05-01,127.998415707467
2023-06-01,128.527867807497
2023-07-01,129.240897725339
2023-08-01,130.017525598084
2023-09-01,130.871816258134
2023-10-01,132.375661373422
