"Date","CANCPGRLH01GPM"
1961-02-01,0
1961-03-01,0
1961-04-01,-0.673623219428804
1961-05-01,1.99131915798828
1961-06-01,0
1961-07-01,-0.300542549846366
1961-08-01,0.301448530947751
1961-09-01,1.28748945772871
1961-10-01,-0.296722281750102
1961-11-01,0
1961-12-01,0
1962-01-01,0
1962-02-01,0
1962-03-01,0
1962-04-01,-0.658451821600663
1962-05-01,-1.32563229318346
1962-06-01,1.66871636279417
1962-07-01,1.64132726613708
1962-08-01,-0.650026496015376
1962-09-01,0
1962-10-01,0
1962-11-01,0
1962-12-01,0
1963-01-01,1.26682824982278
1963-02-01,0
1963-03-01,0
1963-04-01,0
1963-05-01,1.89707505316158
1963-06-01,0
1963-07-01,0
1963-08-01,-0.63406587192847
1963-09-01,-0.638111921849588
1963-10-01,-0.642209940040344
1963-11-01,1.89785713501723
1963-12-01,0
1964-01-01,0
1964-02-01,1.22818696682763
1964-03-01,-0.626626259210715
1964-04-01,1.85151388320562
1964-05-01,1.19874139565284
1964-06-01,-0.553022336067285
1964-07-01,-0.615183058960224
1964-08-01,0
1964-09-01,-0.279769937484689
1964-10-01,-0.620727595853434
1964-11-01,-0.624604689526282
1964-12-01,1.84550313923448
1965-01-01,3.62412297519176
1965-02-01,-1.19111485513626
1965-03-01,0
1965-04-01,1.76976687925348
1965-05-01,1.1467356179865
1965-06-01,0
1965-07-01,0
1965-08-01,-0.585540575783866
1965-09-01,0
1965-10-01,1.72940160249814
1965-11-01,1.70000174507623
1965-12-01,-0.826608461972051
1966-01-01,-0.833498228862163
1966-02-01,1.1208158572862
1966-03-01,1.68084506426564
1966-04-01,-0.25445842804666
1966-05-01,-0.819533071034856
1966-06-01,-0.257215537151812
1966-07-01,1.67528001232279
1966-08-01,-0.814785834376372
1966-09-01,-0.255713347858293
1966-10-01,1.09825473501276
1966-11-01,1.08632412883034
1966-12-01,-0.805883832415328
1967-01-01,0.83048390212287
1967-02-01,1.6293832199414
1967-03-01,-0.792821446331374
1967-04-01,3.49866787774279
1967-05-01,-0.531786948114041
1967-06-01,0.844868694677601
1967-07-01,1.31702297280559
1967-08-01,-0.759760988377717
1967-09-01,-1.00388962510724
1967-10-01,3.12773257205542
1967-11-01,-0.233427732681389
1967-12-01,-0.233973892634016
1968-01-01,-0.267617478534499
1968-02-01,-0.520273627322275
1968-03-01,0.253255658243453
1968-04-01,0.774289357092278
1968-05-01,1.77065334975855
1968-06-01,0.803826460626429
1968-07-01,-0.228068938290309
1968-08-01,-0.22859028171886
1968-09-01,0.245469117202235
1968-10-01,0.0163150546923428
1968-11-01,1.48452579548341
1968-12-01,0
1969-01-01,-0.48212138678744
1969-02-01,0.969287987545391
1969-03-01,1.69587424939917
1969-04-01,1.40041377490863
1969-05-01,0.232824118323259
1969-06-01,0.75803966846079
1969-07-01,1.18268791911321
1969-08-01,-0.42532104039933
1969-09-01,0.914904306698434
1969-10-01,0.226739847801046
1969-11-01,-0.422307734965119
1969-12-01,-0.0299235324162563
1970-01-01,0.439367169244253
1970-02-01,0.693506945904544
1970-03-01,0.688730551690007
1970-04-01,0.431460758092923
1970-05-01,1.82103655499196
1970-06-01,-0.20369171538429
1970-07-01,-1.10728299963983
1970-08-01,0.884162916099536
1970-09-01,-0.204583962439371
1970-10-01,0.849281437119454
1970-11-01,-0.449750302409842
1970-12-01,0.670553841760713
1971-01-01,0.420149659902201
1971-02-01,0.216405211498479
1971-03-01,-0.201550411134948
1971-04-01,1.73032468922421
1971-05-01,0
1971-06-01,0
1971-07-01,0.411216096889448
1971-08-01,0.649254637627906
1971-09-01,1.27611075737892
1971-10-01,0.609567796289299
1971-11-01,-0.219988573060822
1971-12-01,0
1972-01-01,0.827683963164703
1972-02-01,-0.423965300896496
1972-03-01,0.824384696719278
1972-04-01,0.81764416336281
1972-05-01,-0.216032866771955
1972-06-01,1.23253996777408
1972-07-01,0.0133786044452899
1972-08-01,2.02013619556032
1972-09-01,-0.406395099990712
1972-10-01,-1.81664455555805
1972-11-01,3.24530452807032
1972-12-01,-1.38955830629496
1973-01-01,1.58077608821652
1973-02-01,-1.38721042523223
1973-03-01,0.789033770434368
1973-04-01,1.3829689147082
1973-05-01,0.373370698963999
1973-06-01,-0.397323598547957
1973-07-01,1.36445085045168
1973-08-01,1.73962310458568
1973-09-01,0.362138684241458
1973-10-01,0.186633489068885
1973-11-01,-0.55857014771114
1973-12-01,1.49807975642723
1974-01-01,0.737984285033979
1974-02-01,1.12314017420107
1974-03-01,0.35028878928557
1974-04-01,1.07097875216992
1974-05-01,0.892897746192081
1974-06-01,0.389224597860259
1974-07-01,2.67940207779374
1974-08-01,0.50385065482268
1974-09-01,0.523835097549225
1974-10-01,-0.0110654301372787
1974-11-01,1.04232606736974
1974-12-01,1.18863979986342
1975-01-01,1.69522898037941
1975-02-01,2.80052660392389
1975-03-01,0.339100814969342
1975-04-01,2.40851664114482
1975-05-01,0.0103145460694013
1975-06-01,1.10369447124218
1975-07-01,0.0102008955602783
1975-08-01,2.31575640614536
1975-09-01,0.917207652718905
1975-10-01,1.01807716069972
1975-11-01,0.322645716857383
1975-12-01,0.731253200439552
1976-01-01,1.77093878793737
1976-02-01,1.3122228960269
1976-03-01,1.55817270528309
1976-04-01,1.10914805123437
1976-05-01,0.557630176536619
1976-06-01,0.554537905833407
1976-07-01,1.52760639633523
1976-08-01,1.76296139863341
1976-09-01,-0.236366817456573
1976-10-01,0.483029054475084
1976-11-01,0.532464556084965
1976-12-01,0.79870662211507
1977-01-01,0.129258678763995
1977-02-01,1.45361808924498
1977-03-01,1.16154685149057
1977-04-01,1.03080920537398
1977-05-01,0.12449785787128
1977-06-01,-0.00809295083058261
1977-07-01,1.13517348015963
1977-08-01,0.0407723402337094
1977-09-01,0.00818905603222574
1977-10-01,0.213419864822998
1977-11-01,0.751776219665883
1977-12-01,-0.616336368826477
1978-01-01,1.86066478678909
1978-02-01,0.624852762496915
1978-03-01,0.708802388989308
1978-04-01,0.497951747274238
1978-05-01,0.228258672777115
1978-06-01,-0.235405513884008
1978-07-01,1.43973066469639
1978-08-01,0.14723707918987
1978-09-01,0.820957702573392
1978-10-01,-0.483621853860062
1978-11-01,1.6517175144219
1978-12-01,0.113956227466351
1979-01-01,0.34888802008622
1979-02-01,0.823721192482939
1979-03-01,0.899685367237575
1979-04-01,0.913778464835608
1979-05-01,2.45169998250981
1979-06-01,0.438407935757882
1979-07-01,0.980199427081284
1979-08-01,0.47443827883601
1979-09-01,1.38926607228465
1979-10-01,-0.222351278498038
1979-11-01,1.37328344601668
1979-12-01,0.632617102093593
1980-01-01,1.03184368122342
1980-02-01,0.108264039629672
1980-03-01,1.33097437932553
1980-04-01,0.806835591485341
1980-05-01,0.383808484206288
1980-06-01,1.48916792457164
1980-07-01,0.804942616537541
1980-08-01,0.527882497575103
1980-09-01,0.973796216447133
1980-10-01,1.73837828298242
1980-11-01,-0.660924274970718
1980-12-01,1.04216744945366
1981-01-01,2.255384781229
1981-02-01,1.56763779120479
1981-03-01,0.993100753898511
1981-04-01,0.977549579208248
1981-05-01,0.164469937992206
1981-06-01,1.39994491872437
1981-07-01,0.785578668025784
1981-08-01,0.739030669988475
1981-09-01,0.17642405510559
1981-10-01,1.07944111805664
1981-11-01,1.54484434781768
1981-12-01,0.736034030956352
1982-01-01,2.24624661607905
1982-02-01,1.96581692716089
1982-03-01,1.04301254199528
1982-04-01,1.03224608585545
1982-05-01,1.02169963140115
1982-06-01,1.56292018427031
1982-07-01,1.2975887018963
1982-08-01,0.754168409250244
1982-09-01,-0.660289813054462
1982-10-01,0.575815442335859
1982-11-01,1.14408136231279
1982-12-01,-0.0779420424440612
1983-01-01,-0.287952317573309
1983-02-01,0.533368790966362
1983-03-01,0.447858285771201
1983-04-01,0.305242862851421
1983-05-01,0.729605411098236
1983-06-01,0.661927500538239
1983-07-01,1.01968093639228
1983-08-01,0.042231306322914
1983-09-01,0.150841487806965
1983-10-01,0.0660555271257678
1983-11-01,0.150514875563145
1983-12-01,-0.0611066220078048
1984-01-01,-0.065844216741529
1984-02-01,0.658399516292129
1984-03-01,0.280408634124476
1984-04-01,0.149077340878057
1984-05-01,0.995677780599588
1984-06-01,0.709406075487062
1984-07-01,1.18477204448287
1984-08-01,0.239400612602539
1984-09-01,0.762186042712288
1984-10-01,-1.23518731540553
1984-11-01,-0.267426392834931
1984-12-01,0.286213906946746
1985-01-01,0.144963997365619
1985-02-01,0.619880168399457
1985-03-01,0.962279815315894
1985-04-01,0.472152023433247
1985-05-01,0.886532602509938
1985-06-01,0.0659447668808053
1985-07-01,1.87495633671683
1985-08-01,-0.0304075064859715
1985-09-01,0.396671769064112
1985-10-01,0.446773343559104
1985-11-01,0.0170019710349362
1985-12-01,0.393280265524671
1986-01-01,-0.0596457755708845
1986-02-01,1.03535463661564
1986-03-01,0.894052979905236
1986-04-01,0.501611607594231
1986-05-01,1.51792366236982
1986-06-01,0.188439498006865
1986-07-01,1.87666753565813
1986-08-01,0.690194875331731
1986-09-01,-0.844996665024527
1986-10-01,0.338049538079281
1986-11-01,-0.4847439114395
1986-12-01,0.189217754585745
1987-01-01,-0.980406449422071
1987-02-01,0.986149683205174
1987-03-01,0.542587199443872
1987-04-01,0.0560786648704408
1987-05-01,0.966711218147568
1987-06-01,-0.0632395398303092
1987-07-01,2.47026252738323
1987-08-01,0.0192261457587512
1987-09-01,-0.347636588327801
1987-10-01,-0.84468944102221
1987-11-01,0.00390886253117222
1987-12-01,0.594193179084576
1988-01-01,-0.703344207055368
1988-02-01,1.25611109615903
1988-03-01,1.63495378279369
1988-04-01,0.00380243282235356
1988-05-01,0.63128040465669
1988-06-01,-0.457191835473964
1988-07-01,1.15025888884594
1988-08-01,0.318789217621458
1988-09-01,0.0074813998210219
1988-10-01,-0.0782351005303016
1988-11-01,0.56905536660397
