"Date","CANCP050000CTGYM"
2015-12-01,0.129512316278354
2016-01-01,0.15868374170827
2016-02-01,0.160048090940482
2016-03-01,0.144735162309809
2016-04-01,0.127349243213275
2016-05-01,0.142790156108621
2016-06-01,0.145980731014035
2016-07-01,0.122031352066846
2016-08-01,0.14991361626455
2016-09-01,0.104109090964856
2016-10-01,0.101486457943785
2016-11-01,0.117574558216934
2016-12-01,0.139142529421478
2017-01-01,0.0682665252880335
2017-02-01,0.0593268692378948
2017-03-01,0.0176820553855118
2017-04-01,0.000421812678365404
2017-05-01,-0.00871177207256171
2017-06-01,-0.0332017663921769
2017-07-01,-0.0276114271782254
2017-08-01,-0.0410708698796637
2017-09-01,-0.0127693615457052
2017-10-01,-0.00057389081439766
2017-11-01,0.0215602458926488
2017-12-01,0.0341186031341343
2018-01-01,0.0563813210093051
2018-02-01,0.0619238178702821
2018-03-01,0.067449247766328
2018-04-01,0.0895874978000614
2018-05-01,0.0671391362823449
2018-06-01,0.0671906233500461
2018-07-01,0.0839882791875582
2018-08-01,0.0671391362823449
2018-09-01,0.0669851474376606
2018-10-01,0.100400962011221
2018-11-01,0.0500475473239496
2018-12-01,0.0111641912396101
2019-01-01,0.0109019379821412
2019-02-01,0.0541805748018114
2019-03-01,0.064821003713228
2019-04-01,0.0700120330803596
2019-05-01,0.0753410541659371
2019-06-01,0.0913486113331444
2019-07-01,0.080181602694415
2019-08-01,0.074891927166437
2019-09-01,0.075172001688377
2019-10-01,0.0695943624877859
2019-11-01,0.086039564479281
2019-12-01,0.0753410541659383
2020-01-01,0.0591079249802689
2020-02-01,0.0213499662787795
2020-03-01,0.0477181207172532
2020-04-01,0.105572443547647
2020-05-01,0.0630652371412006
2020-06-01,0.0632040454401174
2020-07-01,0.108608220127118
2020-08-01,0.131193826046053
2020-09-01,0.168667868692864
2020-10-01,0.162918529281434
2020-11-01,0.178946839796305
2020-12-01,0.194736266837154
2021-01-01,0.209910121673684
2021-02-01,0.224667994856856
2021-03-01,0.247005512136367
2021-04-01,0.174579633987413
2021-05-01,0.22153923495377
2021-06-01,0.291130497710914
2021-07-01,0.299370168045507
2021-08-01,0.310992539452554
2021-09-01,0.272317243731739
2021-10-01,0.232396243118182
2021-11-01,0.290073378982843
2021-12-01,0.316547324924946
2022-01-01,0.333983184252895
2022-02-01,0.345080814565335
2022-03-01,0.483233990087751
2022-04-01,0.487149604817802
2022-05-01,0.578560211547185
2022-06-01,0.576388732910317
2022-07-01,0.51672506472551
2022-08-01,0.533475962549195
2022-09-01,0.544664019974995
2022-10-01,0.528744100708506
2022-11-01,0.47815659259913
2022-12-01,0.369857479551515
2023-01-01,0.372283096780927
2023-02-01,0.307645952166044
2023-03-01,0.166033177569276
2023-04-01,0.148082243959466
2023-05-01,0.0159320090308047
2023-06-01,0.0197137569150688
2023-07-01,-0.0238525266001912
2023-08-01,0.0010210959520912
2023-09-01,-0.0756360623968736
2023-10-01,-0.0908302919361627
