"Date","CANCPGRHO01GYM"
1975-06-01,7.5433768470118
1975-07-01,7.85902374026264
1975-08-01,8.45090079552561
1975-09-01,8.75908156842424
1975-10-01,9.92268410546772
1975-11-01,10.2803204958003
1975-12-01,10.4576106598374
1976-01-01,11.6386012772675
1976-02-01,11.7309098467431
1976-03-01,12.0567190451514
1976-04-01,12.158503819881
1976-05-01,12.3112920785527
1976-06-01,11.8469780793682
1976-07-01,11.8615126121502
1976-08-01,11.2245061369092
1976-09-01,11.3301221489687
1976-10-01,11.4034374888114
1976-11-01,11.122302295506
1976-12-01,10.9129826054841
1977-01-01,10.7650815844523
1977-02-01,10.4608005574786
1977-03-01,9.97019591953106
1977-04-01,9.88502547564246
1977-05-01,9.52091268478948
1977-06-01,9.85572016121953
1977-07-01,9.42905741941705
1977-08-01,9.36771819651609
1977-09-01,9.14361698579766
1977-10-01,8.52742631950394
1977-11-01,8.27207065338618
1977-12-01,8.15206864960724
1978-01-01,7.92368157830457
1978-02-01,7.87577443564581
1978-03-01,8.15911585018074
1978-04-01,7.94277008442302
1978-05-01,7.83289787581293
1978-06-01,7.37675873604398
1978-07-01,7.61626321266911
1978-08-01,7.46879520860286
1978-09-01,7.3586933945704
1978-10-01,6.6790336523808
1978-11-01,6.46757663165151
1978-12-01,6.4400893120502
1979-01-01,6.4241890932771
1979-02-01,6.2121178938826
1979-03-01,6.00433734120649
1979-04-01,6.17095227062992
1979-05-01,5.97515222919017
1979-06-01,5.93595376852446
1979-07-01,5.66714910681768
1979-08-01,5.34469461489982
1979-09-01,5.32291919148226
1979-10-01,5.08536846362763
1979-11-01,5.17152649530695
1979-12-01,5.21665046989213
1980-01-01,5.13892767890971
1980-02-01,5.61763326861826
1980-03-01,5.66423741877629
1980-04-01,6.14174618510638
1980-05-01,6.62503288296126
1980-06-01,6.68298393373399
1980-07-01,7.18689185066547
1980-08-01,7.53598462155085
1980-09-01,7.73210906152702
1980-10-01,7.00901754702153
1980-11-01,7.58545896877875
1980-12-01,7.64790808270908
1981-01-01,8.39358649713518
1981-02-01,8.48225404450562
1981-03-01,8.60685994160744
1981-04-01,9.22491149873503
1981-05-01,9.75240289547229
1981-06-01,10.5131998415786
1981-07-01,10.8363891851319
1981-08-01,11.3731443401815
1981-09-01,11.8766996708988
1981-10-01,13.9768291327792
1981-11-01,13.7593445528107
1981-12-01,14.2794981499933
1982-01-01,14.362389430874
1982-02-01,14.1462908222658
1982-03-01,14.3347020818794
1982-04-01,13.57927748323
1982-05-01,13.0644525047553
1982-06-01,12.1647371359686
1982-07-01,11.90752832345
1982-08-01,11.6079908301627
1982-09-01,11.4089153622855
1982-10-01,11.0727120866531
1982-11-01,10.783539505996
1982-12-01,10.1654803188161
1983-01-01,9.38366210459282
1983-02-01,8.88708320215449
1983-03-01,8.52756862556156
1983-04-01,7.9225065702031
1983-05-01,7.35148668817228
1983-06-01,7.2611438219424
1983-07-01,6.66706011702226
1983-08-01,6.47698387683271
1983-09-01,5.79903355558146
1983-10-01,4.69541871745911
1983-11-01,4.41718064768853
1983-12-01,4.37495344630577
1984-01-01,4.20309014236744
1984-02-01,4.0760044006437
1984-03-01,3.85525968762222
1984-04-01,3.96765542836562
1984-05-01,4.05440002539168
1984-06-01,3.6437208409727
1984-07-01,3.47587813209943
1984-08-01,2.96772487342243
1984-09-01,3.12026041179049
1984-10-01,3.15972157213949
1984-11-01,3.15336594041207
1984-12-01,2.87384085720551
1985-01-01,3.02873774226746
1985-02-01,3.04834540458494
1985-03-01,3.13307032917334
1985-04-01,3.19434130716238
1985-05-01,3.23187265080041
1985-06-01,3.40754246408469
1985-07-01,3.44988099432311
1985-08-01,3.32485555888792
1985-09-01,3.26968734108224
1985-10-01,2.86756382045228
1985-11-01,2.94796203918307
1985-12-01,3.16325495378046
1986-01-01,3.0055284828859
1986-02-01,3.26086239746496
1986-03-01,3.5795221917432
1986-04-01,3.52764560193544
1986-05-01,3.58461958999267
1986-06-01,3.46787732448512
1986-07-01,3.6571025184785
1986-08-01,3.66890311593541
1986-09-01,3.76476316137229
1986-10-01,4.74065200388021
1986-11-01,4.85595545233069
1986-12-01,4.9888722305685
1987-01-01,5.15623092782409
1987-02-01,5.13569661768791
1987-03-01,5.06872540757887
1987-04-01,5.70345925727994
1987-05-01,5.50075664756429
1987-06-01,5.70060771132011
1987-07-01,5.74813696719101
1987-08-01,5.9778662927993
1987-09-01,5.85164542272527
1987-10-01,5.56118280378406
1987-11-01,5.43892408687291
1987-12-01,5.37638281692381
1988-01-01,5.44475688047312
1988-02-01,4.88482673621618
1988-03-01,5.10179488602008
1988-04-01,4.52796568804797
1988-05-01,4.7596755099824
1988-06-01,4.78256736781889
1988-07-01,4.92499386963188
1988-08-01,4.91709485244917
1988-09-01,5.17490286322592
1988-10-01,5.34128400937073
1988-11-01,5.42279014591403
1988-12-01,5.47846076154683
1989-01-01,5.65426544399912
1989-02-01,6.34761820576521
1989-03-01,6.45886371062865
1989-04-01,7.21481083557564
1989-05-01,7.19175230892042
1989-06-01,7.24019759059039
1989-07-01,7.43145309285199
1989-08-01,7.4690191397635
1989-09-01,7.02429144316474
1989-10-01,7.07343178684073
1989-11-01,6.95823883243139
1989-12-01,6.9128407488145
1990-01-01,7.18878862488986
1990-02-01,7.17177520643998
1990-03-01,6.79746718537281
1990-04-01,6.13366229010782
1990-05-01,6.20321163464649
1990-06-01,6.02187029803835
1990-07-01,5.46262821061145
1990-08-01,5.22553536863616
1990-09-01,5.39293924267858
1990-10-01,5.34943499011474
1990-11-01,5.20039249251398
1990-12-01,4.75795366532863
1991-01-01,4.69208602864639
1991-02-01,4.45146248940287
1991-03-01,3.65117097406467
1991-04-01,3.65601955243926
1991-05-01,3.37714785525757
1991-06-01,3.50186253131233
1991-07-01,3.63080379906245
1991-08-01,3.53678672519535
1991-09-01,3.24937808156733
1991-10-01,2.8001825674523
1991-11-01,2.68492522290023
1991-12-01,2.57360131854122
1992-01-01,1.83506432321726
1992-02-01,1.55860502625197
1992-03-01,1.83716181912011
1992-04-01,1.27013147327944
1992-05-01,1.44583190965486
1992-06-01,0.914139460753648
1992-07-01,0.880735807505444
1992-08-01,0.688636478794829
1992-09-01,0.530004998032087
1992-10-01,0.572534963728709
1992-11-01,0.62024409613056
1992-12-01,0.99834356933043
1993-01-01,1.04703128150851
1993-02-01,0.858432846621556
1993-03-01,1.06486903790413
1993-04-01,1.22521582850952
1993-05-01,0.748747825206036
1993-06-01,0.955902556998201
1993-07-01,0.66978633130369
1993-08-01,0.717211161399284
1993-09-01,0.924186371329694
1993-10-01,0.60228491259267
1993-11-01,0.320353853663381
1993-12-01,0.0549881307830594
1994-01-01,-0.209780031320946
1994-02-01,-0.132039881030428
1994-03-01,-0.36614302443713
1994-04-01,-0.865843896624376
1994-05-01,-0.445341950566281
1994-06-01,-0.288695668160144
1994-07-01,-0.16320705553914
1994-08-01,0.0099800267693664
1994-09-01,0.197297569460492
1994-10-01,-0.331528134408511
1994-11-01,-0.0679584850593385
1994-12-01,0.165795979813666
1995-01-01,0.791694575326033
1995-02-01,1.02750177440818
1995-03-01,1.42064088753223
1995-04-01,2.01116940181029
1995-05-01,2.16401671356
1995-06-01,1.9245072097743
1995-07-01,1.81450965233179
1995-08-01,1.57494523757076
1995-09-01,1.41535997781813
1995-10-01,1.25724086971864
1995-11-01,1.27351930202745
1995-12-01,1.0377473459115
1996-01-01,0.677326468933458
1996-02-01,0.521645322747963
1996-03-01,0.103441766548058
1996-04-01,0.103410249336396
1996-05-01,-0.204823857350032
1996-06-01,-0.358917624128964
1996-07-01,-0.251741919917393
1996-08-01,-0.482770580619743
1996-09-01,-0.405489117802251
1996-10-01,-0.405489117802251
1996-11-01,-0.636260706120342
1996-12-01,-0.559556610082957
1997-01-01,-0.482780946867418
1997-02-01,-0.590478351958232
1997-03-01,-0.329368662510599
1997-04-01,-0.221663179680232
1997-05-01,-0.436607863563916
1997-06-01,-0.205657505117524
1997-07-01,-0.360100725017276
1997-08-01,-0.283418270437863
1997-09-01,-0.545421262976879
1997-10-01,-0.437629786941708
1997-11-01,-0.469064315279407
1997-12-01,-0.391486983757152
1998-01-01,-0.313957025048668
1998-02-01,-0.128802944655267
1998-03-01,-0.081764072038934
1998-04-01,0.0730282196191964
1998-05-01,0.0731413540600021
1998-06-01,-0.00431672660197054
1998-07-01,0.30580644455405
1998-08-01,0.383816369288624
1998-09-01,0.772923588362794
1998-10-01,1.08265277136835
1998-11-01,1.27152123060458
1998-12-01,1.1617424881639
1999-01-01,1.16048451820861
1999-02-01,1.08249873352475
1999-03-01,0.95637238140609
1999-04-01,1.0776558440751
1999-05-01,1.00192132930947
1999-06-01,1.15726935015145
1999-07-01,1.04734431561961
1999-08-01,1.12516674837135
1999-09-01,1.38403126508804
1999-10-01,0.810331423185862
1999-11-01,1.04124548867987
1999-12-01,1.14840102551592
2000-01-01,1.19365773263925
2000-02-01,1.50140928091901
2000-03-01,1.80805799962092
2000-04-01,1.75429886679262
2000-05-01,2.14150690576035
2000-06-01,2.21577405503981
2000-07-01,2.39723971884832
2000-08-01,2.5796220217093
2000-09-01,2.20197962951355
2000-10-01,2.79878714204457
2000-11-01,2.7176366588756
2000-12-01,2.94267716471381
2001-01-01,2.89227503035925
2001-02-01,2.83902707766247
2001-03-01,2.75420636805156
2001-04-01,2.56437618118292
2001-05-01,2.69474247831247
2001-06-01,2.54012270201817
2001-07-01,2.4137390750967
2001-08-01,2.40872080226958
2001-09-01,2.28561990350941
2001-10-01,2.37916540798231
2001-11-01,2.22862588792401
2001-12-01,1.85239091044349
2002-01-01,1.80584023107879
2002-02-01,1.62596670730212
2002-03-01,1.54852508778704
2002-04-01,1.67686390847765
2002-05-01,1.67222215779724
2002-06-01,1.81781725604884
2002-07-01,1.7866746715156
2002-08-01,1.66616961438068
2002-09-01,1.69439532505451
2002-10-01,1.62847443085033
2002-11-01,1.91889841729686
2002-12-01,2.38307546042907
2003-01-01,2.42556847649
2003-02-01,2.64206727334143
2003-03-01,2.68126118842802
2003-04-01,2.61633941251979
2003-05-01,2.58087364362557
2003-06-01,2.57644066508764
2003-07-01,2.50220333665157
2003-08-01,2.54344370850856
2003-09-01,2.65690538105885
2003-10-01,2.78727414072825
2003-11-01,2.63842307433093
2003-12-01,2.38738118120175
2004-01-01,2.38502746486655
2004-02-01,2.28096336850004
2004-03-01,2.1631391985566
2004-04-01,2.15798344195368
2004-05-01,2.05517278555894
2004-06-01,2.05173142956194
2004-07-01,2.30324348556911
2004-08-01,2.30036654203209
2004-09-01,2.36623638716976
2004-10-01,2.46374305004394
2004-11-01,2.59983845969511
2004-12-01,2.66465793853355
2005-01-01,2.56579878930883
2005-02-01,2.45153857235021
2005-03-01,2.55979849344347
2005-04-01,2.55382619630525
2005-05-01,2.71467198987159
2005-06-01,2.68318904613701
2005-07-01,2.56613044630362
2005-08-01,2.49474131461738
2005-09-01,2.32591875167947
2005-10-01,2.26922724945678
2005-11-01,2.16992981813405
2005-12-01,2.16497063658858
2006-01-01,2.36695572308725
2006-02-01,2.63556926953627
2006-03-01,2.72392825495462
2006-04-01,2.85177531742827
2006-05-01,2.91022604150469
2006-06-01,2.999400089001
2006-07-01,3.19450347485081
2006-08-01,3.52579797592815
2006-09-01,3.88245172634084
2006-10-01,4.05673959642411
2006-11-01,4.01138287919152
2006-12-01,4.13421271496015
2007-01-01,4.02045412956782
2007-02-01,3.96915255912322
2007-03-01,4.02314008479658
2007-04-01,3.96953643749357
2007-05-01,3.82576070851158
2007-06-01,3.97248766170494
2007-07-01,3.95865142503351
2007-08-01,4.03360885697128
2007-09-01,3.9782904106629
2007-10-01,4.0105090041468
2007-11-01,4.2225107234677
2007-12-01,4.14481032969643
2008-01-01,4.14115590122715
2008-02-01,4.25741547075073
2008-03-01,4.18011338641279
2008-04-01,4.20552183744119
2008-05-01,4.15871939135977
2008-06-01,3.99450345035329
2008-07-01,3.88140082588676
2008-08-01,3.53061076690911
2008-09-01,3.37049331596269
2008-10-01,3.24479296481339
2008-11-01,3.11346665215943
2008-12-01,2.98361942061278
2009-01-01,3.04180856317065
2009-02-01,2.64427615687235
2009-03-01,2.21486984123828
2009-04-01,1.78665954936657
2009-05-01,1.45975628333958
2009-06-01,1.21709331320665
2009-07-01,0.951603713730938
2009-08-01,0.735248368244702
2009-09-01,0.435745899230442
2009-10-01,0.255144168898385
2009-11-01,-0.123120147276597
2009-12-01,-0.240958369463707
2010-01-01,-0.381704748464178
2010-02-01,-0.322897128045274
2010-03-01,-0.028221122871082
2010-04-01,0.267204827438457
2010-05-01,0.540182430940472
2010-06-01,0.717984740628955
2010-07-01,1.27461876895696
2010-08-01,1.19331909699847
2010-09-01,1.31314490402242
2010-10-01,1.54247740045473
2010-11-01,1.72325496610113
2010-12-01,1.72285293563385
2011-01-01,1.78200154581848
2011-02-01,1.7815859069091
2011-03-01,1.60191325283026
2011-04-01,1.42190950387059
2011-05-01,1.5611802481591
2011-06-01,1.47701744147481
2011-07-01,1.1539669836754
2011-08-01,1.39049304052131
2011-09-01,1.33159656945838
2011-10-01,0.891786035161448
2011-11-01,1.00842045439999
2011-12-01,1.12448282912408
2012-01-01,1.14675061556812
2012-02-01,1.16940383104844
2012-03-01,1.22793558219498
2012-04-01,1.59921404758202
2012-05-01,1.42126436443251
2012-06-01,1.3502849403547
2012-07-01,1.23201196575222
2012-08-01,1.13867183064693
2012-09-01,1.13907042876918
2012-10-01,1.21588440127022
2012-11-01,1.12245994750918
2012-12-01,0.948413807604292
2013-01-01,0.775291443948088
2013-02-01,0.83236837035004
2013-03-01,0.889595017919621
2013-04-01,0.542987671176892
2013-05-01,0.462868247474608
2013-06-01,0.634384731991511
2013-07-01,0.519663495194705
2013-08-01,0.634175341914595
2013-09-01,0.805858195551552
2013-10-01,0.91661053199587
2013-11-01,1.14448228717132
2013-12-01,1.25879711714378
2014-01-01,1.46551101167527
2014-02-01,1.46401791450065
2014-03-01,1.46285614018573
2014-04-01,1.80349982396265
2014-05-01,1.80349982396265
2014-06-01,1.74385004397963
2014-07-01,1.91488838568749
2014-08-01,1.89120860708791
2014-09-01,1.79760899236656
2014-10-01,1.59719446513331
2014-11-01,1.53749160033771
2014-12-01,1.59253753646427
2015-01-01,1.53455916709845
2015-02-01,1.56534870742498
2015-03-01,1.64286832997249
2015-04-01,1.38944084434199
2015-05-01,1.46762064517566
2015-06-01,1.47410597440193
2015-07-01,1.3089975434174
2015-08-01,1.36658667853639
2015-09-01,1.42961581975676
2015-10-01,1.68607469177198
2015-11-01,1.60641888882673
2015-12-01,1.63211292042383
2016-01-01,1.57587021810443
2016-02-01,1.52046477859533
2016-03-01,1.44093030845684
2016-04-01,1.46792724219789
2016-05-01,1.44277288686029
2016-06-01,1.67683848991121
2016-07-01,1.75959383155332
2016-08-01,1.86387854151549
2016-09-01,1.8087277769767
2016-10-01,1.79744663529007
2016-11-01,2.00627206170914
2016-12-01,1.89773897270572
2017-01-01,1.99910500287354
2017-02-01,1.8965960383428
2017-03-01,1.99666652731355
2017-04-01,1.93769002904061
2017-05-01,2.11218319270229
2017-06-01,1.91987379011669
2017-07-01,1.99309094770933
2017-08-01,2.01246098157636
2017-09-01,2.03526756477361
2017-10-01,2.00882022728635
2017-11-01,1.84719798131624
2017-12-01,1.96936942461846
2018-01-01,1.99256788557785
2018-02-01,2.21707055819225
2018-03-01,2.11402777858347
2018-04-01,2.18633454949347
2018-05-01,2.15708806475074
2018-06-01,2.17863679226376
2018-07-01,2.22479836700558
2018-08-01,2.24456756195414
2018-09-01,2.366194015816
2018-10-01,2.20578956897442
2018-11-01,2.25148833924739
2018-12-01,2.24717613801183
2019-01-01,2.57151351583458
2019-02-01,2.6170082141124
2019-03-01,2.81262701337576
2019-04-01,2.65612147066165
2019-05-01,2.52965602351772
2019-06-01,2.47955066441857
2019-07-01,2.47746053496422
2019-08-01,2.50338557965672
2019-09-01,2.47346580963379
2019-10-01,2.80541951024626
2019-11-01,2.67611509308221
2019-12-01,2.65123748761561
2020-01-01,2.27169574135155
2020-02-01,2.34118039897555
2020-03-01,2.35537006252269
2020-04-01,2.3301720481184
2020-05-01,1.96628666810897
2020-06-01,2.03836663774642
2020-07-01,1.7708242761603
2020-08-01,1.81308423751273
2020-09-01,1.90545935713735
2020-10-01,1.84077386382901
2020-11-01,1.96138844701993
2020-12-01,1.74023388847709
2021-01-01,1.78938688038888
2021-02-01,1.61405986166546
2021-03-01,1.84515881331781
2021-04-01,2.19130794886051
2021-05-01,3.20480841862774
2021-06-01,3.89637388536698
2021-07-01,4.36748629994283
2021-08-01,4.23091739789376
2021-09-01,4.40573979402825
2021-10-01,4.12931194701039
2021-11-01,4.23775349174828
2021-12-01,4.95810138219942
2022-01-01,5.25117033217773
2022-02-01,5.64137637662564
2022-03-01,6.15386155066227
2022-04-01,6.74776503155469
2022-05-01,6.44999349180129
2022-06-01,5.9795712699118
2022-07-01,5.92614584427295
2022-08-01,6.52760123139101
2022-09-01,6.62430208651211
2022-10-01,6.13419783330382
2022-11-01,6.48686553811702
2022-12-01,6.31557232582394
2023-01-01,6.35580767517636
2023-02-01,6.17379818337276
2023-03-01,5.60513813696143
2023-04-01,5.39773556157159
2023-05-01,5.51943811766746
2023-06-01,5.5159531861468
2023-07-01,5.77664379813992
2023-08-01,5.62390161826452
2023-09-01,5.77389258118194
2023-10-01,7.10410002066598
