"Date","CPGRLE01CAM657N"
1961-02-01,0
1961-03-01,0
1961-04-01,0
1961-05-01,0.250058429996558
1961-06-01,-0.0321017081458766
1961-07-01,-0.249514796019702
1961-08-01,-0.061918082348966
1961-09-01,0.282506193383756
1961-10-01,-0.0939034480713161
1961-11-01,0
1961-12-01,0.0296882439694771
1962-01-01,-0.217607059309742
1962-02-01,0
1962-03-01,0.0941687311279395
1962-04-01,0.648302397905822
1962-05-01,0.186948283905813
1962-06-01,0.581539878019919
1962-07-01,-0.185520563397886
1962-08-01,0.672184867882728
1962-09-01,-0.575384529194589
1962-10-01,0.732647215639071
1962-11-01,0
1962-12-01,0
1963-01-01,-0.123700080131343
1963-02-01,-0.153002535618142
1963-03-01,0.153236992101562
1963-04-01,-0.0607172614966637
1963-05-01,0.0923413412550972
1963-06-01,-0.184512301376343
1963-07-01,1.42705410542981
1963-08-01,0.539209525882254
1963-09-01,-0.564946445797093
1963-10-01,0.182305009449513
1963-11-01,0.658108963309229
1963-12-01,0
1964-01-01,0
1964-02-01,0
1964-03-01,-0.0594714584267778
1964-04-01,0.744640810108071
1964-05-01,0
1964-06-01,-0.179554056376606
1964-07-01,0.380712366889006
1964-08-01,0.0895974080300389
1964-09-01,0.2685516088094
1964-10-01,0.326570662131497
1964-11-01,-0.0889868419973281
1964-12-01,0.555151597035423
1965-01-01,0.030298626505393
1965-02-01,-0.0885475483465915
1965-03-01,0.0583097309655052
1965-04-01,0.729235433094914
1965-05-01,-0.233720134571668
1965-06-01,1.0987476222047
1965-07-01,-0.204184543657321
1965-08-01,0.262078828282671
1965-09-01,0.116936235407068
1965-10-01,0.0870294878437436
1965-11-01,0.45503183983077
1965-12-01,0.45297067901611
1966-01-01,0
1966-02-01,0.537097720934419
1966-03-01,0.448519120931911
1966-04-01,0.646357188509006
1966-05-01,0
1966-06-01,0.613206039184083
1966-07-01,0
1966-08-01,0.272421164191025
1966-09-01,0.252098911115499
1966-10-01,0.112494520982536
1966-11-01,0.0837274680733755
1966-12-01,0.688754013735011
1967-01-01,0
1967-02-01,0.166170342755763
1967-03-01,0.711281638028028
1967-04-01,0.515520395144925
1967-05-01,0.620696819599614
1967-06-01,0.507578295972915
1967-07-01,0.261947766966776
1967-08-01,0.476052619830753
1967-09-01,0.321711334311811
1967-10-01,0.160339835730942
1967-11-01,-0.0800415793286591
1967-12-01,0.579406847407492
1968-01-01,0.36438025787065
1968-02-01,0.0793550788131327
1968-03-01,0.75923025486628
1968-04-01,-0.209164967237538
1968-05-01,0.105835133266108
1968-06-01,0.569790963190186
1968-07-01,1.05479554032908
1968-08-01,0.354626648404519
1968-09-01,0.0772384346593853
1968-10-01,0.154357645889343
1968-11-01,1.1147526550037
1968-12-01,-0.152420637171333
1969-01-01,-0.0502176060637148
1969-02-01,0.152730009677239
1969-03-01,0.62775654256031
1969-04-01,1.71997526955552
1969-05-01,0
1969-06-01,0.24083365861212
1969-07-01,0.611818410736134
1969-08-01,0.264059605584154
1969-09-01,0.246197777848467
1969-10-01,0.146970674968722
1969-11-01,-0.146754988172055
1969-12-01,1.13652852202762
1970-01-01,0.598208123807806
1970-02-01,-0.216682411440075
1970-03-01,0.00189716677988029
1970-04-01,0.378782046046777
1970-05-01,0.288439209393845
1970-06-01,-0.143804815224818
1970-07-01,1.11364831606762
1970-08-01,-0.0712128944440739
1970-09-01,-0.230397440300888
1970-10-01,0.142856424239128
1970-11-01,0.167051220771602
1970-12-01,-0.44383758650599
1971-01-01,0.47028277304199
1971-02-01,0.468081466541062
1971-03-01,-0.0708583499247412
1971-04-01,0.768247676020964
1971-05-01,-0.0703679941054255
1971-06-01,0.579749708911624
1971-07-01,0.802757704768012
1971-08-01,0.796364824779067
1971-09-01,-0.291678430489769
1971-10-01,0.638066366859156
1971-11-01,-0.0451792616354611
1971-12-01,0.359508177957505
1972-01-01,0.381636304279422
1972-02-01,0.425051919899975
1972-03-01,0.65019560899048
1972-04-01,0.420518681425313
1972-05-01,0.134367323842782
1972-06-01,0
1972-07-01,1.05330689481018
1972-08-01,0.694885321537338
1972-09-01,0.542852982286788
1972-10-01,0.131159986456902
1972-11-01,0
1972-12-01,0.4082265832217
1973-01-01,0.576244550663422
1973-02-01,0.723136019563852
1973-03-01,0
1973-04-01,1.20400581857188
1973-05-01,0.31284239222634
1973-06-01,0.643766615493846
1973-07-01,1.15848071007315
1973-08-01,0.87634996120058
1973-09-01,0.406048295762593
1973-10-01,0.486951187085281
1973-11-01,0.804892986515182
1973-12-01,0.300156744403482
1974-01-01,0.754660777026019
1974-02-01,0.628840681922036
1974-03-01,1.23590818743055
1974-04-01,0.971158408704596
1974-05-01,1.55293597171856
1974-06-01,0.585335821903113
1974-07-01,0.770045565801289
1974-08-01,1.17461536729052
1974-09-01,0.923554577386158
1974-10-01,1.15035418856472
1974-11-01,0.739866666632754
1974-12-01,1.03849626997439
1975-01-01,-0.106543202129514
1975-02-01,1.17254401149922
1975-03-01,0.352577872559224
1975-04-01,0.788127794932838
1975-05-01,1.11110915231029
1975-06-01,0.663224777879165
1975-07-01,0.849777909198905
1975-08-01,1.01476620363038
1975-09-01,0.438048412809585
1975-10-01,0.784221881184377
1975-11-01,1.00961817198477
1975-12-01,0.461189403409926
1976-01-01,0.327292279931962
1976-02-01,0.847531344567261
1976-03-01,0.5182100125037
1976-04-01,0.498862457700421
1976-05-01,0.524283214381802
1976-06-01,0.682821204593883
1976-07-01,0.741256896634481
1976-08-01,0.142725965853952
1976-09-01,0.564710313012689
1976-10-01,0.684625511151505
1976-11-01,0.557918104398222
1976-12-01,0.337487355730056
1977-01-01,0.763075917582137
1977-02-01,0.436859545794815
1977-03-01,1.07304707620048
1977-04-01,0.461443664775607
1977-05-01,1.23423131364362
1977-06-01,0.144519679561266
1977-07-01,1.1575190403097
1977-08-01,-0.132377220912092
1977-09-01,0.843634990933128
1977-10-01,0.761639065773195
1977-11-01,0.556941071876199
1977-12-01,0.437787309491627
1978-01-01,0.551442273711644
1978-02-01,0.844597204243069
1978-03-01,0.514598378746325
1978-04-01,0.0376358894239124
1978-05-01,1.10485185340653
1978-06-01,0.683145187311
1978-07-01,0.89214677456036
1978-08-01,0.559210670931736
1978-09-01,0.00660142532657465
1978-10-01,1.47854467095135
1978-11-01,0.623088366948264
1978-12-01,0.15683560346721
1979-01-01,0.100676907699662
1979-02-01,1.17837353358036
1979-03-01,0.78672051517694
1979-04-01,0.719922084539292
1979-05-01,1.2160022563412
1979-06-01,0.63254121440846
1979-07-01,0.485767743157118
1979-08-01,0.477713591115398
1979-09-01,0.921727988037083
1979-10-01,0.701504530770211
1979-11-01,1.15171036703202
1979-12-01,0.251355862531843
1980-01-01,0.422568772929475
1980-02-01,1.18754688374047
1980-03-01,0.497417621533927
1980-04-01,0.816391720517878
1980-05-01,1.22961114375801
1980-06-01,0.909910860654774
1980-07-01,0.630247813721129
1980-08-01,1.02376849147432
1980-09-01,0.538689839591627
1980-10-01,0.505108605419855
1980-11-01,1.25029793930267
1980-12-01,0.295413497222781
1981-01-01,1.27683601575212
1981-02-01,0.985574477006413
1981-03-01,1.05410880874429
1981-04-01,0.63736512921172
1981-05-01,0.975847409251787
1981-06-01,1.25414825767256
1981-07-01,0.680548916329902
1981-08-01,0.98745535910524
1981-09-01,0.77513171757975
1981-10-01,1.19305964703751
1981-11-01,1.08972846602348
1981-12-01,0.427658199686336
1982-01-01,0.686611178464313
1982-02-01,1.09004757313863
1982-03-01,1.00400858409733
1982-04-01,0.534168348418335
1982-05-01,1.09905606371855
1982-06-01,0.993181176463355
1982-07-01,0.614249798558573
1982-08-01,0.623929119804293
1982-09-01,0.426418851273532
1982-10-01,1.15647566143115
1982-11-01,0.524797608333969
1982-12-01,0.136898255897303
1983-01-01,-0.0632058653690294
1983-02-01,0.73696456755554
1983-03-01,0.556100339801225
1983-04-01,0.308499797902226
1983-05-01,0.199027761308337
1983-06-01,0.398890000131614
1983-07-01,0.475134045410881
1983-08-01,0.587858566526736
1983-09-01,0.299684542730294
1983-10-01,0.762552662618682
1983-11-01,0.217227230876293
1983-12-01,0.00814918374623137
1984-01-01,0.210817090663969
1984-02-01,0.332011861946423
1984-03-01,0.271590842671244
1984-04-01,0.366970167601313
1984-05-01,0.119679500059541
1984-06-01,0.48995699543319
1984-07-01,0.057241590276913
1984-08-01,0.314774202041389
1984-09-01,0.364853259676486
1984-10-01,0.419787869591218
1984-11-01,0.326391219592635
1984-12-01,-0.0912373260165731
1985-01-01,0.214322520426527
1985-02-01,0.63811500123659
1985-03-01,0.256988735467634
1985-04-01,0.368201536257068
1985-05-01,0.585651449711692
1985-06-01,0.546236483356951
1985-07-01,0.616007213901043
1985-08-01,0.139410309573706
1985-09-01,0.229345439775738
1985-10-01,0.411363979907826
1985-11-01,0.239327432224725
1985-12-01,0.260386549936702
1986-01-01,0.187700734774082
1986-02-01,0.717808394030192
1986-03-01,0.75827188541667
1986-04-01,0.514600274381933
1986-05-01,0.840186629804043
1986-06-01,0.200874754015041
1986-07-01,0.785131941993363
1986-08-01,0.129108176620896
1986-09-01,0.00612168009356646
1986-10-01,0.795175842270744
1986-11-01,0.363114091427703
1986-12-01,0.204820707943574
1987-01-01,0.0504890649252685
1987-02-01,0.369916648699376
1987-03-01,0.241294438582829
1987-04-01,0.689980974174243
1987-05-01,0.548968260030973
1987-06-01,-0.0256283783652371
1987-07-01,0.67399053040985
1987-08-01,0.408038959670473
1987-09-01,0.06032200351176
1987-10-01,0.373276107279592
1987-11-01,0.451693073104009
1987-12-01,0.247805024819218
1988-01-01,-0.038883712121293
1988-02-01,0.740134903329209
1988-03-01,0.878953445886858
1988-04-01,0.148615098846164
1988-05-01,0.518788725805386
1988-06-01,0.210492199790357
1988-07-01,0.542720159739369
1988-08-01,0.287689578142552
1988-09-01,0.225208590769188
1988-10-01,0.776918220532958
