"Date","CPGREN01CAM657N"
1961-02-01,0
1961-03-01,0
1961-04-01,0
1961-05-01,-0.869565217391298
1961-06-01,-0.877192982456134
1961-07-01,0.884955752212382
1961-08-01,0.877192982456134
1961-09-01,0
1961-10-01,0
1961-11-01,0
1961-12-01,-1.7391304347826
1962-01-01,1.76991150442476
1962-02-01,0
1962-03-01,0
1962-04-01,-0.869565217391298
1962-05-01,0
1962-06-01,0
1962-07-01,0
1962-08-01,0
1962-09-01,0
1962-10-01,-0.877192982456134
1962-11-01,0
1962-12-01,0
1963-01-01,-0.884955752212401
1963-02-01,0.892857142857154
1963-03-01,-0.884955752212401
1963-04-01,0.892857142857154
1963-05-01,0
1963-06-01,0
1963-07-01,-2.65486725663718
1963-08-01,1.81818181818182
1963-09-01,0
1963-10-01,0
1963-11-01,0
1963-12-01,0
1964-01-01,0
1964-02-01,0
1964-03-01,0.892857142857154
1964-04-01,0
1964-05-01,0
1964-06-01,0
1964-07-01,0
1964-08-01,0
1964-09-01,0
1964-10-01,-0.884955752212401
1964-11-01,0
1964-12-01,0
1965-01-01,0.892857142857154
1965-02-01,0
1965-03-01,-0.884955752212401
1965-04-01,0
1965-05-01,0.892857142857154
1965-06-01,0
1965-07-01,-0.884955752212401
1965-08-01,0
1965-09-01,0.892857142857154
1965-10-01,0
1965-11-01,0
1965-12-01,0
1966-01-01,0
1966-02-01,0
1966-03-01,0
1966-04-01,0.884955752212382
1966-05-01,0
1966-06-01,0
1966-07-01,0
1966-08-01,0
1966-09-01,0
1966-10-01,0.877192982456134
1966-11-01,0
1966-12-01,0
1967-01-01,0
1967-02-01,0
1967-03-01,0.869565217391298
1967-04-01,2.58620689655174
1967-05-01,0.840336134453775
1967-06-01,0
1967-07-01,0
1967-08-01,-0.833333333333327
1967-09-01,0
1967-10-01,0
1967-11-01,0
1967-12-01,0
1968-01-01,0.840336134453775
1968-02-01,0
1968-03-01,0.833333333333327
1968-04-01,0.826446280991746
1968-05-01,0.819672131147552
1968-06-01,0
1968-07-01,0
1968-08-01,0.813008130081294
1968-09-01,0
1968-10-01,0
1968-11-01,0
1968-12-01,0
1969-01-01,0.806451612903219
1969-02-01,0
1969-03-01,0
1969-04-01,0
1969-05-01,0
1969-06-01,0
1969-07-01,0
1969-08-01,0.799999999999994
1969-09-01,0.793650793650804
1969-10-01,0
1969-11-01,0
1969-12-01,0
1970-01-01,0
1970-02-01,0
1970-03-01,2.36220472440945
1970-04-01,0
1970-05-01,0
1970-06-01,0
1970-07-01,0
1970-08-01,0
1970-09-01,0
1970-10-01,0
1970-11-01,0.769230769230779
1970-12-01,0
1971-01-01,0.763358778625948
1971-02-01,0.757575757575752
1971-03-01,0
1971-04-01,3.00751879699247
1971-05-01,0
1971-06-01,0
1971-07-01,0
1971-08-01,0
1971-09-01,0
1971-10-01,0
1971-11-01,0.72992700729928
1971-12-01,0
1972-01-01,0.72463768115943
1972-02-01,0
1972-03-01,0.719424460431649
1972-04-01,0
1972-05-01,0
1972-06-01,0
1972-07-01,0
1972-08-01,0
1972-09-01,0
1972-10-01,0
1972-11-01,0
1972-12-01,0
1973-01-01,2.85714285714286
1973-02-01,1.38888888888886
1973-03-01,0
1973-04-01,0
1973-05-01,1.36986301369866
1973-06-01,1.35135135135133
1973-07-01,1.33333333333334
1973-08-01,2.63157894736843
1973-09-01,0.641025641025636
1973-10-01,1.27388535031847
1973-11-01,1.25786163522013
1973-12-01,3.1055900621118
1974-01-01,0
1974-02-01,0
1974-03-01,0
1974-04-01,0
1974-05-01,6.02409638554217
1974-06-01,2.84090909090909
1974-07-01,0
1974-08-01,0
1974-09-01,0
1974-10-01,0
1974-11-01,0
1974-12-01,0.552486187845288
1975-01-01,1.64835164835165
1975-02-01,0
1975-03-01,2.16216216216217
1975-04-01,0.529100529100536
1975-05-01,0.526315789473691
1975-06-01,0
1975-07-01,6.80628272251307
1975-08-01,1.47058823529412
1975-09-01,1.93236714975848
1975-10-01,0
1975-11-01,1.89573459715638
1975-12-01,1.3953488372093
1976-01-01,1.83486238532111
1976-02-01,0.900900900900894
1976-03-01,0.446428571428577
1976-04-01,0
1976-05-01,0.44444444444445
1976-06-01,0.884955752212382
1976-07-01,0
1976-08-01,0
1976-09-01,4.3859649122807
1976-10-01,1.26050420168067
1976-11-01,-0.414937759336105
1976-12-01,0
1977-01-01,2.08333333333333
1977-02-01,0
1977-03-01,4.08163265306124
1977-04-01,0.78431372549019
1977-05-01,0.389105058365764
1977-06-01,0
1977-07-01,0
1977-08-01,0
1977-09-01,2.71317829457365
1977-10-01,0.75471698113207
1977-11-01,0.374531835205997
1977-12-01,-0.373134328358214
1978-01-01,0.374531835205997
1978-02-01,1.11940298507463
1978-03-01,3.690036900369
1978-04-01,-0.355871886121001
1978-05-01,0
1978-06-01,-0.357142857142877
1978-07-01,0.35842293906812
1978-08-01,1.42857142857142
1978-09-01,2.46478873239438
1978-10-01,0
1978-11-01,0
1978-12-01,0.687285223367706
1979-01-01,2.04778156996584
1979-02-01,0.334448160535121
1979-03-01,0
1979-04-01,0.666666666666675
1979-05-01,0.33112582781456
1979-06-01,0
1979-07-01,0.990099009900989
1979-08-01,0.326797385620919
1979-09-01,4.23452768729642
1979-10-01,0.937499999999986
1979-11-01,0.928792569659468
1979-12-01,1.22699386503067
1980-01-01,1.81818181818183
1980-02-01,0.297619047619039
1980-03-01,2.6706231454006
1980-04-01,0.867052023121374
1980-05-01,0.286532951289414
1980-06-01,0.571428571428567
1980-07-01,1.13636363636364
1980-08-01,1.12359550561796
1980-09-01,0
1980-10-01,6.3888888888889
1980-11-01,2.61096605744124
1980-12-01,0.254452926208665
1981-01-01,6.34517766497461
1981-02-01,0.477326968973753
1981-03-01,4.75059382422803
1981-04-01,0
1981-05-01,2.26757369614512
1981-06-01,4.8780487804878
1981-07-01,1.05708245243129
1981-08-01,0.41841004184101
1981-09-01,3.125
1981-10-01,1.01010101010101
1981-11-01,0
1981-12-01,2.8
1982-01-01,1.16731517509728
1982-02-01,0.192307692307687
1982-03-01,5.3742802303263
1982-04-01,0.364298724954467
1982-05-01,1.27041742286749
1982-06-01,0.179211469534075
1982-07-01,0
1982-08-01,0.89445438282645
1982-09-01,4.43262411347518
1982-10-01,-1.18845500848894
1982-11-01,0.687285223367706
1982-12-01,0
1983-01-01,-1.53583617747442
1983-02-01,-1.90641247833622
1983-03-01,8.30388692579505
1983-04-01,-4.56769983686787
1983-05-01,-3.41880341880341
1983-06-01,9.02654867256636
1983-07-01,0.974025974025973
1983-08-01,0.643086816720252
1983-09-01,-0.319488817891365
1983-10-01,-0.961538461538461
1983-11-01,-0.809061488673143
1983-12-01,1.46818923327895
1984-01-01,2.41157556270096
1984-02-01,0.470957613814756
1984-03-01,-2.1875
1984-04-01,0.319488817891378
1984-05-01,-0.636942675159231
1984-06-01,0.961538461538461
1984-07-01,1.74603174603172
1984-08-01,-1.24804992199686
1984-09-01,0.473933649289099
1984-10-01,0
1984-11-01,2.83018867924528
1984-12-01,1.07033639143729
1985-01-01,1.66414523449322
1985-02-01,-0.297619047619051
1985-03-01,0
1985-04-01,0
1985-05-01,0
1985-06-01,-0.298507462686571
1985-07-01,-1.19760479041916
1985-08-01,0.303030303030307
1985-09-01,2.26586102719033
1985-10-01,0.59084194977843
1985-11-01,0.587371512481652
1985-12-01,0.43795620437955
1986-01-01,0.872093023255825
1986-02-01,0
1986-03-01,-3.31412103746399
1986-04-01,-6.7064083457526
1986-05-01,-2.55591054313098
1986-06-01,-0.327868852459021
1986-07-01,-0.328947368421057
1986-08-01,-0.330033003300321
1986-09-01,-1.32450331125828
1986-10-01,-0.838926174496634
1986-11-01,1.01522842639594
1986-12-01,0.335008375209371
1987-01-01,1.33555926544242
1987-02-01,2.14168039538713
1987-03-01,1.93548387096774
1987-04-01,0.632911392405072
1987-05-01,0.157232704402511
1987-06-01,1.09890109890111
1987-07-01,0.46583850931677
1987-08-01,0.463678516228748
1987-09-01,0.769230769230773
1987-10-01,-0.305343511450386
1987-11-01,0.306278713629407
1987-12-01,0
1988-01-01,0
1988-02-01,-1.37404580152674
1988-03-01,-0.773993808049539
1988-04-01,1.09204368174729
1988-05-01,0.925925925925925
1988-06-01,-0.305810397553508
1988-07-01,0.15337423312883
1988-08-01,-1.68453292496172
1988-09-01,0.155763239875385
1988-10-01,-0.622083981337476
1988-11-01,-0.938967136150234
1988-12-01,-0.315955766192737
1989-01-01,0.792393026941366
1989-02-01,0.628930817610058
1989-03-01,0.625000000000008
1989-04-01,0.93167701863354
1989-05-01,3.84615384615385
1989-06-01,0.592592592592588
1989-07-01,0.294550810014719
1989-08-01,0
1989-09-01,-0.146842878120395
1989-10-01,-0.294117647058852
1989-11-01,0.442477876106207
1989-12-01,-0.440528634361245
1990-01-01,2.35988200589972
1990-02-01,1.15273775216139
1990-03-01,0.854700854700842
1990-04-01,0.847457627118667
1990-05-01,1.1204481792717
1990-06-01,0.554016620498599
1990-07-01,-0.275482093663893
1990-08-01,0.276243093922633
1990-09-01,1.10192837465567
1990-10-01,4.49591280653949
1990-11-01,3.38983050847459
1990-12-01,-0.126103404791947
1991-01-01,4.2929292929293
1991-02-01,-5.69007263922518
1991-03-01,-3.20924261874197
1991-04-01,-1.72413793103449
1991-05-01,2.9689608636977
1991-06-01,0.262123197903029
1991-07-01,1.30718954248364
1991-08-01,-0.258064516129025
1991-09-01,0.646830530401038
1991-10-01,-1.92802056555271
1991-11-01,0
1991-12-01,-1.17955439056355
1992-01-01,2.91777188328911
1992-02-01,-2.57731958762886
1992-03-01,-0.661375661375664
1992-04-01,0.13315579227696
1992-05-01,1.46276595744681
1992-06-01,1.57273918741809
1992-07-01,1.93548387096775
1992-08-01,-1.13924050632912
1992-09-01,-0.640204865556981
1992-10-01,-0.12886597938144
1992-11-01,1.03225806451614
1992-12-01,-0.127713920817365
