"Date","CANPIEAFD01GYM"
1974-07-01,14.0468227424749
1974-08-01,8.45921450151056
1974-09-01,14.873417721519
1974-10-01,18.2108626198083
1974-11-01,22.9032258064516
1974-12-01,20.447284345048
1975-01-01,16.0990712074303
1975-02-01,13.3738601823708
1975-03-01,11.8902439024391
1975-04-01,12.6506024096386
1975-05-01,14.7590361445783
1975-06-01,14.4578313253012
1975-07-01,13.4897360703812
1975-08-01,9.74930362116992
1975-09-01,8.81542699724517
1975-10-01,6.75675675675677
1975-11-01,2.09973753280841
1975-12-01,3.18302387267903
1976-01-01,3.46666666666664
1976-02-01,4.0214477211796
1976-03-01,5.44959128065393
1976-04-01,3.20855614973263
1976-05-01,2.62467191601051
1976-06-01,3.68421052631578
1976-07-01,1.80878552971575
1976-08-01,-1.26903553299491
1976-09-01,-0.506329113924068
1976-10-01,-2.0253164556962
1976-11-01,-0.771208226221067
1976-12-01,0.771208226221067
1977-01-01,2.06185567010311
1977-02-01,3.35051546391756
1977-03-01,5.42635658914728
1977-04-01,7.77202072538859
1977-05-01,7.92838874680307
1977-06-01,7.10659898477159
1977-07-01,6.8527918781726
1977-08-01,8.22622107969151
1977-09-01,7.37913486005092
1977-10-01,8.78552971576226
1977-11-01,10.1036269430052
1977-12-01,8.92857142857145
1978-01-01,9.09090909090912
1978-02-01,9.22693266832915
1978-03-01,8.33333333333334
1978-04-01,7.93269230769231
1978-05-01,9.24170616113744
1978-06-01,10.1895734597156
1978-07-01,10.4513064133017
1978-08-01,11.1638954869359
1978-09-01,11.6113744075829
1978-10-01,13.5391923990499
1978-11-01,12.9411764705882
1978-12-01,13.1147540983606
1979-01-01,15.0462962962963
1979-02-01,15.9817351598174
1979-03-01,16.5158371040724
1979-04-01,14.2538975501113
1979-05-01,11.9305856832972
1979-06-01,11.3978494623656
1979-07-01,12.4731182795699
1979-08-01,10.6837606837607
1979-09-01,12.3142250530786
1979-10-01,10.8786610878661
1979-11-01,10.8333333333333
1979-12-01,10.9730848861284
1980-01-01,9.25553319919517
1980-02-01,8.85826771653541
1980-03-01,6.21359223300973
1980-04-01,7.01754385964914
1980-05-01,8.52713178294575
1980-06-01,7.91505791505792
1980-07-01,8.22179732313576
1980-08-01,13.1274131274131
1980-09-01,13.4215500945179
1980-10-01,15.0943396226415
1980-11-01,15.9774436090226
1980-12-01,14.9253731343284
1981-01-01,14.1804788213628
1981-02-01,11.9349005424955
1981-03-01,12.6142595978062
1981-04-01,12.5683060109289
1981-05-01,10.7142857142857
1981-06-01,12.5223613595707
1981-07-01,11.8374558303887
1981-08-01,8.36177474402729
1981-09-01,5.50000000000001
1981-10-01,4.09836065573771
1981-11-01,2.26904376012966
1981-12-01,2.27272727272726
1982-01-01,2.0967741935484
1982-02-01,3.06946688206785
1982-03-01,4.22077922077922
1982-04-01,5.98705501618124
1982-05-01,7.74193548387098
1982-06-01,6.67726550079489
1982-07-01,6.31911532385465
1982-08-01,5.66929133858266
1982-09-01,5.52922590837283
1982-10-01,4.56692913385826
1982-11-01,4.43740095087163
1982-12-01,4.92063492063491
1983-01-01,5.21327014218007
1983-02-01,5.01567398119123
1983-03-01,4.20560747663552
1983-04-01,2.90076335877862
1983-05-01,1.49700598802394
1983-06-01,1.19225037257826
1983-07-01,0.742942050520051
1983-08-01,2.08643815201195
1983-09-01,3.14371257485029
1983-10-01,3.91566265060242
1983-11-01,4.85584218512897
1983-12-01,4.9924357034796
1984-01-01,5.25525525525527
1984-02-01,4.92537313432836
1984-03-01,5.97907324364724
1984-04-01,6.08308605341246
1984-05-01,6.047197640118
1984-06-01,6.62739322533139
1984-07-01,7.37463126843659
1984-08-01,6.42335766423356
1984-09-01,5.22496371552976
1984-10-01,4.20289855072463
1984-11-01,4.19681620839365
1984-12-01,3.74639769452448
1985-01-01,3.28102710413698
1985-02-01,3.27169274537696
1985-03-01,2.67983074753172
1985-04-01,1.3986013986014
1985-05-01,0.834492350486795
1985-06-01,0.414364640883971
1985-07-01,0.137362637362642
1985-08-01,-0.548696844993139
1985-09-01,-0.551724137931054
1985-10-01,1.25173852573018
1985-11-01,1.66666666666668
1985-12-01,2.49999999999998
1986-01-01,2.76243093922651
1986-02-01,2.06611570247933
1986-03-01,1.92307692307691
1986-04-01,2.62068965517242
1986-05-01,2.75862068965518
1986-06-01,3.57634112792297
1986-07-01,4.6639231824417
1986-08-01,6.48275862068967
1986-09-01,7.21220527045772
1986-10-01,6.04395604395607
1986-11-01,5.8743169398907
1986-12-01,4.74254742547428
1987-01-01,3.89784946236558
1987-02-01,3.91363022941972
1987-03-01,3.90835579514826
1987-04-01,3.76344086021506
1987-05-01,4.96644295302012
1987-06-01,4.2496679946879
1987-07-01,3.27653997378767
1987-08-01,2.0725388601036
1987-09-01,1.94049159120309
1987-10-01,1.81347150259064
1987-11-01,1.16129032258063
1987-12-01,1.55239327296248
1988-01-01,2.19922380336352
1988-02-01,2.98701298701297
1988-03-01,2.72373540856031
1988-04-01,2.97927461139895
1988-05-01,2.30179028132992
1988-06-01,3.312101910828
1988-07-01,3.68020304568529
1988-08-01,3.80710659898479
1988-09-01,4.06091370558376
1988-10-01,4.32569974554709
1988-11-01,4.46428571428571
1988-12-01,4.3312101910828
1989-01-01,4.68354430379748
1989-02-01,4.28751576292561
1989-03-01,4.41919191919194
1989-04-01,4.1509433962264
1989-05-01,3.87499999999998
1989-06-01,2.71270036991371
1989-07-01,1.95838433292533
1989-08-01,1.58924205378971
1989-09-01,1.09756097560978
1989-10-01,0.975609756097558
1989-11-01,1.22100122100125
1989-12-01,1.46520146520146
1990-01-01,0.846432889963717
1990-02-01,1.20918984280533
1990-03-01,1.33010882708582
1990-04-01,1.69082125603865
1990-05-01,2.04572803850784
1990-06-01,2.04081632653061
1990-07-01,1.80072028811525
1990-08-01,1.9253910950662
1990-09-01,2.17129071170083
1990-10-01,2.41545893719808
1990-11-01,2.05066344993967
1990-12-01,1.80505415162456
1991-01-01,2.03836930455635
1991-02-01,1.67264038231779
1991-03-01,1.67064439140816
1991-04-01,1.18764845605703
1991-05-01,0.589622641509418
1991-06-01,0.470588235294134
1991-07-01,0.471698113207564
1991-08-01,0.590318772136975
1991-09-01,0.236127508854808
1991-10-01,0.117924528301909
1991-11-01,0.118203309692676
1991-12-01,0.354609929078045
1992-01-01,0.954537670727342
1992-02-01,1.81592451092126
1992-03-01,1.86849741666078
1992-04-01,2.04057258121592
1992-05-01,2.43656736201526
1992-06-01,2.65996257634778
1992-07-01,2.55679807488144
1992-08-01,3.41717389765729
1992-09-01,3.782605607543
1992-10-01,3.782605607543
1992-11-01,4.54693775844988
1992-12-01,4.64602162757248
1993-01-01,4.26621160409555
1993-02-01,3.21489001692045
1993-03-01,3.20945945945944
1993-04-01,3.37268128161889
1993-05-01,3.52348993288592
1993-06-01,2.8428093645485
1993-07-01,3.85906040268457
1993-08-01,3.49417637271216
1993-09-01,3.16139767054908
1993-10-01,3.66056572379368
1993-11-01,3.64238410596026
1993-12-01,3.7953795379538
1994-01-01,3.10965630114566
1994-02-01,4.26229508196722
1994-03-01,4.58265139116204
1994-04-01,4.40456769983687
1994-05-01,3.72771474878443
1994-06-01,4.06504065040651
1994-07-01,3.23101777059774
1994-08-01,3.69774919614147
1994-09-01,4.03225806451613
1994-10-01,3.21027287319422
1994-11-01,2.39616613418529
1994-12-01,1.90779014308424
1995-01-01,2.38095238095238
1995-02-01,2.35849056603772
1995-03-01,2.19092331768388
1995-04-01,1.71874999999999
1995-05-01,1.71874999999999
1995-06-01,1.5625
1995-07-01,2.34741784037559
1995-08-01,1.86046511627908
1995-09-01,2.6356589147287
1995-10-01,2.95489891135305
1995-11-01,3.43213728549144
1995-12-01,4.52418096723871
1996-01-01,3.72093023255815
1996-02-01,2.91858678955454
1996-03-01,2.90964777947932
1996-04-01,4.14746543778802
1996-05-01,5.68356374807988
1996-06-01,5.6923076923077
1996-07-01,5.5045871559633
1996-08-01,6.39269406392694
1996-09-01,4.83383685800604
1996-10-01,3.77643504531721
1996-11-01,3.01659125188536
1996-12-01,2.38805970149253
1997-01-01,2.54110612855006
1997-02-01,2.6865671641791
1997-03-01,3.27380952380954
1997-04-01,3.39233038348083
1997-05-01,2.47093023255814
1997-06-01,1.74672489082971
1997-07-01,0.869565217391296
1997-08-01,0
1997-09-01,0.288184438040328
1997-10-01,0.582241630276559
1997-11-01,1.61054172767206
1997-12-01,0.145772594752193
1998-01-01,-0.145772594752178
1998-02-01,-0.581395348837189
1998-03-01,-1.87319884726227
1998-04-01,-2.56776034236805
1998-05-01,-2.55319148936169
1998-06-01,-1.71673819742491
1998-07-01,-1.29310344827586
1998-08-01,-1.71673819742491
1998-09-01,-2.15517241379311
1998-10-01,-1.88133140376267
1998-11-01,-2.1613832853026
1998-12-01,-1.45560407569141
1999-01-01,-0.729927007299271
1999-02-01,-0.584795321637437
1999-03-01,-0.587371512481639
1999-04-01,-0.732064421669108
1999-05-01,-1.01892285298399
1999-06-01,-1.16448326055312
1999-07-01,-1.16448326055312
1999-08-01,0.145560407569132
1999-09-01,0.29368575624082
1999-10-01,0.737463126843659
1999-11-01,0
1999-12-01,0.590841949778429
2000-01-01,0.882352941176462
2000-02-01,0.882352941176462
2000-03-01,2.21565731166913
2000-04-01,2.65486725663717
2000-05-01,2.94117647058824
2000-06-01,3.24005891016199
2000-07-01,2.94550810014728
2000-08-01,1.88953488372094
2000-09-01,1.61054172767206
2000-10-01,1.61054172767206
2000-11-01,2.20913107511046
2000-12-01,2.20264317180617
2001-01-01,2.1865889212828
2001-02-01,3.06122448979593
2001-03-01,2.89017341040463
2001-04-01,3.16091954022989
2001-05-01,2.14285714285713
2001-06-01,2.28245363766049
2001-07-01,3.71959942775391
2001-08-01,3.42368045649072
2001-09-01,3.74639769452448
2001-10-01,3.31412103746397
2001-11-01,2.5936599423631
2001-12-01,2.29885057471265
2002-01-01,2.28245363766049
2002-02-01,2.12164073550212
2002-03-01,1.8258426966292
2002-04-01,0.278551532033424
2002-05-01,0.279720279720292
2002-06-01,0.139470013946993
2002-07-01,0.413793103448279
2002-08-01,0.413793103448279
2002-09-01,0.972222222222235
2002-10-01,2.23152022315202
2002-11-01,2.66853932584269
2002-12-01,3.65168539325842
2003-01-01,3.34728033472803
2003-02-01,3.0470914127424
2003-03-01,2.89655172413794
2003-04-01,3.19444444444445
2003-05-01,3.76569037656905
2003-06-01,3.06406685236769
2003-07-01,0.412087912087915
2003-08-01,-0.54945054945053
2003-09-01,0.55020632737276
2003-10-01,-0.13642564802182
2003-11-01,0.683994528043776
2003-12-01,0
2004-01-01,-0.80971659919029
2004-02-01,0.268817204301059
2004-03-01,0.938337801608577
2004-04-01,2.55720053835801
2004-05-01,3.22580645161289
2004-06-01,3.10810810810811
2004-07-01,4.65116279069767
2004-08-01,4.28176795580109
2004-09-01,0.820793433652523
2004-10-01,0.136612021857915
2004-11-01,-1.90217391304347
2004-12-01,-1.76151761517616
2005-01-01,-1.22448979591836
2005-02-01,-1.87667560321715
2005-03-01,-2.52324037184593
2005-04-01,-4.06824146981627
2005-05-01,-4.29687500000001
2005-06-01,-4.71821756225426
2005-07-01,-4.9673202614379
2005-08-01,-3.17880794701987
2005-09-01,-1.35685210312075
2005-10-01,-0.954979536152795
2005-11-01,0.41551246537395
2005-12-01,0.413793103448279
2006-01-01,0.275482093663909
2006-02-01,-0.683060109289618
2006-03-01,-0.544959128065419
2006-04-01,-0.547195622435015
2006-05-01,-0.952380952380951
2006-06-01,0.687757909215957
2006-07-01,1.92572214580467
2006-08-01,0.410396716826283
2006-09-01,1.5130674002751
2006-10-01,1.37741046831956
2006-11-01,2.3448275862069
2006-12-01,2.47252747252748
2007-01-01,3.15934065934067
2007-02-01,4.81430536451168
2007-03-01,4.79452054794521
2007-04-01,5.22696011004126
2007-05-01,5.08241758241759
2007-06-01,4.23497267759562
2007-07-01,3.23886639676113
2007-08-01,3.6784741144414
2007-09-01,2.9810298102981
2007-10-01,2.17391304347825
2007-11-01,1.61725067385448
2007-12-01,2.41286863270778
2008-01-01,2.66311584553927
2008-02-01,2.23097112860892
2008-03-01,2.22222222222222
2008-04-01,2.74509803921568
2008-05-01,3.79084967320261
2008-06-01,5.24246395806028
2008-07-01,5.88235294117648
2008-08-01,6.70170827858081
2008-09-01,5.78947368421053
2008-10-01,5.9840425531915
2008-11-01,5.70291777188327
2008-12-01,4.31937172774868
2009-01-01,4.02075226977952
2009-02-01,3.0808729139923
2009-03-01,3.32480818414322
2009-04-01,3.30788804071248
2009-05-01,1.88916876574308
2009-06-01,0.747198007471986
2009-07-01,-0.617283950617285
2009-08-01,-0.86206896551724
2009-09-01,-0.497512437810941
2009-10-01,0
2009-11-01,0.37641154328733
2009-12-01,0.37641154328733
2010-01-01,-0.74812967581048
2010-02-01,-0.996264009962631
2010-03-01,-1.85643564356435
2010-04-01,-1.9704433497537
2010-05-01,-1.35970333745364
2010-06-01,-1.60692212608159
2010-07-01,-0.869565217391303
2010-08-01,-0.248447204968955
2010-09-01,1.5
2010-10-01,2.7603513174404
2010-11-01,2.87499999999999
2010-12-01,3.75
2011-01-01,4.52261306532664
2011-02-01,6.16352201257862
2011-03-01,7.06179066834804
2011-04-01,7.53768844221105
2011-05-01,6.76691729323308
2011-06-01,7.28643216080403
2011-07-01,7.14285714285714
2011-08-01,7.34744707347449
2011-09-01,5.91133004926108
2011-10-01,4.63980463980465
2011-11-01,3.64520048602674
2011-12-01,2.89156626506024
2012-01-01,3.0048076923077
2012-02-01,2.25118483412322
2012-03-01,2.59128386336866
2012-04-01,2.10280373831777
2012-05-01,2.46478873239436
2012-06-01,3.04449648711943
2012-07-01,3.50877192982456
2012-08-01,3.1322505800464
2012-09-01,3.25581395348838
2012-10-01,2.91715285880979
2012-11-01,3.28253223915591
2012-12-01,3.16159250585479
2013-01-01,2.68378063010501
2013-02-01,2.31749710312862
2013-03-01,1.26291618828933
2013-04-01,1.1441647597254
2013-05-01,2.06185567010309
2013-06-01,1.93181818181818
2013-07-01,1.80790960451976
2013-08-01,0.67491563554555
2013-09-01,0.225225225225223
2013-10-01,-0.113378684807261
2013-11-01,-0.227014755959123
2013-12-01,-0.227014755959123
2014-01-01,0.113636363636357
2014-02-01,1.13250283125707
2014-03-01,3.6281179138322
2014-04-01,4.97737556561084
2014-05-01,3.81593714927049
2014-06-01,3.56744704570792
2014-07-01,3.66259711431744
2014-08-01,3.79888268156424
2014-09-01,4.2696629213483
2014-10-01,4.88081725312146
2014-11-01,5.23321956769056
2014-12-01,6.02957906712172
2015-01-01,6.35641316685586
2015-02-01,5.26315789473686
2015-03-01,2.84463894967178
2015-04-01,1.18534482758622
2015-05-01,2.27027027027025
2015-06-01,2.58342303552206
2015-07-01,2.67665952890793
2015-08-01,3.65984930032293
2015-09-01,3.44827586206898
2015-10-01,3.35497835497836
2015-11-01,2.37837837837838
2015-12-01,1.28755364806867
2016-01-01,1.92102454642476
2016-02-01,2.23404255319147
2016-03-01,1.17021276595743
2016-04-01,1.06496272630458
2016-05-01,0.528541226215646
2016-06-01,1.25918153200419
2016-07-01,0.104275286757032
2016-08-01,-1.55763239875391
2016-09-01,-1.66666666666666
2016-10-01,-1.25654450261782
2016-11-01,-0.316789862724395
2016-12-01,-0.529661016949153
2017-01-01,-0.837696335078537
2017-02-01,-0.728407908428719
2017-03-01,0.736067297581492
2017-04-01,0.842992623814534
2017-05-01,1.89274447949528
2017-06-01,1.45077720207256
2017-07-01,1.77083333333333
2017-08-01,2.32067510548524
2017-09-01,0.953389830508471
2017-10-01,0.742311770943806
2017-11-01,1.37711864406779
2017-12-01,1.70394036208733
2018-01-01,1.16156282998942
2018-02-01,0.419287211740038
2018-03-01,0.208768267223391
2018-04-01,0.313479623824454
2018-05-01,-0.412796697626437
2018-06-01,-1.02145045965271
2018-07-01,-0.921187308085985
2018-08-01,-1.1340206185567
2018-09-01,0.419727177334728
2018-10-01,1.57894736842104
2018-11-01,0.626959247648908
2018-12-01,0.942408376963336
2019-01-01,1.35699373695199
2019-02-01,0.730688935281836
2019-03-01,1.14583333333333
2019-04-01,2.8125
2019-05-01,2.69430051813472
2019-06-01,2.1671826625387
2019-07-01,1.23966942148761
2019-08-01,3.64963503649634
2019-09-01,1.9853709508882
2019-10-01,1.34715025906736
2019-11-01,2.07684319833853
2019-12-01,3.21576763485477
2020-01-01,2.98661174047375
2020-02-01,3.52331606217619
2020-03-01,4.01647785787849
2020-04-01,4.45795339412359
2020-05-01,7.97174571140264
2020-06-01,5.05050505050506
2020-07-01,2.9591836734694
2020-08-01,1.40845070422535
2020-09-01,5.02049180327868
2020-10-01,5.21472392638039
2020-11-01,4.17090539165819
2020-12-01,2.41206030150756
2021-01-01,3.19999999999999
2021-02-01,6.00600600600601
2021-03-01,6.33663366336634
2021-04-01,7.0805043646945
2021-05-01,5.98130841121496
2021-06-01,9.51923076923076
2021-07-01,11.2983151635282
2021-08-01,13.2936507936508
2021-09-01,11.3170731707317
2021-10-01,9.13508260447034
2021-11-01,9.5703125
2021-12-01,10.2060843964671
2022-01-01,10.6589147286822
2022-02-01,10.8593012275732
2022-03-01,10.707635009311
2022-04-01,9.96376811594204
2022-05-01,8.81834215167547
2022-06-01,8.25285338015804
2022-07-01,9.97328584149599
2022-08-01,8.93169877408056
2022-09-01,9.29009640666084
2022-10-01,11.6651825467498
2022-11-01,11.8538324420677
2022-12-01,11.219946571683
