"Date","LRIN24MACAM156N"
1976-01-01,36.2260831317352
1976-02-01,36.360442648867
1976-03-01,35.619081024202
1976-04-01,35.0070040273157
1976-05-01,30.859665224422
1976-06-01,24.801466096518
1976-07-01,17.7354709418838
1976-08-01,21.3996781349224
1976-09-01,33.8083239204101
1976-10-01,33.6761706375038
1976-11-01,34.0139593358478
1976-12-01,34.1865904365904
1977-01-01,35.012114918657
1977-02-01,34.8865355521936
1977-03-01,34.5268431736708
1977-04-01,34.124347413384
1977-05-01,28.6760903292536
1977-06-01,24.4402342404409
1977-07-01,17.4469547289752
1977-08-01,19.7117240787611
1977-09-01,32.5019285163281
1977-10-01,32.7538217787864
1977-11-01,33.1579172549523
1977-12-01,33.8848274977556
1978-01-01,35.7633995302157
1978-02-01,34.9234116994496
1978-03-01,33.5806259060288
1978-04-01,33.5364035274571
1978-05-01,27.8789684228445
1978-06-01,23.5411704661449
1978-07-01,15.9064873350588
1978-08-01,18.4026453007758
1978-09-01,31.7093836051684
1978-10-01,31.5876375952583
1978-11-01,31.7241379310345
1978-12-01,32.3029431664411
1979-01-01,33.3995351785337
1979-02-01,33.198192491237
1979-03-01,32.2682762113794
1979-04-01,31.0992070187278
1979-05-01,26.070826306914
1979-06-01,22.4001348390359
1979-07-01,15.708280790248
1979-08-01,17.4081075404327
1979-09-01,29.7686526430701
1979-10-01,29.1269874564752
1979-11-01,29.9903567984571
1979-12-01,30.73538654934
1980-01-01,31.7530781472485
1980-02-01,31.8765959228097
1980-03-01,30.7920833507678
1980-04-01,30.4655150780041
1980-05-01,26.4579239998328
1980-06-01,19.2537500522291
1980-07-01,15.5167382332097
1980-08-01,16.9438539452295
1980-09-01,29.3078301454348
1980-10-01,29.2333333333333
1980-11-01,29.9625
1980-12-01,30.7054460602525
1981-01-01,31.1952988247062
1981-02-01,30.9430501125657
1981-03-01,29.6134117352684
1981-04-01,30.1143000166861
1981-05-01,25.1418794858955
1981-06-01,19.1909493195291
1981-07-01,14.4554207827936
1981-08-01,16.602010595253
1981-09-01,28.6322823136354
1981-10-01,29.2354637796263
1981-11-01,30.4686192468619
1981-12-01,31.315965823421
1982-01-01,33.4311957387913
1982-02-01,33.4159455599429
1982-03-01,32.1389519724115
1982-04-01,32.6021052631579
1982-05-01,28.0655903553513
1982-06-01,23.0454238432962
1982-07-01,17.0828412350262
1982-08-01,21.064413938754
1982-09-01,32.1661168908061
1982-10-01,31.6961639427555
1982-11-01,33.1029804553356
1982-12-01,33.2908813041263
1983-01-01,34.7537637152335
1983-02-01,34.3004430811179
1983-03-01,32.670563638691
1983-04-01,33.0470452506089
1983-05-01,27.5918157691978
1983-06-01,22.9714089759527
1983-07-01,17.0822622107969
1983-08-01,19.6617880595734
1983-09-01,31.5425280440108
1983-10-01,32.6275927360358
1983-11-01,32.6870044812134
1983-12-01,33.3577807498166
1984-01-01,35.0907519446845
1984-02-01,34.4891774891775
1984-03-01,33.2061730535807
1984-04-01,32.6486298692839
1984-05-01,26.8959819098974
1984-06-01,23.0491203623062
1984-07-01,16.3893003398101
1984-08-01,19.4511104323923
1984-09-01,31.2445376682398
1984-10-01,31.5353968740423
1984-11-01,32.6844666578982
1984-12-01,33.4548168964609
1985-01-01,34.5505741563641
1985-02-01,34.5611561508636
1985-03-01,31.8653192709942
1985-04-01,32.3931208276228
1985-05-01,26.5574496347133
1985-06-01,22.4725079815537
1985-07-01,16.4810789228517
1985-08-01,18.4148562797103
1985-09-01,31.9921666369948
1985-10-01,31.5564271706186
1985-11-01,31.7250613702299
1985-12-01,32.2099052386912
1986-01-01,33.5348649738009
1986-02-01,32.9102000538261
1986-03-01,31.7579406082933
1986-04-01,30.5649336034211
1986-05-01,25.7225303214753
1986-06-01,20.1518163744804
1986-07-01,15.4253154253154
1986-08-01,17.7582377736482
1986-09-01,30.7786717578072
1986-10-01,30.5449243666849
1986-11-01,31.1215636131154
1986-12-01,31.9998169085
1987-01-01,33.0165725565808
1987-02-01,32.1147382476173
1987-03-01,31.0351192948452
1987-04-01,31.2349676225717
1987-05-01,25.5145559058038
1987-06-01,19.9841948679807
1987-07-01,14.4614237793515
1987-08-01,16.7872986224609
1987-09-01,29.8679404327058
1987-10-01,29.0180247840781
1987-11-01,30.1119789216148
1987-12-01,30.651322926001
1988-01-01,31.7973222311586
1988-02-01,31.7987660180351
1988-03-01,30.6422454804948
1988-04-01,31.0652298302499
1988-05-01,23.9504638041503
1988-06-01,21.2728231178416
1988-07-01,14.2651296829971
1988-08-01,16.9211502336111
1988-09-01,29.9019844527063
1988-10-01,29.7599457942116
1988-11-01,30.4031436472129
1988-12-01,31.3314530247034
1989-01-01,31.5244973648253
1989-02-01,31.275981806622
1989-03-01,30.1004655721637
1989-04-01,30.4001964154186
1989-05-01,23.6478173138442
1989-06-01,20.4890554131335
1989-07-01,13.0308117716769
1989-08-01,15.7959829820916
1989-09-01,29.2232240166452
1989-10-01,29.1017369727047
1989-11-01,29.4831013916501
1989-12-01,30.5061968045394
1990-01-01,30.5659436549489
1990-02-01,31.2100638977636
1990-03-01,31.0563661802918
1990-04-01,31.077430972389
1990-05-01,25.6118924871115
1990-06-01,22.7197595792637
1990-07-01,15.5588972431078
1990-08-01,17.9633809882117
1990-09-01,30.4162273434754
1990-10-01,30.58137782021
1990-11-01,31.7932733397014
1990-12-01,32.587039645804
1991-01-01,34.3334675795409
1991-02-01,33.7765019892229
1991-03-01,33.66077275704
1991-04-01,33.6524894174562
1991-05-01,27.6736216107247
1991-06-01,24.1633064516129
1991-07-01,16.1363521758862
1991-08-01,19.5983449389444
1991-09-01,33.1970316522793
1991-10-01,33.1599414171002
1991-11-01,34.4865902318299
1991-12-01,35.1497399121256
1992-01-01,36.8508789654476
1992-02-01,37.0256202941028
1992-03-01,35.4424622226714
1992-04-01,36.8359868587314
1992-05-01,30.0667138380673
1992-06-01,24.5501415285079
1992-07-01,19.2601202809926
1992-08-01,21.9807983830217
1992-09-01,35.5277118173091
1992-10-01,35.9149237142568
1992-11-01,36.053150103572
1992-12-01,37.0402182700081
1993-01-01,38.8459400737709
1993-02-01,38.1310961742558
1993-03-01,36.6112486735055
1993-04-01,37.3054376389731
1993-05-01,31.4129775621589
1993-06-01,25.8804507099187
1993-07-01,19.4674616006467
1993-08-01,24.4126711463649
1993-09-01,36.6929372537132
1993-10-01,37.3781257893407
1993-11-01,37.2404385388774
1993-12-01,38.1984439729211
1994-01-01,39.9029960086899
1994-02-01,38.1731837930686
1994-03-01,38.3574098393777
1994-04-01,39.2768772408221
1994-05-01,31.1490306946688
1994-06-01,27.9131970729246
1994-07-01,20.6548610060037
1994-08-01,23.9308049223321
1994-09-01,36.5488376783823
1994-10-01,37.1804568144002
1994-11-01,37.0254600453743
1994-12-01,39.1409558378705
1995-01-01,40.0252016129032
1995-02-01,39.4728885305382
1995-03-01,38.3696911683208
1995-04-01,39.1902100015108
1995-05-01,32.6604580921218
1995-06-01,28.5182389937107
1995-07-01,21.7371624000402
1995-08-01,25.4059216809933
1995-09-01,38.8040201005025
1995-10-01,38.1794433839044
1995-11-01,39.8171864798353
1995-12-01,38.9918160365517
1996-01-01,40.9357899492946
1996-02-01,39.5624247290245
1996-03-01,39.6679707091985
1996-04-01,39.7383196310407
1996-05-01,33.627254509018
1996-06-01,30.2018128098553
1996-07-01,23.7125269005555
1996-08-01,26.6519933970287
1996-09-01,39.015
1996-10-01,38.9774601429357
1996-11-01,39.0098910980118
1996-12-01,40.4004593798372
1997-01-01,40.6986027944112
1997-02-01,40.9913728619159
1997-03-01,41.3784511113326
1997-04-01,41.4011153156742
1997-05-01,34.9106831865453
1997-06-01,29.8931145911012
1997-07-01,24.2213501564751
1997-08-01,26.8367752184273
1997-09-01,38.8136686009026
1997-10-01,38.5617999801764
1997-11-01,38.8291813184092
1997-12-01,39.8584438725005
1998-01-01,41.5360269027249
1998-02-01,41.5287316567024
1998-03-01,41.4683519304829
1998-04-01,40.77545382794
1998-05-01,35.2030757097792
1998-06-01,30.0999556846718
1998-07-01,23.7994489273765
1998-08-01,26.8561313796834
1998-09-01,38.7857353374595
1998-10-01,39.9479729066457
1998-11-01,39.1496248344858
1998-12-01,39.6658173265386
1999-01-01,40.5648832541975
1999-02-01,40.1691848809349
1999-03-01,39.3610785463072
1999-04-01,38.4667935392573
1999-05-01,32.7873647265282
1999-06-01,29.7857838364168
1999-07-01,22.323816934974
1999-08-01,26.5180219566696
1999-09-01,36.1981947005726
1999-10-01,36.2988461165519
1999-11-01,36.97389451252
1999-12-01,37.2253943675602
2000-01-01,39.4112244404699
2000-02-01,39.4273021391666
2000-03-01,39.0352146647371
2000-04-01,37.6741047761338
2000-05-01,32.0225259915287
2000-06-01,30.5255060339439
2000-07-01,22.6742231400989
2000-08-01,25.3261703760553
2000-09-01,36.0134163871586
2000-10-01,35.4855693294405
2000-11-01,36.3519005498446
2000-12-01,36.0827204126469
2001-01-01,38.8400535065928
2001-02-01,38.2456810155579
2001-03-01,37.8902712236046
2001-04-01,36.9871489766778
2001-05-01,31.6692816050968
2001-06-01,29.730756446175
2001-07-01,22.6248636342077
2001-08-01,24.8305606900801
2001-09-01,36.2220012312355
2001-10-01,36.4961431072831
2001-11-01,36.9088157396898
2001-12-01,37.2766802155213
2002-01-01,36.9947109935776
2002-02-01,37.1135966775214
2002-03-01,36.2273048809243
2002-04-01,36.5212475266183
2002-05-01,30.0004707433037
2002-06-01,28.3409379556894
