"Date","CANWSCNDW01GYSAM"
1975-02-01,-40.3726708074534
1975-03-01,-45.5769930833637
1975-04-01,-22.9327902240326
1975-05-01,-17.3144876325088
1975-06-01,-16.8927250308261
1975-07-01,14.1288782816229
1975-08-01,18.5024154589372
1975-09-01,30.8951406649616
1975-10-01,61.7249154453213
1975-11-01,49.6358543417367
1975-12-01,76.295045045045
1976-01-01,57.5895395110858
1976-02-01,90.3799019607843
1976-03-01,85.819397993311
1976-04-01,43.0232558139535
1976-05-01,34.1405508072175
1976-06-01,37.3887240356083
1976-07-01,13.4671685487244
1976-08-01,-0.570729718711783
1976-09-01,4.84564282923016
1976-10-01,-17.2533983966539
1976-11-01,12.392362411082
1976-12-01,-11.497923985947
1977-01-01,-16.5584415584416
1977-02-01,-25.201158673962
1977-03-01,-20.2663786897048
1977-04-01,-8.57354028085735
1977-05-01,-8.6371681415929
1977-06-01,-4.03167746580275
1977-07-01,-3.94397346111315
1977-08-01,2.87002870028699
1977-09-01,-4.21170331718225
1977-10-01,-3.83319292333614
1977-11-01,-22.618254497002
1977-12-01,-4.76362324070733
1978-01-01,15.1750972762646
1978-02-01,21.2564543889845
1978-03-01,31.647855530474
1978-04-01,-17.5828617623282
1978-05-01,-22.5493994575746
1978-06-01,-23.8184546136534
1978-07-01,-16.3468917881811
1978-08-01,-12.9135113591072
1978-09-01,-20
1978-10-01,-6.52650021901008
1978-11-01,1.11924235901851
1978-12-01,-26.8662372110648
1979-01-01,-17.9429429429429
1979-02-01,-35.2022711142654
1979-03-01,-36.8655692729767
1979-04-01,-7.94507111329084
1979-05-01,2.95147573786892
1979-06-01,-6.30231413096996
1979-07-01,-17.2477064220184
1979-08-01,-6.91075514874141
1979-09-01,-8.94941634241245
1979-10-01,1.96813495782568
1979-11-01,-11.4942528735632
1979-12-01,2.17616580310881
1980-01-01,-19.8536139066789
1980-02-01,-18.4556407447974
1980-03-01,-26.7789244975557
1980-04-01,-21.8433670751199
1980-05-01,-38.5325558794946
1980-06-01,-21.8602207041513
1980-07-01,-11.1419068736142
1980-08-01,-20.9439528023599
1980-09-01,-7.21153846153846
1980-10-01,-9.09926470588236
1980-11-01,-17.8932178932179
1980-12-01,-18.6105476673428
1981-01-01,-5.13698630136986
1981-02-01,11.8871725990598
1981-03-01,31.0089020771513
1981-04-01,49.0115882753919
1981-05-01,62.7667984189723
1981-06-01,38.8029589778077
1981-07-01,16.8434185901435
1981-08-01,12.1268656716418
1981-09-01,9.78698906160046
1981-10-01,-35.8442871587462
1981-11-01,-23.1400117164616
1981-12-01,12.9595015576324
1982-01-01,-5.11432009626956
1982-02-01,-2.64105642256902
1982-03-01,-18.233295583239
1982-04-01,-45.288197621226
1982-05-01,-52.3069451189898
1982-06-01,-48.062015503876
1982-07-01,-43.4063000533903
1982-08-01,-49.6949528563505
1982-09-01,-51.1798636601993
1982-10-01,3.54609929078014
1982-11-01,15.3201219512195
1982-12-01,-17.2642029784887
1983-01-01,6.46797717184527
1983-02-01,0.061652281134404
1983-03-01,18.421052631579
1983-04-01,46.6555183946488
1983-05-01,152.545824847251
1983-06-01,81.8097014925373
1983-07-01,35
1983-08-01,46.3065049614112
1983-09-01,50.9129967776584
1983-10-01,0.913242009132418
1983-11-01,-7.40251156642433
1983-12-01,-6.33333333333334
1984-01-01,-6.96843359142347
1984-02-01,-1.78681454097351
1984-03-01,-22.9824561403509
1984-04-01,-29.7035347776511
1984-05-01,-48.6290322580645
1984-06-01,-30.99025141098
1984-07-01,-8.73515024458421
1984-08-01,14.016578749058
1984-09-01,-2.06405693950177
1984-10-01,-7.08898944193061
1984-11-01,-15.5603140613847
1984-12-01,-7.54448398576512
1985-01-01,-12.8681177976953
1985-02-01,-12.0451693851945
1985-03-01,5.54290053151101
1985-04-01,26.1151662611517
1985-05-01,23.469387755102
1985-06-01,14.7955390334573
1985-07-01,28.2542113323124
1985-08-01,13.6814276272307
1985-09-01,35.0290697674418
1985-10-01,57.5487012987013
1985-11-01,67.8782755705833
1985-12-01,46.7282525019246
1986-01-01,28.3614988978692
1986-02-01,38.6590584878745
1986-03-01,24.6043165467626
1986-04-01,32.7974276527331
1986-05-01,22.8862047043865
1986-06-01,30.5699481865285
1986-07-01,19.6417910447761
1986-08-01,11.1046511627907
1986-09-01,22.0667384284177
1986-10-01,10.4585265327151
1986-11-01,3.87713997985901
1986-12-01,12.5393494228751
1987-01-01,46.5941614195764
1987-02-01,18.6213991769547
1987-03-01,51.0392609699769
1987-04-01,15.6416464891041
1987-05-01,33.2126228660114
1987-06-01,30.0595238095238
1987-07-01,31.2375249500998
1987-08-01,36.2114076399791
1987-09-01,3.96825396825397
1987-10-01,6.24999999999999
1987-11-01,15.5598642753272
1987-12-01,2.70396270396271
1988-01-01,-16.0093713393206
1988-02-01,-6.67823070251518
1988-03-01,-16.8577981651376
1988-04-01,-5.90452261306532
1988-05-01,-8.27184466019416
1988-06-01,-16.8192219679634
1988-07-01,-21.06463878327
1988-08-01,-10.7184018440261
1988-09-01,-6.91263782866836
1988-10-01,-2.45829675153642
1988-11-01,-1.1744966442953
1988-12-01,2.13345438039037
1989-01-01,13.0636913063691
1989-02-01,7.99256505576209
1989-03-01,2.66666666666668
1989-04-01,-3.87182910547398
1989-05-01,-13.8018628281118
1989-06-01,-8.80330123796423
1989-07-01,-5.10597302504817
1989-08-01,-14.1996557659208
1989-09-01,3.69020501138951
1989-10-01,-5.53555355535554
1989-11-01,-10.8234295415959
1989-12-01,-1.73333333333333
1990-01-01,13.6628289473684
1990-02-01,10.1088640275387
1990-03-01,14.0586654724586
1990-04-01,-0.065277777777763
1990-05-01,5.16257367387033
1990-06-01,-7.07943690296633
1990-07-01,-13.5583756345178
1990-08-01,-17.4332998996991
1990-09-01,-36.7429701230228
1990-10-01,-30.1605526441162
1990-11-01,-31.6968110423608
1990-12-01,-35.5902306648575
1991-01-01,-56.9916940396776
1991-02-01,-53.9158945340435
1991-03-01,-53.6437986124472
1991-04-01,-37.9696931793439
1991-05-01,-29.0690342859545
1991-06-01,-14.2869510169409
1991-07-01,5.65329731634271
1991-08-01,7.86027527059366
1991-09-01,19.3300132663763
1991-10-01,30.8732340561964
1991-11-01,20.6842967144002
1991-12-01,16.3380380591251
1992-01-01,45.9772725361057
1992-02-01,47.3958245001102
1992-03-01,49.9771314349601
1992-04-01,25.4006781281274
1992-05-01,11.5446661969698
1992-06-01,7.48608077568902
1992-07-01,1.56794521918441
1992-08-01,-8.7645498623148
1992-09-01,1.42954430365011
1992-10-01,-14.3382103820152
1992-11-01,-1.57227983463058
1992-12-01,1.50654586937234
1993-01-01,-17.3133657547192
1993-02-01,-14.1118871463255
1993-03-01,-12.7095192915876
1993-04-01,-2.01120845219731
1993-05-01,-13.3999197185427
1993-06-01,-12.5474972544091
1993-07-01,-4.97050421915529
1993-08-01,-0.469709594790599
1993-09-01,-10.7460733735417
1993-10-01,-1.31249885909347
1993-11-01,-3.94450473704279
1993-12-01,-3.91025907844898
1994-01-01,4.54282548553668
1994-02-01,-3.81809778349376
1994-03-01,-1.76363648126702
1994-04-01,-2.4505871198308
1994-05-01,10.0399443777948
1994-06-01,13.5190856099068
1994-07-01,-5.5351127235035
1994-08-01,-6.26030982177186
1994-09-01,-0.406987584628341
1994-10-01,-7.59436696139001
1994-11-01,-12.0385242547682
1994-12-01,-22.6217070861464
1995-01-01,-8.84748700173309
1995-02-01,-14.3555564841318
1995-03-01,-34.853563925422
1995-04-01,-28.5264797507788
1995-05-01,-39.6021879045796
1995-06-01,-33.7259449002893
1995-07-01,-35.9893442572984
1995-08-01,-28.0558881707341
1995-09-01,-27.6029696578438
1995-10-01,-26.1701886314048
1995-11-01,-20.4514368634095
1995-12-01,-4.51531897537609
1996-01-01,-24.7383854856048
1996-02-01,-15.9494535519126
1996-03-01,11.9269301145381
1996-04-01,-7.57616702262128
1996-05-01,31.7019138068963
1996-06-01,24.1660641441056
1996-07-01,24.5969239560021
1996-08-01,19.3379310344828
1996-09-01,21.7463417244054
1996-10-01,6.73306340828572
1996-11-01,22.3673989508872
1996-12-01,15.0173792872398
1997-01-01,30.7691560271284
1997-02-01,43.8149416613456
1997-03-01,29.0452234074261
1997-04-01,35.0882818984381
1997-05-01,16.9594741924431
1997-06-01,3.87629221722189
1997-07-01,18.2484541361889
1997-08-01,18.9944521497919
1997-09-01,11.9021460484875
1997-10-01,24.053751968704
1997-11-01,5.67047075606276
1997-12-01,8.1223375204806
1998-01-01,-2.46387041646543
1998-02-01,-4.28590649175917
1998-03-01,1.14645669291338
1998-04-01,1.36218284389706
1998-05-01,-6.54637459218323
1998-06-01,-9.19899788226501
1998-07-01,-19.4411407296326
1998-08-01,-8.03400871586662
1998-09-01,-8.78059955491557
1998-10-01,-5.79024606668714
1998-11-01,-11.382382720216
1998-12-01,-4.39254035924272
1999-01-01,-0.0152358896616876
1999-02-01,-1.96726150732012
1999-03-01,-1.83720495733947
1999-04-01,0.60546780826164
1999-05-01,8.12707505094116
1999-06-01,16.6720019511898
1999-07-01,16.7662941001837
1999-08-01,7.06148256632681
1999-09-01,12.3639364259319
1999-10-01,10.8403008216082
1999-11-01,26.0597012651672
1999-12-01,13.7851602950189
2000-01-01,4.52955832044434
2000-02-01,7.4734728993404
2000-03-01,8.84194053208136
2000-04-01,7.33006518047871
2000-05-01,-4.88320759068296
2000-06-01,-13.5952076092921
2000-07-01,14.5134579837418
2000-08-01,-1.50802680644248
2000-09-01,5.36412168893203
2000-10-01,8.48062542488104
2000-11-01,-5.18610271903323
2000-12-01,-10.5512425244233
2001-01-01,17.9045730862866
2001-02-01,-2.71440388515316
2001-03-01,-2.27006301772657
2001-04-01,5.73161863206645
2001-05-01,10.5636144478158
2001-06-01,33.3867614259252
2001-07-01,-10.6463923959483
2001-08-01,11.6673344017094
2001-09-01,-4.0891900409707
2001-10-01,2.29515901613661
2001-11-01,10.9567478348426
2001-12-01,22.8130645127801
2002-01-01,32.5424399411467
2002-02-01,25.999245722906
2002-03-01,35.1699183543633
2002-04-01,15.8621272179889
2002-05-01,32.2487672537484
2002-06-01,16.221715866322
2002-07-01,33.3344526076854
2002-08-01,29.3512644035567
2002-09-01,25.7518214965023
2002-10-01,32.4910023738418
2002-11-01,25.3391534087646
2002-12-01,11.3387885755506
2003-01-01,-11.7757628336085
2003-02-01,30.8401042715414
2003-03-01,-3.08776953021583
2003-04-01,9.41844843208115
2003-05-01,-7.33727193909216
2003-06-01,1.66501660627285
2003-07-01,13.755710349899
2003-08-01,10.9376011242708
2003-09-01,17.5511680845825
2003-10-01,12.7677547282217
2003-11-01,-0.750132888538589
2003-12-01,9.50274341479216
2004-01-01,2.47950050488762
2004-02-01,-9.59154812411613
2004-03-01,23.6897221603902
2004-04-01,15.1091017251636
2004-05-01,18.9967584591944
2004-06-01,12.0024753306437
2004-07-01,-0.695582101711742
2004-08-01,11.440215353074
2004-09-01,2.22034130159707
2004-10-01,-5.65043919824636
2004-11-01,13.777119086204
2004-12-01,5.90002680989933
2005-01-01,-4.41753808533797
2005-02-01,-2.32287449392711
2005-03-01,-12.824393136874
2005-04-01,3.86153063797944
2005-05-01,-4.00960724582261
2005-06-01,1.53162838309555
2005-07-01,11.3940869348101
2005-08-01,-21.6956086033085
2005-09-01,-2.9102299244737
2005-10-01,-8.47805375409507
2005-11-01,-4.31804440188125
2005-12-01,1.86554460458661
2006-01-01,20.6953874717991
2006-02-01,12.1444484741723
2006-03-01,16.9512996152763
2006-04-01,-6.99685127760108
2006-05-01,-1.1096240527463
2006-06-01,1.99828730283945
2006-07-01,-3.14283655808966
2006-08-01,0.827081671927456
2006-09-01,-12.0716910101954
2006-10-01,5.51357619975984
2006-11-01,-0.444887399804914
2006-12-01,-9.59781639928699
2007-01-01,9.50040693670569
2007-02-01,-17.0591570591571
2007-03-01,-11.4446182853934
2007-04-01,-3.2139738738893
2007-05-01,7.16290227673924
2007-06-01,-5.31701062905828
2007-07-01,-7.72524030315802
2007-08-01,9.69200968064296
2007-09-01,41.3971989399276
2007-10-01,0.967983418361833
2007-11-01,-0.578509932223187
2007-12-01,-16.8781431151263
2008-01-01,-17.2411962412248
2008-02-01,18.6673958618175
2008-03-01,7.52824564423627
2008-04-01,-1.2488557315137
2008-05-01,-3.26117716626893
2008-06-01,-2.20543912219241
2008-07-01,-12.7752001863031
2008-08-01,-5.38627934388857
2008-09-01,-20.5176618949294
2008-10-01,-5.81136215586108
2008-11-01,-27.3348958578817
2008-12-01,-14.2916609643721
2009-01-01,-34.7077952518887
2009-02-01,-50.6183270604501
2009-03-01,-40.5384226491406
2009-04-01,-49.9420070487186
2009-05-01,-44.1755372564772
2009-06-01,-36.248967103647
2009-07-01,-29.3680621874454
2009-08-01,-24.527681945129
2009-09-01,-27.3789234638503
2009-10-01,-14.5821199767036
2009-11-01,2.38696134160435
2009-12-01,15.2004258008716
2010-01-01,44.4541016067838
2010-02-01,75.1905428526987
2010-03-01,39.0475988040074
2010-04-01,85.1352197600666
2010-05-01,56.7110130849308
2010-06-01,33.8929019330339
2010-07-01,42.5479947952634
2010-08-01,16.3546655057321
