"Date","LRUN55TTCAM156S"
2018-07-01,5.35693215339233
2018-08-01,5.53870616295162
2018-09-01,5.53288913675189
2018-10-01,5.29430722803317
2018-11-01,5.91609688260517
2018-12-01,5.41252965468764
2019-01-01,5.87458552187564
2019-02-01,5.57632953466287
2019-03-01,5.57302842362071
2019-04-01,5.60963489140285
2019-05-01,5.79534642331978
2019-06-01,5.25480464015698
2019-07-01,5.05348366579936
2019-08-01,4.74011872013899
2019-09-01,5.49210903873745
2019-10-01,5.22930247250381
2019-11-01,4.97229638561135
2019-12-01,5.14703764509346
2020-01-01,5.45454545454545
2020-02-01,5.3381809787627
2020-03-01,6.76460239268121
2020-04-01,13.0621703204561
2020-05-01,12.5570027718995
2020-06-01,10.0415781759445
2020-07-01,10.5722007497603
2020-08-01,10.6073104821505
2020-09-01,6.43053846604558
2020-10-01,6.28108733371891
2020-11-01,6.02541883304448
2020-12-01,6.76749992824958
2021-01-01,9.62000558815312
2021-02-01,7.80141843971631
2021-03-01,6.91776204920795
2021-04-01,7.90814881929894
2021-05-01,9.04140038899694
2021-06-01,7.88067926225821
2021-07-01,7.91515048940792
2021-08-01,7.36097353898401
2021-09-01,6.32631040944971
2021-10-01,6.79570380026639
2021-11-01,6.36931866391379
2021-12-01,6.20215053763441
2022-01-01,7.3823403952794
2022-02-01,5.55539396759838
2022-03-01,4.81096681096681
2022-04-01,5.22735824481171
2022-05-01,4.96364211191906
2022-06-01,4.92819747886871
2022-07-01,4.6823914058851
2022-08-01,4.08767772511848
2022-09-01,4.54940093766279
2022-10-01,4.74352697214942
2022-11-01,4.37393538701389
2022-12-01,4.60236494319499
2023-01-01,5.20650957205591
2023-02-01,3.72423802612482
2023-03-01,4.19221731904407
2023-04-01,4.16571100917431
2023-05-01,4.05366990732845
2023-06-01,4.35319454414932
2023-07-01,4.65967239358509
2023-08-01,4.43104352385946
2023-09-01,4.8243329281704
2023-10-01,4.92103980969304
2023-11-01,4.53687281881114
