"Date","CANLOCOSPORIXOBM"
1990-04-01,23.2999457717764
1990-05-01,24.9805964546679
1990-06-01,24.7156563349822
1990-07-01,24.8356081659534
1990-08-01,23.3369076731803
1990-09-01,22.0334776029184
1990-10-01,21.4885336452391
1990-11-01,21.9755938705312
1990-12-01,22.7127397155108
1991-01-01,22.8257176028208
1991-02-01,24.1463733139256
1991-03-01,24.3788148561505
1991-04-01,24.1919131660327
1991-05-01,24.7309990110367
1991-06-01,24.1704334195565
1991-07-01,24.6852499406198
1991-08-01,24.5335666659906
1991-09-01,23.6268842506094
1991-10-01,24.5187121659924
1991-11-01,24.0497144547826
1991-12-01,24.4950007575446
1992-01-01,25.0791382785994
1992-02-01,24.9802477574848
1992-03-01,23.7960721238279
1992-04-01,23.4014863914822
1992-05-01,23.6272329477924
1992-06-01,23.6256289407504
1992-07-01,24.0142170815475
1992-08-01,23.7317723632725
1992-09-01,22.9992293211092
1992-10-01,23.2659129267102
1992-11-01,22.8942714690095
1992-12-01,23.3657797999373
1993-01-01,23.0521615534971
1993-02-01,24.0718915956249
1993-03-01,25.1232136025376
1993-04-01,26.4271318488558
1993-05-01,27.0775915741278
1993-06-01,27.6612409191262
1993-07-01,27.6672385106748
1993-08-01,28.8550405950355
1993-09-01,27.8302893134716
1993-10-01,29.6778962076101
1993-11-01,29.1525490316185
1993-12-01,30.1374093554408
1994-01-01,31.7652672848177
1994-02-01,30.8516109257753
1994-03-01,30.1945259540253
1994-04-01,29.7586544752058
1994-05-01,30.1746502145912
1994-06-01,28.0718667218925
1994-07-01,29.1439013414787
1994-08-01,30.3331679540082
1994-09-01,30.3658060103422
1994-10-01,29.9297253132129
1994-11-01,28.547210721834
1994-12-01,29.3854787498997
1995-01-01,28.0176791796457
1995-02-01,28.7661925527929
1995-03-01,30.0828731160109
1995-04-01,29.8447826794205
1995-05-01,31.0245647285709
1995-06-01,31.5720890454048
1995-07-01,32.1850986932166
1995-08-01,31.4992113341462
1995-09-01,31.5902212989237
1995-10-01,31.0979306158858
1995-11-01,32.5068067143037
1995-12-01,32.8719624043996
1996-01-01,34.6495509041805
1996-02-01,34.4074853197033
1996-03-01,34.6662883689672
1996-04-01,35.891191833605
1996-05-01,36.5880980236599
1996-06-01,35.177060002707
1996-07-01,34.375614397172
1996-08-01,35.8699910448752
1996-09-01,36.8996240870018
1996-10-01,39.0458552487091
1996-11-01,41.9599176075049
1996-12-01,41.3347732977228
1997-01-01,42.6078667130589
1997-02-01,42.9444292341442
1997-03-01,40.7991046851128
1997-04-01,41.680680903314
1997-05-01,44.5085453184584
1997-06-01,44.8964360648895
1997-07-01,47.9645528391593
1997-08-01,46.1102509591061
1997-09-01,49.0981673812731
1997-10-01,47.7182331490488
1997-11-01,45.4197607972194
1997-12-01,46.7215171210026
1998-01-01,46.7268173181851
1998-02-01,49.4626256770028
1998-03-01,52.7125531625178
1998-04-01,53.4552084229897
1998-05-01,52.9306981202374
1998-06-01,51.3762758176121
1998-07-01,48.3394023109441
1998-08-01,38.5708599459508
1998-09-01,39.1525565867241
1998-10-01,43.2961949524107
1998-11-01,44.2417919734209
1998-12-01,45.2325801493551
1999-01-01,46.9315723040753
1999-02-01,44.0243444100674
1999-03-01,46.0126157478505
1999-04-01,48.9201225996049
1999-05-01,47.7143277405986
1999-06-01,48.887833240454
1999-07-01,49.3827042826465
1999-08-01,48.6140362123187
1999-09-01,48.5227472897947
1999-10-01,50.6044694726368
1999-11-01,52.4665821695904
1999-12-01,58.6770184786842
2000-01-01,58.9616251194942
2000-02-01,64.0622977737951
2000-03-01,66.8295586185245
2000-04-01,63.7162506893307
2000-05-01,64.8327790694748
2000-06-01,69.4106849069388
2000-07-01,73.6807608712013
2000-08-01,76.2249252582117
2000-09-01,75.4229217371838
2000-10-01,70.7307129631141
2000-11-01,64.1325951258991
2000-12-01,62.8774944852087
2001-01-01,62.4371596824461
2001-02-01,60.5734429784504
2001-03-01,54.8368164016926
2001-04-01,54.4118242749844
2001-05-01,56.8110701127169
2001-06-01,55.117238676306
2001-07-01,53.3826096694775
2001-08-01,53.0190579864237
2001-09-01,48.6570654447077
2001-10-01,48.258365085602
2001-11-01,50.8052493106402
2001-12-01,52.629842190697
2002-01-01,53.4778040004517
2002-02-01,52.5635199864798
2002-03-01,54.8315859439468
2002-04-01,54.1673178102258
2002-05-01,53.4365879934145
2002-06-01,50.9911049092088
2002-07-01,46.8386096350727
2002-08-01,45.9996442126409
2002-09-01,44.3733902903061
2002-10-01,42.8811058257013
2002-11-01,44.9995806916374
2002-12-01,46.0639439731963
2003-01-01,46.8284974167641
2003-02-01,45.4805735859443
2003-03-01,44.4547762128313
2003-04-01,45.2334170225945
2003-05-01,46.9301775153431
2003-06-01,49.0131550080441
2003-07-01,49.7087361488035
2003-08-01,51.4076585640871
2003-09-01,52.7769226625099
2003-10-01,53.4471883877794
2003-11-01,54.5298931411671
2003-12-01,56.1439426620949
2004-01-01,59.0402912039915
2004-02-01,60.5378061263422
2004-03-01,60.0879170207638
2004-04-01,60.3373052460852
2004-05-01,57.6489894435996
2004-06-01,58.8055482603585
2004-07-01,58.7698416688136
2004-08-01,57.788259098512
2004-09-01,59.2269836757995
2004-10-01,61.3273960276533
2004-11-01,62.3032599641528
2004-12-01,63.7237825484847
2005-01-01,63.4291334288027
2005-02-01,66.460567259415
2005-03-01,67.5767469423761
2005-04-01,66.0771398369271
2005-05-01,66.052242858057
2005-06-01,68.7642700689903
2005-07-01,71.3507662940236
2005-08-01,73.6791568641592
2005-09-01,76.093954596256
2005-10-01,73.1811475473192
2005-11-01,74.9472290400593
2005-12-01,77.8248874129441
2006-01-01,81.2081567012596
2006-02-01,82.085199856081
2006-03-01,83.4901705460487
2006-04-01,85.7023752147902
2006-05-01,83.0358878559639
2006-06-01,79.091913497295
2006-07-01,81.2914953280098
2006-08-01,83.9030280107866
2006-09-01,82.2048727293057
2006-10-01,83.3911405460609
2006-11-01,86.632629559746
2006-12-01,89.5492025382598
2007-01-01,88.944073446785
2007-02-01,92.1000619111848
2007-03-01,90.8430783057059
2007-04-01,94.3560629461181
2007-05-01,97.1952948894301
2007-06-01,97.1814167415445
2007-07-01,98.9154180934435
2007-08-01,93.5751904743833
2007-09-01,96.6152719951354
2007-10-01,99.1429778751056
2007-11-01,95.8120131642485
2007-12-01,95.3542435023331
2008-01-01,92.3514028407313
2008-02-01,93.0778785519094
2008-03-01,92.2164570308888
2008-04-01,96.8767948824271
2008-05-01,102.027400973342
2008-06-01,102.647872740871
2008-07-01,95.26190848826
2008-08-01,93.2446255448466
2008-09-01,87.2474524329096
2008-10-01,67.9492950127527
2008-11-01,63.0703240274385
2008-12-01,58.9898695913217
2009-01-01,62.020396809258
2009-02-01,58.9272435772449
2009-03-01,57.9817860351079
2009-04-01,64.3203336892563
2009-05-01,69.8686637871641
2009-06-01,72.3357660967192
2009-07-01,71.8063740334041
2009-08-01,75.4229217371838
2009-09-01,78.4167660114627
2009-10-01,78.7923128776136
2009-11-01,79.5865753211777
2009-12-01,80.864829454823
2010-01-01,81.3067682646276
2010-02-01,79.8828981873384
2010-03-01,83.4553705671798
2010-04-01,84.7810475177206
2010-05-01,82.3094121447858
2010-06-01,81.4568475322148
2010-07-01,80.5251286590902
2010-08-01,81.7894349054133
2010-09-01,84.8237977923632
2010-10-01,87.6476173201843
2010-11-01,89.5678229678349
2010-12-01,92.647377009709
2011-01-01,93.4170911715859
2011-02-01,97.0701823401498
2011-03-01,97.1671201570392
2011-04-01,97.3759897696896
2011-05-01,95.0001763826584
2011-06-01,91.5407516295636
2011-07-01,92.7215797702632
2011-08-01,86.5302520668008
2011-09-01,84.7457593627954
2011-10-01,83.0375616024425
2011-11-01,83.9528917079636
2011-12-01,82.7574880250123
2012-01-01,85.8815358274442
2012-02-01,87.5107188061166
2012-03-01,86.9233732709778
2012-04-01,84.6211349895713
2012-05-01,81.0951090745129
2012-06-01,80.170085187303
2012-07-01,81.075721511135
2012-08-01,83.0580649968062
2012-09-01,85.5617107711456
2012-10-01,86.0666940316467
2012-11-01,84.8253320599687
2012-12-01,85.765001228867
2013-01-01,88.2802934891204
2013-02-01,88.8095460735622
2013-03-01,89.0989647354984
2013-04-01,85.7736489190068
2013-05-01,87.7763563201684
2013-06-01,85.2315642782285
2013-07-01,86.9261628484422
2013-08-01,88.0238615807013
2013-09-01,89.3436804185668
2013-10-01,91.0135912282202
2013-11-01,93.4235071997541
2013-12-01,93.1400163899299
2014-01-01,95.7064973966559
2014-02-01,97.4188097837688
2014-03-01,99.5973303046271
2014-04-01,100.726342043925
2014-05-01,102.030399769116
2014-06-01,104.333753881508
2014-07-01,106.443441578431
2014-08-01,107.266785367062
2014-09-01,107.16064194454
2014-10-01,100.778158445327
2014-11-01,103.387041029512
2014-12-01,100.10886907217
2015-01-01,100.903759170663
2015-02-01,105.728472874294
2015-03-01,104.062258254781
2015-04-01,106.609770134749
2015-05-01,105.490103479957
2015-06-01,103.464800501334
2015-07-01,100.714207381954
2015-08-01,97.8599814597708
2015-09-01,93.9922323053178
2015-10-01,95.9725533473273
2015-11-01,93.619544756068
2015-12-01,91.5823163337838
2016-01-01,86.4204124541383
2016-02-01,88.0143770173221
2016-03-01,93.3186888265276
