"Date","CANCPGRGO01IXOBM"
1961-01-01,14.9839457723867
1961-02-01,14.9839457723867
1961-03-01,14.9839457723867
1961-04-01,14.9839457723867
1961-05-01,14.9839457723867
1961-06-01,14.9839457723867
1961-07-01,14.9839457723867
1961-08-01,14.9839457723867
1961-09-01,14.9839457723867
1961-10-01,14.9839457723867
1961-11-01,14.9839457723867
1961-12-01,14.9839457723867
1962-01-01,14.9839457723867
1962-02-01,14.9839457723867
1962-03-01,14.9839457723867
1962-04-01,14.9839457723867
1962-05-01,14.9839457723867
1962-06-01,15.0695683196575
1962-07-01,15.2408134141991
1962-08-01,15.2408134141991
1962-09-01,15.1551908669283
1962-10-01,15.2408134141991
1962-11-01,15.2408134141991
1962-12-01,15.2408134141991
1963-01-01,15.2408134141991
1963-02-01,15.3264359614699
1963-03-01,15.3264359614699
1963-04-01,15.3264359614699
1963-05-01,15.3264359614699
1963-06-01,15.4120585087406
1963-07-01,15.4976810560114
1963-08-01,15.4976810560114
1963-09-01,15.4120585087406
1963-10-01,15.4976810560114
1963-11-01,15.4976810560114
1963-12-01,15.4976810560114
1964-01-01,15.4976810560114
1964-02-01,15.4976810560114
1964-03-01,15.4976810560114
1964-04-01,15.5833036032822
1964-05-01,15.5833036032822
1964-06-01,15.5833036032822
1964-07-01,15.668926150553
1964-08-01,15.5833036032822
1964-09-01,15.5833036032822
1964-10-01,15.5833036032822
1964-11-01,15.5833036032822
1964-12-01,15.5833036032822
1965-01-01,15.5833036032822
1965-02-01,15.5833036032822
1965-03-01,15.5833036032822
1965-04-01,15.668926150553
1965-05-01,15.8401712450945
1965-06-01,15.9257937923653
1965-07-01,16.0114163396361
1965-08-01,15.9257937923653
1965-09-01,15.9257937923653
1965-10-01,15.9257937923653
1965-11-01,16.0114163396361
1965-12-01,16.0114163396361
1966-01-01,16.0970388869069
1966-02-01,16.2682839814485
1966-03-01,16.2682839814485
1966-04-01,16.43952907599
1966-05-01,16.43952907599
1966-06-01,16.5251516232608
1966-07-01,16.6107741705316
1966-08-01,16.6107741705316
1966-09-01,16.6107741705316
1966-10-01,16.6107741705316
1966-11-01,16.6107741705316
1966-12-01,16.6107741705316
1967-01-01,16.6107741705316
1967-02-01,16.6107741705316
1967-03-01,16.6107741705316
1967-04-01,16.6963967178024
1967-05-01,16.7820192650731
1967-06-01,16.8676418123439
1967-07-01,17.0388869068855
1967-08-01,17.1245094541563
1967-09-01,17.0388869068855
1967-10-01,17.0388869068855
1967-11-01,17.0388869068855
1967-12-01,17.1245094541563
1968-01-01,17.210132001427
1968-02-01,17.210132001427
1968-03-01,17.2957545486978
1968-04-01,17.4669996432394
1968-05-01,17.4669996432394
1968-06-01,17.4669996432394
1968-07-01,17.638244737781
1968-08-01,17.638244737781
1968-09-01,17.638244737781
1968-10-01,17.7238672850517
1968-11-01,17.7238672850517
1968-12-01,17.7238672850517
1969-01-01,17.7238672850517
1969-02-01,17.7238672850517
1969-03-01,17.7238672850517
1969-04-01,17.8951123795933
1969-05-01,17.9807349268641
1969-06-01,18.2376025686764
1969-07-01,18.2376025686764
1969-08-01,18.2376025686764
1969-09-01,18.1519800214056
1969-10-01,18.1519800214056
1969-11-01,18.2376025686764
1969-12-01,18.3232251159472
1970-01-01,18.3232251159472
1970-02-01,18.408847663218
1970-03-01,18.408847663218
1970-04-01,18.408847663218
1970-05-01,18.408847663218
1970-06-01,18.5800927577595
1970-07-01,18.6657153050303
1970-08-01,18.4944702104888
1970-09-01,18.408847663218
1970-10-01,18.408847663218
1970-11-01,18.3232251159472
1970-12-01,18.2376025686764
1971-01-01,18.2376025686764
1971-02-01,18.3232251159472
1971-03-01,18.408847663218
1971-04-01,18.6657153050303
1971-05-01,18.7513378523011
1971-06-01,18.8369603995719
1971-07-01,18.9225829468427
1971-08-01,19.0082054941135
1971-09-01,18.8369603995719
1971-10-01,18.8369603995719
1971-11-01,18.9225829468427
1971-12-01,19.0938280413842
1972-01-01,19.179450588655
1972-02-01,19.3506956831966
1972-03-01,19.3506956831966
1972-04-01,19.4363182304674
1972-05-01,19.4363182304674
1972-06-01,19.5219407777381
1972-07-01,19.6931858722797
1972-08-01,19.7788084195505
1972-09-01,19.8644309668213
1972-10-01,19.8644309668213
1972-11-01,19.8644309668213
1972-12-01,19.950053514092
1973-01-01,20.2925437031752
1973-02-01,20.4637887977167
1973-03-01,20.4637887977167
1973-04-01,20.8919015340706
1973-05-01,20.9775240813414
1973-06-01,21.2343917231538
1973-07-01,21.4912593649661
1973-08-01,21.8337495540492
1973-09-01,21.91937210132
1973-10-01,22.0049946485908
1973-11-01,22.1762397431324
1973-12-01,22.3474848376739
1974-01-01,22.5187299322155
1974-02-01,22.7755975740278
1974-03-01,23.118087763111
1974-04-01,23.118087763111
1974-05-01,23.6318230467356
1974-06-01,24.1455583303603
1974-07-01,24.2311808776311
1974-08-01,24.4024259721727
1974-09-01,24.659293613985
1974-10-01,24.8305387085266
1974-11-01,25.2586514448805
1974-12-01,25.429896539422
1975-01-01,25.5155190866928
1975-02-01,25.7723867285052
1975-03-01,25.858009275776
1975-04-01,25.858009275776
1975-05-01,26.2004994648591
1975-06-01,26.5429896539422
1975-07-01,27.0567249375669
1975-08-01,27.2279700321085
1975-09-01,27.2279700321085
1975-10-01,27.39921512665
1975-11-01,27.4848376739208
1975-12-01,27.4848376739208
1976-01-01,27.5704602211916
1976-02-01,27.5704602211916
1976-03-01,27.5704602211916
1976-04-01,27.6560827684624
1976-05-01,27.9985729575455
1976-06-01,27.9985729575455
1976-07-01,27.9985729575455
1976-08-01,27.9985729575455
1976-09-01,28.0841955048163
1976-10-01,28.169818052087
1976-11-01,28.2554405993578
1976-12-01,28.3410631466286
1977-01-01,28.597930788441
1977-02-01,28.9404209775241
1977-03-01,29.1972886193364
1977-04-01,29.4541562611488
1977-05-01,29.7110239029611
1977-06-01,29.9678915447735
1977-07-01,30.2247591865858
1977-08-01,30.3103817338566
1977-09-01,30.5672493756689
1977-10-01,30.7384944702105
1977-11-01,31.0809846592936
1977-12-01,31.337852301106
1978-01-01,31.4234748483768
1978-02-01,31.5947199429183
1978-03-01,32.0228326792722
1978-04-01,32.1940777738138
1978-05-01,32.7934356047092
1978-06-01,33.1359257937924
1978-07-01,33.8209061719586
1978-08-01,33.649661077417
1978-09-01,33.4784159828755
1978-10-01,33.9921512665002
1978-11-01,34.1633963610418
1978-12-01,34.3346414555833
1979-01-01,34.6771316446664
1979-02-01,35.1052443810203
1979-03-01,35.7046022119158
1979-04-01,36.0470924009989
1979-05-01,36.3039600428113
1979-06-01,36.3895825900821
1979-07-01,36.7320727791652
1979-08-01,36.817695326436
1979-09-01,37.2458080627899
1979-10-01,37.5026757046022
1979-11-01,37.8451658936854
1979-12-01,38.2732786300392
1980-01-01,38.4445237245808
1980-02-01,38.8726364609347
1980-03-01,39.2151266500178
1980-04-01,39.4719942918302
1980-05-01,40.0713521227257
1980-06-01,40.6707099536211
1980-07-01,40.9275775954335
1980-08-01,41.3556903317874
1980-09-01,41.6981805208705
1980-10-01,42.1262932572244
1980-11-01,42.8112736353907
1980-12-01,43.1537638244738
1981-01-01,43.6674991080985
1981-02-01,44.0956118444524
1981-03-01,44.7805922226186
1981-04-01,45.037459864431
1981-05-01,45.3799500535141
1981-06-01,46.2361755262219
1981-07-01,46.578665715305
1981-08-01,46.9211559043882
1981-09-01,47.1780235462005
1981-10-01,47.4348911880129
1981-11-01,47.777381377096
1981-12-01,47.8630039243668
1982-01-01,47.9486264716375
1982-02-01,48.547984302533
1982-03-01,49.31858722797
1982-04-01,49.4898323225116
1982-05-01,50.3460577952194
1982-06-01,50.8597930788441
1982-07-01,50.8597930788441
1982-08-01,51.0310381733857
1982-09-01,51.3735283624688
1982-10-01,51.3735283624688
1982-11-01,51.8872636460935
1982-12-01,51.8016410988227
1983-01-01,51.5447734570104
1983-02-01,51.8016410988227
1983-03-01,52.4866214769889
1983-04-01,52.4866214769889
1983-05-01,52.4866214769889
1983-06-01,53.4284694969675
1983-07-01,53.5997145915091
1983-08-01,53.7709596860507
1983-09-01,53.6853371387799
1983-10-01,54.027827327863
1983-11-01,54.027827327863
1983-12-01,54.1990724224046
1984-01-01,54.6271851587585
1984-02-01,55.1409204423832
1984-03-01,55.226542989654
1984-04-01,55.3121655369247
1984-05-01,55.3121655369247
1984-06-01,55.5690331787371
1984-07-01,55.9115233678202
1984-08-01,55.7402782732786
1984-09-01,55.7402782732786
1984-10-01,55.9115233678202
1984-11-01,56.3396361041741
1984-12-01,56.3396361041741
1985-01-01,56.8533713877988
1985-02-01,57.1102390296111
1985-03-01,57.1958615768819
1985-04-01,57.3671066714235
1985-05-01,57.4527292186942
1985-06-01,57.966464502319
1985-07-01,57.966464502319
1985-08-01,57.966464502319
1985-09-01,57.966464502319
1985-10-01,58.0520870495897
1985-11-01,58.3945772386729
1985-12-01,58.8226899750268
1986-01-01,59.2508027113807
1986-02-01,59.4220478059222
1986-03-01,59.2508027113807
1986-04-01,59.2508027113807
1986-05-01,59.4220478059222
1986-06-01,59.4220478059222
1986-07-01,59.6789154477346
1986-08-01,59.8501605422761
1986-09-01,59.9357830895469
1986-10-01,60.1070281840885
1986-11-01,60.6207634677132
1986-12-01,60.6207634677132
1987-01-01,60.9632536567963
1987-02-01,61.2201212986086
1987-03-01,61.476988940421
1987-04-01,61.7338565822333
1987-05-01,62.0763467713164
1987-06-01,62.3332144131288
1987-07-01,62.6757046022119
1987-08-01,62.4188369603996
1987-09-01,62.4188369603996
1987-10-01,62.6757046022119
1987-11-01,63.018194791295
1987-12-01,62.9325722440243
1988-01-01,63.3606849803782
1988-02-01,63.446307527649
1988-03-01,63.446307527649
1988-04-01,63.8744202640029
1988-05-01,64.3881555476276
1988-06-01,64.4737780948983
1988-07-01,64.8162682839815
1988-08-01,64.9018908312522
1988-09-01,64.9018908312522
