"Date","CANCPGRLH01GYM"
1962-01-01,2.30410142859961
1962-02-01,2.30410142859961
1962-03-01,2.30410142859961
1962-04-01,2.31972765269568
1962-05-01,-1.00790426659914
1962-06-01,0.643993032776993
1962-07-01,2.60425979077926
1962-08-01,1.63093994065924
1962-09-01,0.3390848018539
1962-10-01,0.63769927945671
1962-11-01,0.63769927945671
1962-12-01,0.63769927945671
1963-01-01,1.91260608390056
1963-02-01,1.91260608390056
1963-03-01,1.91260608390056
1963-04-01,2.58809929243711
1963-05-01,5.9386292114089
1963-06-01,4.19982960479012
1963-07-01,2.51718706107986
1963-08-01,2.53365649964557
1963-09-01,1.87937701361303
1963-10-01,1.22509752758043
1963-11-01,3.14620526343576
1963-12-01,3.14620526343576
1964-01-01,1.85586637410684
1964-02-01,3.10684684986299
1964-03-01,2.46075227245757
1964-04-01,4.35782732561904
1964-05-01,3.64262933580487
1964-06-01,3.06946244589045
1964-07-01,2.43539657396196
1964-08-01,3.08904905169435
1964-09-01,3.46083279210012
1964-10-01,3.48320226326653
1964-11-01,0.921495525462121
1964-12-01,2.78400489354691
1965-01-01,6.50902362971616
1965-02-01,3.96351251622157
1965-03-01,4.61908316346937
1965-04-01,4.53511488181338
1965-05-01,4.48139455023718
1965-06-01,5.06241316183341
1965-07-01,5.71274002965853
1965-08-01,5.09374904301197
1965-09-01,5.38859464837572
1965-10-01,7.88083279285676
1965-11-01,10.4043998921076
1965-12-01,7.50772926176437
1966-01-01,2.88304613009956
1966-02-01,5.29030407848173
1966-03-01,7.06007095773517
1966-04-01,4.93062022123973
1966-05-01,2.89079370780823
1966-06-01,2.62614260009293
1966-07-01,4.34541785449017
1966-08-01,4.10480202820556
1966-09-01,3.83859215365799
1966-10-01,3.19435950184355
1966-11-01,2.57166463987243
1966-12-01,2.5930994190981
1967-01-01,4.31457876087957
1967-02-01,4.83920852931202
1967-03-01,2.28870613161316
1967-04-01,6.13752411101918
1967-05-01,6.44545431144094
1967-06-01,7.62159810347888
1967-07-01,7.24238896709894
1967-08-01,7.30188368097422
1967-09-01,6.49701829400514
1967-10-01,8.63487259134504
1967-11-01,7.21656920992227
1967-12-01,7.83473310924883
1968-01-01,6.66035146663934
1968-02-01,4.40427996844272
1968-03-01,5.50515722840356
1968-04-01,2.72796221647886
1968-05-01,5.10585755277262
1968-06-01,5.06308116502313
1968-07-01,3.46086159619055
1968-08-01,4.01462264627374
1968-09-01,5.32731642423151
1968-10-01,2.14953631401508
1968-11-01,3.90852384183001
1968-12-01,4.15221282844919
1969-01-01,3.92820277133373
1969-02-01,5.4843737339519
1969-03-01,7.00226677020169
1969-04-01,7.66708646194986
1969-05-01,6.04015780054463
1969-06-01,5.99199257867856
1969-07-01,7.49069996831251
1969-08-01,7.27874819760413
1969-09-01,7.99515134041964
1969-10-01,8.22236284451399
1969-11-01,6.18892938656832
1969-12-01,6.15715390786085
1970-01-01,7.14011901754921
1970-02-01,6.84748336354887
1970-03-01,5.78932077553887
1970-04-01,4.77842863322586
1970-05-01,6.4386672318455
1970-06-01,5.42271448933148
1970-07-01,3.03678310797142
1970-08-01,4.39179640873118
1970-09-01,3.23373762369164
1970-10-01,3.87495667550482
1970-11-01,3.84632982706573
1970-12-01,4.57396760634427
1971-01-01,4.55395900557298
1971-02-01,4.05856583978148
1971-03-01,3.13848908761242
1971-04-01,4.4723625807995
1971-05-01,2.60390791089187
1971-06-01,2.81333014671142
1971-07-01,4.39203031467605
1971-08-01,4.14895398417437
1971-09-01,5.69424346100688
1971-10-01,5.44301359051322
1971-11-01,5.686375804309
1971-12-01,4.98241220608801
1972-01-01,5.40846150354597
1972-02-01,4.73491438956461
1972-03-01,5.81159670409978
1972-04-01,4.8623007688204
1972-05-01,4.63576373430649
1972-06-01,5.92544134291747
1972-07-01,5.50575603675362
1972-08-01,6.94278501155569
1972-09-01,5.166138368633
1972-10-01,2.63004374567732
1972-11-01,6.19431656419761
1972-12-01,4.71868461756663
1973-01-01,5.50083901833702
1973-02-01,4.48028051643618
1973-03-01,4.44364776429122
1973-04-01,5.02930496439677
1973-05-01,5.64969167211437
1973-06-01,3.94871110495335
1973-07-01,5.35294542381873
1973-08-01,5.06326848879221
1973-09-01,5.87401001578642
1973-10-01,8.03420385720848
1973-11-01,4.05389139603579
1973-12-01,7.10093156955867
1974-01-01,6.21234033491748
1974-02-01,8.91614998655314
1974-03-01,8.44202683659327
1974-04-01,8.10831353207175
1974-05-01,8.66787621806118
1974-06-01,9.52601101056743
1974-07-01,10.9468381486408
1974-08-01,9.59923097467413
1974-09-01,9.77580954087677
1974-10-01,9.55918823975699
1974-11-01,11.3229690908659
1974-12-01,10.9835757269452
1975-01-01,12.0381773242383
1975-02-01,13.8966176172396
1975-03-01,13.883919373438
1975-04-01,15.3910192253197
1975-05-01,14.3816104632729
1975-06-01,15.1956641136749
1975-07-01,12.2010965897286
1975-08-01,14.2238828898661
1975-09-01,14.6708668378043
1975-10-01,15.8511241682644
1975-11-01,15.0259672177695
1975-12-01,14.5060339911224
1976-01-01,14.5912811544811
1976-02-01,12.9322757556861
1976-03-01,14.304348674067
1976-04-01,12.8540446834556
1976-05-01,13.4716488065608
1976-06-01,12.8553142477123
1976-07-01,14.5676123242855
1976-08-01,13.9486225778379
1976-09-01,12.6460873118028
1976-10-01,12.0494507752163
1976-11-01,12.2837955288833
1976-12-01,12.3589849657909
1977-01-01,10.5465077212839
1977-02-01,10.70079063377
1977-03-01,10.2684591489564
1977-04-01,10.1830237161491
1977-05-01,9.70843189794547
1977-06-01,9.09458243567846
1977-07-01,8.67290101676402
1977-08-01,6.8337713520672
1977-09-01,7.09565862940102
1977-10-01,6.80830688443446
1977-11-01,7.04130930380735
1977-12-01,5.53863075219261
1978-01-01,7.36357415363323
1978-02-01,6.48653093634743
1978-03-01,6.00995472025639
1978-04-01,5.4508362152202
1978-05-01,5.56011681020231
1978-06-01,5.32014598239775
1978-07-01,5.6373057402904
1978-08-01,5.74972638555914
1978-09-01,6.60915662620008
1978-10-01,5.86762889605859
1978-11-01,6.8132663289287
1978-12-01,7.59815324832581
1979-01-01,6.00122288701866
1979-02-01,6.2107168260746
1979-03-01,6.41202810640675
1979-04-01,6.85232528249059
1979-05-01,9.22271340675932
1979-06-01,9.96040731188613
1979-07-01,9.46227663143592
1979-08-01,9.8199119419486
1979-09-01,10.4389456879053
1979-10-01,10.7288924024037
1979-11-01,10.4255950577501
1979-12-01,10.9976774913296
1980-01-01,11.7531068110906
1980-02-01,10.9600934341202
1980-03-01,11.4343849931495
1980-04-01,11.3162929595097
1980-05-01,9.06947796402469
1980-06-01,10.2105339186223
1980-07-01,10.019257343883
1980-08-01,10.0777786290549
1980-09-01,9.62670525028794
1980-10-01,11.7809785215684
1980-11-01,9.53792471253215
1980-12-01,9.98371750225565
1981-01-01,11.3156698233477
1981-02-01,12.9384246302324
1981-03-01,12.5618476239067
1981-04-01,12.7524684460026
1981-05-01,12.506104387053
1981-06-01,12.4071959713584
1981-07-01,12.3856033083536
1981-08-01,12.6216573677306
1981-09-01,11.7323041125883
1981-10-01,11.0086384817308
1981-11-01,13.4735232195276
1981-12-01,13.1297257887222
1982-01-01,13.1196158261042
1982-02-01,13.5630825825323
1982-03-01,13.6192065798268
1982-04-01,13.6807506924918
1982-05-01,14.6536557068442
1982-06-01,14.8379330257285
1982-07-01,15.4213317098973
1982-08-01,15.4386757126443
1982-09-01,14.4744853674423
1982-10-01,13.9041192335553
1982-11-01,13.4545783909992
1982-12-01,12.5378328280398
1983-01-01,9.74855434215826
1983-02-01,8.20677184234491
1983-03-01,7.56942227017659
1983-04-01,6.79537913328894
1983-05-01,6.48659089161699
1983-06-01,5.54191896671722
1983-07-01,5.25236697201611
1983-08-01,4.50864523423219
1983-09-01,5.36198206399121
1983-10-01,4.82796387276808
1983-11-01,3.79820958190561
1983-12-01,3.81569807778491
1984-01-01,4.0469470398965
1984-02-01,4.17634751073299
1984-03-01,4.00268235352404
1984-04-01,3.84076027734129
1984-05-01,4.11505061159857
1984-06-01,4.16415789929418
1984-07-01,4.33438785935261
1984-08-01,4.54001640848352
1984-09-01,5.17815353096411
1984-10-01,3.81043379071988
1984-11-01,3.37721919940843
1984-12-01,3.73648904161479
1985-01-01,3.95531816786506
1985-02-01,3.91553717507118
1985-03-01,4.62212593994378
1985-04-01,4.95963039853454
1985-05-01,4.84620141024696
1985-06-01,4.17630892859271
1985-07-01,4.88689858148849
1985-08-01,4.60458108307619
1985-09-01,4.22512854262967
1985-10-01,6.00007815392559
1985-11-01,6.3023808791932
1985-12-01,6.41587014541936
1986-01-01,6.1984480588942
1986-02-01,6.63695726461785
1986-03-01,6.56489567740632
1986-04-01,6.59614172369467
1986-05-01,7.26326595884976
1986-06-01,7.39457121913529
1986-07-01,7.3963751313349
1986-08-01,8.17051136404234
1986-09-01,6.83269899344
1986-10-01,6.71706304817653
1986-11-01,6.18170559975297
1986-12-01,5.96587735504221
1987-01-01,4.98960292219843
1987-02-01,4.9384722210795
1987-03-01,4.5729176521997
1987-04-01,4.10933623310058
1987-05-01,3.54405318138785
1987-06-01,3.28394465181073
1987-07-01,3.88573928991537
1987-08-01,3.19347642759389
1987-09-01,3.71109342748689
1987-10-01,2.48859455167036
1987-11-01,2.9918473994896
1987-12-01,3.40815134970802
1988-01-01,3.69749301699441
1988-02-01,3.97470253357128
1988-03-01,5.10435807283155
1988-04-01,5.04944426964041
1988-05-01,4.70044983253333
1988-06-01,4.2877189977882
1988-07-01,2.94430320928031
1988-08-01,3.25262704749115
1988-09-01,3.62057482045777
1988-10-01,4.42154492369967
1988-11-01,5.01165656768182
1988-12-01,3.81234365279982
1989-01-01,5.021255879332
1989-02-01,4.4295700737264
1989-03-01,3.48378501587146
1989-04-01,3.19097467285117
1989-05-01,3.17095704240234
1989-06-01,4.46093138555129
1989-07-01,4.46652472290823
1989-08-01,4.37765774105438
1989-09-01,4.89345535230576
1989-10-01,4.37701419685892
1989-11-01,4.46761342561995
1989-12-01,5.21508152072664
1990-01-01,4.45381575701315
1990-02-01,4.41247028418972
1990-03-01,4.45084374968627
1990-04-01,5.25176944922492
1990-05-01,5.43961787362726
1990-06-01,4.61948669109448
1990-07-01,5.23473257211436
1990-08-01,5.4949005866529
1990-09-01,5.89546558464763
1990-10-01,6.53179663573767
1990-11-01,6.33590316733144
1990-12-01,6.22978559644549
1991-01-01,12.1402807038597
1991-02-01,12.0197393821804
1991-03-01,11.6800835232015
1991-04-01,11.2946310706404
1991-05-01,10.9070640930911
1991-06-01,11.056125716319
1991-07-01,9.45954037562031
1991-08-01,9.21036557448432
1991-09-01,8.57064639624888
1991-10-01,8.78364732103126
1991-11-01,8.58830585579803
1991-12-01,8.42936658935339
1992-01-01,3.39404492379228
1992-02-01,3.42647424250474
1992-03-01,3.07424340456057
1992-04-01,3.46618340288406
1992-05-01,3.53254090367325
1992-06-01,3.5931638840465
1992-07-01,4.19414436223559
1992-08-01,4.13689334441624
1992-09-01,4.31709668527888
1992-10-01,3.69163930953163
1992-11-01,3.90933708978894
1992-12-01,3.44341323224812
1993-01-01,3.37791592103747
1993-02-01,3.59128796443618
1993-03-01,3.90244198691144
1993-04-01,3.6938179571183
1993-05-01,3.4119402263299
1993-06-01,3.16682602562801
1993-07-01,3.46865816858074
1993-08-01,3.41108632625181
1993-09-01,3.43104120918779
1993-10-01,3.8140462016082
1993-11-01,3.58107787544773
1993-12-01,4.19158085976569
1994-01-01,3.41316958876879
1994-02-01,4.10158574004302
1994-03-01,3.82320428888442
1994-04-01,4.13058325182247
1994-05-01,3.8929573492386
1994-06-01,4.24578036577404
1994-07-01,3.79486574458309
1994-08-01,3.60184157534726
1994-09-01,3.88919562317173
1994-10-01,3.71981045597188
1994-11-01,3.66374749206166
1994-12-01,4.17786024878402
1995-01-01,4.26790852023625
1995-02-01,3.42691577689535
1995-03-01,3.49886110104592
1995-04-01,3.08340930532926
1995-05-01,3.67747911965357
1995-06-01,3.67208431743858
1995-07-01,4.27824042928783
1995-08-01,4.53939420287718
1995-09-01,4.17287444287203
1995-10-01,4.09961558972675
1995-11-01,3.83062921423743
1995-12-01,2.56369627946548
1996-01-01,3.4638868770321
1996-02-01,3.11302812046891
1996-03-01,3.32006128212395
1996-04-01,3.56165044838359
1996-05-01,3.38354029502477
1996-06-01,3.0486581826478
1996-07-01,3.13200331622262
1996-08-01,3.13084393635118
1996-09-01,2.79398808731676
1996-10-01,2.80075820879692
1996-11-01,3.77667167785828
1996-12-01,4.69574229100408
1997-01-01,4.4067762686052
1997-02-01,4.25968113839768
1997-03-01,4.42571065545382
1997-04-01,4.049090618793
1997-05-01,4.24189958428214
1997-06-01,4.93414456091421
1997-07-01,4.51478747152557
1997-08-01,4.41535020834091
1997-09-01,4.44295131625775
1997-10-01,4.35196754465965
1997-11-01,2.95210987448459
1997-12-01,2.6412432505434
1998-01-01,3.17170234968525
1998-02-01,3.66062038318342
1998-03-01,3.60101167943284
1998-04-01,3.4524060074089
1998-05-01,3.65405802442665
1998-06-01,3.26186472923463
1998-07-01,2.94491101239771
1998-08-01,2.87055044320686
1998-09-01,2.94795855544079
1998-10-01,3.10957982073358
1998-11-01,2.72723475951458
1998-12-01,2.83513496915583
1999-01-01,1.50442562477314
1999-02-01,1.56583378157214
1999-03-01,1.66586472579863
1999-04-01,2.20637079984146
1999-05-01,2.25894703625908
1999-06-01,2.32757959038722
1999-07-01,2.20099754951938
1999-08-01,2.34311145907104
1999-09-01,2.52298181851828
1999-10-01,2.40721337543032
1999-11-01,2.85911095576847
1999-12-01,2.75697111693025
2000-01-01,2.94909031055501
2000-02-01,2.86413683750128
2000-03-01,2.35790186804969
2000-04-01,2.38368899185255
2000-05-01,2.23180039551523
2000-06-01,2.57414664638904
2000-07-01,2.80817166738286
2000-08-01,2.63664851363841
2000-09-01,2.33968856745493
2000-10-01,2.2248793111008
2000-11-01,2.30099518619732
2000-12-01,2.30780339691799
2001-01-01,2.56093688659103
2001-02-01,2.78939737371975
2001-03-01,2.6465595223003
2001-04-01,2.59304472241707
2001-05-01,2.44631713099908
2001-06-01,2.56313415019156
2001-07-01,2.64416717831191
2001-08-01,2.84583820959826
2001-09-01,2.74305742210864
2001-10-01,2.45446857625895
2001-11-01,2.18800754842202
2001-12-01,2.52159413891834
2002-01-01,2.87488629325846
2002-02-01,2.97510475362939
2002-03-01,3.43146071118939
2002-04-01,3.48205079029634
2002-05-01,4.02285026789124
2002-06-01,3.65037317018007
2002-07-01,3.61455700781805
2002-08-01,4.07949417440675
2002-09-01,4.0613570946917
2002-10-01,4.75001758981896
2002-11-01,5.50954450222298
2002-12-01,6.04585043421306
2003-01-01,6.07702051517942
2003-02-01,5.83972587479589
2003-03-01,5.40608376995018
2003-04-01,5.05655091930206
2003-05-01,4.29155803109646
2003-06-01,4.2740909914014
2003-07-01,3.75271549362772
2003-08-01,3.51317383778368
2003-09-01,3.96326674119804
2003-10-01,4.02760459550459
2003-11-01,3.59688683001987
2003-12-01,3.05162197560071
2004-01-01,2.50799302239648
2004-02-01,2.03958587752645
2004-03-01,2.30797432372672
2004-04-01,2.30430169202111
