"Date","LRIN55MACAM156N"
1976-01-01,25.27352297593
1976-02-01,25.472006984612
1976-03-01,24.1724738675958
1976-04-01,23.6258961546817
1976-05-01,24.4039878630256
1976-06-01,23.6457995458969
1976-07-01,23.4063207852443
1976-08-01,23.7490584310772
1976-09-01,23.18186701042
1976-10-01,23.4669811320755
1976-11-01,24.1331335616438
1976-12-01,24.5913898087811
1977-01-01,25.3677254316777
1977-02-01,25.547755796639
1977-03-01,25.1221066043746
1977-04-01,25.4291163382072
1977-05-01,24.582364136181
1977-06-01,24.9366821443647
1977-07-01,24.8656622063007
1977-08-01,24.931650893796
1977-09-01,25.2230502781568
1977-10-01,24.94497432135
1977-11-01,25.1020194621743
1977-12-01,25.7080154666109
1978-01-01,27.0839853938446
1978-02-01,25.9402021043859
1978-03-01,24.7503121098627
1978-04-01,25.3064616663204
1978-05-01,24.3907497666701
1978-06-01,24.5599503002692
1978-07-01,24.8138187836161
1978-08-01,24.514663362247
1978-09-01,23.6980509435908
1978-10-01,24.2302543507363
1978-11-01,25.2982311805841
1978-12-01,25.57781201849
1979-01-01,25.7128205128205
1979-02-01,25.7681278164687
1979-03-01,24.8747059425182
1979-04-01,24.1396916164607
1979-05-01,23.8503110023453
1979-06-01,24.0097749719988
1979-07-01,25.1474476306691
1979-08-01,24.8070674248578
1979-09-01,25.3828212148869
1979-10-01,25.6353143667105
1979-11-01,25.9832170660196
1979-12-01,26.7393719075028
1980-01-01,26.0913398528077
1980-02-01,25.7499496678075
1980-03-01,25.414697898864
1980-04-01,25.7025291047772
1980-05-01,25.060120240481
1980-06-01,25.6048790241952
1980-07-01,25.1297923322684
1980-08-01,24.6685936409848
1980-09-01,25.1442212054904
1980-10-01,25.0546176762662
1980-11-01,26.0335084762566
1980-12-01,26.5861625259824
1981-01-01,27.1039114974318
1981-02-01,26.1829652996846
1981-03-01,26.247416592855
1981-04-01,26.7118577463405
1981-05-01,26.2528194567029
1981-06-01,26.3379317092261
1981-07-01,26.3163036045717
1981-08-01,25.8630778232885
1981-09-01,25.0948720443709
1981-10-01,25.2039627039627
1981-11-01,25.8896538349656
1981-12-01,26.5730880929332
1982-01-01,27.926970633694
1982-02-01,28.3331726597898
1982-03-01,27.7713625866051
1982-04-01,28.0376524829507
1982-05-01,27.4470328827533
1982-06-01,26.766759108731
1982-07-01,27.251026448964
1982-08-01,27.6624118879787
1982-09-01,27.1059136718007
1982-10-01,27.6428164737142
1982-11-01,28.4050009471491
1982-12-01,28.4998582096606
1983-01-01,29.2991227242713
1983-02-01,28.8376470588235
1983-03-01,28.6237670267731
1983-04-01,27.6486030376899
1983-05-01,27.3101384212495
1983-06-01,27.9126213592233
1983-07-01,28.6167039522744
1983-08-01,28.6617688087046
1983-09-01,28.6204975863349
1983-10-01,28.9037160596794
1983-11-01,30.1665124884366
1983-12-01,29.9408939785741
1984-01-01,30.5806451612903
1984-02-01,29.5924937908196
1984-03-01,29.1238060249816
1984-04-01,29.3794114950958
1984-05-01,28.604118993135
1984-06-01,27.953943160011
1984-07-01,29.7198649511817
1984-08-01,30.3499817717827
1984-09-01,29.4802948939656
1984-10-01,29.4620138131588
1984-11-01,30.4166288463284
1984-12-01,31.6557852738484
1985-01-01,31.3620720883898
1985-02-01,31.6684762938835
1985-03-01,30.7149959323872
1985-04-01,31.1602708803612
1985-05-01,30.9732118697574
1985-06-01,31.0027930444184
1985-07-01,30.7415406767459
1985-08-01,31.1005214889408
1985-09-01,31.2174537618962
1985-10-01,30.540855682124
1985-11-01,30.510752688172
1985-12-01,31.3160250671441
1986-01-01,31.9710248613844
1986-02-01,31.6057546242516
1986-03-01,31.1456380033932
1986-04-01,31.2405243913315
1986-05-01,31.488906709436
1986-06-01,31.6009611106167
1986-07-01,32.3937399964432
1986-08-01,33.0046197583511
1986-09-01,33.090780015973
1986-10-01,33.5254477744281
1986-11-01,34.0037210950651
1986-12-01,34.4015580736544
1987-01-01,34.6864774033784
1987-02-01,33.981268775402
1987-03-01,33.3333333333333
1987-04-01,33.8800705467372
1987-05-01,34.1115320236102
1987-06-01,35.142982842059
1987-07-01,34.7661744022504
1987-08-01,34.9929750614682
1987-09-01,34.3593791107603
1987-10-01,34.8256527072017
1987-11-01,34.8271334792122
1987-12-01,34.5370289411559
1988-01-01,35.9475982532751
1988-02-01,35.4475658698308
1988-03-01,34.8239191073919
1988-04-01,34.950357080648
1988-05-01,34.4410613310135
1988-06-01,34.0778724143925
1988-07-01,34.1554494138081
1988-08-01,33.8713876594637
1988-09-01,33.9200554929333
1988-10-01,34.1970708033625
1988-11-01,35.1524601524602
1988-12-01,35.3623690362802
1989-01-01,35.0207684319834
1989-02-01,34.4377162629758
1989-03-01,33.8175529615218
1989-04-01,34.0938553279751
1989-05-01,34.6748423870801
1989-06-01,33.8282261545101
1989-07-01,35.9934431886809
1989-08-01,35.7844827586207
1989-09-01,34.3615371359642
1989-10-01,34.9750301360427
1989-11-01,35.416128754626
1989-12-01,35.9084652443221
1990-01-01,35.5490583885115
1990-02-01,35.2845109162799
1990-03-01,36.0481099656357
1990-04-01,36.0631813889604
1990-05-01,36.3441413621547
1990-06-01,35.7363277901594
1990-07-01,36.5333561702492
1990-08-01,36.1916987590929
1990-09-01,35.0380569571538
1990-10-01,35.9907715970264
1990-11-01,36.2254483347566
1990-12-01,36.9889903558932
1991-01-01,37.5746205014498
1991-02-01,37.8078922696668
1991-03-01,37.1124361158433
1991-04-01,37.2510638297872
1991-05-01,37.1916992685831
1991-06-01,36.7669556348802
1991-07-01,37.8068461734477
1991-08-01,37.7324840764331
1991-09-01,38.0624893869927
1991-10-01,37.7864539127483
1991-11-01,38.6899711522145
1991-12-01,39.8880217170003
