"Date","CANCP040000GPM"
2015-01-01,0.0872638000000148
2015-02-01,-0.0852616974029125
2015-03-01,0.143952725023312
2015-04-01,-0.217854586757485
2015-05-01,0.11411129013875
2015-06-01,0.10816055421732
2015-07-01,0.219539510821872
2015-08-01,0.0392933875517645
2015-09-01,-0.0372946705538177
2015-10-01,0.240235591099571
2015-11-01,0.0890889433975082
2015-12-01,0.0181898040392749
2016-01-01,0.105360867414442
2016-02-01,0.0774998704910412
2016-03-01,0.080573986175613
2016-04-01,0.0696822188463412
2016-05-01,0.207895714637501
2016-06-01,0.315462561588865
2016-07-01,0.284318941364629
2016-08-01,0.165554419876279
2016-09-01,-0.00994631121421666
2016-10-01,0.542984462542064
2016-11-01,0.14034182040121
2016-12-01,0.0664719768974985
2017-01-01,0.389105058365759
2017-02-01,-0.193798449612403
2017-03-01,0.097087378640766
2017-04-01,0.193986420950534
2017-05-01,-0.290416263310735
2017-06-01,0.097087378640766
2017-07-01,-0.096993210475256
2017-08-01,0.194174757281554
2017-09-01,0
2017-10-01,0.484496124031019
2017-11-01,0.192864030858245
2017-12-01,0.192492781520672
2018-01-01,0.384245917387128
2018-02-01,0.191387559808634
2018-03-01,0
2018-04-01,0.191021967526266
2018-05-01,0
2018-06-01,0.190657769304078
2018-07-01,0.285442435775463
2018-08-01,0.0948766603415455
2018-09-01,-0.568720379146899
2018-10-01,1.14394661582457
2018-11-01,0.188501413760603
2018-12-01,0
2019-01-01,0.564440263405478
2019-02-01,0.187090739008398
2019-03-01,0.280112044817938
2019-04-01,0.186219739292365
2019-05-01,0.0929368029739674
2019-06-01,-0.185701021355618
2019-07-01,0.186046511627907
2019-08-01,0.278551532033437
2019-09-01,-0.277777777777788
2019-10-01,1.02135561745591
2019-11-01,0.0919117647058926
2019-12-01,0.275482093663902
2020-01-01,0.0915750915750815
2020-02-01,0.0914913083257193
2020-03-01,-0.182815356489945
2020-04-01,-0.366300366300367
2020-05-01,-0.36764705882353
2020-06-01,0.553505535055351
2020-07-01,-0.00673241905046417
2020-08-01,0.28198076097509
2020-09-01,0.274473924977117
2020-10-01,0.729927007299291
2020-11-01,0.271739130434773
2020-12-01,0
2021-01-01,-0.27100271002709
2021-02-01,0.271739130434773
2021-03-01,0.722673893405601
2021-04-01,0.448430493273553
2021-05-01,0.714285714285695
2021-06-01,0.443262411347528
2021-07-01,0.353045013239188
2021-08-01,0.175901495162709
2021-09-01,0.263388937664628
2021-10-01,0.700525394045535
2021-11-01,0.347826086956522
2021-12-01,0.346620450606567
2022-01-01,0.431778929188266
2022-02-01,0.601891659501281
2022-03-01,0.76923076923078
2022-04-01,1.01781170483461
2022-05-01,0.839630562552478
2022-06-01,0.416319733555362
2022-07-01,0.580431177446113
2022-08-01,0
2022-09-01,0.577081615828516
2022-10-01,0.901639344262287
2022-11-01,0.812347684809099
2022-12-01,0.241740531829179
2023-01-01,0.241157556270106
2023-02-01,0.160384923817161
2023-03-01,0.400320256204955
2023-04-01,0.637958532695375
2023-05-01,0.475435816164818
2023-06-01,0.315457413249212
2023-07-01,0.786163522012562
2023-08-01,0.780031201248051
2023-09-01,0.541795665634701
2023-10-01,1.0007698229407
