"Date","CANCP040100IXOBM"
1960-01-01,22.6208060772315
1960-02-01,22.6208060772315
1960-03-01,22.6208060772315
1960-04-01,22.6208060772315
1960-05-01,22.6208060772315
1960-06-01,22.6208060772315
1960-07-01,22.6208060772315
1960-08-01,22.6208060772315
1960-09-01,22.6208060772315
1960-10-01,22.6208060772315
1960-11-01,22.6208060772315
1960-12-01,22.6208060772315
1961-01-01,22.6208060772315
1961-02-01,22.6208060772315
1961-03-01,22.6208060772315
1961-04-01,22.6208060772315
1961-05-01,22.6208060772315
1961-06-01,22.6208060772315
1961-07-01,22.705212070057
1961-08-01,22.6208060772315
1961-09-01,22.6208060772315
1961-10-01,22.705212070057
1961-11-01,22.705212070057
1961-12-01,22.705212070057
1962-01-01,22.705212070057
1962-02-01,22.705212070057
1962-03-01,22.705212070057
1962-04-01,22.705212070057
1962-05-01,22.705212070057
1962-06-01,22.7896180628825
1962-07-01,22.874024055708
1962-08-01,22.874024055708
1962-09-01,22.874024055708
1962-10-01,22.874024055708
1962-11-01,22.874024055708
1962-12-01,22.874024055708
1963-01-01,22.874024055708
1963-02-01,22.874024055708
1963-03-01,22.874024055708
1963-04-01,22.874024055708
1963-05-01,22.874024055708
1963-06-01,22.874024055708
1963-07-01,22.874024055708
1963-08-01,22.874024055708
1963-09-01,22.874024055708
1963-10-01,22.874024055708
1963-11-01,22.874024055708
1963-12-01,22.874024055708
1964-01-01,22.874024055708
1964-02-01,22.874024055708
1964-03-01,22.874024055708
1964-04-01,22.874024055708
1964-05-01,22.874024055708
1964-06-01,23.0428360413589
1964-07-01,23.0428360413589
1964-08-01,23.0428360413589
1964-09-01,23.1272420341844
1964-10-01,23.1272420341844
1964-11-01,23.1272420341844
1964-12-01,23.1272420341844
1965-01-01,23.1272420341844
1965-02-01,23.1272420341844
1965-03-01,23.1272420341844
1965-04-01,23.1272420341844
1965-05-01,23.1272420341844
1965-06-01,23.1272420341844
1965-07-01,23.1272420341844
1965-08-01,23.1272420341844
1965-09-01,23.1272420341844
1965-10-01,23.1272420341844
1965-11-01,23.1272420341844
1965-12-01,23.2116480270099
1966-01-01,23.2960540198354
1966-02-01,23.2960540198354
1966-03-01,23.2960540198354
1966-04-01,23.3804600126609
1966-05-01,23.4648660054864
1966-06-01,23.5492719983119
1966-07-01,23.5492719983119
1966-08-01,23.6336779911374
1966-09-01,23.7180839839629
1966-10-01,23.7180839839629
1966-11-01,23.7180839839629
1966-12-01,23.8024899767883
1967-01-01,23.8868959696138
1967-02-01,23.8868959696138
1967-03-01,23.9713019624393
1967-04-01,24.0557079552648
1967-05-01,24.0557079552648
1967-06-01,24.3089259337413
1967-07-01,24.3933319265668
1967-08-01,24.4777379193923
1967-09-01,24.6465499050433
1967-10-01,24.6465499050433
1967-11-01,24.7309558978688
1967-12-01,24.8153618906942
1968-01-01,24.8997678835197
1968-02-01,24.8997678835197
1968-03-01,24.9841738763452
1968-04-01,25.0685798691707
1968-05-01,25.1529858619962
1968-06-01,25.4062038404727
1968-07-01,25.4906098332982
1968-08-01,25.5750158261237
1968-09-01,25.6594218189491
1968-10-01,25.8282338046001
1968-11-01,25.8282338046001
1968-12-01,25.8282338046001
1969-01-01,25.9970457902511
1969-02-01,25.9970457902511
1969-03-01,26.0814517830766
1969-04-01,26.0814517830766
1969-05-01,26.1658577759021
1969-06-01,26.4190757543786
1969-07-01,26.503481747204
1969-08-01,26.672293732855
1969-09-01,26.672293732855
1969-10-01,26.7566997256805
1969-11-01,26.9255117113315
1969-12-01,26.9255117113315
1970-01-01,26.9255117113315
1970-02-01,27.009917704157
1970-03-01,27.0943236969825
1970-04-01,27.0943236969825
1970-05-01,27.2631356826335
1970-06-01,27.347541675459
1970-07-01,27.4319476682844
1970-08-01,27.4319476682844
1970-09-01,27.5163536611099
1970-10-01,27.5163536611099
1970-11-01,27.5163536611099
1970-12-01,27.6007596539354
1971-01-01,27.6007596539354
1971-02-01,27.6851656467609
1971-03-01,27.7695716395864
1971-04-01,27.7695716395864
1971-05-01,27.7695716395864
1971-06-01,27.7695716395864
1971-07-01,27.7695716395864
1971-08-01,27.8539776324119
1971-09-01,27.8539776324119
1971-10-01,27.9383836252374
1971-11-01,28.0227896180629
1971-12-01,28.0227896180629
1972-01-01,28.0227896180629
1972-02-01,28.0227896180629
1972-03-01,28.0227896180629
1972-04-01,28.0227896180629
1972-05-01,28.1071956108884
1972-06-01,28.1071956108884
1972-07-01,28.2760075965394
1972-08-01,28.2760075965394
1972-09-01,28.2760075965394
1972-10-01,28.3604135893648
1972-11-01,28.3604135893648
1972-12-01,28.4448195821903
1973-01-01,28.4448195821903
1973-02-01,28.5292255750158
1973-03-01,28.5292255750158
1973-04-01,28.6136315678413
1973-05-01,28.6136315678413
1973-06-01,28.6136315678413
1973-07-01,28.6980375606668
1973-08-01,28.7824435534923
1973-09-01,28.7824435534923
1973-10-01,28.8668495463178
1973-11-01,28.9512555391433
1973-12-01,28.9512555391433
1974-01-01,28.9512555391433
1974-02-01,29.1200675247943
1974-03-01,29.1200675247943
1974-04-01,29.1200675247943
1974-05-01,29.2044735176198
1974-06-01,29.5420974889217
1974-07-01,29.6265034817472
1974-08-01,29.7109094745727
1974-09-01,29.7953154673982
1974-10-01,29.9641274530492
1974-11-01,30.1329394387002
1974-12-01,30.2173454315256
1975-01-01,30.2173454315256
1975-02-01,30.3017514243511
1975-03-01,30.4705634100021
1975-04-01,30.5549694028276
1975-05-01,30.7237813884786
1975-06-01,30.9769993669551
1975-07-01,31.145811352606
1975-08-01,31.3990293310825
1975-09-01,31.5678413167335
1975-10-01,31.82105929521
1975-11-01,32.1586832665119
1975-12-01,32.2430892593374
1976-01-01,32.4119012449884
1976-02-01,32.6651192234649
1976-03-01,32.7495252162904
1976-04-01,32.7495252162904
1976-05-01,32.9183372019413
1976-06-01,33.0871491875923
1976-07-01,33.3403671660688
1976-08-01,33.5935851445453
1976-09-01,33.9312091158472
1976-10-01,34.1000211014982
1976-11-01,34.2688330871492
1976-12-01,34.4376450728002
1977-01-01,34.5220510656257
1977-02-01,34.7752690441021
1977-03-01,34.8596750369276
1977-04-01,35.0284870225786
1977-05-01,35.1128930154041
1977-06-01,35.2817050010551
1977-07-01,35.3661109938806
1977-08-01,35.8725469508335
1977-09-01,36.0413589364845
1977-10-01,36.2101709221355
1977-11-01,36.3789829077865
1977-12-01,36.4633889006119
1978-01-01,36.5477948934374
1978-02-01,36.8010128719139
1978-03-01,36.8010128719139
1978-04-01,36.9698248575649
1978-05-01,36.9698248575649
1978-06-01,37.1386368432159
1978-07-01,37.3074488288669
1978-08-01,37.7294787929943
1978-09-01,37.8138847858198
1978-10-01,37.9826967714708
1978-11-01,38.1515087571218
1978-12-01,38.2359147499472
1979-01-01,38.3203207427727
1979-02-01,38.5735387212492
1979-03-01,38.5735387212492
1979-04-01,38.7423507069002
1979-05-01,38.7423507069002
1979-06-01,38.9111626925512
1979-07-01,38.9955686853767
1979-08-01,39.5020046423296
1979-09-01,39.5864106351551
1979-10-01,39.7552226208061
1979-11-01,39.8396286136316
1979-12-01,40.0084405992825
1980-01-01,40.0084405992825
1980-02-01,40.261658577759
1980-03-01,40.3460645705845
1980-04-01,40.5148765562355
1980-05-01,40.5148765562355
1980-06-01,40.599282549061
1980-07-01,40.9369065203629
1980-08-01,41.5277484701414
1980-09-01,41.6965604557924
1980-10-01,41.8653724414434
1980-11-01,42.1185904199198
1980-12-01,42.2029964127453
1981-01-01,42.3718083983963
1981-02-01,42.6250263768728
1981-03-01,42.7094323696982
1981-04-01,42.9626503481747
1981-05-01,43.1314623338257
1981-06-01,43.3002743194767
1981-07-01,43.5534922979532
